GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD03
Id,Id2,Geography,Estimate; Total:,Estimate; Total: - Not Hispanic or Latino,Estimate; Total: - Hispanic or Latino
1500000US130890212183,1.31E+11,Block Group 3 Census Tract 212.18 DeKalb County Georgia,1291,1256,35
1500000US130890213011,1.31E+11,Block Group 1 Census Tract 213.01 DeKalb County Georgia,1033,283,750
1500000US130890213012,1.31E+11,Block Group 2 Census Tract 213.01 DeKalb County Georgia,2671,2320,351
1500000US130890213031,1.31E+11,Block Group 1 Census Tract 213.03 DeKalb County Georgia,2869,1461,1408
1500000US130890213032,1.31E+11,Block Group 2 Census Tract 213.03 DeKalb County Georgia,1294,870,424
1500000US130890213033,1.31E+11,Block Group 3 Census Tract 213.03 DeKalb County Georgia,2378,405,1973
1500000US130890213051,1.31E+11,Block Group 1 Census Tract 213.05 DeKalb County Georgia,1010,778,232
1500000US130890213052,1.31E+11,Block Group 2 Census Tract 213.05 DeKalb County Georgia,4223,1976,2247
1500000US130890213061,1.31E+11,Block Group 1 Census Tract 213.06 DeKalb County Georgia,2452,1514,938
1500000US130890213062,1.31E+11,Block Group 2 Census Tract 213.06 DeKalb County Georgia,622,447,175
1500000US130890213063,1.31E+11,Block Group 3 Census Tract 213.06 DeKalb County Georgia,1942,541,1401
1500000US130890213071,1.31E+11,Block Group 1 Census Tract 213.07 DeKalb County Georgia,1298,828,470
1500000US130890213072,1.31E+11,Block Group 2 Census Tract 213.07 DeKalb County Georgia,3127,2020,1107
1500000US130890213081,1.31E+11,Block Group 1 Census Tract 213.08 DeKalb County Georgia,1598,883,715
1500000US130890213082,1.31E+11,Block Group 2 Census Tract 213.08 DeKalb County Georgia,325,292,33
1500000US130890213083,1.31E+11,Block Group 3 Census Tract 213.08 DeKalb County Georgia,1833,746,1087
1500000US130890214051,1.31E+11,Block Group 1 Census Tract 214.05 DeKalb County Georgia,1168,1030,138
1500000US130890214052,1.31E+11,Block Group 2 Census Tract 214.05 DeKalb County Georgia,1760,1368,392
1500000US130890214053,1.31E+11,Block Group 3 Census Tract 214.05 DeKalb County Georgia,1289,1208,81
1500000US130890214091,1.31E+11,Block Group 1 Census Tract 214.09 DeKalb County Georgia,2157,1345,812
1500000US130890214092,1.31E+11,Block Group 2 Census Tract 214.09 DeKalb County Georgia,825,134,691
1500000US130890214101,1.31E+11,Block Group 1 Census Tract 214.10 DeKalb County Georgia,1928,678,1250
1500000US130890214102,1.31E+11,Block Group 2 Census Tract 214.10 DeKalb County Georgia,1265,244,1021
1500000US130890214103,1.31E+11,Block Group 3 Census Tract 214.10 DeKalb County Georgia,1312,1178,134
1500000US130890214111,1.31E+11,Block Group 1 Census Tract 214.11 DeKalb County Georgia,1757,1679,78
1500000US130890214112,1.31E+11,Block Group 2 Census Tract 214.11 DeKalb County Georgia,1769,1555,214
1500000US130890214121,1.31E+11,Block Group 1 Census Tract 214.12 DeKalb County Georgia,1097,1097,0
1500000US130890214122,1.31E+11,Block Group 2 Census Tract 214.12 DeKalb County Georgia,1371,1032,339
1500000US130890214123,1.31E+11,Block Group 3 Census Tract 214.12 DeKalb County Georgia,1101,1081,20
1500000US130890214131,1.31E+11,Block Group 1 Census Tract 214.13 DeKalb County Georgia,3117,869,2248
1500000US130890214132,1.31E+11,Block Group 2 Census Tract 214.13 DeKalb County Georgia,1572,515,1057
1500000US130890214141,1.31E+11,Block Group 1 Census Tract 214.14 DeKalb County Georgia,2965,1344,1621
1500000US130890214142,1.31E+11,Block Group 2 Census Tract 214.14 DeKalb County Georgia,865,536,329
1500000US130890214151,1.31E+11,Block Group 1 Census Tract 214.15 DeKalb County Georgia,1053,1018,35
1500000US130890214152,1.31E+11,Block Group 2 Census Tract 214.15 DeKalb County Georgia,1130,1064,66
1500000US130890214153,1.31E+11,Block Group 3 Census Tract 214.15 DeKalb County Georgia,1837,1167,670
1500000US130890214161,1.31E+11,Block Group 1 Census Tract 214.16 DeKalb County Georgia,2181,590,1591
1500000US130890214162,1.31E+11,Block Group 2 Census Tract 214.16 DeKalb County Georgia,441,403,38
1500000US130890214171,1.31E+11,Block Group 1 Census Tract 214.17 DeKalb County Georgia,1054,1012,42
1500000US130890214172,1.31E+11,Block Group 2 Census Tract 214.17 DeKalb County Georgia,1365,631,734
1500000US130890214173,1.31E+11,Block Group 3 Census Tract 214.17 DeKalb County Georgia,3040,230,2810
1500000US130890215021,1.31E+11,Block Group 1 Census Tract 215.02 DeKalb County Georgia,1422,1227,195
1500000US130890215022,1.31E+11,Block Group 2 Census Tract 215.02 DeKalb County Georgia,1461,1447,14
1500000US130890215023,1.31E+11,Block Group 3 Census Tract 215.02 DeKalb County Georgia,1739,1635,104
1500000US130890215031,1.31E+11,Block Group 1 Census Tract 215.03 DeKalb County Georgia,1557,1259,298
1500000US130890215032,1.31E+11,Block Group 2 Census Tract 215.03 DeKalb County Georgia,943,943,0
1500000US130890215033,1.31E+11,Block Group 3 Census Tract 215.03 DeKalb County Georgia,1527,752,775
1500000US130890215041,1.31E+11,Block Group 1 Census Tract 215.04 DeKalb County Georgia,1517,1484,33
1500000US130890215042,1.31E+11,Block Group 2 Census Tract 215.04 DeKalb County Georgia,2057,1979,78
1500000US130890215043,1.31E+11,Block Group 3 Census Tract 215.04 DeKalb County Georgia,1347,1194,153
1500000US130890216021,1.31E+11,Block Group 1 Census Tract 216.02 DeKalb County Georgia,1645,1460,185
1500000US130890216022,1.31E+11,Block Group 2 Census Tract 216.02 DeKalb County Georgia,2573,2523,50
1500000US130890216031,1.31E+11,Block Group 1 Census Tract 216.03 DeKalb County Georgia,1778,1686,92
1500000US130890216032,1.31E+11,Block Group 2 Census Tract 216.03 DeKalb County Georgia,1600,1492,108
1500000US130890216033,1.31E+11,Block Group 3 Census Tract 216.03 DeKalb County Georgia,1043,960,83
1500000US130890216041,1.31E+11,Block Group 1 Census Tract 216.04 DeKalb County Georgia,1959,1844,115
1500000US130890216042,1.31E+11,Block Group 2 Census Tract 216.04 DeKalb County Georgia,1128,1095,33
1500000US130890216051,1.31E+11,Block Group 1 Census Tract 216.05 DeKalb County Georgia,1567,1502,65
1500000US130890216052,1.31E+11,Block Group 2 Census Tract 216.05 DeKalb County Georgia,1086,1071,15
1500000US130890216053,1.31E+11,Block Group 3 Census Tract 216.05 DeKalb County Georgia,2464,1590,874
1500000US130890217031,1.31E+11,Block Group 1 Census Tract 217.03 DeKalb County Georgia,2356,2272,84
1500000US130890217032,1.31E+11,Block Group 2 Census Tract 217.03 DeKalb County Georgia,2445,2233,212
1500000US130890217041,1.31E+11,Block Group 1 Census Tract 217.04 DeKalb County Georgia,1285,1258,27
1500000US130890217042,1.31E+11,Block Group 2 Census Tract 217.04 DeKalb County Georgia,1000,970,30
1500000US130890217043,1.31E+11,Block Group 3 Census Tract 217.04 DeKalb County Georgia,2934,2905,29
1500000US130890217051,1.31E+11,Block Group 1 Census Tract 217.05 DeKalb County Georgia,2268,1770,498
1500000US130890217052,1.31E+11,Block Group 2 Census Tract 217.05 DeKalb County Georgia,1345,954,391
1500000US130890217053,1.31E+11,Block Group 3 Census Tract 217.05 DeKalb County Georgia,1357,1319,38
1500000US130890217061,1.31E+11,Block Group 1 Census Tract 217.06 DeKalb County Georgia,804,770,34
1500000US130890217062,1.31E+11,Block Group 2 Census Tract 217.06 DeKalb County Georgia,2266,1818,448
1500000US130890217063,1.31E+11,Block Group 3 Census Tract 217.06 DeKalb County Georgia,1277,1277,0
1500000US130890217064,1.31E+11,Block Group 4 Census Tract 217.06 DeKalb County Georgia,1876,1741,135
1500000US130890218051,1.31E+11,Block Group 1 Census Tract 218.05 DeKalb County Georgia,1852,1686,166
1500000US130890218052,1.31E+11,Block Group 2 Census Tract 218.05 DeKalb County Georgia,1795,1708,87
1500000US130890218053,1.31E+11,Block Group 3 Census Tract 218.05 DeKalb County Georgia,2619,1989,630
1500000US130890218061,1.31E+11,Block Group 1 Census Tract 218.06 DeKalb County Georgia,2477,1832,645
1500000US130890218062,1.31E+11,Block Group 2 Census Tract 218.06 DeKalb County Georgia,1215,1154,61
1500000US130890218063,1.31E+11,Block Group 3 Census Tract 218.06 DeKalb County Georgia,2048,1746,302
1500000US130890218081,1.31E+11,Block Group 1 Census Tract 218.08 DeKalb County Georgia,1910,1878,32
1500000US130890218082,1.31E+11,Block Group 2 Census Tract 218.08 DeKalb County Georgia,2933,2374,559
1500000US130890218091,1.31E+11,Block Group 1 Census Tract 218.09 DeKalb County Georgia,573,573,0
1500000US130890218092,1.31E+11,Block Group 2 Census Tract 218.09 DeKalb County Georgia,1535,1520,15
1500000US130890218093,1.31E+11,Block Group 3 Census Tract 218.09 DeKalb County Georgia,1938,1817,121
1500000US130890218094,1.31E+11,Block Group 4 Census Tract 218.09 DeKalb County Georgia,1320,1116,204
1500000US130890218095,1.31E+11,Block Group 5 Census Tract 218.09 DeKalb County Georgia,1398,1324,74
1500000US130890218101,1.31E+11,Block Group 1 Census Tract 218.10 DeKalb County Georgia,2103,1982,121
1500000US130890218102,1.31E+11,Block Group 2 Census Tract 218.10 DeKalb County Georgia,1512,1512,0
1500000US130890218103,1.31E+11,Block Group 3 Census Tract 218.10 DeKalb County Georgia,1746,1553,193
1500000US130890218121,1.31E+11,Block Group 1 Census Tract 218.12 DeKalb County Georgia,1091,846,245
1500000US130890218122,1.31E+11,Block Group 2 Census Tract 218.12 DeKalb County Georgia,1195,852,343
1500000US130890218131,1.31E+11,Block Group 1 Census Tract 218.13 DeKalb County Georgia,2827,1702,1125
1500000US130890218141,1.31E+11,Block Group 1 Census Tract 218.14 DeKalb County Georgia,848,693,155
1500000US130890218142,1.31E+11,Block Group 2 Census Tract 218.14 DeKalb County Georgia,1652,660,992
1500000US130890218143,1.31E+11,Block Group 3 Census Tract 218.14 DeKalb County Georgia,1346,672,674
1500000US130890218144,1.31E+11,Block Group 4 Census Tract 218.14 DeKalb County Georgia,2099,1034,1065
1500000US130890219061,1.31E+11,Block Group 1 Census Tract 219.06 DeKalb County Georgia,1412,1316,96
1500000US130890219062,1.31E+11,Block Group 2 Census Tract 219.06 DeKalb County Georgia,802,798,4
1500000US130890219063,1.31E+11,Block Group 3 Census Tract 219.06 DeKalb County Georgia,3176,3000,176
1500000US130890219071,1.31E+11,Block Group 1 Census Tract 219.07 DeKalb County Georgia,4597,4404,193
1500000US130890219072,1.31E+11,Block Group 2 Census Tract 219.07 DeKalb County Georgia,1955,1921,34
1500000US130890219073,1.31E+11,Block Group 3 Census Tract 219.07 DeKalb County Georgia,1890,1794,96
1500000US130890219081,1.31E+11,Block Group 1 Census Tract 219.08 DeKalb County Georgia,1968,1950,18
1500000US130890219082,1.31E+11,Block Group 2 Census Tract 219.08 DeKalb County Georgia,3688,3546,142
1500000US130890219091,1.31E+11,Block Group 1 Census Tract 219.09 DeKalb County Georgia,1792,1709,83
1500000US130890219092,1.31E+11,Block Group 2 Census Tract 219.09 DeKalb County Georgia,1547,1508,39
1500000US130890219093,1.31E+11,Block Group 3 Census Tract 219.09 DeKalb County Georgia,664,621,43
1500000US130890219094,1.31E+11,Block Group 4 Census Tract 219.09 DeKalb County Georgia,1804,1756,48
1500000US130890219101,1.31E+11,Block Group 1 Census Tract 219.10 DeKalb County Georgia,1494,1400,94
1500000US130890219102,1.31E+11,Block Group 2 Census Tract 219.10 DeKalb County Georgia,1730,1729,1
1500000US130890219103,1.31E+11,Block Group 3 Census Tract 219.10 DeKalb County Georgia,1551,1511,40
1500000US130890219111,1.31E+11,Block Group 1 Census Tract 219.11 DeKalb County Georgia,984,984,0
1500000US130890219112,1.31E+11,Block Group 2 Census Tract 219.11 DeKalb County Georgia,1263,1215,48
1500000US130890219121,1.31E+11,Block Group 1 Census Tract 219.12 DeKalb County Georgia,1325,1307,18
1500000US130890219122,1.31E+11,Block Group 2 Census Tract 219.12 DeKalb County Georgia,1360,1351,9
1500000US130890219123,1.31E+11,Block Group 3 Census Tract 219.12 DeKalb County Georgia,825,803,22
1500000US130890219131,1.31E+11,Block Group 1 Census Tract 219.13 DeKalb County Georgia,2697,2614,83
1500000US130890219132,1.31E+11,Block Group 2 Census Tract 219.13 DeKalb County Georgia,1011,857,154
1500000US130890219133,1.31E+11,Block Group 3 Census Tract 219.13 DeKalb County Georgia,949,655,294
1500000US130890220011,1.31E+11,Block Group 1 Census Tract 220.01 DeKalb County Georgia,2240,1964,276
1500000US130890220012,1.31E+11,Block Group 2 Census Tract 220.01 DeKalb County Georgia,2335,2261,74
1500000US130890220041,1.31E+11,Block Group 1 Census Tract 220.04 DeKalb County Georgia,2715,2715,0
1500000US130890220042,1.31E+11,Block Group 2 Census Tract 220.04 DeKalb County Georgia,1548,1525,23
1500000US130890220043,1.31E+11,Block Group 3 Census Tract 220.04 DeKalb County Georgia,2069,2055,14
1500000US130890220051,1.31E+11,Block Group 1 Census Tract 220.05 DeKalb County Georgia,1564,1564,0
1500000US130890220052,1.31E+11,Block Group 2 Census Tract 220.05 DeKalb County Georgia,863,786,77
1500000US130890220053,1.31E+11,Block Group 3 Census Tract 220.05 DeKalb County Georgia,1686,1673,13
1500000US130890220071,1.31E+11,Block Group 1 Census Tract 220.07 DeKalb County Georgia,2212,2160,52
1500000US130890220072,1.31E+11,Block Group 2 Census Tract 220.07 DeKalb County Georgia,1734,1708,26
1500000US130890220081,1.31E+11,Block Group 1 Census Tract 220.08 DeKalb County Georgia,1057,967,90
1500000US130890220082,1.31E+11,Block Group 2 Census Tract 220.08 DeKalb County Georgia,2913,2913,0
1500000US130890220083,1.31E+11,Block Group 3 Census Tract 220.08 DeKalb County Georgia,3368,3346,22
1500000US130890220084,1.31E+11,Block Group 4 Census Tract 220.08 DeKalb County Georgia,1098,958,140
1500000US130890220091,1.31E+11,Block Group 1 Census Tract 220.09 DeKalb County Georgia,2072,2072,0
1500000US130890220092,1.31E+11,Block Group 2 Census Tract 220.09 DeKalb County Georgia,2472,2472,0
1500000US130890220093,1.31E+11,Block Group 3 Census Tract 220.09 DeKalb County Georgia,1479,1479,0
1500000US130890220101,1.31E+11,Block Group 1 Census Tract 220.10 DeKalb County Georgia,2575,2492,83
1500000US130890221001,1.31E+11,Block Group 1 Census Tract 221 DeKalb County Georgia,2217,2180,37
1500000US130890221002,1.31E+11,Block Group 2 Census Tract 221 DeKalb County Georgia,1588,1431,157
1500000US130890222031,1.31E+11,Block Group 1 Census Tract 222.03 DeKalb County Georgia,1860,1738,122
1500000US130890222041,1.31E+11,Block Group 1 Census Tract 222.04 DeKalb County Georgia,2622,2051,571
1500000US130890222042,1.31E+11,Block Group 2 Census Tract 222.04 DeKalb County Georgia,714,701,13
1500000US130890222043,1.31E+11,Block Group 3 Census Tract 222.04 DeKalb County Georgia,1641,1641,0
1500000US130890222044,1.31E+11,Block Group 4 Census Tract 222.04 DeKalb County Georgia,997,947,50
1500000US130890223011,1.31E+11,Block Group 1 Census Tract 223.01 DeKalb County Georgia,1184,1132,52
1500000US130890223012,1.31E+11,Block Group 2 Census Tract 223.01 DeKalb County Georgia,600,600,0
1500000US130890223013,1.31E+11,Block Group 3 Census Tract 223.01 DeKalb County Georgia,911,882,29
1500000US130890223014,1.31E+11,Block Group 4 Census Tract 223.01 DeKalb County Georgia,1524,1451,73
1500000US130890223015,1.31E+11,Block Group 5 Census Tract 223.01 DeKalb County Georgia,1737,1590,147
1500000US130890223021,1.31E+11,Block Group 1 Census Tract 223.02 DeKalb County Georgia,1392,1339,53
1500000US130890223022,1.31E+11,Block Group 2 Census Tract 223.02 DeKalb County Georgia,1235,871,364
1500000US130890223023,1.31E+11,Block Group 3 Census Tract 223.02 DeKalb County Georgia,1849,1731,118
1500000US130890224011,1.31E+11,Block Group 1 Census Tract 224.01 DeKalb County Georgia,2051,1999,52
1500000US130890224012,1.31E+11,Block Group 2 Census Tract 224.01 DeKalb County Georgia,1117,1111,6
1500000US130890224013,1.31E+11,Block Group 3 Census Tract 224.01 DeKalb County Georgia,1321,1318,3
1500000US130890224021,1.31E+11,Block Group 1 Census Tract 224.02 DeKalb County Georgia,2827,2728,99
1500000US130890224022,1.31E+11,Block Group 2 Census Tract 224.02 DeKalb County Georgia,2777,2641,136
1500000US130890224031,1.31E+11,Block Group 1 Census Tract 224.03 DeKalb County Georgia,1259,1204,55
1500000US130890224032,1.31E+11,Block Group 2 Census Tract 224.03 DeKalb County Georgia,1688,1642,46
1500000US130890224033,1.31E+11,Block Group 3 Census Tract 224.03 DeKalb County Georgia,982,982,0
1500000US130890225001,1.31E+11,Block Group 1 Census Tract 225 DeKalb County Georgia,2065,2053,12
1500000US130890225002,1.31E+11,Block Group 2 Census Tract 225 DeKalb County Georgia,842,792,50
1500000US130890225003,1.31E+11,Block Group 3 Census Tract 225 DeKalb County Georgia,1218,1112,106
1500000US130890225004,1.31E+11,Block Group 4 Census Tract 225 DeKalb County Georgia,1540,1528,12
1500000US130890226001,1.31E+11,Block Group 1 Census Tract 226 DeKalb County Georgia,1858,1754,104
1500000US130890226002,1.31E+11,Block Group 2 Census Tract 226 DeKalb County Georgia,2015,1900,115
1500000US130890226003,1.31E+11,Block Group 3 Census Tract 226 DeKalb County Georgia,1866,1825,41
1500000US130890227001,1.31E+11,Block Group 1 Census Tract 227 DeKalb County Georgia,1978,1951,27
1500000US130890227002,1.31E+11,Block Group 2 Census Tract 227 DeKalb County Georgia,970,961,9
1500000US130890227003,1.31E+11,Block Group 3 Census Tract 227 DeKalb County Georgia,1569,1492,77
1500000US130890228001,1.31E+11,Block Group 1 Census Tract 228 DeKalb County Georgia,958,931,27
1500000US130890228002,1.31E+11,Block Group 2 Census Tract 228 DeKalb County Georgia,1688,1638,50
1500000US130890228003,1.31E+11,Block Group 3 Census Tract 228 DeKalb County Georgia,1225,1225,0
1500000US130890229001,1.31E+11,Block Group 1 Census Tract 229 DeKalb County Georgia,1479,1397,82
1500000US130890229002,1.31E+11,Block Group 2 Census Tract 229 DeKalb County Georgia,119,119,0
1500000US130890229003,1.31E+11,Block Group 3 Census Tract 229 DeKalb County Georgia,1788,1728,60
1500000US130890230001,1.31E+11,Block Group 1 Census Tract 230 DeKalb County Georgia,2044,2033,11
1500000US130890231011,1.31E+11,Block Group 1 Census Tract 231.01 DeKalb County Georgia,734,734,0
1500000US130890231012,1.31E+11,Block Group 2 Census Tract 231.01 DeKalb County Georgia,1872,1726,146
1500000US130890231013,1.31E+11,Block Group 3 Census Tract 231.01 DeKalb County Georgia,742,742,0
1500000US130890231014,1.31E+11,Block Group 4 Census Tract 231.01 DeKalb County Georgia,1475,1403,72
1500000US130890231021,1.31E+11,Block Group 1 Census Tract 231.02 DeKalb County Georgia,1523,1470,53
1500000US130890231022,1.31E+11,Block Group 2 Census Tract 231.02 DeKalb County Georgia,1885,1838,47
1500000US130890231071,1.31E+11,Block Group 1 Census Tract 231.07 DeKalb County Georgia,2003,1928,75
1500000US130890231072,1.31E+11,Block Group 2 Census Tract 231.07 DeKalb County Georgia,1229,1055,174
1500000US130890231073,1.31E+11,Block Group 3 Census Tract 231.07 DeKalb County Georgia,1455,1449,6
1500000US130890231081,1.31E+11,Block Group 1 Census Tract 231.08 DeKalb County Georgia,1795,1612,183
1500000US130890231082,1.31E+11,Block Group 2 Census Tract 231.08 DeKalb County Georgia,1132,1125,7
1500000US130890231083,1.31E+11,Block Group 3 Census Tract 231.08 DeKalb County Georgia,1888,1828,60
1500000US130890231111,1.31E+11,Block Group 1 Census Tract 231.11 DeKalb County Georgia,1935,1850,85
1500000US130890231121,1.31E+11,Block Group 1 Census Tract 231.12 DeKalb County Georgia,1198,1147,51
1500000US130890231122,1.31E+11,Block Group 2 Census Tract 231.12 DeKalb County Georgia,2315,2121,194
1500000US130890231123,1.31E+11,Block Group 3 Census Tract 231.12 DeKalb County Georgia,610,516,94
1500000US130890231131,1.31E+11,Block Group 1 Census Tract 231.13 DeKalb County Georgia,1806,1681,125
1500000US130890231132,1.31E+11,Block Group 2 Census Tract 231.13 DeKalb County Georgia,1406,1344,62
1500000US130890231141,1.31E+11,Block Group 1 Census Tract 231.14 DeKalb County Georgia,1187,1165,22
1500000US130890231142,1.31E+11,Block Group 2 Census Tract 231.14 DeKalb County Georgia,1146,1119,27
1500000US130890231151,1.31E+11,Block Group 1 Census Tract 231.15 DeKalb County Georgia,3229,3008,221
1500000US130890232041,1.31E+11,Block Group 1 Census Tract 232.04 DeKalb County Georgia,2146,2054,92
1500000US130890232042,1.31E+11,Block Group 2 Census Tract 232.04 DeKalb County Georgia,2827,2731,96
1500000US130890232043,1.31E+11,Block Group 3 Census Tract 232.04 DeKalb County Georgia,2219,2096,123
1500000US130890232061,1.31E+11,Block Group 1 Census Tract 232.06 DeKalb County Georgia,2845,2689,156
1500000US130890232062,1.31E+11,Block Group 2 Census Tract 232.06 DeKalb County Georgia,2621,2563,58
1500000US130890232063,1.31E+11,Block Group 3 Census Tract 232.06 DeKalb County Georgia,2154,2153,1
1500000US130890232081,1.31E+11,Block Group 1 Census Tract 232.08 DeKalb County Georgia,2498,2456,42
1500000US130890232082,1.31E+11,Block Group 2 Census Tract 232.08 DeKalb County Georgia,1526,1455,71
1500000US130890232083,1.31E+11,Block Group 3 Census Tract 232.08 DeKalb County Georgia,2542,2542,0
1500000US130890232091,1.31E+11,Block Group 1 Census Tract 232.09 DeKalb County Georgia,1366,989,377
1500000US130890232092,1.31E+11,Block Group 2 Census Tract 232.09 DeKalb County Georgia,2451,2396,55
1500000US130890232093,1.31E+11,Block Group 3 Census Tract 232.09 DeKalb County Georgia,1723,1697,26
1500000US130890232101,1.31E+11,Block Group 1 Census Tract 232.10 DeKalb County Georgia,1074,1074,0
1500000US130890232102,1.31E+11,Block Group 2 Census Tract 232.10 DeKalb County Georgia,1024,1024,0
1500000US130890232103,1.31E+11,Block Group 3 Census Tract 232.10 DeKalb County Georgia,1811,1811,0
1500000US130890232104,1.31E+11,Block Group 4 Census Tract 232.10 DeKalb County Georgia,1079,1079,0
1500000US130890232105,1.31E+11,Block Group 5 Census Tract 232.10 DeKalb County Georgia,1841,1774,67
1500000US130890232111,1.31E+11,Block Group 1 Census Tract 232.11 DeKalb County Georgia,1867,1789,78
1500000US130890232112,1.31E+11,Block Group 2 Census Tract 232.11 DeKalb County Georgia,1217,1201,16
1500000US130890232121,1.31E+11,Block Group 1 Census Tract 232.12 DeKalb County Georgia,1682,1670,12
1500000US130890232122,1.31E+11,Block Group 2 Census Tract 232.12 DeKalb County Georgia,2083,2069,14
1500000US130890232131,1.31E+11,Block Group 1 Census Tract 232.13 DeKalb County Georgia,1099,1099,0
1500000US130890232132,1.31E+11,Block Group 2 Census Tract 232.13 DeKalb County Georgia,1596,1596,0
1500000US130890232133,1.31E+11,Block Group 3 Census Tract 232.13 DeKalb County Georgia,3390,3336,54
1500000US130890232141,1.31E+11,Block Group 1 Census Tract 232.14 DeKalb County Georgia,2959,2874,85
1500000US130890232142,1.31E+11,Block Group 2 Census Tract 232.14 DeKalb County Georgia,2718,2684,34
1500000US130890233031,1.31E+11,Block Group 1 Census Tract 233.03 DeKalb County Georgia,3178,2799,379
1500000US130890233032,1.31E+11,Block Group 2 Census Tract 233.03 DeKalb County Georgia,910,869,41
1500000US130890233033,1.31E+11,Block Group 3 Census Tract 233.03 DeKalb County Georgia,1009,684,325
1500000US130890233034,1.31E+11,Block Group 4 Census Tract 233.03 DeKalb County Georgia,1466,1435,31
1500000US130890233061,1.31E+11,Block Group 1 Census Tract 233.06 DeKalb County Georgia,2745,2561,184
1500000US130890233062,1.31E+11,Block Group 2 Census Tract 233.06 DeKalb County Georgia,1882,1882,0
1500000US130890233063,1.31E+11,Block Group 3 Census Tract 233.06 DeKalb County Georgia,2481,2095,386
1500000US130890233091,1.31E+11,Block Group 1 Census Tract 233.09 DeKalb County Georgia,1621,1488,133
1500000US130890233092,1.31E+11,Block Group 2 Census Tract 233.09 DeKalb County Georgia,1776,1776,0
1500000US130890233093,1.31E+11,Block Group 3 Census Tract 233.09 DeKalb County Georgia,4606,4487,119
1500000US130890233094,1.31E+11,Block Group 4 Census Tract 233.09 DeKalb County Georgia,1832,1827,5
1500000US130890233101,1.31E+11,Block Group 1 Census Tract 233.10 DeKalb County Georgia,2304,2267,37
1500000US130890233102,1.31E+11,Block Group 2 Census Tract 233.10 DeKalb County Georgia,3841,3778,63
1500000US130890233103,1.31E+11,Block Group 3 Census Tract 233.10 DeKalb County Georgia,1931,1919,12
1500000US130890233104,1.31E+11,Block Group 4 Census Tract 233.10 DeKalb County Georgia,1325,1314,11
1500000US130890233111,1.31E+11,Block Group 1 Census Tract 233.11 DeKalb County Georgia,3431,3414,17
1500000US130890233112,1.31E+11,Block Group 2 Census Tract 233.11 DeKalb County Georgia,1237,1237,0
1500000US130890233121,1.31E+11,Block Group 1 Census Tract 233.12 DeKalb County Georgia,3902,3754,148
1500000US130890233122,1.31E+11,Block Group 2 Census Tract 233.12 DeKalb County Georgia,3034,3013,21
1500000US130890233123,1.31E+11,Block Group 3 Census Tract 233.12 DeKalb County Georgia,2373,2127,246
1500000US130890233131,1.31E+11,Block Group 1 Census Tract 233.13 DeKalb County Georgia,1773,1773,0
1500000US130890233132,1.31E+11,Block Group 2 Census Tract 233.13 DeKalb County Georgia,3024,3024,0
1500000US130890233141,1.31E+11,Block Group 1 Census Tract 233.14 DeKalb County Georgia,1777,1689,88
1500000US130890233142,1.31E+11,Block Group 2 Census Tract 233.14 DeKalb County Georgia,2306,2306,0
1500000US130890233143,1.31E+11,Block Group 3 Census Tract 233.14 DeKalb County Georgia,1210,1210,0
1500000US130890233151,1.31E+11,Block Group 1 Census Tract 233.15 DeKalb County Georgia,3145,3139,6
1500000US130890233152,1.31E+11,Block Group 2 Census Tract 233.15 DeKalb County Georgia,1500,1490,10
1500000US130890233161,1.31E+11,Block Group 1 Census Tract 233.16 DeKalb County Georgia,2617,2273,344
1500000US130890233162,1.31E+11,Block Group 2 Census Tract 233.16 DeKalb County Georgia,3525,3509,16
1500000US130890233163,1.31E+11,Block Group 3 Census Tract 233.16 DeKalb County Georgia,1528,1528,0
1500000US130890234101,1.31E+11,Block Group 1 Census Tract 234.10 DeKalb County Georgia,1350,1350,0
1500000US130890234102,1.31E+11,Block Group 2 Census Tract 234.10 DeKalb County Georgia,1728,1702,26
1500000US130890234111,1.31E+11,Block Group 1 Census Tract 234.11 DeKalb County Georgia,1783,1741,42
1500000US130890234112,1.31E+11,Block Group 2 Census Tract 234.11 DeKalb County Georgia,2022,1957,65
1500000US130890234121,1.31E+11,Block Group 1 Census Tract 234.12 DeKalb County Georgia,2222,2222,0
1500000US130890234122,1.31E+11,Block Group 2 Census Tract 234.12 DeKalb County Georgia,1951,1951,0
1500000US130890234123,1.31E+11,Block Group 3 Census Tract 234.12 DeKalb County Georgia,2354,2303,51
1500000US130890234131,1.31E+11,Block Group 1 Census Tract 234.13 DeKalb County Georgia,1784,1784,0
1500000US130890234132,1.31E+11,Block Group 2 Census Tract 234.13 DeKalb County Georgia,1709,1600,109
1500000US130890234141,1.31E+11,Block Group 1 Census Tract 234.14 DeKalb County Georgia,2298,2298,0
1500000US130890234142,1.31E+11,Block Group 2 Census Tract 234.14 DeKalb County Georgia,1606,1606,0
1500000US130890234143,1.31E+11,Block Group 3 Census Tract 234.14 DeKalb County Georgia,2717,2698,19
1500000US130890234161,1.31E+11,Block Group 1 Census Tract 234.16 DeKalb County Georgia,1414,1379,35
1500000US130890234162,1.31E+11,Block Group 2 Census Tract 234.16 DeKalb County Georgia,2588,2588,0
1500000US130890234163,1.31E+11,Block Group 3 Census Tract 234.16 DeKalb County Georgia,1739,1708,31
1500000US130890234164,1.31E+11,Block Group 4 Census Tract 234.16 DeKalb County Georgia,1951,1951,0
