GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10,HD01_VD11,HD01_VD12,HD01_VD13,HD01_VD14,HD01_VD15,HD01_VD16,HD01_VD17,HD01_VD18,HD01_VD19,HD01_VD20,HD01_VD21,HD01_VD22,HD01_VD23,HD01_VD24,HD01_VD25
Id,Id2,Geography,Estimate; Total:,Estimate; Total: - No schooling completed,Estimate; Total: - Nursery school,Estimate; Total: - Kindergarten,Estimate; Total: - 1st grade,Estimate; Total: - 2nd grade,Estimate; Total: - 3rd grade,Estimate; Total: - 4th grade,Estimate; Total: - 5th grade,Estimate; Total: - 6th grade,Estimate; Total: - 7th grade,Estimate; Total: - 8th grade,Estimate; Total: - 9th grade,Estimate; Total: - 10th grade,Estimate; Total: - 11th grade,Estimate; Total: - 12th grade no diploma,Estimate; Total: - Regular high school diploma,Estimate; Total: - GED or alternative credential,Estimate; Total: - Some college less than 1 year,Estimate; Total: - Some college 1 or more years no degree,Estimate; Total: - Associate's degree,Estimate; Total: - Bachelor's degree,Estimate; Total: - Master's degree,Estimate; Total: - Professional school degree,Estimate; Total: - Doctorate degree
0100000US,,United States,"209,056,129","2,886,666","28,612","38,463","140,352","316,010","656,325","516,574","728,363","2,768,475","1,054,643","3,059,196","3,555,052","4,264,386","4,813,043","3,761,588","50,169,338","8,271,262","13,102,493","31,139,065","16,580,076","38,184,668","16,246,947","4,088,689","2,685,843"
1500000US131210092003,131210000000,Block Group 3 Census Tract 92 Fulton County Georgia,1379,0,0,0,0,0,0,0,0,0,20,41,12,0,37,0,143,43,98,76,118,429,257,92,13
1500000US131210093001,131210000000,Block Group 1 Census Tract 93 Fulton County Georgia,820,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,75,14,0,65,0,385,217,16,28
1500000US131210093002,131210000000,Block Group 2 Census Tract 93 Fulton County Georgia,1166,0,0,0,0,0,0,0,0,0,53,0,0,0,12,0,59,0,22,52,130,549,180,82,27
1500000US131210093003,131210000000,Block Group 3 Census Tract 93 Fulton County Georgia,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,14,18,29,51,11,588,169,70,54
1500000US131210093004,131210000000,Block Group 4 Census Tract 93 Fulton County Georgia,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,16,45,0,304,135,110,21
1500000US131210094021,131210000000,Block Group 1 Census Tract 94.02 Fulton County Georgia,1873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,71,22,31,223,76,825,447,34,63
1500000US131210094022,131210000000,Block Group 2 Census Tract 94.02 Fulton County Georgia,1824,27,0,0,0,0,27,15,0,36,0,0,67,48,16,37,546,0,35,149,48,588,100,85,0
1500000US131210094031,131210000000,Block Group 1 Census Tract 94.03 Fulton County Georgia,2086,0,0,0,0,0,0,105,0,0,0,0,0,13,0,70,406,5,17,465,73,677,201,54,0
1500000US131210094032,131210000000,Block Group 2 Census Tract 94.03 Fulton County Georgia,1047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,25,29,124,66,445,139,70,17
1500000US131210094033,131210000000,Block Group 3 Census Tract 94.03 Fulton County Georgia,906,8,0,0,0,0,0,0,0,6,0,48,0,16,0,12,98,125,64,105,67,273,84,0,0
1500000US131210094041,131210000000,Block Group 1 Census Tract 94.04 Fulton County Georgia,1844,0,0,0,0,0,0,0,0,0,0,0,0,21,69,11,49,32,50,308,19,880,293,62,50
1500000US131210094042,131210000000,Block Group 2 Census Tract 94.04 Fulton County Georgia,1616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,21,147,40,871,307,120,29
1500000US131210094043,131210000000,Block Group 3 Census Tract 94.04 Fulton County Georgia,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,47,144,51,22,0
1500000US131210095011,131210000000,Block Group 1 Census Tract 95.01 Fulton County Georgia,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,6,270,61,22,17
1500000US131210095012,131210000000,Block Group 2 Census Tract 95.01 Fulton County Georgia,1505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,35,83,23,632,284,321,70
1500000US131210095013,131210000000,Block Group 3 Census Tract 95.01 Fulton County Georgia,984,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,55,0,18,72,55,396,134,190,12
1500000US131210095021,131210000000,Block Group 1 Census Tract 95.02 Fulton County Georgia,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,91,0,205,93,80,30
1500000US131210095022,131210000000,Block Group 2 Census Tract 95.02 Fulton County Georgia,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,68,0,54,29,0,0
1500000US131210095023,131210000000,Block Group 3 Census Tract 95.02 Fulton County Georgia,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,32,33,288,90,31,13
1500000US131210095024,131210000000,Block Group 4 Census Tract 95.02 Fulton County Georgia,1137,0,0,0,0,0,0,0,0,6,6,6,24,32,5,40,128,12,0,284,39,317,116,103,19
1500000US131210096011,131210000000,Block Group 1 Census Tract 96.01 Fulton County Georgia,849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,316,383,46,40
1500000US131210096012,131210000000,Block Group 2 Census Tract 96.01 Fulton County Georgia,1012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,32,7,75,36,17,549,206,27,48
1500000US131210096021,131210000000,Block Group 1 Census Tract 96.02 Fulton County Georgia,1228,0,0,0,0,0,0,0,0,12,0,12,0,0,13,0,130,14,0,210,78,491,178,59,31
1500000US131210096022,131210000000,Block Group 2 Census Tract 96.02 Fulton County Georgia,1740,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,24,12,72,136,21,712,467,255,0
1500000US131210096023,131210000000,Block Group 3 Census Tract 96.02 Fulton County Georgia,906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,95,0,424,201,102,29
1500000US131210096031,131210000000,Block Group 1 Census Tract 96.03 Fulton County Georgia,1030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,87,42,13,98,93,495,144,43,0
1500000US131210096032,131210000000,Block Group 2 Census Tract 96.03 Fulton County Georgia,966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,105,0,25,110,12,555,66,85,0
1500000US131210096033,131210000000,Block Group 3 Census Tract 96.03 Fulton County Georgia,1116,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,81,0,150,83,8,483,167,80,37
1500000US131210097001,131210000000,Block Group 1 Census Tract 97 Fulton County Georgia,735,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,27,9,0,82,0,334,115,163,0
1500000US131210097002,131210000000,Block Group 2 Census Tract 97 Fulton County Georgia,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,17,18,0,369,130,117,10
1500000US131210097003,131210000000,Block Group 3 Census Tract 97 Fulton County Georgia,1340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,22,58,0,565,321,307,40
1500000US131210098011,131210000000,Block Group 1 Census Tract 98.01 Fulton County Georgia,1323,0,0,0,0,0,0,0,0,5,0,0,0,0,22,0,152,9,33,110,52,384,261,264,31
1500000US131210098012,131210000000,Block Group 2 Census Tract 98.01 Fulton County Georgia,885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,36,363,240,163,31
1500000US131210098013,131210000000,Block Group 3 Census Tract 98.01 Fulton County Georgia,843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,45,18,126,56,276,174,73,34
1500000US131210098021,131210000000,Block Group 1 Census Tract 98.02 Fulton County Georgia,1222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,8,490,410,172,71
1500000US131210098022,131210000000,Block Group 2 Census Tract 98.02 Fulton County Georgia,1927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,46,77,38,846,596,187,48
1500000US131210099001,131210000000,Block Group 1 Census Tract 99 Fulton County Georgia,1004,14,0,0,0,0,0,0,0,0,0,0,32,0,0,13,23,0,30,170,19,539,132,20,12
1500000US131210099002,131210000000,Block Group 2 Census Tract 99 Fulton County Georgia,788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,23,22,338,165,221,9
1500000US131210099003,131210000000,Block Group 3 Census Tract 99 Fulton County Georgia,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,47,55,280,177,85,47
1500000US131210099004,131210000000,Block Group 4 Census Tract 99 Fulton County Georgia,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,173,102,60,0
1500000US131210100011,131210000000,Block Group 1 Census Tract 100.01 Fulton County Georgia,972,0,0,0,0,0,0,0,0,0,0,12,0,0,49,0,113,0,0,121,0,442,196,20,19
1500000US131210100012,131210000000,Block Group 2 Census Tract 100.01 Fulton County Georgia,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,48,11,421,83,78,74
1500000US131210100013,131210000000,Block Group 3 Census Tract 100.01 Fulton County Georgia,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,256,79,0,0
1500000US131210100014,131210000000,Block Group 4 Census Tract 100.01 Fulton County Georgia,1044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,33,139,23,438,292,25,47
1500000US131210100021,131210000000,Block Group 1 Census Tract 100.02 Fulton County Georgia,1037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,46,64,422,271,174,44
1500000US131210100022,131210000000,Block Group 2 Census Tract 100.02 Fulton County Georgia,1134,0,0,0,0,0,0,0,0,0,0,0,0,33,34,0,38,0,0,80,0,513,257,160,19
1500000US131210100023,131210000000,Block Group 3 Census Tract 100.02 Fulton County Georgia,3021,2,0,0,0,0,0,0,0,0,16,0,0,0,1,0,285,0,13,245,50,1470,476,324,139
1500000US131210101061,131210000000,Block Group 1 Census Tract 101.06 Fulton County Georgia,1422,0,0,0,0,0,0,0,0,0,0,0,0,31,0,11,152,0,63,214,121,479,249,69,33
1500000US131210101062,131210000000,Block Group 2 Census Tract 101.06 Fulton County Georgia,694,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,97,14,22,95,60,289,108,0,0
1500000US131210101063,131210000000,Block Group 3 Census Tract 101.06 Fulton County Georgia,762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,22,61,27,438,115,74,0
1500000US131210101071,131210000000,Block Group 1 Census Tract 101.07 Fulton County Georgia,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,5,38,20,391,84,32,13
1500000US131210101072,131210000000,Block Group 2 Census Tract 101.07 Fulton County Georgia,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,43,47,68,358,84,70,4
1500000US131210101081,131210000000,Block Group 1 Census Tract 101.08 Fulton County Georgia,803,0,0,0,0,0,0,7,0,0,0,0,0,13,7,0,8,0,24,27,31,366,221,92,7
1500000US131210101082,131210000000,Block Group 2 Census Tract 101.08 Fulton County Georgia,1839,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,75,24,67,182,95,714,354,223,91
1500000US131210101101,131210000000,Block Group 1 Census Tract 101.10 Fulton County Georgia,2053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,66,0,25,222,96,812,525,291,0
1500000US131210101102,131210000000,Block Group 2 Census Tract 101.10 Fulton County Georgia,944,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,107,0,15,129,53,324,202,4,0
1500000US131210101103,131210000000,Block Group 3 Census Tract 101.10 Fulton County Georgia,970,0,0,0,0,0,0,0,0,34,0,0,43,0,0,0,111,0,61,216,0,344,137,8,16
1500000US131210101131,131210000000,Block Group 1 Census Tract 101.13 Fulton County Georgia,1411,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,24,208,56,999,81,17,0
1500000US131210101132,131210000000,Block Group 2 Census Tract 101.13 Fulton County Georgia,1968,68,0,0,0,0,0,0,0,190,0,8,83,28,9,33,478,50,131,242,67,508,40,22,11
1500000US131210101133,131210000000,Block Group 3 Census Tract 101.13 Fulton County Georgia,1138,0,0,0,0,0,0,0,0,0,8,0,4,16,0,0,141,0,0,31,64,595,184,66,29
1500000US131210101141,131210000000,Block Group 1 Census Tract 101.14 Fulton County Georgia,1219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,48,137,78,524,260,80,19
1500000US131210101142,131210000000,Block Group 2 Census Tract 101.14 Fulton County Georgia,2015,0,0,0,0,0,0,0,0,262,0,56,0,64,0,0,371,0,111,315,64,576,102,83,11
1500000US131210101143,131210000000,Block Group 3 Census Tract 101.14 Fulton County Georgia,1601,0,0,0,0,0,0,0,0,30,0,0,0,0,27,38,319,25,12,301,42,529,168,54,56
1500000US131210101151,131210000000,Block Group 1 Census Tract 101.15 Fulton County Georgia,1776,6,0,0,0,0,0,0,0,0,0,6,0,0,13,0,195,14,43,180,57,837,240,145,40
1500000US131210101171,131210000000,Block Group 1 Census Tract 101.17 Fulton County Georgia,1622,0,0,0,0,0,0,0,0,0,0,0,0,31,20,7,268,31,82,359,225,465,67,24,43
1500000US131210101172,131210000000,Block Group 2 Census Tract 101.17 Fulton County Georgia,570,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,47,0,8,112,73,243,47,0,23
1500000US131210101181,131210000000,Block Group 1 Census Tract 101.18 Fulton County Georgia,1721,14,0,0,0,0,0,0,0,91,67,0,0,0,29,24,499,0,114,278,118,286,114,35,52
1500000US131210101182,131210000000,Block Group 2 Census Tract 101.18 Fulton County Georgia,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,222,0,27,76,122,122,0,0,0
1500000US131210101183,131210000000,Block Group 3 Census Tract 101.18 Fulton County Georgia,951,23,0,0,0,13,0,0,0,0,24,0,0,0,0,37,116,12,86,339,28,273,0,0,0
1500000US131210101191,131210000000,Block Group 1 Census Tract 101.19 Fulton County Georgia,1106,15,0,0,0,0,0,0,0,0,9,0,0,0,0,17,249,0,14,161,47,455,139,0,0
1500000US131210101192,131210000000,Block Group 2 Census Tract 101.19 Fulton County Georgia,1066,0,0,0,0,0,0,0,0,20,0,40,0,51,10,44,345,0,57,155,17,247,31,16,33
1500000US131210101193,131210000000,Block Group 3 Census Tract 101.19 Fulton County Georgia,941,0,0,0,0,0,0,0,0,62,0,63,0,0,48,5,169,0,52,281,81,128,52,0,0
1500000US131210101201,131210000000,Block Group 1 Census Tract 101.20 Fulton County Georgia,1685,9,0,0,0,0,18,0,0,0,0,0,53,56,22,35,247,11,69,318,162,344,254,30,57
1500000US131210101211,131210000000,Block Group 1 Census Tract 101.21 Fulton County Georgia,1936,0,0,0,0,0,0,0,0,0,15,14,0,0,0,9,189,25,153,274,79,645,350,137,46
1500000US131210101221,131210000000,Block Group 1 Census Tract 101.22 Fulton County Georgia,1296,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,75,21,53,117,40,621,203,58,58
1500000US131210101222,131210000000,Block Group 2 Census Tract 101.22 Fulton County Georgia,1094,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,18,62,12,46,526,227,36,18
1500000US131210101223,131210000000,Block Group 3 Census Tract 101.22 Fulton County Georgia,2126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,68,188,148,987,503,17,0
1500000US131210101231,131210000000,Block Group 1 Census Tract 101.23 Fulton County Georgia,1725,13,0,0,0,0,0,0,0,0,0,106,0,0,0,23,533,9,89,186,133,366,193,49,25
1500000US131210101232,131210000000,Block Group 2 Census Tract 101.23 Fulton County Georgia,786,5,0,0,0,0,14,0,0,0,0,0,0,1,0,21,66,0,11,126,0,381,92,49,20
1500000US131210101233,131210000000,Block Group 3 Census Tract 101.23 Fulton County Georgia,819,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,275,49,6,199,51,133,41,24,0
1500000US131210102041,131210000000,Block Group 1 Census Tract 102.04 Fulton County Georgia,775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,51,115,18,240,201,99,20
1500000US131210102042,131210000000,Block Group 2 Census Tract 102.04 Fulton County Georgia,1435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,19,0,128,9,518,483,210,22
1500000US131210102043,131210000000,Block Group 3 Census Tract 102.04 Fulton County Georgia,824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,65,0,9,52,7,349,244,72,18
1500000US131210102044,131210000000,Block Group 4 Census Tract 102.04 Fulton County Georgia,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,12,58,19,191,103,82,9
1500000US131210102051,131210000000,Block Group 1 Census Tract 102.05 Fulton County Georgia,585,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,90,119,0,258,60,25,0
1500000US131210102052,131210000000,Block Group 2 Census Tract 102.05 Fulton County Georgia,908,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,12,42,88,13,395,85,72,19
1500000US131210102053,131210000000,Block Group 3 Census Tract 102.05 Fulton County Georgia,1284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,13,158,15,490,305,122,109
1500000US131210102054,131210000000,Block Group 4 Census Tract 102.05 Fulton County Georgia,958,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,46,0,23,77,76,561,72,70,17
1500000US131210102061,131210000000,Block Group 1 Census Tract 102.06 Fulton County Georgia,1600,10,0,0,0,0,0,0,0,0,0,0,0,0,0,14,65,17,37,188,41,686,304,189,49
1500000US131210102062,131210000000,Block Group 2 Census Tract 102.06 Fulton County Georgia,1207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,71,36,542,275,169,61
1500000US131210102063,131210000000,Block Group 3 Census Tract 102.06 Fulton County Georgia,825,18,0,0,0,0,0,0,0,0,0,11,0,0,0,0,44,0,0,76,40,162,306,140,28
1500000US131210102081,131210000000,Block Group 1 Census Tract 102.08 Fulton County Georgia,1425,52,0,0,0,0,0,0,0,0,0,0,0,0,13,0,104,0,131,149,50,642,161,88,35
1500000US131210102082,131210000000,Block Group 2 Census Tract 102.08 Fulton County Georgia,191,20,0,0,0,0,0,0,0,0,0,0,14,0,43,0,45,0,20,6,17,26,0,0,0
1500000US131210102083,131210000000,Block Group 3 Census Tract 102.08 Fulton County Georgia,1588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,268,0,61,346,58,506,220,60,30
1500000US131210102091,131210000000,Block Group 1 Census Tract 102.09 Fulton County Georgia,695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,69,142,27,294,97,29,0
1500000US131210102092,131210000000,Block Group 2 Census Tract 102.09 Fulton County Georgia,645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,124,0,0,122,34,221,32,95,0
1500000US131210102093,131210000000,Block Group 3 Census Tract 102.09 Fulton County Georgia,2458,0,0,0,0,0,0,0,0,0,0,15,0,0,41,0,510,35,88,606,136,728,245,54,0
1500000US131210102101,131210000000,Block Group 1 Census Tract 102.10 Fulton County Georgia,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,317,10,20,51,153,416,145,53,36
1500000US131210102102,131210000000,Block Group 2 Census Tract 102.10 Fulton County Georgia,1593,0,0,0,0,0,0,0,0,0,0,0,0,8,0,13,171,33,127,111,77,650,226,62,115
1500000US131210102103,131210000000,Block Group 3 Census Tract 102.10 Fulton County Georgia,1309,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,248,33,91,214,15,432,191,74,0
1500000US131210102111,131210000000,Block Group 1 Census Tract 102.11 Fulton County Georgia,776,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,55,27,19,361,124,153,19
1500000US131210102112,131210000000,Block Group 2 Census Tract 102.11 Fulton County Georgia,1609,25,0,0,0,0,0,0,0,16,37,23,19,0,0,25,300,0,19,179,138,404,128,190,106
1500000US131210102121,131210000000,Block Group 1 Census Tract 102.12 Fulton County Georgia,1412,0,35,43,60,0,74,19,43,138,0,0,75,0,0,35,451,0,6,108,15,187,61,48,14
1500000US131210102122,131210000000,Block Group 2 Census Tract 102.12 Fulton County Georgia,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,21,29,0,185,85,127,6
1500000US131210102123,131210000000,Block Group 3 Census Tract 102.12 Fulton County Georgia,1437,0,0,0,0,0,0,37,0,71,0,0,0,6,0,25,81,0,68,157,167,519,230,76,0
1500000US131210103011,131210000000,Block Group 1 Census Tract 103.01 Fulton County Georgia,5495,11,0,0,0,0,0,0,0,4,30,12,79,59,20,0,963,162,283,1101,477,1213,814,185,82
1500000US131210103012,131210000000,Block Group 2 Census Tract 103.01 Fulton County Georgia,3780,39,0,0,0,0,0,64,0,0,24,95,0,36,107,20,725,70,233,745,396,647,453,77,49
1500000US131210103031,131210000000,Block Group 1 Census Tract 103.03 Fulton County Georgia,2304,21,0,0,0,0,0,0,0,0,0,62,0,14,74,40,556,72,70,263,177,575,244,122,14
1500000US131210103032,131210000000,Block Group 2 Census Tract 103.03 Fulton County Georgia,4621,25,0,0,0,0,0,0,0,0,0,12,0,28,26,3,459,81,234,1291,141,1373,596,270,82
1500000US131210103041,131210000000,Block Group 1 Census Tract 103.04 Fulton County Georgia,3358,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,470,34,197,491,406,1005,448,128,84
1500000US131210103042,131210000000,Block Group 2 Census Tract 103.04 Fulton County Georgia,6158,31,0,0,0,0,0,0,0,22,26,0,0,97,33,0,858,178,249,792,510,2110,892,163,197
1500000US131210104001,131210000000,Block Group 1 Census Tract 104 Fulton County Georgia,1200,21,0,0,0,0,0,0,9,22,0,20,24,51,36,3,328,30,93,211,93,182,67,5,5
1500000US131210104002,131210000000,Block Group 2 Census Tract 104 Fulton County Georgia,1144,37,0,0,0,0,0,0,0,21,0,0,9,65,10,26,219,39,83,186,70,272,67,31,9
1500000US131210104003,131210000000,Block Group 3 Census Tract 104 Fulton County Georgia,2233,9,0,0,0,37,0,0,0,0,0,77,66,152,63,43,520,91,160,510,93,281,121,10,0
1500000US131210104004,131210000000,Block Group 4 Census Tract 104 Fulton County Georgia,916,87,0,0,0,0,64,0,0,0,5,0,87,25,37,11,240,21,15,159,76,68,21,0,0
1500000US131210105071,131210000000,Block Group 1 Census Tract 105.07 Fulton County Georgia,1820,282,0,0,0,0,0,0,1,69,9,31,12,35,165,12,336,136,11,333,121,214,53,0,0
1500000US131210105072,131210000000,Block Group 2 Census Tract 105.07 Fulton County Georgia,669,12,0,0,0,0,0,0,0,0,0,0,0,30,29,0,207,57,58,114,67,95,0,0,0
1500000US131210105073,131210000000,Block Group 3 Census Tract 105.07 Fulton County Georgia,1156,0,0,0,0,0,0,0,0,0,0,0,35,0,0,172,203,58,105,213,53,223,65,29,0
1500000US131210105074,131210000000,Block Group 4 Census Tract 105.07 Fulton County Georgia,1220,0,0,0,0,0,0,0,0,0,70,0,0,0,40,60,223,36,35,427,78,187,64,0,0
1500000US131210105081,131210000000,Block Group 1 Census Tract 105.08 Fulton County Georgia,2490,80,15,0,0,0,0,0,0,7,0,27,25,84,33,121,625,147,141,481,116,381,140,10,57
1500000US131210105101,131210000000,Block Group 1 Census Tract 105.10 Fulton County Georgia,1582,0,0,0,0,0,0,0,38,0,0,0,75,0,90,87,219,56,178,147,281,311,100,0,0
1500000US131210105102,131210000000,Block Group 2 Census Tract 105.10 Fulton County Georgia,836,0,0,0,0,0,0,0,0,0,0,57,0,18,15,14,379,0,0,77,100,176,0,0,0
1500000US131210105103,131210000000,Block Group 3 Census Tract 105.10 Fulton County Georgia,5514,37,0,0,0,0,10,0,0,1,107,20,0,181,259,113,1119,66,254,1162,365,1390,387,0,43
1500000US131210105104,131210000000,Block Group 4 Census Tract 105.10 Fulton County Georgia,1660,0,0,0,0,0,0,0,51,4,70,0,0,0,152,37,437,101,299,357,37,50,65,0,0
1500000US131210105111,131210000000,Block Group 1 Census Tract 105.11 Fulton County Georgia,1722,54,0,0,0,0,0,0,0,0,26,0,0,9,24,0,325,21,82,245,204,476,170,20,66
1500000US131210105112,131210000000,Block Group 2 Census Tract 105.11 Fulton County Georgia,2993,38,0,0,0,0,0,0,0,0,23,0,0,0,49,53,443,0,166,717,491,714,231,35,33
1500000US131210105113,131210000000,Block Group 3 Census Tract 105.11 Fulton County Georgia,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,17,0,130,0,42,40,0,0
1500000US131210105121,131210000000,Block Group 1 Census Tract 105.12 Fulton County Georgia,1384,0,0,0,0,0,0,0,0,0,0,0,0,0,26,21,239,21,266,446,121,132,97,0,15
1500000US131210105122,131210000000,Block Group 2 Census Tract 105.12 Fulton County Georgia,685,0,0,0,0,0,0,0,0,0,0,0,0,13,64,0,224,29,69,169,0,117,0,0,0
1500000US131210105123,131210000000,Block Group 3 Census Tract 105.12 Fulton County Georgia,1255,11,0,0,0,0,11,0,0,0,22,46,58,47,29,0,372,67,168,187,59,178,0,0,0
1500000US131210105131,131210000000,Block Group 1 Census Tract 105.13 Fulton County Georgia,3117,20,0,0,0,0,0,0,0,38,0,0,38,74,150,0,868,80,130,486,134,826,249,0,24
1500000US131210105132,131210000000,Block Group 2 Census Tract 105.13 Fulton County Georgia,1680,16,0,0,0,0,0,0,0,51,0,98,32,0,108,41,425,110,197,197,38,286,81,0,0
1500000US131210105133,131210000000,Block Group 3 Census Tract 105.13 Fulton County Georgia,3290,29,0,0,0,0,0,0,13,112,23,145,62,0,17,62,1184,229,204,490,278,261,139,33,9
1500000US131210105141,131210000000,Block Group 1 Census Tract 105.14 Fulton County Georgia,2909,1,0,0,0,0,0,0,0,35,0,15,9,29,94,31,708,144,71,614,283,444,420,0,11
1500000US131210105142,131210000000,Block Group 2 Census Tract 105.14 Fulton County Georgia,3034,27,0,0,0,0,34,24,29,0,0,49,25,0,66,48,798,145,117,750,26,564,238,37,57
1500000US131210105143,131210000000,Block Group 3 Census Tract 105.14 Fulton County Georgia,1922,9,0,0,0,0,0,0,21,90,0,0,39,188,30,33,442,51,88,492,180,230,0,29,0
1500000US131210105151,131210000000,Block Group 1 Census Tract 105.15 Fulton County Georgia,3101,47,0,0,0,0,0,0,0,10,0,48,150,53,92,116,646,56,113,591,370,406,389,14,0
1500000US131210105161,131210000000,Block Group 1 Census Tract 105.16 Fulton County Georgia,1764,0,0,0,0,0,0,39,0,19,0,21,10,0,13,7,546,0,201,622,57,172,57,0,0
1500000US131210105162,131210000000,Block Group 2 Census Tract 105.16 Fulton County Georgia,2570,5,0,0,0,0,0,0,30,67,0,0,0,0,35,0,543,47,121,508,418,579,217,0,0
1500000US131210105163,131210000000,Block Group 3 Census Tract 105.16 Fulton County Georgia,1090,0,0,0,0,0,0,0,0,17,0,0,0,0,0,26,401,10,0,232,191,213,0,0,0
1500000US131210106011,131210000000,Block Group 1 Census Tract 106.01 Fulton County Georgia,926,0,0,0,0,0,0,0,0,61,0,0,26,33,0,0,179,114,68,106,43,183,74,16,23
1500000US131210106012,131210000000,Block Group 2 Census Tract 106.01 Fulton County Georgia,358,10,0,0,0,0,0,0,0,0,0,0,0,29,43,21,117,15,10,64,8,35,6,0,0
1500000US131210106013,131210000000,Block Group 3 Census Tract 106.01 Fulton County Georgia,400,0,0,0,0,0,0,0,0,0,0,0,0,68,38,0,56,40,0,51,16,69,55,0,7
1500000US131210106014,131210000000,Block Group 4 Census Tract 106.01 Fulton County Georgia,480,0,0,0,12,0,0,0,0,0,21,0,19,57,46,7,121,8,3,3,6,52,85,15,25
