GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10,HD01_VD11,HD01_VD12,HD01_VD13,HD01_VD14,HD01_VD15,HD01_VD16,HD01_VD17,HD01_VD18,HD01_VD19,HD01_VD20,HD01_VD21,HD01_VD22,HD01_VD23,HD01_VD24,HD01_VD25,HD01_VD26,HD01_VD27,HD01_VD28,HD01_VD29,HD01_VD30,HD01_VD31,HD01_VD32,HD01_VD33,HD01_VD34,HD01_VD35,HD01_VD36,HD01_VD37,HD01_VD38,HD01_VD39,HD01_VD40,HD01_VD41,HD01_VD42,HD01_VD43,HD01_VD44,HD01_VD45,HD01_VD46,HD01_VD47,HD01_VD48,HD01_VD49,HD01_VD50,HD01_VD51,HD01_VD52,HD01_VD53,HD01_VD54,HD01_VD55,HD01_VD56,HD01_VD57,HD01_VD58,HD01_VD59,HD01_VD60,HD01_VD61,HD01_VD62,HD01_VD63,HD01_VD64,HD01_VD65,HD01_VD66
1500000US130890218143,130890000000,Block Group 3 Census Tract 218.14 DeKalb County Georgia,1346,367,268,123,0,0,145,0,0,0,0,0,0,0,0,0,99,442,93,55,15,0,23,0,0,0,0,0,0,0,0,0,349,527,250,238,0,0,0,12,0,23,0,0,0,11,0,0,12,254,10,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0
1500000US130890218144,130890000000,Block Group 4 Census Tract 218.14 DeKalb County Georgia,2099,492,309,17,15,0,277,0,0,33,0,0,0,0,0,33,150,751,250,197,29,0,24,0,0,16,0,0,0,0,0,16,485,812,107,95,0,0,12,0,0,18,0,0,0,18,0,0,0,687,44,0,0,0,0,0,0,44,0,12,20,0,0,0,12,0
1500000US130890219061,130890000000,Block Group 1 Census Tract 219.06 DeKalb County Georgia,1407,334,280,90,0,0,190,0,0,0,0,0,0,0,0,0,54,286,144,131,13,0,0,0,0,0,0,0,0,0,0,0,142,609,499,424,40,16,19,0,0,16,8,0,0,0,0,0,8,94,178,98,0,0,98,0,0,80,0,30,28,11,0,0,11,0
1500000US130890219062,130890000000,Block Group 2 Census Tract 219.06 DeKalb County Georgia,802,92,77,14,0,0,63,0,0,15,0,0,0,0,0,15,0,252,202,157,0,0,20,0,25,0,0,0,0,0,0,0,50,389,266,144,35,44,21,0,22,5,5,0,0,0,0,0,0,118,69,35,0,0,28,0,7,34,0,16,13,0,0,5,0,0
1500000US130890219063,130890000000,Block Group 3 Census Tract 219.06 DeKalb County Georgia,3176,935,746,292,23,0,431,0,0,19,0,0,0,0,0,19,170,775,297,220,21,0,56,0,0,76,0,0,0,0,0,76,402,1222,825,612,81,35,67,0,30,49,7,0,0,17,0,0,25,348,244,96,0,0,96,0,0,148,0,14,33,17,0,7,77,0
1500000US130890219071,130890000000,Block Group 1 Census Tract 219.07 DeKalb County Georgia,4547,987,797,779,0,0,18,0,0,94,75,0,0,6,0,13,96,738,577,510,25,0,25,17,0,6,0,0,0,0,0,6,155,2071,1578,1372,72,37,7,90,0,206,89,62,0,21,6,0,28,287,751,202,11,0,191,0,0,529,0,200,42,6,0,0,281,20
1500000US130890219072,130890000000,Block Group 2 Census Tract 219.07 DeKalb County Georgia,1955,291,226,122,0,0,104,0,0,25,25,0,0,0,0,0,40,314,153,67,50,0,36,0,0,16,0,0,0,0,16,0,145,1139,775,637,0,20,104,14,0,99,54,0,0,0,15,0,30,265,211,47,12,0,35,0,0,123,0,14,42,25,0,0,42,41
1500000US130890219073,130890000000,Block Group 3 Census Tract 219.07 DeKalb County Georgia,1890,439,368,107,0,0,261,0,0,20,20,0,0,0,0,0,51,271,51,32,0,0,19,0,0,0,0,0,0,0,0,0,220,903,439,328,63,10,16,0,22,88,35,0,0,16,0,19,18,376,277,61,0,0,61,0,0,216,0,40,6,27,0,8,135,0
1500000US130890219081,130890000000,Block Group 1 Census Tract 219.08 DeKalb County Georgia,1968,711,548,94,18,74,362,0,0,30,0,0,0,0,0,30,133,416,237,135,35,0,67,0,0,0,0,0,0,0,0,0,179,692,406,328,26,0,52,0,0,16,0,0,0,0,0,0,16,270,149,0,0,0,0,0,0,149,0,67,0,39,0,0,43,0
1500000US130890219082,130890000000,Block Group 2 Census Tract 219.08 DeKalb County Georgia,3681,960,857,265,18,6,568,0,0,14,0,0,0,0,0,14,89,1064,569,366,43,0,160,0,0,28,0,0,0,0,0,28,467,1302,729,617,42,20,50,0,0,214,74,0,0,0,0,49,91,359,355,61,0,0,61,0,0,294,0,21,35,189,0,0,49,0
1500000US130890219091,130890000000,Block Group 1 Census Tract 219.09 DeKalb County Georgia,1792,337,224,7,0,0,217,0,0,113,0,0,38,0,0,75,0,796,558,453,0,0,57,0,48,18,18,0,0,0,0,0,220,588,420,325,27,49,19,0,0,25,5,0,0,0,0,0,20,143,71,25,12,0,13,0,0,46,0,19,20,0,0,3,4,0
1500000US130890219092,130890000000,Block Group 2 Census Tract 219.09 DeKalb County Georgia,1547,381,381,214,0,0,167,0,0,0,0,0,0,0,0,0,0,555,352,317,24,0,11,0,0,0,0,0,0,0,0,0,203,540,446,376,40,30,0,0,0,0,0,0,0,0,0,0,0,94,71,17,11,0,6,0,0,54,0,12,0,10,0,0,32,0
1500000US130890219093,130890000000,Block Group 3 Census Tract 219.09 DeKalb County Georgia,664,115,93,0,0,0,93,0,0,0,0,0,0,0,0,0,22,244,173,88,12,0,73,0,0,0,0,0,0,0,0,0,71,294,205,104,17,0,84,0,0,66,17,0,0,43,0,0,6,23,11,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0
1500000US130890219094,130890000000,Block Group 4 Census Tract 219.09 DeKalb County Georgia,1800,455,363,66,0,0,209,88,0,0,0,0,0,0,0,0,92,460,132,61,7,0,64,0,0,4,4,0,0,0,0,0,324,741,494,365,100,26,0,3,0,32,0,0,5,24,0,0,3,215,144,18,0,0,18,0,0,126,0,25,6,9,0,3,83,0
1500000US130890219101,130890000000,Block Group 1 Census Tract 219.10 DeKalb County Georgia,1494,465,377,135,29,0,213,0,0,0,0,0,0,0,0,0,88,562,245,155,46,0,0,0,44,0,0,0,0,0,0,0,317,457,322,257,27,0,8,0,30,0,0,0,0,0,0,0,0,135,10,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0
1500000US130890219102,130890000000,Block Group 2 Census Tract 219.10 DeKalb County Georgia,1730,421,307,169,26,0,112,0,0,0,0,0,0,0,0,0,114,355,148,84,42,0,22,0,0,0,0,0,0,0,0,0,207,676,485,447,24,14,0,0,0,77,0,12,0,17,0,0,48,114,278,94,38,0,56,0,0,184,0,40,28,67,0,33,16,0
1500000US130890219103,130890000000,Block Group 3 Census Tract 219.10 DeKalb County Georgia,1551,365,315,76,25,14,200,0,0,0,0,0,0,0,0,0,50,291,255,132,31,0,44,0,48,10,10,0,0,0,0,0,26,809,579,462,43,0,57,17,0,15,15,0,0,0,0,0,0,215,86,29,0,0,29,0,0,57,0,0,0,28,0,17,12,0
1500000US130890219111,130890000000,Block Group 1 Census Tract 219.11 DeKalb County Georgia,984,189,102,0,0,0,102,0,0,33,33,0,0,0,0,0,54,407,90,90,0,0,0,0,0,15,0,0,0,0,0,15,302,388,132,45,0,0,0,0,87,84,31,0,0,53,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130890219112,130890000000,Block Group 2 Census Tract 219.11 DeKalb County Georgia,1263,291,257,5,0,0,252,0,0,0,0,0,0,0,0,0,34,610,179,147,0,0,32,0,0,0,0,0,0,0,0,0,431,351,207,150,0,29,28,0,0,44,6,0,0,19,0,0,19,100,11,6,0,0,6,0,0,5,0,0,0,4,0,0,1,0
1500000US130890219121,130890000000,Block Group 1 Census Tract 219.12 DeKalb County Georgia,1325,365,257,253,0,0,4,0,0,12,0,0,0,0,0,12,96,205,109,90,14,0,5,0,0,0,0,0,0,0,0,0,96,590,439,412,27,0,0,0,0,58,24,0,27,0,0,0,7,93,165,0,0,0,0,0,0,165,0,43,74,0,0,0,48,0
1500000US130890219122,130890000000,Block Group 2 Census Tract 219.12 DeKalb County Georgia,1360,185,151,151,0,0,0,0,0,34,34,0,0,0,0,0,0,239,173,141,32,0,0,0,0,19,19,0,0,0,0,0,47,474,362,296,54,12,0,0,0,68,28,0,0,0,0,0,40,44,462,130,17,0,113,0,0,332,0,198,24,23,0,0,87,0
1500000US130890219123,130890000000,Block Group 3 Census Tract 219.12 DeKalb County Georgia,825,106,19,19,0,0,0,0,0,0,0,0,0,0,0,0,87,64,46,21,25,0,0,0,0,18,0,0,0,0,0,18,0,499,378,316,35,15,0,12,0,29,29,0,0,0,0,0,0,92,156,70,0,0,70,0,0,86,0,65,12,0,0,0,9,0
1500000US130890219131,130890000000,Block Group 1 Census Tract 219.13 DeKalb County Georgia,2561,951,831,240,0,0,591,0,0,24,0,0,0,0,0,24,96,925,446,323,8,0,54,61,0,66,21,0,0,0,0,45,413,674,327,254,12,0,40,21,0,112,13,0,0,79,0,0,20,235,11,6,0,0,6,0,0,5,0,0,0,0,0,0,5,0
1500000US130890219132,130890000000,Block Group 2 Census Tract 219.13 DeKalb County Georgia,1011,170,162,12,0,0,150,0,0,8,0,0,0,0,0,8,0,446,281,164,9,0,77,15,16,19,19,0,0,0,0,0,146,395,185,121,0,11,0,0,53,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130890219133,130890000000,Block Group 3 Census Tract 219.13 DeKalb County Georgia,949,389,389,143,0,0,246,0,0,0,0,0,0,0,0,0,0,245,38,10,11,0,17,0,0,0,0,0,0,0,0,0,207,310,130,130,0,0,0,0,0,0,0,0,0,0,0,0,0,180,5,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0
1500000US130890220011,130890000000,Block Group 1 Census Tract 220.01 DeKalb County Georgia,2231,397,397,116,0,0,281,0,0,0,0,0,0,0,0,0,0,401,176,162,7,0,0,7,0,9,0,0,0,0,0,9,216,1050,699,653,39,7,0,0,0,17,17,0,0,0,0,0,0,334,383,165,5,0,160,0,0,218,0,83,7,10,0,47,71,0
1500000US130890220012,130890000000,Block Group 2 Census Tract 220.01 DeKalb County Georgia,2335,257,170,170,0,0,0,0,0,0,0,0,0,0,0,0,87,586,396,337,16,0,43,0,0,0,0,0,0,0,0,0,190,1187,1027,880,135,0,0,0,12,48,0,0,0,29,0,0,19,112,305,19,0,0,19,0,0,265,0,85,40,126,0,0,14,21
1500000US130890220041,130890000000,Block Group 1 Census Tract 220.04 DeKalb County Georgia,2715,755,646,136,22,0,488,0,0,29,0,0,0,0,0,29,80,679,270,132,36,0,79,23,0,0,0,0,0,0,0,0,409,1040,681,504,0,0,177,0,0,52,0,0,0,11,0,0,41,307,241,88,3,0,85,0,0,145,0,19,26,76,0,0,24,8
1500000US130890220042,130890000000,Block Group 2 Census Tract 220.04 DeKalb County Georgia,1548,596,544,91,0,0,445,8,0,9,0,0,0,0,0,9,43,321,196,67,19,0,110,0,0,12,0,0,0,0,0,12,113,484,385,287,49,11,16,8,14,21,0,0,0,6,0,0,15,78,147,49,25,0,24,0,0,98,0,39,8,0,0,0,51,0
1500000US130890220043,130890000000,Block Group 3 Census Tract 220.04 DeKalb County Georgia,2069,526,468,264,0,9,195,0,0,0,0,0,0,0,0,0,58,515,329,274,11,0,31,0,13,21,0,0,0,0,0,21,165,829,392,300,45,11,13,0,23,52,19,0,0,0,0,0,33,385,199,89,0,0,89,0,0,95,0,24,10,12,0,0,49,15
1500000US130890220051,130890000000,Block Group 1 Census Tract 220.05 DeKalb County Georgia,1564,524,378,108,27,0,243,0,0,0,0,0,0,0,0,0,146,470,273,156,80,0,37,0,0,20,0,0,0,0,0,20,177,471,279,165,38,30,46,0,0,28,0,0,0,28,0,0,0,164,99,0,0,0,0,0,0,99,0,61,0,32,0,0,6,0
1500000US130890220052,130890000000,Block Group 2 Census Tract 220.05 DeKalb County Georgia,863,140,140,10,21,0,109,0,0,0,0,0,0,0,0,0,0,224,78,61,17,0,0,0,0,1,0,0,1,0,0,0,145,430,260,195,11,13,33,0,8,11,0,0,0,1,0,10,0,159,69,44,5,0,39,0,0,25,0,0,7,0,0,0,18,0
1500000US130890220053,130890000000,Block Group 3 Census Tract 220.05 DeKalb County Georgia,1686,349,319,135,0,0,184,0,0,0,0,0,0,0,0,0,30,465,320,285,0,0,24,0,11,0,0,0,0,0,0,0,145,642,268,244,0,0,9,0,15,61,0,0,0,10,0,0,51,313,230,24,0,0,24,0,0,206,0,17,35,109,0,0,45,0
1500000US130890220071,130890000000,Block Group 1 Census Tract 220.07 DeKalb County Georgia,2212,794,651,48,0,15,588,0,0,8,0,0,8,0,0,0,135,561,241,119,0,0,122,0,0,19,5,0,8,0,0,6,301,772,454,289,0,35,124,0,6,13,7,0,0,0,0,0,6,305,85,33,0,0,33,0,0,52,0,11,0,29,0,0,12,0
1500000US130890220072,130890000000,Block Group 2 Census Tract 220.07 DeKalb County Georgia,1724,430,349,33,0,0,316,0,0,0,0,0,0,0,0,0,81,529,211,111,13,0,87,0,0,2,0,2,0,0,0,0,316,622,284,137,12,37,98,0,0,18,0,0,0,8,0,0,10,320,143,7,0,0,7,0,0,75,0,0,0,75,0,0,0,61
1500000US130890220081,130890000000,Block Group 1 Census Tract 220.08 DeKalb County Georgia,1057,238,157,44,0,0,113,0,0,0,0,0,0,0,0,0,81,273,227,194,0,0,33,0,0,0,0,0,0,0,0,0,46,482,176,110,43,0,23,0,0,33,20,0,0,0,0,0,13,273,64,29,0,0,29,0,0,35,0,35,0,0,0,0,0,0
1500000US130890220082,130890000000,Block Group 2 Census Tract 220.08 DeKalb County Georgia,2897,864,756,56,99,0,601,0,0,0,0,0,0,0,0,0,108,971,662,388,0,0,263,0,11,0,0,0,0,0,0,0,309,791,329,210,33,0,71,15,0,27,0,0,0,0,0,0,27,435,271,122,0,0,122,0,0,42,0,22,0,20,0,0,0,107
1500000US130890220083,130890000000,Block Group 3 Census Tract 220.08 DeKalb County Georgia,3368,1235,1042,244,18,0,780,0,0,14,0,0,0,0,0,14,179,796,563,261,19,0,283,0,0,0,0,0,0,0,0,0,233,1118,621,378,36,0,180,0,27,135,29,0,0,106,0,0,0,362,219,0,0,0,0,0,0,219,0,0,0,142,0,37,40,0
1500000US130890220084,130890000000,Block Group 4 Census Tract 220.08 DeKalb County Georgia,1098,486,380,77,0,0,303,0,0,0,0,0,0,0,0,0,106,270,151,92,0,12,47,0,0,0,0,0,0,0,0,0,119,243,121,102,0,0,19,0,0,0,0,0,0,0,0,0,0,122,99,65,61,0,4,0,0,34,0,34,0,0,0,0,0,0
1500000US130890220091,130890000000,Block Group 1 Census Tract 220.09 DeKalb County Georgia,2072,605,533,109,0,0,424,0,0,0,0,0,0,0,0,0,72,775,517,508,0,0,9,0,0,0,0,0,0,0,0,0,258,656,435,371,15,0,26,0,23,17,0,0,0,0,0,0,17,204,36,20,0,0,20,0,0,16,0,8,0,0,0,8,0,0
1500000US130890220092,130890000000,Block Group 2 Census Tract 220.09 DeKalb County Georgia,2472,815,590,158,23,12,397,0,0,25,0,0,12,0,0,13,200,672,311,201,23,0,62,0,25,0,0,0,0,0,0,0,361,941,522,366,0,26,103,0,27,115,0,0,0,36,0,14,65,304,44,28,0,0,28,0,0,16,0,0,0,16,0,0,0,0
1500000US130890220093,130890000000,Block Group 3 Census Tract 220.09 DeKalb County Georgia,1479,381,237,0,0,0,176,61,0,12,0,0,0,0,0,12,132,753,285,244,31,0,10,0,0,0,0,0,0,0,0,0,468,345,178,178,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130890220101,130890000000,Block Group 1 Census Tract 220.10 DeKalb County Georgia,2571,789,692,80,0,12,519,81,0,0,0,0,0,0,0,0,97,586,281,151,33,0,58,39,0,0,0,0,0,0,0,0,305,1009,520,358,24,0,65,48,25,50,12,0,0,38,0,0,0,439,187,14,0,0,14,0,0,155,0,79,5,56,0,1,14,18
1500000US130890221001,130890000000,Block Group 1 Census Tract 221 DeKalb County Georgia,2217,848,665,128,15,0,507,15,0,67,12,0,0,0,0,55,116,768,436,291,12,0,106,0,27,51,11,0,0,40,0,0,281,485,338,279,17,0,30,0,12,37,20,0,0,17,0,0,0,110,116,31,0,0,31,0,0,85,0,12,12,31,0,0,30,0
1500000US130890221002,130890000000,Block Group 2 Census Tract 221 DeKalb County Georgia,1588,447,406,53,5,0,348,0,0,0,0,0,0,0,0,0,41,343,200,69,44,0,87,0,0,0,0,0,0,0,0,0,143,657,363,255,31,48,29,0,0,66,0,30,0,24,0,0,12,228,141,56,0,0,56,0,0,72,0,12,9,21,0,0,30,13
1500000US130890222031,130890000000,Block Group 1 Census Tract 222.03 DeKalb County Georgia,1836,165,133,61,0,0,72,0,0,0,0,0,0,0,0,0,32,877,597,459,86,9,11,0,32,54,19,0,19,5,0,11,226,549,388,343,27,0,0,0,18,96,37,0,0,11,6,0,42,65,245,62,9,11,42,0,0,183,0,59,21,65,0,0,38,0
1500000US130890222041,130890000000,Block Group 1 Census Tract 222.04 DeKalb County Georgia,2622,638,554,14,0,0,495,45,0,0,0,0,0,0,0,0,84,715,474,191,64,0,78,141,0,0,0,0,0,0,0,0,241,1195,766,434,49,0,228,55,0,20,0,0,0,0,0,0,20,409,74,51,0,0,51,0,0,23,0,11,0,0,0,0,12,0
1500000US130890222042,130890000000,Block Group 2 Census Tract 222.04 DeKalb County Georgia,714,171,171,12,9,0,150,0,0,0,0,0,0,0,0,0,0,278,212,131,26,0,55,0,0,0,0,0,0,0,0,0,66,201,89,58,15,0,16,0,0,0,0,0,0,0,0,0,0,112,64,14,0,0,14,0,0,50,0,28,0,0,0,0,22,0
1500000US130890222043,130890000000,Block Group 3 Census Tract 222.04 DeKalb County Georgia,1524,244,215,67,9,0,139,0,0,12,12,0,0,0,0,0,17,490,352,278,21,0,53,0,0,19,19,0,0,0,0,0,119,732,297,189,89,19,0,0,0,0,0,0,0,0,0,0,0,435,58,14,0,0,14,0,0,15,0,15,0,0,0,0,0,29
1500000US130890222044,130890000000,Block Group 4 Census Tract 222.04 DeKalb County Georgia,997,252,231,30,0,0,112,89,0,0,0,0,0,0,0,0,21,489,273,237,0,12,24,0,0,26,0,0,0,0,0,26,190,211,128,116,0,12,0,0,0,18,0,0,0,0,0,0,18,65,45,13,0,0,13,0,0,23,0,0,0,0,0,0,23,9
1500000US130890223011,130890000000,Block Group 1 Census Tract 223.01 DeKalb County Georgia,1184,187,146,132,0,0,14,0,0,13,0,0,13,0,0,0,28,396,340,260,29,19,32,0,0,14,14,0,0,0,0,0,42,380,297,232,39,0,26,0,0,59,30,0,0,0,0,0,29,24,221,86,0,15,71,0,0,135,0,0,72,0,0,0,63,0
1500000US130890223012,130890000000,Block Group 2 Census Tract 223.01 DeKalb County Georgia,600,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,64,64,42,15,0,7,0,0,0,0,0,0,0,0,0,0,150,133,67,51,0,0,0,15,0,0,0,0,0,0,0,0,17,358,117,0,0,117,0,0,241,0,71,73,28,0,0,69,0
1500000US130890223013,130890000000,Block Group 3 Census Tract 223.01 DeKalb County Georgia,911,122,122,122,0,0,0,0,0,0,0,0,0,0,0,0,0,261,192,192,0,0,0,0,0,0,0,0,0,0,0,0,69,470,438,311,127,0,0,0,0,15,15,0,0,0,0,0,0,17,58,15,0,0,15,0,0,43,0,29,14,0,0,0,0,0
1500000US130890223014,130890000000,Block Group 4 Census Tract 223.01 DeKalb County Georgia,1524,440,440,299,60,0,31,50,0,0,0,0,0,0,0,0,0,243,167,131,22,0,0,0,14,37,23,0,0,0,0,14,39,742,657,545,68,0,12,32,0,33,33,0,0,0,0,0,0,52,99,29,0,0,29,0,0,70,0,27,0,0,0,0,43,0
1500000US130890223015,130890000000,Block Group 5 Census Tract 223.01 DeKalb County Georgia,1737,170,161,134,12,0,15,0,0,0,0,0,0,0,0,0,9,899,671,507,164,0,0,0,0,12,12,0,0,0,0,0,216,651,546,437,68,0,14,27,0,0,0,0,0,0,0,0,0,105,17,0,0,0,0,0,0,17,0,0,0,17,0,0,0,0
1500000US130890223021,130890000000,Block Group 1 Census Tract 223.02 DeKalb County Georgia,1379,162,149,149,0,0,0,0,0,13,0,0,0,0,0,13,0,271,233,213,10,0,10,0,0,14,0,0,0,0,0,14,24,667,488,420,52,0,16,0,0,13,0,0,0,0,0,0,13,166,279,16,0,0,16,0,0,263,0,108,27,0,0,0,128,0
1500000US130890223022,130890000000,Block Group 2 Census Tract 223.02 DeKalb County Georgia,1235,361,288,257,0,0,31,0,0,12,12,0,0,0,0,0,61,187,99,83,0,0,16,0,0,17,17,0,0,0,0,0,71,529,300,262,12,12,14,0,0,37,37,0,0,0,0,0,0,192,158,32,0,0,32,0,0,113,0,33,37,0,0,0,43,13
1500000US130890223023,130890000000,Block Group 3 Census Tract 223.02 DeKalb County Georgia,1849,345,333,147,0,11,175,0,0,0,0,0,0,0,0,0,12,561,458,380,51,0,27,0,0,31,11,0,0,0,0,20,72,831,554,471,83,0,0,0,0,23,0,0,13,0,0,10,0,254,112,85,0,0,85,0,0,27,0,18,0,0,0,0,9,0
1500000US130890224011,130890000000,Block Group 1 Census Tract 224.01 DeKalb County Georgia,2051,253,242,130,101,0,11,0,0,0,0,0,0,0,0,0,11,1118,989,610,369,0,10,0,0,0,0,0,0,0,0,0,129,576,535,364,153,0,0,18,0,25,25,0,0,0,0,0,0,16,104,46,23,0,23,0,0,58,0,33,0,0,0,0,25,0
1500000US130890224012,130890000000,Block Group 2 Census Tract 224.01 DeKalb County Georgia,925,144,144,94,50,0,0,0,0,0,0,0,0,0,0,0,0,233,207,167,40,0,0,0,0,13,13,0,0,0,0,0,13,486,422,358,64,0,0,0,0,44,33,11,0,0,0,0,0,20,62,28,0,0,28,0,0,34,0,13,21,0,0,0,0,0
1500000US130890224013,130890000000,Block Group 3 Census Tract 224.01 DeKalb County Georgia,1321,302,302,259,43,0,0,0,0,0,0,0,0,0,0,0,0,172,172,114,58,0,0,0,0,0,0,0,0,0,0,0,0,659,554,398,156,0,0,0,0,43,19,0,0,0,0,24,0,62,188,89,0,0,89,0,0,99,0,68,21,0,0,0,10,0
1500000US130890224021,130890000000,Block Group 1 Census Tract 224.02 DeKalb County Georgia,2827,122,71,45,26,0,0,0,0,9,9,0,0,0,0,0,42,2383,2019,1374,597,0,26,22,0,156,149,0,0,0,0,7,208,256,195,145,36,14,0,0,0,9,0,0,0,0,0,0,9,52,66,23,10,0,13,0,0,43,0,8,17,0,0,0,18,0
1500000US130890224022,130890000000,Block Group 2 Census Tract 224.02 DeKalb County Georgia,2777,58,58,22,36,0,0,0,0,0,0,0,0,0,0,0,0,2372,2023,1228,701,0,15,69,10,254,254,0,0,0,0,0,95,56,56,47,9,0,0,0,0,0,0,0,0,0,0,0,0,0,291,117,11,0,106,0,0,174,0,49,54,29,0,0,42,0
1500000US130890224031,130890000000,Block Group 1 Census Tract 224.03 DeKalb County Georgia,1259,344,323,307,16,0,0,0,0,0,0,0,0,0,0,0,21,130,130,109,12,9,0,0,0,0,0,0,0,0,0,0,0,556,447,414,33,0,0,0,0,79,61,10,0,0,0,0,8,30,229,86,48,0,38,0,0,143,0,90,9,17,0,0,27,0
1500000US130890224032,130890000000,Block Group 2 Census Tract 224.03 DeKalb County Georgia,1680,402,392,283,109,0,0,0,0,0,0,0,0,0,0,0,10,342,309,221,88,0,0,0,0,15,15,0,0,0,0,0,18,691,625,518,107,0,0,0,0,25,6,0,0,0,19,0,0,41,245,91,9,0,82,0,0,154,0,78,40,0,0,0,36,0
1500000US130890224033,130890000000,Block Group 3 Census Tract 224.03 DeKalb County Georgia,982,340,340,240,70,0,30,0,0,0,0,0,0,0,0,0,0,49,49,22,0,0,17,10,0,0,0,0,0,0,0,0,0,507,463,370,83,10,0,0,0,16,0,0,0,0,16,0,0,28,86,7,0,0,7,0,0,79,0,60,0,0,0,0,19,0
1500000US130890225001,130890000000,Block Group 1 Census Tract 225 DeKalb County Georgia,2065,990,884,36,0,0,848,0,0,0,0,0,0,0,0,0,106,284,101,53,0,0,48,0,0,12,0,0,12,0,0,0,171,558,403,181,87,48,44,0,43,65,0,0,0,50,0,0,15,90,233,0,0,0,0,0,0,233,0,41,22,126,0,0,44,0
1500000US130890225002,130890000000,Block Group 2 Census Tract 225 DeKalb County Georgia,842,206,206,180,0,0,0,26,0,0,0,0,0,0,0,0,0,212,182,171,11,0,0,0,0,0,0,0,0,0,0,0,30,315,291,220,71,0,0,0,0,12,0,0,0,0,12,0,0,12,109,24,0,0,24,0,0,85,0,40,34,0,0,0,11,0
1500000US130890225003,130890000000,Block Group 3 Census Tract 225 DeKalb County Georgia,1218,268,212,160,0,0,52,0,0,15,0,0,0,0,0,15,41,259,244,202,42,0,0,0,0,0,0,0,0,0,0,0,15,593,515,460,28,0,1,13,13,33,0,0,0,0,33,0,0,45,98,0,0,0,0,0,0,98,0,59,12,13,0,0,14,0
1500000US130890225004,130890000000,Block Group 4 Census Tract 225 DeKalb County Georgia,1540,380,380,318,62,0,0,0,0,0,0,0,0,0,0,0,0,317,302,241,46,0,15,0,0,15,0,0,0,0,0,15,0,743,675,477,185,13,0,0,0,0,0,0,0,0,0,0,0,68,100,42,13,0,29,0,0,58,0,0,44,0,0,0,14,0
1500000US130890226001,130890000000,Block Group 1 Census Tract 226 DeKalb County Georgia,1858,354,329,287,0,0,42,0,0,0,0,0,0,0,0,0,25,403,271,182,55,0,34,0,0,16,0,0,0,16,0,0,116,925,823,735,63,0,25,0,0,58,58,0,0,0,0,0,0,44,176,83,20,0,63,0,0,93,0,51,0,0,0,0,42,0
1500000US130890226002,130890000000,Block Group 2 Census Tract 226 DeKalb County Georgia,2011,358,358,281,0,0,77,0,0,0,0,0,0,0,0,0,0,442,411,361,32,13,5,0,0,0,0,0,0,0,0,0,31,801,713,582,119,12,0,0,0,31,0,14,0,0,0,0,17,57,410,152,0,22,130,0,0,258,0,116,70,12,0,24,36,0
1500000US130890226003,130890000000,Block Group 3 Census Tract 226 DeKalb County Georgia,1866,353,353,353,0,0,0,0,0,0,0,0,0,0,0,0,0,493,343,316,27,0,0,0,0,30,30,0,0,0,0,0,120,714,599,556,31,12,0,0,0,66,66,0,0,0,0,0,0,49,306,59,0,0,59,0,0,247,0,71,57,12,0,0,107,0
1500000US130890227001,130890000000,Block Group 1 Census Tract 227 DeKalb County Georgia,1895,610,591,437,62,0,61,31,0,9,0,0,0,0,0,9,10,232,219,171,41,0,0,7,0,13,13,0,0,0,0,0,0,846,741,561,145,0,27,8,0,63,15,0,0,0,13,0,35,42,207,139,12,0,127,0,0,68,0,0,18,26,0,0,24,0
1500000US130890227002,130890000000,Block Group 2 Census Tract 227 DeKalb County Georgia,970,273,245,200,36,0,9,0,0,28,0,0,0,0,0,28,0,167,157,125,29,0,3,0,0,10,7,0,3,0,0,0,0,475,426,330,26,0,70,0,0,25,0,0,0,0,0,0,25,24,55,40,0,0,40,0,0,15,0,0,0,15,0,0,0,0
1500000US130890227003,130890000000,Block Group 3 Census Tract 227 DeKalb County Georgia,1569,314,281,248,16,0,17,0,0,33,0,0,0,0,0,33,0,593,427,314,80,0,25,4,4,116,52,0,35,0,0,29,50,604,520,420,83,0,17,0,0,54,15,0,0,0,6,0,33,30,58,10,0,0,10,0,0,48,0,18,0,21,0,0,9,0
