GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10,HD01_VD11
Id,Id2,Geography,Estimate; Total:,Estimate; Households with one or more people 65 years and over:,Estimate; Households with one or more people 65 years and over: - 1-person household,Estimate; Households with one or more people 65 years and over: - 2-or-more-person household:,Estimate; Households with one or more people 65 years and over: - 2-or-more-person household: - Family households,Estimate; Households with one or more people 65 years and over: - 2-or-more-person household: - Nonfamily households,Estimate; Households with no people 65 years and over:,Estimate; Households with no people 65 years and over: - 1-person households,Estimate; Households with no people 65 years and over: - 2-or-more-person household:,Estimate; Households with no people 65 years and over: - 2-or-more-person household: - Family households,Estimate; Households with no people 65 years and over: - 2-or-more-person household: - Nonfamily households
1500000US131210083012,131210000000,Block Group 2 Census Tract 83.01 Fulton County Georgia,275,107,32,75,75,0,168,89,79,68,11
1500000US131210083021,131210000000,Block Group 1 Census Tract 83.02 Fulton County Georgia,258,68,48,20,20,0,190,71,119,109,10
1500000US131210083022,131210000000,Block Group 2 Census Tract 83.02 Fulton County Georgia,366,157,92,65,65,0,209,78,131,81,50
1500000US131210084001,131210000000,Block Group 1 Census Tract 84 Fulton County Georgia,452,78,21,57,46,11,374,173,201,125,76
1500000US131210084002,131210000000,Block Group 2 Census Tract 84 Fulton County Georgia,399,115,25,90,76,14,284,115,169,126,43
1500000US131210084003,131210000000,Block Group 3 Census Tract 84 Fulton County Georgia,403,166,115,51,51,0,237,113,124,115,9
1500000US131210085001,131210000000,Block Group 1 Census Tract 85 Fulton County Georgia,163,50,43,7,7,0,113,26,87,87,0
1500000US131210085002,131210000000,Block Group 2 Census Tract 85 Fulton County Georgia,403,173,104,69,69,0,230,75,155,148,7
1500000US131210085003,131210000000,Block Group 3 Census Tract 85 Fulton County Georgia,497,170,105,65,65,0,327,78,249,219,30
1500000US131210086011,131210000000,Block Group 1 Census Tract 86.01 Fulton County Georgia,537,58,49,9,9,0,479,142,337,315,22
1500000US131210086012,131210000000,Block Group 2 Census Tract 86.01 Fulton County Georgia,266,69,15,54,54,0,197,52,145,145,0
1500000US131210086013,131210000000,Block Group 3 Census Tract 86.01 Fulton County Georgia,535,289,148,141,125,16,246,70,176,136,40
1500000US131210086014,131210000000,Block Group 4 Census Tract 86.01 Fulton County Georgia,240,79,43,36,36,0,161,93,68,52,16
1500000US131210086021,131210000000,Block Group 1 Census Tract 86.02 Fulton County Georgia,373,40,27,13,13,0,333,141,192,172,20
1500000US131210086022,131210000000,Block Group 2 Census Tract 86.02 Fulton County Georgia,80,45,0,45,33,12,35,31,4,4,0
1500000US131210087001,131210000000,Block Group 1 Census Tract 87 Fulton County Georgia,413,95,49,46,46,0,318,170,148,148,0
1500000US131210087002,131210000000,Block Group 2 Census Tract 87 Fulton County Georgia,274,67,14,53,53,0,207,51,156,132,24
1500000US131210087003,131210000000,Block Group 3 Census Tract 87 Fulton County Georgia,423,123,54,69,63,6,300,114,186,171,15
1500000US131210087004,131210000000,Block Group 4 Census Tract 87 Fulton County Georgia,822,339,306,33,24,9,483,218,265,211,54
1500000US131210088001,131210000000,Block Group 1 Census Tract 88 Fulton County Georgia,1275,194,90,104,104,0,1081,330,751,592,159
1500000US131210088002,131210000000,Block Group 2 Census Tract 88 Fulton County Georgia,742,48,31,17,17,0,694,205,489,438,51
1500000US131210089021,131210000000,Block Group 1 Census Tract 89.02 Fulton County Georgia,1123,16,16,0,0,0,1107,778,329,121,208
1500000US131210089022,131210000000,Block Group 2 Census Tract 89.02 Fulton County Georgia,382,14,0,14,14,0,368,148,220,149,71
1500000US131210089023,131210000000,Block Group 3 Census Tract 89.02 Fulton County Georgia,538,24,0,24,24,0,514,269,245,38,207
1500000US131210089024,131210000000,Block Group 4 Census Tract 89.02 Fulton County Georgia,1511,94,94,0,0,0,1417,855,562,410,152
1500000US131210089031,131210000000,Block Group 1 Census Tract 89.03 Fulton County Georgia,650,30,6,24,20,4,620,214,406,324,82
1500000US131210089041,131210000000,Block Group 1 Census Tract 89.04 Fulton County Georgia,649,208,128,80,80,0,441,172,269,184,85
1500000US131210089042,131210000000,Block Group 2 Census Tract 89.04 Fulton County Georgia,816,193,140,53,44,9,623,307,316,190,126
1500000US131210089043,131210000000,Block Group 3 Census Tract 89.04 Fulton County Georgia,884,119,75,44,44,0,765,291,474,463,11
1500000US131210090001,131210000000,Block Group 1 Census Tract 90 Fulton County Georgia,457,108,20,88,73,15,349,41,308,291,17
1500000US131210090002,131210000000,Block Group 2 Census Tract 90 Fulton County Georgia,501,41,20,21,21,0,460,64,396,388,8
1500000US131210090003,131210000000,Block Group 3 Census Tract 90 Fulton County Georgia,884,18,9,9,9,0,866,364,502,273,229
1500000US131210091011,131210000000,Block Group 1 Census Tract 91.01 Fulton County Georgia,1004,400,275,125,125,0,604,312,292,170,122
1500000US131210091012,131210000000,Block Group 2 Census Tract 91.01 Fulton County Georgia,894,58,29,29,13,16,836,515,321,267,54
1500000US131210091013,131210000000,Block Group 3 Census Tract 91.01 Fulton County Georgia,327,28,28,0,0,0,299,73,226,151,75
1500000US131210091014,131210000000,Block Group 4 Census Tract 91.01 Fulton County Georgia,543,105,63,42,42,0,438,214,224,86,138
1500000US131210091021,131210000000,Block Group 1 Census Tract 91.02 Fulton County Georgia,157,26,16,10,10,0,131,14,117,117,0
1500000US131210091022,131210000000,Block Group 2 Census Tract 91.02 Fulton County Georgia,528,35,35,0,0,0,493,315,178,46,132
1500000US131210091023,131210000000,Block Group 3 Census Tract 91.02 Fulton County Georgia,1219,51,51,0,0,0,1168,844,324,228,96
1500000US131210092001,131210000000,Block Group 1 Census Tract 92 Fulton County Georgia,1418,86,26,60,60,0,1332,858,474,361,113
1500000US131210092002,131210000000,Block Group 2 Census Tract 92 Fulton County Georgia,854,38,38,0,0,0,816,334,482,356,126
1500000US131210092003,131210000000,Block Group 3 Census Tract 92 Fulton County Georgia,1157,203,149,54,16,38,954,677,277,163,114
1500000US131210093001,131210000000,Block Group 1 Census Tract 93 Fulton County Georgia,511,124,78,46,46,0,387,137,250,238,12
1500000US131210093002,131210000000,Block Group 2 Census Tract 93 Fulton County Georgia,746,53,0,53,53,0,693,403,290,130,160
1500000US131210093003,131210000000,Block Group 3 Census Tract 93 Fulton County Georgia,598,112,48,64,46,18,486,208,278,182,96
1500000US131210093004,131210000000,Block Group 4 Census Tract 93 Fulton County Georgia,405,215,99,116,116,0,190,34,156,156,0
1500000US131210094021,131210000000,Block Group 1 Census Tract 94.02 Fulton County Georgia,1478,29,29,0,0,0,1449,820,629,276,353
1500000US131210094022,131210000000,Block Group 2 Census Tract 94.02 Fulton County Georgia,885,20,0,20,20,0,865,308,557,396,161
1500000US131210094031,131210000000,Block Group 1 Census Tract 94.03 Fulton County Georgia,1300,108,84,24,24,0,1192,513,679,361,318
1500000US131210094032,131210000000,Block Group 2 Census Tract 94.03 Fulton County Georgia,846,0,0,0,0,0,846,525,321,291,30
1500000US131210094033,131210000000,Block Group 3 Census Tract 94.03 Fulton County Georgia,708,107,101,6,6,0,601,405,196,165,31
1500000US131210094041,131210000000,Block Group 1 Census Tract 94.04 Fulton County Georgia,1190,246,205,41,33,8,944,358,586,430,156
1500000US131210094042,131210000000,Block Group 2 Census Tract 94.04 Fulton County Georgia,1003,140,110,30,30,0,863,425,438,263,175
1500000US131210094043,131210000000,Block Group 3 Census Tract 94.04 Fulton County Georgia,128,63,10,53,53,0,65,31,34,34,0
1500000US131210095011,131210000000,Block Group 1 Census Tract 95.01 Fulton County Georgia,245,60,23,37,37,0,185,33,152,152,0
1500000US131210095012,131210000000,Block Group 2 Census Tract 95.01 Fulton County Georgia,939,449,179,270,270,0,490,220,270,231,39
1500000US131210095013,131210000000,Block Group 3 Census Tract 95.01 Fulton County Georgia,494,142,45,97,97,0,352,44,308,308,0
1500000US131210095021,131210000000,Block Group 1 Census Tract 95.02 Fulton County Georgia,306,92,69,23,23,0,214,35,179,167,12
1500000US131210095022,131210000000,Block Group 2 Census Tract 95.02 Fulton County Georgia,168,79,79,0,0,0,89,21,68,55,13
1500000US131210095023,131210000000,Block Group 3 Census Tract 95.02 Fulton County Georgia,567,73,47,26,26,0,494,295,199,145,54
1500000US131210095024,131210000000,Block Group 4 Census Tract 95.02 Fulton County Georgia,709,354,276,78,50,28,355,209,146,85,61
1500000US131210096011,131210000000,Block Group 1 Census Tract 96.01 Fulton County Georgia,566,36,0,36,36,0,530,338,192,67,125
1500000US131210096012,131210000000,Block Group 2 Census Tract 96.01 Fulton County Georgia,764,89,77,12,6,6,675,330,345,209,136
1500000US131210096021,131210000000,Block Group 1 Census Tract 96.02 Fulton County Georgia,946,610,487,123,123,0,336,174,162,131,31
1500000US131210096022,131210000000,Block Group 2 Census Tract 96.02 Fulton County Georgia,1218,209,125,84,84,0,1009,485,524,448,76
1500000US131210096023,131210000000,Block Group 3 Census Tract 96.02 Fulton County Georgia,524,58,17,41,41,0,466,131,335,287,48
1500000US131210096031,131210000000,Block Group 1 Census Tract 96.03 Fulton County Georgia,890,226,226,0,0,0,664,475,189,133,56
1500000US131210096032,131210000000,Block Group 2 Census Tract 96.03 Fulton County Georgia,638,162,50,112,62,50,476,341,135,117,18
1500000US131210096033,131210000000,Block Group 3 Census Tract 96.03 Fulton County Georgia,618,47,14,33,33,0,571,143,428,404,24
1500000US131210097001,131210000000,Block Group 1 Census Tract 97 Fulton County Georgia,427,89,31,58,58,0,338,110,228,200,28
1500000US131210097002,131210000000,Block Group 2 Census Tract 97 Fulton County Georgia,363,134,40,94,94,0,229,26,203,203,0
1500000US131210097003,131210000000,Block Group 3 Census Tract 97 Fulton County Georgia,681,186,25,161,150,11,495,30,465,436,29
1500000US131210098011,131210000000,Block Group 1 Census Tract 98.01 Fulton County Georgia,862,426,308,118,108,10,436,160,276,276,0
1500000US131210098012,131210000000,Block Group 2 Census Tract 98.01 Fulton County Georgia,495,143,56,87,87,0,352,53,299,299,0
1500000US131210098013,131210000000,Block Group 3 Census Tract 98.01 Fulton County Georgia,425,89,27,62,51,11,336,0,336,336,0
1500000US131210098021,131210000000,Block Group 1 Census Tract 98.02 Fulton County Georgia,660,180,47,133,133,0,480,29,451,451,0
1500000US131210098022,131210000000,Block Group 2 Census Tract 98.02 Fulton County Georgia,1274,297,80,217,200,17,977,479,498,437,61
1500000US131210099001,131210000000,Block Group 1 Census Tract 99 Fulton County Georgia,943,75,46,29,29,0,868,646,222,188,34
1500000US131210099002,131210000000,Block Group 2 Census Tract 99 Fulton County Georgia,437,117,33,84,84,0,320,67,253,203,50
1500000US131210099003,131210000000,Block Group 3 Census Tract 99 Fulton County Georgia,402,201,90,111,101,10,201,18,183,166,17
1500000US131210099004,131210000000,Block Group 4 Census Tract 99 Fulton County Georgia,190,57,23,34,34,0,133,0,133,133,0
1500000US131210100011,131210000000,Block Group 1 Census Tract 100.01 Fulton County Georgia,797,139,88,51,51,0,658,482,176,176,0
1500000US131210100012,131210000000,Block Group 2 Census Tract 100.01 Fulton County Georgia,426,54,47,7,7,0,372,87,285,262,23
1500000US131210100013,131210000000,Block Group 3 Census Tract 100.01 Fulton County Georgia,206,52,42,10,0,10,154,11,143,115,28
1500000US131210100014,131210000000,Block Group 4 Census Tract 100.01 Fulton County Georgia,789,105,50,55,55,0,684,409,275,238,37
1500000US131210100021,131210000000,Block Group 1 Census Tract 100.02 Fulton County Georgia,554,221,107,114,105,9,333,40,293,293,0
1500000US131210100022,131210000000,Block Group 2 Census Tract 100.02 Fulton County Georgia,684,134,87,47,47,0,550,77,473,473,0
1500000US131210100023,131210000000,Block Group 3 Census Tract 100.02 Fulton County Georgia,1859,461,296,165,151,14,1398,556,842,656,186
1500000US131210101061,131210000000,Block Group 1 Census Tract 101.06 Fulton County Georgia,837,120,21,99,90,9,717,266,451,425,26
1500000US131210101062,131210000000,Block Group 2 Census Tract 101.06 Fulton County Georgia,475,22,8,14,14,0,453,207,246,194,52
1500000US131210101063,131210000000,Block Group 3 Census Tract 101.06 Fulton County Georgia,400,183,75,108,108,0,217,0,217,210,7
1500000US131210101071,131210000000,Block Group 1 Census Tract 101.07 Fulton County Georgia,310,110,21,89,89,0,200,19,181,173,8
1500000US131210101072,131210000000,Block Group 2 Census Tract 101.07 Fulton County Georgia,375,124,6,118,113,5,251,10,241,241,0
1500000US131210101081,131210000000,Block Group 1 Census Tract 101.08 Fulton County Georgia,401,120,23,97,89,8,281,21,260,260,0
1500000US131210101082,131210000000,Block Group 2 Census Tract 101.08 Fulton County Georgia,963,193,48,145,145,0,770,160,610,604,6
1500000US131210101101,131210000000,Block Group 1 Census Tract 101.10 Fulton County Georgia,1345,266,159,107,107,0,1079,443,636,548,88
1500000US131210101102,131210000000,Block Group 2 Census Tract 101.10 Fulton County Georgia,572,47,13,34,34,0,525,186,339,248,91
1500000US131210101103,131210000000,Block Group 3 Census Tract 101.10 Fulton County Georgia,699,291,180,111,111,0,408,227,181,164,17
1500000US131210101131,131210000000,Block Group 1 Census Tract 101.13 Fulton County Georgia,870,12,12,0,0,0,858,390,468,222,246
1500000US131210101132,131210000000,Block Group 2 Census Tract 101.13 Fulton County Georgia,1158,0,0,0,0,0,1158,428,730,578,152
1500000US131210101133,131210000000,Block Group 3 Census Tract 101.13 Fulton County Georgia,735,64,15,49,49,0,671,224,447,377,70
1500000US131210101141,131210000000,Block Group 1 Census Tract 101.14 Fulton County Georgia,743,126,42,84,84,0,617,307,310,223,87
1500000US131210101142,131210000000,Block Group 2 Census Tract 101.14 Fulton County Georgia,1117,74,14,60,60,0,1043,297,746,639,107
1500000US131210101143,131210000000,Block Group 3 Census Tract 101.14 Fulton County Georgia,1102,227,145,82,68,14,875,354,521,378,143
1500000US131210101151,131210000000,Block Group 1 Census Tract 101.15 Fulton County Georgia,944,188,25,163,163,0,756,292,464,432,32
1500000US131210101171,131210000000,Block Group 1 Census Tract 101.17 Fulton County Georgia,1214,98,57,41,41,0,1116,661,455,375,80
1500000US131210101172,131210000000,Block Group 2 Census Tract 101.17 Fulton County Georgia,363,11,11,0,0,0,352,142,210,133,77
1500000US131210101181,131210000000,Block Group 1 Census Tract 101.18 Fulton County Georgia,1056,85,20,65,56,9,971,350,621,587,34
1500000US131210101182,131210000000,Block Group 2 Census Tract 101.18 Fulton County Georgia,411,38,35,3,3,0,373,176,197,160,37
1500000US131210101183,131210000000,Block Group 3 Census Tract 101.18 Fulton County Georgia,677,64,37,27,27,0,613,196,417,254,163
1500000US131210101191,131210000000,Block Group 1 Census Tract 101.19 Fulton County Georgia,718,85,85,0,0,0,633,282,351,338,13
1500000US131210101192,131210000000,Block Group 2 Census Tract 101.19 Fulton County Georgia,746,19,0,19,19,0,727,316,411,338,73
1500000US131210101193,131210000000,Block Group 3 Census Tract 101.19 Fulton County Georgia,607,35,19,16,16,0,572,240,332,306,26
1500000US131210101201,131210000000,Block Group 1 Census Tract 101.20 Fulton County Georgia,1128,72,44,28,20,8,1056,453,603,475,128
1500000US131210101211,131210000000,Block Group 1 Census Tract 101.21 Fulton County Georgia,1281,536,382,154,138,16,745,371,374,297,77
1500000US131210101221,131210000000,Block Group 1 Census Tract 101.22 Fulton County Georgia,818,190,59,131,104,27,628,254,374,327,47
1500000US131210101222,131210000000,Block Group 2 Census Tract 101.22 Fulton County Georgia,652,88,17,71,71,0,564,244,320,266,54
1500000US131210101223,131210000000,Block Group 3 Census Tract 101.22 Fulton County Georgia,1226,17,17,0,0,0,1209,348,861,750,111
1500000US131210101231,131210000000,Block Group 1 Census Tract 101.23 Fulton County Georgia,1130,197,69,128,81,47,933,500,433,390,43
1500000US131210101232,131210000000,Block Group 2 Census Tract 101.23 Fulton County Georgia,444,163,74,89,79,10,281,37,244,222,22
1500000US131210101233,131210000000,Block Group 3 Census Tract 101.23 Fulton County Georgia,365,120,0,120,120,0,245,86,159,159,0
1500000US131210102041,131210000000,Block Group 1 Census Tract 102.04 Fulton County Georgia,384,155,30,125,125,0,229,30,199,199,0
1500000US131210102042,131210000000,Block Group 2 Census Tract 102.04 Fulton County Georgia,760,204,75,129,129,0,556,80,476,476,0
1500000US131210102043,131210000000,Block Group 3 Census Tract 102.04 Fulton County Georgia,438,217,73,144,134,10,221,8,213,207,6
1500000US131210102044,131210000000,Block Group 4 Census Tract 102.04 Fulton County Georgia,242,116,9,107,107,0,126,15,111,106,5
1500000US131210102051,131210000000,Block Group 1 Census Tract 102.05 Fulton County Georgia,379,108,75,33,33,0,271,111,160,142,18
1500000US131210102052,131210000000,Block Group 2 Census Tract 102.05 Fulton County Georgia,435,77,25,52,52,0,358,82,276,276,0
1500000US131210102053,131210000000,Block Group 3 Census Tract 102.05 Fulton County Georgia,700,185,73,112,112,0,515,73,442,314,128
1500000US131210102054,131210000000,Block Group 4 Census Tract 102.05 Fulton County Georgia,613,249,86,163,147,16,364,177,187,129,58
1500000US131210102061,131210000000,Block Group 1 Census Tract 102.06 Fulton County Georgia,894,214,71,143,136,7,680,185,495,486,9
1500000US131210102062,131210000000,Block Group 2 Census Tract 102.06 Fulton County Georgia,679,246,45,201,201,0,433,84,349,300,49
1500000US131210102063,131210000000,Block Group 3 Census Tract 102.06 Fulton County Georgia,441,116,16,100,100,0,325,48,277,277,0
1500000US131210102081,131210000000,Block Group 1 Census Tract 102.08 Fulton County Georgia,761,127,28,99,99,0,634,145,489,429,60
1500000US131210102082,131210000000,Block Group 2 Census Tract 102.08 Fulton County Georgia,216,14,0,14,14,0,202,132,70,38,32
1500000US131210102083,131210000000,Block Group 3 Census Tract 102.08 Fulton County Georgia,1140,560,419,141,122,19,580,212,368,304,64
1500000US131210102091,131210000000,Block Group 1 Census Tract 102.09 Fulton County Georgia,618,0,0,0,0,0,618,247,371,334,37
1500000US131210102092,131210000000,Block Group 2 Census Tract 102.09 Fulton County Georgia,397,76,63,13,13,0,321,98,223,209,14
1500000US131210102093,131210000000,Block Group 3 Census Tract 102.09 Fulton County Georgia,1780,38,13,25,25,0,1742,1198,544,440,104
1500000US131210102101,131210000000,Block Group 1 Census Tract 102.10 Fulton County Georgia,768,80,60,20,20,0,688,239,449,427,22
1500000US131210102102,131210000000,Block Group 2 Census Tract 102.10 Fulton County Georgia,906,230,23,207,207,0,676,246,430,391,39
1500000US131210102103,131210000000,Block Group 3 Census Tract 102.10 Fulton County Georgia,754,169,14,155,155,0,585,120,465,428,37
1500000US131210102111,131210000000,Block Group 1 Census Tract 102.11 Fulton County Georgia,396,107,18,89,89,0,289,22,267,234,33
1500000US131210102112,131210000000,Block Group 2 Census Tract 102.11 Fulton County Georgia,803,166,62,104,86,18,637,136,501,439,62
1500000US131210102121,131210000000,Block Group 1 Census Tract 102.12 Fulton County Georgia,829,98,70,28,28,0,731,202,529,429,100
1500000US131210102122,131210000000,Block Group 2 Census Tract 102.12 Fulton County Georgia,275,85,21,64,64,0,190,48,142,142,0
1500000US131210102123,131210000000,Block Group 3 Census Tract 102.12 Fulton County Georgia,791,91,55,36,36,0,700,225,475,369,106
1500000US131210103011,131210000000,Block Group 1 Census Tract 103.01 Fulton County Georgia,3221,369,101,268,268,0,2852,757,2095,1929,166
1500000US131210103012,131210000000,Block Group 2 Census Tract 103.01 Fulton County Georgia,2194,428,231,197,197,0,1766,516,1250,1250,0
1500000US131210103031,131210000000,Block Group 1 Census Tract 103.03 Fulton County Georgia,1173,514,266,248,219,29,659,227,432,432,0
1500000US131210103032,131210000000,Block Group 2 Census Tract 103.03 Fulton County Georgia,2369,344,70,274,260,14,2025,546,1479,1277,202
1500000US131210103041,131210000000,Block Group 1 Census Tract 103.04 Fulton County Georgia,1600,225,36,189,146,43,1375,304,1071,971,100
1500000US131210103042,131210000000,Block Group 2 Census Tract 103.04 Fulton County Georgia,2964,494,108,386,386,0,2470,596,1874,1753,121
1500000US131210104001,131210000000,Block Group 1 Census Tract 104 Fulton County Georgia,598,223,100,123,123,0,375,67,308,297,11
1500000US131210104002,131210000000,Block Group 2 Census Tract 104 Fulton County Georgia,599,184,51,133,133,0,415,93,322,312,10
1500000US131210104003,131210000000,Block Group 3 Census Tract 104 Fulton County Georgia,1073,109,28,81,81,0,964,148,816,791,25
1500000US131210104004,131210000000,Block Group 4 Census Tract 104 Fulton County Georgia,477,137,38,99,99,0,340,102,238,238,0
1500000US131210105071,131210000000,Block Group 1 Census Tract 105.07 Fulton County Georgia,945,206,92,114,114,0,739,284,455,455,0
1500000US131210105072,131210000000,Block Group 2 Census Tract 105.07 Fulton County Georgia,406,50,17,33,33,0,356,201,155,143,12
1500000US131210105073,131210000000,Block Group 3 Census Tract 105.07 Fulton County Georgia,755,13,13,0,0,0,742,252,490,469,21
1500000US131210105074,131210000000,Block Group 4 Census Tract 105.07 Fulton County Georgia,693,169,67,102,82,20,524,188,336,326,10
1500000US131210105081,131210000000,Block Group 1 Census Tract 105.08 Fulton County Georgia,1289,324,54,270,263,7,965,234,731,668,63
1500000US131210105101,131210000000,Block Group 1 Census Tract 105.10 Fulton County Georgia,1254,205,167,38,38,0,1049,370,679,617,62
1500000US131210105102,131210000000,Block Group 2 Census Tract 105.10 Fulton County Georgia,619,293,197,96,96,0,326,92,234,234,0
1500000US131210105103,131210000000,Block Group 3 Census Tract 105.10 Fulton County Georgia,3253,329,190,139,139,0,2924,953,1971,1830,141
1500000US131210105104,131210000000,Block Group 4 Census Tract 105.10 Fulton County Georgia,781,194,104,90,90,0,587,44,543,543,0
1500000US131210105111,131210000000,Block Group 1 Census Tract 105.11 Fulton County Georgia,890,110,72,38,38,0,780,182,598,527,71
1500000US131210105112,131210000000,Block Group 2 Census Tract 105.11 Fulton County Georgia,1566,255,126,129,129,0,1311,235,1076,979,97
1500000US131210105113,131210000000,Block Group 3 Census Tract 105.11 Fulton County Georgia,153,41,0,41,41,0,112,27,85,85,0
1500000US131210105121,131210000000,Block Group 1 Census Tract 105.12 Fulton County Georgia,1053,0,0,0,0,0,1053,335,718,645,73
1500000US131210105122,131210000000,Block Group 2 Census Tract 105.12 Fulton County Georgia,468,47,35,12,12,0,421,197,224,224,0
1500000US131210105123,131210000000,Block Group 3 Census Tract 105.12 Fulton County Georgia,814,116,30,86,86,0,698,187,511,501,10
1500000US131210105131,131210000000,Block Group 1 Census Tract 105.13 Fulton County Georgia,1735,165,66,99,99,0,1570,419,1151,968,183
1500000US131210105132,131210000000,Block Group 2 Census Tract 105.13 Fulton County Georgia,1084,65,19,46,46,0,1019,388,631,618,13
1500000US131210105133,131210000000,Block Group 3 Census Tract 105.13 Fulton County Georgia,1738,230,15,215,215,0,1508,429,1079,1011,68
1500000US131210105141,131210000000,Block Group 1 Census Tract 105.14 Fulton County Georgia,1740,277,129,148,148,0,1463,404,1059,997,62
1500000US131210105142,131210000000,Block Group 2 Census Tract 105.14 Fulton County Georgia,1400,193,30,163,163,0,1207,267,940,917,23
1500000US131210105143,131210000000,Block Group 3 Census Tract 105.14 Fulton County Georgia,1085,248,0,248,248,0,837,213,624,624,0
1500000US131210105151,131210000000,Block Group 1 Census Tract 105.15 Fulton County Georgia,1821,603,436,167,125,42,1218,343,875,824,51
1500000US131210105161,131210000000,Block Group 1 Census Tract 105.16 Fulton County Georgia,898,170,49,121,96,25,728,157,571,560,11
1500000US131210105162,131210000000,Block Group 2 Census Tract 105.16 Fulton County Georgia,1293,180,42,138,138,0,1113,311,802,758,44
1500000US131210105163,131210000000,Block Group 3 Census Tract 105.16 Fulton County Georgia,529,35,0,35,35,0,494,59,435,389,46
1500000US131210106011,131210000000,Block Group 1 Census Tract 106.01 Fulton County Georgia,416,75,33,42,42,0,341,154,187,159,28
1500000US131210106012,131210000000,Block Group 2 Census Tract 106.01 Fulton County Georgia,312,45,30,15,15,0,267,71,196,175,21
1500000US131210106013,131210000000,Block Group 3 Census Tract 106.01 Fulton County Georgia,255,64,48,16,16,0,191,110,81,73,8
1500000US131210106014,131210000000,Block Group 4 Census Tract 106.01 Fulton County Georgia,279,47,20,27,27,0,232,129,103,99,4
1500000US131210106031,131210000000,Block Group 1 Census Tract 106.03 Fulton County Georgia,278,30,23,7,0,7,248,31,217,177,40
1500000US131210106032,131210000000,Block Group 2 Census Tract 106.03 Fulton County Georgia,789,92,37,55,55,0,697,188,509,410,99
1500000US131210106033,131210000000,Block Group 3 Census Tract 106.03 Fulton County Georgia,188,0,0,0,0,0,188,18,170,148,22
1500000US131210106041,131210000000,Block Group 1 Census Tract 106.04 Fulton County Georgia,410,0,0,0,0,0,410,268,142,96,46
1500000US131210106042,131210000000,Block Group 2 Census Tract 106.04 Fulton County Georgia,127,0,0,0,0,0,127,70,57,41,16
1500000US131210106043,131210000000,Block Group 3 Census Tract 106.04 Fulton County Georgia,564,130,23,107,95,12,434,119,315,310,5
1500000US131210108001,131210000000,Block Group 1 Census Tract 108 Fulton County Georgia,248,45,45,0,0,0,203,142,61,61,0
1500000US131210108002,131210000000,Block Group 2 Census Tract 108 Fulton County Georgia,320,0,0,0,0,0,320,101,219,171,48
1500000US131210108003,131210000000,Block Group 3 Census Tract 108 Fulton County Georgia,690,90,26,64,64,0,600,389,211,194,17
1500000US131210108004,131210000000,Block Group 4 Census Tract 108 Fulton County Georgia,290,39,21,18,18,0,251,87,164,142,22
1500000US131210108005,131210000000,Block Group 5 Census Tract 108 Fulton County Georgia,299,13,0,13,13,0,286,106,180,142,38
1500000US131210108006,131210000000,Block Group 6 Census Tract 108 Fulton County Georgia,600,220,152,68,68,0,380,76,304,304,0
1500000US131210110001,131210000000,Block Group 1 Census Tract 110 Fulton County Georgia,237,90,67,23,23,0,147,41,106,80,26
1500000US131210110002,131210000000,Block Group 2 Census Tract 110 Fulton County Georgia,292,29,6,23,23,0,263,90,173,148,25
1500000US131210110003,131210000000,Block Group 3 Census Tract 110 Fulton County Georgia,329,82,29,53,53,0,247,44,203,203,0
1500000US131210110004,131210000000,Block Group 4 Census Tract 110 Fulton County Georgia,125,58,0,58,39,19,67,9,58,40,18
1500000US131210111001,131210000000,Block Group 1 Census Tract 111 Fulton County Georgia,354,36,27,9,9,0,318,148,170,119,51
1500000US131210111002,131210000000,Block Group 2 Census Tract 111 Fulton County Georgia,467,104,57,47,37,10,363,152,211,141,70
1500000US131210111003,131210000000,Block Group 3 Census Tract 111 Fulton County Georgia,279,57,24,33,25,8,222,73,149,124,25
1500000US131210112011,131210000000,Block Group 1 Census Tract 112.01 Fulton County Georgia,440,53,24,29,29,0,387,95,292,248,44
1500000US131210112012,131210000000,Block Group 2 Census Tract 112.01 Fulton County Georgia,356,89,11,78,78,0,267,87,180,180,0
1500000US131210112013,131210000000,Block Group 3 Census Tract 112.01 Fulton County Georgia,593,94,56,38,38,0,499,220,279,246,33
1500000US131210112021,131210000000,Block Group 1 Census Tract 112.02 Fulton County Georgia,220,72,13,59,59,0,148,53,95,79,16
1500000US131210112022,131210000000,Block Group 2 Census Tract 112.02 Fulton County Georgia,232,50,20,30,19,11,182,48,134,103,31
1500000US131210112023,131210000000,Block Group 3 Census Tract 112.02 Fulton County Georgia,308,25,0,25,20,5,283,124,159,122,37
1500000US131210112024,131210000000,Block Group 4 Census Tract 112.02 Fulton County Georgia,271,17,7,10,10,0,254,76,178,157,21
1500000US131210112025,131210000000,Block Group 5 Census Tract 112.02 Fulton County Georgia,406,79,15,64,64,0,327,76,251,234,17
1500000US131210112026,131210000000,Block Group 6 Census Tract 112.02 Fulton County Georgia,211,81,17,64,64,0,130,34,96,82,14
1500000US131210113011,131210000000,Block Group 1 Census Tract 113.01 Fulton County Georgia,360,116,66,50,50,0,244,99,145,132,13
1500000US131210113012,131210000000,Block Group 2 Census Tract 113.01 Fulton County Georgia,198,67,24,43,43,0,131,67,64,55,9
