GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10,HD01_VD11,HD01_VD12,HD01_VD13,HD01_VD14,HD01_VD15,HD01_VD16,HD01_VD17,HD01_VD18,HD01_VD19,HD01_VD20,HD01_VD21,HD01_VD22,HD01_VD23,HD01_VD24,HD01_VD25,HD01_VD26,HD01_VD27,HD01_VD28,HD01_VD29,HD01_VD30
Id,Id2,Geography,Estimate; Total:,Estimate; With own children under 18 years:,Estimate; With own children under 18 years: - Under 6 years only:,Estimate; With own children under 18 years: - Under 6 years only: - In labor force:,Estimate; With own children under 18 years: - Under 6 years only: - In labor force: - In Armed Forces,Estimate; With own children under 18 years: - Under 6 years only: - In labor force: - Civilian:,Estimate; With own children under 18 years: - Under 6 years only: - In labor force: - Civilian: - Employed,Estimate; With own children under 18 years: - Under 6 years only: - In labor force: - Civilian: - Unemployed,Estimate; With own children under 18 years: - Under 6 years only: - Not in labor force,Estimate; With own children under 18 years: - Under 6 years and 6 to 17 years:,Estimate; With own children under 18 years: - Under 6 years and 6 to 17 years: - In labor force:,Estimate; With own children under 18 years: - Under 6 years and 6 to 17 years: - In labor force: - In Armed Forces,Estimate; With own children under 18 years: - Under 6 years and 6 to 17 years: - In labor force: - Civilian:,Estimate; With own children under 18 years: - Under 6 years and 6 to 17 years: - In labor force: - Civilian: - Employed,Estimate; With own children under 18 years: - Under 6 years and 6 to 17 years: - In labor force: - Civilian: - Unemployed,Estimate; With own children under 18 years: - Under 6 years and 6 to 17 years: - Not in labor force,Estimate; With own children under 18 years: - 6 to 17 years only:,Estimate; With own children under 18 years: - 6 to 17 years only: - In labor force:,Estimate; With own children under 18 years: - 6 to 17 years only: - In labor force: - In Armed Forces,Estimate; With own children under 18 years: - 6 to 17 years only: - In labor force: - Civilian:,Estimate; With own children under 18 years: - 6 to 17 years only: - In labor force: - Civilian: - Employed,Estimate; With own children under 18 years: - 6 to 17 years only: - In labor force: - Civilian: - Unemployed,Estimate; With own children under 18 years: - 6 to 17 years only: - Not in labor force,Estimate; No own children under 18 years:,Estimate; No own children under 18 years: - In labor force:,Estimate; No own children under 18 years: - In labor force: - In Armed Forces,Estimate; No own children under 18 years: - In labor force: - Civilian:,Estimate; No own children under 18 years: - In labor force: - Civilian: - Employed,Estimate; No own children under 18 years: - In labor force: - Civilian: - Unemployed,Estimate; No own children under 18 years: - Not in labor force
1500000US130890219061,130890000000,Block Group 1 Census Tract 219.06 DeKalb County Georgia,472,85,19,0,0,0,0,0,19,38,38,0,38,32,6,0,28,28,0,28,13,15,0,387,371,0,371,365,6,16
1500000US130890219062,130890000000,Block Group 2 Census Tract 219.06 DeKalb County Georgia,329,55,12,12,0,12,12,0,0,0,0,0,0,0,0,0,43,43,0,43,43,0,0,274,265,0,265,212,53,9
1500000US130890219063,130890000000,Block Group 3 Census Tract 219.06 DeKalb County Georgia,1018,436,46,46,0,46,29,17,0,59,22,0,22,22,0,37,331,283,0,283,235,48,48,582,487,0,487,415,72,95
1500000US130890219071,130890000000,Block Group 1 Census Tract 219.07 DeKalb County Georgia,1606,495,89,89,0,89,89,0,0,59,41,0,41,24,17,18,347,333,0,333,304,29,14,1111,708,0,708,577,131,403
1500000US130890219072,130890000000,Block Group 2 Census Tract 219.07 DeKalb County Georgia,776,149,19,19,0,19,19,0,0,39,39,0,39,39,0,0,91,91,0,91,91,0,0,627,386,0,386,294,92,241
1500000US130890219073,130890000000,Block Group 3 Census Tract 219.07 DeKalb County Georgia,586,105,0,0,0,0,0,0,0,72,72,0,72,53,19,0,33,33,0,33,33,0,0,481,407,0,407,318,89,74
1500000US130890219081,130890000000,Block Group 1 Census Tract 219.08 DeKalb County Georgia,612,341,60,0,0,0,0,0,60,78,78,0,78,78,0,0,203,175,0,175,162,13,28,271,165,0,165,128,37,106
1500000US130890219082,130890000000,Block Group 2 Census Tract 219.08 DeKalb County Georgia,1376,383,156,134,0,134,59,75,22,68,41,0,41,41,0,27,159,145,0,145,88,57,14,993,704,0,704,578,126,289
1500000US130890219091,130890000000,Block Group 1 Census Tract 219.09 DeKalb County Georgia,680,224,98,89,0,89,68,21,9,18,18,0,18,18,0,0,108,108,0,108,75,33,0,456,296,0,296,221,75,160
1500000US130890219092,130890000000,Block Group 2 Census Tract 219.09 DeKalb County Georgia,497,217,11,11,0,11,11,0,0,0,0,0,0,0,0,0,206,206,0,206,150,56,0,280,232,0,232,210,22,48
1500000US130890219093,130890000000,Block Group 3 Census Tract 219.09 DeKalb County Georgia,387,51,23,23,0,23,23,0,0,28,28,0,28,28,0,0,0,0,0,0,0,0,0,336,286,0,286,170,116,50
1500000US130890219094,130890000000,Block Group 4 Census Tract 219.09 DeKalb County Georgia,775,197,27,27,0,27,27,0,0,59,30,0,30,0,30,29,111,101,0,101,101,0,10,578,480,0,480,387,93,98
1500000US130890219101,130890000000,Block Group 1 Census Tract 219.10 DeKalb County Georgia,610,205,45,30,0,30,0,30,15,43,43,0,43,0,43,0,117,117,0,117,117,0,0,405,405,0,405,344,61,0
1500000US130890219102,130890000000,Block Group 2 Census Tract 219.10 DeKalb County Georgia,611,205,9,9,0,9,9,0,0,41,16,0,16,16,0,25,155,143,0,143,84,59,12,406,378,0,378,326,52,28
1500000US130890219103,130890000000,Block Group 3 Census Tract 219.10 DeKalb County Georgia,671,233,15,15,0,15,15,0,0,71,58,0,58,41,17,13,147,108,0,108,92,16,39,438,390,0,390,350,40,48
1500000US130890219111,130890000000,Block Group 1 Census Tract 219.11 DeKalb County Georgia,414,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,75,0,75,47,28,0,339,237,0,237,151,86,102
1500000US130890219112,130890000000,Block Group 2 Census Tract 219.11 DeKalb County Georgia,505,91,30,30,0,30,30,0,0,50,50,0,50,29,21,0,11,11,0,11,11,0,0,414,386,0,386,253,133,28
1500000US130890219121,130890000000,Block Group 1 Census Tract 219.12 DeKalb County Georgia,387,156,0,0,0,0,0,0,0,56,7,0,7,7,0,49,100,54,0,54,54,0,46,231,130,0,130,91,39,101
1500000US130890219122,130890000000,Block Group 2 Census Tract 219.12 DeKalb County Georgia,289,108,62,62,0,62,40,22,0,0,0,0,0,0,0,0,46,39,0,39,39,0,7,181,141,0,141,122,19,40
1500000US130890219123,130890000000,Block Group 3 Census Tract 219.12 DeKalb County Georgia,267,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,59,0,59,59,0,1,207,166,0,166,154,12,41
1500000US130890219131,130890000000,Block Group 1 Census Tract 219.13 DeKalb County Georgia,876,420,100,95,0,95,95,0,5,177,177,0,177,162,15,0,143,81,0,81,81,0,62,456,412,0,412,227,185,44
1500000US130890219132,130890000000,Block Group 2 Census Tract 219.13 DeKalb County Georgia,410,100,52,46,0,46,20,26,6,36,36,0,36,36,0,0,12,12,0,12,12,0,0,310,284,0,284,284,0,26
1500000US130890219133,130890000000,Block Group 3 Census Tract 219.13 DeKalb County Georgia,317,151,41,41,0,41,22,19,0,24,0,0,0,0,0,24,86,63,0,63,63,0,23,166,134,0,134,121,13,32
1500000US130890220011,130890000000,Block Group 1 Census Tract 220.01 DeKalb County Georgia,756,222,51,25,0,25,25,0,26,70,33,0,33,33,0,37,101,101,0,101,46,55,0,534,446,0,446,439,7,88
1500000US130890220012,130890000000,Block Group 2 Census Tract 220.01 DeKalb County Georgia,788,129,75,68,0,68,68,0,7,14,14,0,14,14,0,0,40,40,0,40,40,0,0,659,610,0,610,579,31,49
1500000US130890220041,130890000000,Block Group 1 Census Tract 220.04 DeKalb County Georgia,756,363,66,66,0,66,66,0,0,62,44,0,44,44,0,18,235,143,0,143,143,0,92,393,271,0,271,262,9,122
1500000US130890220042,130890000000,Block Group 2 Census Tract 220.04 DeKalb County Georgia,508,213,53,53,0,53,0,53,0,85,62,0,62,31,31,23,75,52,0,52,52,0,23,295,252,0,252,152,100,43
1500000US130890220043,130890000000,Block Group 3 Census Tract 220.04 DeKalb County Georgia,658,203,28,16,0,16,16,0,12,45,15,0,15,15,0,30,130,113,0,113,100,13,17,455,352,0,352,283,69,103
1500000US130890220051,130890000000,Block Group 1 Census Tract 220.05 DeKalb County Georgia,446,246,46,40,0,40,40,0,6,71,0,0,0,0,0,71,129,118,0,118,118,0,11,200,144,0,144,119,25,56
1500000US130890220052,130890000000,Block Group 2 Census Tract 220.05 DeKalb County Georgia,288,83,31,31,0,31,31,0,0,25,19,0,19,0,19,6,27,27,0,27,27,0,0,205,163,0,163,123,40,42
1500000US130890220053,130890000000,Block Group 3 Census Tract 220.05 DeKalb County Georgia,584,164,79,64,0,64,42,22,15,6,6,0,6,6,0,0,79,68,0,68,68,0,11,420,317,0,317,241,76,103
1500000US130890220071,130890000000,Block Group 1 Census Tract 220.07 DeKalb County Georgia,622,346,77,50,0,50,32,18,27,110,63,0,63,18,45,47,159,133,0,133,58,75,26,276,180,0,180,153,27,96
1500000US130890220072,130890000000,Block Group 2 Census Tract 220.07 DeKalb County Georgia,452,206,123,35,0,35,35,0,88,25,0,0,0,0,0,25,58,17,0,17,10,7,41,246,184,0,184,120,64,62
1500000US130890220081,130890000000,Block Group 1 Census Tract 220.08 DeKalb County Georgia,317,128,44,0,0,0,0,0,44,0,0,0,0,0,0,0,84,56,0,56,56,0,28,189,152,0,152,141,11,37
1500000US130890220082,130890000000,Block Group 2 Census Tract 220.08 DeKalb County Georgia,714,404,187,59,0,59,31,28,128,98,66,0,66,66,0,32,119,91,0,91,65,26,28,310,227,0,227,170,57,83
1500000US130890220083,130890000000,Block Group 3 Census Tract 220.08 DeKalb County Georgia,980,408,127,61,0,61,61,0,66,54,22,0,22,22,0,32,227,177,0,177,122,55,50,572,331,0,331,291,40,241
1500000US130890220084,130890000000,Block Group 4 Census Tract 220.08 DeKalb County Georgia,237,171,38,38,0,38,7,31,0,133,78,0,78,78,0,55,0,0,0,0,0,0,0,66,63,0,63,63,0,3
1500000US130890220091,130890000000,Block Group 1 Census Tract 220.09 DeKalb County Georgia,755,309,72,17,0,17,17,0,55,39,39,0,39,39,0,0,198,146,0,146,146,0,52,446,278,0,278,224,54,168
1500000US130890220092,130890000000,Block Group 2 Census Tract 220.09 DeKalb County Georgia,907,409,115,91,0,91,91,0,24,99,58,0,58,44,14,41,195,182,0,182,182,0,13,498,257,0,257,140,117,241
1500000US130890220093,130890000000,Block Group 3 Census Tract 220.09 DeKalb County Georgia,733,146,52,52,0,52,52,0,0,0,0,0,0,0,0,0,94,94,0,94,48,46,0,587,515,0,515,472,43,72
1500000US130890220101,130890000000,Block Group 1 Census Tract 220.10 DeKalb County Georgia,832,346,133,67,0,67,48,19,66,56,15,0,15,6,9,41,157,115,0,115,105,10,42,486,355,0,355,288,67,131
1500000US130890221001,130890000000,Block Group 1 Census Tract 221 DeKalb County Georgia,659,341,111,104,0,104,63,41,7,105,69,0,69,33,36,36,125,111,0,111,91,20,14,318,228,0,228,175,53,90
1500000US130890221002,130890000000,Block Group 2 Census Tract 221 DeKalb County Georgia,581,207,31,31,0,31,19,12,0,78,43,0,43,20,23,35,98,89,0,89,46,43,9,374,283,0,283,179,104,91
1500000US130890222031,130890000000,Block Group 1 Census Tract 222.03 DeKalb County Georgia,707,143,67,38,0,38,27,11,29,0,0,0,0,0,0,0,76,76,0,76,33,43,0,564,417,0,417,366,51,147
1500000US130890222041,130890000000,Block Group 1 Census Tract 222.04 DeKalb County Georgia,945,299,55,40,0,40,0,40,15,90,52,0,52,52,0,38,154,78,0,78,78,0,76,646,408,0,408,393,15,238
1500000US130890222042,130890000000,Block Group 2 Census Tract 222.04 DeKalb County Georgia,300,73,44,0,0,0,0,0,44,11,11,0,11,11,0,0,18,18,0,18,18,0,0,227,169,0,169,169,0,58
1500000US130890222043,130890000000,Block Group 3 Census Tract 222.04 DeKalb County Georgia,525,122,65,0,0,0,0,0,65,0,0,0,0,0,0,0,57,37,0,37,37,0,20,403,264,0,264,216,48,139
1500000US130890222044,130890000000,Block Group 4 Census Tract 222.04 DeKalb County Georgia,428,158,120,120,0,120,64,56,0,0,0,0,0,0,0,0,38,12,0,12,0,12,26,270,234,0,234,134,100,36
1500000US130890223011,130890000000,Block Group 1 Census Tract 223.01 DeKalb County Georgia,403,96,16,0,0,0,0,0,16,10,0,0,0,0,0,10,70,70,0,70,70,0,0,307,293,0,293,281,12,14
1500000US130890223012,130890000000,Block Group 2 Census Tract 223.01 DeKalb County Georgia,96,12,12,12,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,84,0,84,70,14,0
1500000US130890223013,130890000000,Block Group 3 Census Tract 223.01 DeKalb County Georgia,409,51,14,14,0,14,14,0,0,0,0,0,0,0,0,0,37,37,0,37,37,0,0,358,322,0,322,322,0,36
1500000US130890223014,130890000000,Block Group 4 Census Tract 223.01 DeKalb County Georgia,560,198,42,28,0,28,28,0,14,79,48,0,48,48,0,31,77,55,0,55,55,0,22,362,301,0,301,249,52,61
1500000US130890223015,130890000000,Block Group 5 Census Tract 223.01 DeKalb County Georgia,686,131,104,27,0,27,14,13,77,20,14,0,14,14,0,6,7,7,0,7,7,0,0,555,307,0,307,297,10,248
1500000US130890223021,130890000000,Block Group 1 Census Tract 223.02 DeKalb County Georgia,430,89,30,30,0,30,30,0,0,33,0,0,0,0,0,33,26,26,0,26,26,0,0,341,277,0,277,242,35,64
1500000US130890223022,130890000000,Block Group 2 Census Tract 223.02 DeKalb County Georgia,392,165,66,62,0,62,55,7,4,24,13,0,13,13,0,11,75,75,0,75,75,0,0,227,199,0,199,173,26,28
1500000US130890223023,130890000000,Block Group 3 Census Tract 223.02 DeKalb County Georgia,839,219,65,50,0,50,50,0,15,49,49,0,49,0,49,0,105,89,0,89,89,0,16,620,501,0,501,501,0,119
1500000US130890224011,130890000000,Block Group 1 Census Tract 224.01 DeKalb County Georgia,845,137,105,67,0,67,67,0,38,0,0,0,0,0,0,0,32,32,0,32,32,0,0,708,611,0,611,611,0,97
1500000US130890224012,130890000000,Block Group 2 Census Tract 224.01 DeKalb County Georgia,419,111,63,29,0,29,29,0,34,12,12,0,12,12,0,0,36,12,0,12,12,0,24,308,281,0,281,281,0,27
1500000US130890224013,130890000000,Block Group 3 Census Tract 224.01 DeKalb County Georgia,426,175,31,11,0,11,11,0,20,12,10,0,10,10,0,2,132,42,0,42,25,17,90,251,223,0,223,223,0,28
1500000US130890224021,130890000000,Block Group 1 Census Tract 224.02 DeKalb County Georgia,321,77,16,0,0,0,0,0,16,39,30,0,30,30,0,9,22,22,0,22,22,0,0,244,148,0,148,139,9,96
1500000US130890224022,130890000000,Block Group 2 Census Tract 224.02 DeKalb County Georgia,20,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,8,8,0,0,12,12,0,12,12,0,0
1500000US130890224031,130890000000,Block Group 1 Census Tract 224.03 DeKalb County Georgia,378,165,32,17,0,17,17,0,15,25,7,0,7,7,0,18,108,73,0,73,62,11,35,213,114,0,114,114,0,99
1500000US130890224032,130890000000,Block Group 2 Census Tract 224.03 DeKalb County Georgia,506,178,34,28,0,28,28,0,6,42,42,0,42,42,0,0,102,36,0,36,27,9,66,328,291,0,291,284,7,37
1500000US130890224033,130890000000,Block Group 3 Census Tract 224.03 DeKalb County Georgia,289,149,32,32,0,32,32,0,0,24,16,0,16,16,0,8,93,53,0,53,53,0,40,140,52,0,52,52,0,88
1500000US130890225001,130890000000,Block Group 1 Census Tract 225 DeKalb County Georgia,493,244,59,59,0,59,11,48,0,101,27,0,27,4,23,74,84,15,0,15,15,0,69,249,165,0,165,108,57,84
1500000US130890225002,130890000000,Block Group 2 Census Tract 225 DeKalb County Georgia,298,105,21,21,0,21,21,0,0,0,0,0,0,0,0,0,84,84,0,84,46,38,0,193,184,0,184,184,0,9
1500000US130890225003,130890000000,Block Group 3 Census Tract 225 DeKalb County Georgia,511,165,28,28,0,28,28,0,0,12,12,0,12,12,0,0,125,118,0,118,118,0,7,346,291,0,291,291,0,55
1500000US130890225004,130890000000,Block Group 4 Census Tract 225 DeKalb County Georgia,565,194,79,57,0,57,57,0,22,45,22,0,22,22,0,23,70,46,0,46,46,0,24,371,299,0,299,299,0,72
1500000US130890226001,130890000000,Block Group 1 Census Tract 226 DeKalb County Georgia,649,168,79,61,0,61,61,0,18,0,0,0,0,0,0,0,89,89,0,89,89,0,0,481,481,0,481,481,0,0
1500000US130890226002,130890000000,Block Group 2 Census Tract 226 DeKalb County Georgia,721,157,36,36,0,36,36,0,0,0,0,0,0,0,0,0,121,121,0,121,121,0,0,564,475,0,475,464,11,89
1500000US130890226003,130890000000,Block Group 3 Census Tract 226 DeKalb County Georgia,582,196,36,16,0,16,16,0,20,22,22,0,22,22,0,0,138,94,0,94,76,18,44,386,343,0,343,335,8,43
1500000US130890227001,130890000000,Block Group 1 Census Tract 227 DeKalb County Georgia,612,326,87,64,0,64,64,0,23,34,14,0,14,14,0,20,205,198,0,198,198,0,7,286,192,0,192,192,0,94
1500000US130890227002,130890000000,Block Group 2 Census Tract 227 DeKalb County Georgia,290,160,84,47,0,47,47,0,37,18,8,0,8,8,0,10,58,58,0,58,58,0,0,130,122,0,122,98,24,8
1500000US130890227003,130890000000,Block Group 3 Census Tract 227 DeKalb County Georgia,480,173,120,109,0,109,109,0,11,16,16,0,16,16,0,0,37,37,0,37,37,0,0,307,291,0,291,285,6,16
1500000US130890228001,130890000000,Block Group 1 Census Tract 228 DeKalb County Georgia,170,87,8,8,0,8,8,0,0,0,0,0,0,0,0,0,79,79,0,79,79,0,0,83,83,0,83,83,0,0
1500000US130890228002,130890000000,Block Group 2 Census Tract 228 DeKalb County Georgia,560,335,206,143,0,143,114,29,63,38,24,0,24,5,19,14,91,91,0,91,79,12,0,225,208,0,208,208,0,17
1500000US130890228003,130890000000,Block Group 3 Census Tract 228 DeKalb County Georgia,411,157,13,0,0,0,0,0,13,77,50,0,50,50,0,27,67,67,0,67,59,8,0,254,241,0,241,190,51,13
1500000US130890229001,130890000000,Block Group 1 Census Tract 229 DeKalb County Georgia,550,156,22,22,0,22,22,0,0,8,8,0,8,8,0,0,126,112,0,112,102,10,14,394,369,0,369,355,14,25
1500000US130890229002,130890000000,Block Group 2 Census Tract 229 DeKalb County Georgia,48,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,11,11,0,0,37,37,0,37,26,11,0
1500000US130890229003,130890000000,Block Group 3 Census Tract 229 DeKalb County Georgia,577,149,59,21,0,21,21,0,38,19,0,0,0,0,0,19,71,71,0,71,71,0,0,428,355,0,355,342,13,73
1500000US130890230001,130890000000,Block Group 1 Census Tract 230 DeKalb County Georgia,731,227,51,35,0,35,35,0,16,51,43,0,43,43,0,8,125,110,0,110,110,0,15,504,354,0,354,339,15,150
1500000US130890231011,130890000000,Block Group 1 Census Tract 231.01 DeKalb County Georgia,257,80,24,18,0,18,18,0,6,10,10,0,10,10,0,0,46,46,0,46,46,0,0,177,154,0,154,112,42,23
1500000US130890231012,130890000000,Block Group 2 Census Tract 231.01 DeKalb County Georgia,699,117,29,29,0,29,29,0,0,6,0,0,0,0,0,6,82,54,0,54,45,9,28,582,498,0,498,352,146,84
1500000US130890231013,130890000000,Block Group 3 Census Tract 231.01 DeKalb County Georgia,225,103,75,65,0,65,65,0,10,15,15,0,15,15,0,0,13,13,0,13,13,0,0,122,113,0,113,101,12,9
1500000US130890231014,130890000000,Block Group 4 Census Tract 231.01 DeKalb County Georgia,633,128,50,43,0,43,33,10,7,0,0,0,0,0,0,0,78,68,0,68,68,0,10,505,363,0,363,285,78,142
1500000US130890231021,130890000000,Block Group 1 Census Tract 231.02 DeKalb County Georgia,543,132,0,0,0,0,0,0,0,53,53,12,41,20,21,0,79,55,0,55,48,7,24,411,332,0,332,293,39,79
1500000US130890231022,130890000000,Block Group 2 Census Tract 231.02 DeKalb County Georgia,677,174,75,58,0,58,49,9,17,4,0,0,0,0,0,4,95,27,0,27,9,18,68,503,413,0,413,382,31,90
1500000US130890231071,130890000000,Block Group 1 Census Tract 231.07 DeKalb County Georgia,765,201,10,0,0,0,0,0,10,50,50,0,50,50,0,0,141,141,0,141,133,8,0,564,443,0,443,429,14,121
1500000US130890231072,130890000000,Block Group 2 Census Tract 231.07 DeKalb County Georgia,317,135,54,0,0,0,0,0,54,9,9,0,9,9,0,0,72,37,0,37,30,7,35,182,132,0,132,105,27,50
1500000US130890231073,130890000000,Block Group 3 Census Tract 231.07 DeKalb County Georgia,513,121,13,13,0,13,13,0,0,76,61,0,61,61,0,15,32,19,0,19,11,8,13,392,212,0,212,162,50,180
1500000US130890231081,130890000000,Block Group 1 Census Tract 231.08 DeKalb County Georgia,426,153,35,35,0,35,35,0,0,96,61,0,61,61,0,35,22,16,0,16,16,0,6,273,155,0,155,141,14,118
1500000US130890231082,130890000000,Block Group 2 Census Tract 231.08 DeKalb County Georgia,421,106,55,43,0,43,43,0,12,20,9,0,9,9,0,11,31,6,0,6,6,0,25,315,254,0,254,161,93,61
1500000US130890231083,130890000000,Block Group 3 Census Tract 231.08 DeKalb County Georgia,593,278,43,43,0,43,20,23,0,105,87,0,87,80,7,18,130,107,0,107,99,8,23,315,158,0,158,93,65,157
1500000US130890231111,130890000000,Block Group 1 Census Tract 231.11 DeKalb County Georgia,560,150,33,22,0,22,22,0,11,47,28,0,28,28,0,19,70,59,0,59,44,15,11,410,299,0,299,285,14,111
1500000US130890231121,130890000000,Block Group 1 Census Tract 231.12 DeKalb County Georgia,419,86,47,32,0,32,19,13,15,30,30,0,30,21,9,0,9,9,0,9,9,0,0,333,245,0,245,171,74,88
1500000US130890231122,130890000000,Block Group 2 Census Tract 231.12 DeKalb County Georgia,753,295,37,37,0,37,37,0,0,71,56,0,56,22,34,15,187,140,0,140,113,27,47,458,367,0,367,224,143,91
1500000US130890231123,130890000000,Block Group 3 Census Tract 231.12 DeKalb County Georgia,174,81,21,21,0,21,21,0,0,11,0,0,0,0,0,11,49,49,0,49,49,0,0,93,76,0,76,62,14,17
1500000US130890231131,130890000000,Block Group 1 Census Tract 231.13 DeKalb County Georgia,688,298,91,91,0,91,59,32,0,58,44,0,44,25,19,14,149,115,0,115,115,0,34,390,309,0,309,215,94,81
1500000US130890231132,130890000000,Block Group 2 Census Tract 231.13 DeKalb County Georgia,463,163,73,73,0,73,66,7,0,0,0,0,0,0,0,0,90,90,0,90,90,0,0,300,256,0,256,215,41,44
1500000US130890231141,130890000000,Block Group 1 Census Tract 231.14 DeKalb County Georgia,537,66,58,40,0,40,16,24,18,0,0,0,0,0,0,0,8,8,0,8,0,8,0,471,349,0,349,243,106,122
1500000US130890231142,130890000000,Block Group 2 Census Tract 231.14 DeKalb County Georgia,302,98,24,19,0,19,15,4,5,21,21,0,21,8,13,0,53,53,0,53,47,6,0,204,135,0,135,132,3,69
1500000US130890231151,130890000000,Block Group 1 Census Tract 231.15 DeKalb County Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130890232041,130890000000,Block Group 1 Census Tract 232.04 DeKalb County Georgia,795,267,75,75,0,75,75,0,0,91,55,0,55,55,0,36,101,35,0,35,35,0,66,528,333,0,333,283,50,195
1500000US130890232042,130890000000,Block Group 2 Census Tract 232.04 DeKalb County Georgia,1222,256,0,0,0,0,0,0,0,153,135,0,135,135,0,18,103,103,0,103,103,0,0,966,792,0,792,614,178,174
1500000US130890232043,130890000000,Block Group 3 Census Tract 232.04 DeKalb County Georgia,787,251,55,55,0,55,40,15,0,68,68,0,68,11,57,0,128,80,0,80,60,20,48,536,406,0,406,316,90,130
1500000US130890232061,130890000000,Block Group 1 Census Tract 232.06 DeKalb County Georgia,851,258,77,43,0,43,25,18,34,45,45,0,45,19,26,0,136,123,0,123,123,0,13,593,457,0,457,377,80,136
1500000US130890232062,130890000000,Block Group 2 Census Tract 232.06 DeKalb County Georgia,828,279,47,47,0,47,47,0,0,94,78,0,78,50,28,16,138,88,0,88,69,19,50,549,361,0,361,300,61,188
1500000US130890232063,130890000000,Block Group 3 Census Tract 232.06 DeKalb County Georgia,581,313,0,0,0,0,0,0,0,93,93,0,93,93,0,0,220,172,0,172,71,101,48,268,133,0,133,133,0,135
1500000US130890232081,130890000000,Block Group 1 Census Tract 232.08 DeKalb County Georgia,822,259,69,53,0,53,53,0,16,0,0,0,0,0,0,0,190,148,0,148,137,11,42,563,530,0,530,439,91,33
1500000US130890232082,130890000000,Block Group 2 Census Tract 232.08 DeKalb County Georgia,501,155,58,58,0,58,58,0,0,10,10,0,10,10,0,0,87,87,0,87,76,11,0,346,265,0,265,230,35,81
1500000US130890232083,130890000000,Block Group 3 Census Tract 232.08 DeKalb County Georgia,824,322,49,30,0,30,30,0,19,0,0,0,0,0,0,0,273,194,0,194,171,23,79,502,374,0,374,357,17,128
1500000US130890232091,130890000000,Block Group 1 Census Tract 232.09 DeKalb County Georgia,423,120,11,11,0,11,11,0,0,86,57,0,57,0,57,29,23,21,0,21,15,6,2,303,264,0,264,233,31,39
1500000US130890232092,130890000000,Block Group 2 Census Tract 232.09 DeKalb County Georgia,792,312,77,30,0,30,19,11,47,132,75,0,75,75,0,57,103,79,0,79,65,14,24,480,405,0,405,373,32,75
1500000US130890232093,130890000000,Block Group 3 Census Tract 232.09 DeKalb County Georgia,626,224,31,21,0,21,8,13,10,18,18,0,18,18,0,0,175,158,0,158,125,33,17,402,301,0,301,247,54,101
1500000US130890232101,130890000000,Block Group 1 Census Tract 232.10 DeKalb County Georgia,370,103,20,20,0,20,20,0,0,29,29,0,29,29,0,0,54,54,0,54,54,0,0,267,119,0,119,71,48,148
1500000US130890232102,130890000000,Block Group 2 Census Tract 232.10 DeKalb County Georgia,277,122,0,0,0,0,0,0,0,45,45,0,45,0,45,0,77,77,0,77,62,15,0,155,155,0,155,155,0,0
1500000US130890232103,130890000000,Block Group 3 Census Tract 232.10 DeKalb County Georgia,686,145,0,0,0,0,0,0,0,58,58,0,58,58,0,0,87,87,0,87,87,0,0,541,443,0,443,382,61,98
1500000US130890232104,130890000000,Block Group 4 Census Tract 232.10 DeKalb County Georgia,359,131,14,14,0,14,14,0,0,73,73,0,73,0,73,0,44,18,0,18,0,18,26,228,216,0,216,216,0,12
1500000US130890232105,130890000000,Block Group 5 Census Tract 232.10 DeKalb County Georgia,702,263,47,47,0,47,47,0,0,95,95,0,95,58,37,0,121,56,0,56,56,0,65,439,337,0,337,248,89,102
1500000US130890232111,130890000000,Block Group 1 Census Tract 232.11 DeKalb County Georgia,723,158,12,12,0,12,7,5,0,12,12,0,12,12,0,0,134,96,0,96,85,11,38,565,390,0,390,343,47,175
1500000US130890232112,130890000000,Block Group 2 Census Tract 232.11 DeKalb County Georgia,467,124,18,18,0,18,18,0,0,0,0,0,0,0,0,0,106,106,0,106,101,5,0,343,261,0,261,248,13,82
1500000US130890232121,130890000000,Block Group 1 Census Tract 232.12 DeKalb County Georgia,541,178,26,26,0,26,7,19,0,16,7,0,7,7,0,9,136,117,0,117,109,8,19,363,348,0,348,274,74,15
1500000US130890232122,130890000000,Block Group 2 Census Tract 232.12 DeKalb County Georgia,727,261,90,50,0,50,33,17,40,26,12,0,12,12,0,14,145,136,0,136,96,40,9,466,370,0,370,300,70,96
1500000US130890232131,130890000000,Block Group 1 Census Tract 232.13 DeKalb County Georgia,346,165,37,37,0,37,37,0,0,39,39,0,39,39,0,0,89,89,0,89,68,21,0,181,122,0,122,108,14,59
1500000US130890232132,130890000000,Block Group 2 Census Tract 232.13 DeKalb County Georgia,481,196,23,23,0,23,0,23,0,30,30,0,30,15,15,0,143,110,0,110,110,0,33,285,225,0,225,170,55,60
