GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10,HD01_VD11,HD01_VD12,HD01_VD13,HD01_VD14,HD01_VD15,HD01_VD16,HD01_VD17,HD01_VD18,HD01_VD19,HD01_VD20,HD01_VD21,HD01_VD22,HD01_VD23,HD01_VD24,HD01_VD25,HD01_VD26,HD01_VD27,HD01_VD28,HD01_VD29,HD01_VD30,HD01_VD31,HD01_VD32,HD01_VD33,HD01_VD34,HD01_VD35,HD01_VD36
Id,Id2,Geography,Estimate; Total:,Estimate; 16 to 19 years:,Estimate; 16 to 19 years: - Worked in the past 12 months:,Estimate; 16 to 19 years: - Worked in the past 12 months: - Worked full-time year-round,Estimate; 16 to 19 years: - Worked in the past 12 months: - Worked less than full-time year-round,Estimate; 16 to 19 years: - Did not work in the past 12 months,Estimate; 20 to 24 years:,Estimate; 20 to 24 years: - Worked in the past 12 months:,Estimate; 20 to 24 years: - Worked in the past 12 months: - Worked full-time year-round,Estimate; 20 to 24 years: - Worked in the past 12 months: - Worked less than full-time year-round,Estimate; 20 to 24 years: - Did not work in the past 12 months,Estimate; 25 to 44 years:,Estimate; 25 to 44 years: - Worked in the past 12 months:,Estimate; 25 to 44 years: - Worked in the past 12 months: - Worked full-time year-round,Estimate; 25 to 44 years: - Worked in the past 12 months: - Worked less than full-time year-round,Estimate; 25 to 44 years: - Did not work in the past 12 months,Estimate; 45 to 54 years:,Estimate; 45 to 54 years: - Worked in the past 12 months:,Estimate; 45 to 54 years: - Worked in the past 12 months: - Worked full-time year-round,Estimate; 45 to 54 years: - Worked in the past 12 months: - Worked less than full-time year-round,Estimate; 45 to 54 years: - Did not work in the past 12 months,Estimate; 55 to 64 years:,Estimate; 55 to 64 years: - Worked in the past 12 months:,Estimate; 55 to 64 years: - Worked in the past 12 months: - Worked full-time year-round,Estimate; 55 to 64 years: - Worked in the past 12 months: - Worked less than full-time year-round,Estimate; 55 to 64 years: - Did not work in the past 12 months,Estimate; 65 to 69 years:,Estimate; 65 to 69 years: - Worked in the past 12 months:,Estimate; 65 to 69 years: - Worked in the past 12 months: - Worked full-time year-round,Estimate; 65 to 69 years: - Worked in the past 12 months: - Worked less than full-time year-round,Estimate; 65 to 69 years: - Did not work in the past 12 months,Estimate; 70 years and over:,Estimate; 70 years and over: - Worked in the past 12 months:,Estimate; 70 years and over: - Worked in the past 12 months: - Worked full-time year-round,Estimate; 70 years and over: - Worked in the past 12 months: - Worked less than full-time year-round,Estimate; 70 years and over: - Did not work in the past 12 months
1500000US130890232105,130890000000,Block Group 5 Census Tract 232.10 DeKalb County Georgia,1320,17,17,17,0,0,256,192,133,59,64,648,580,415,165,68,200,76,56,20,124,111,94,94,0,17,51,39,18,21,12,37,21,0,21,16
1500000US130890232111,130890000000,Block Group 1 Census Tract 232.11 DeKalb County Georgia,1480,126,0,0,0,126,64,30,0,30,34,518,434,312,122,84,220,175,156,19,45,428,182,141,41,246,50,9,0,9,41,74,0,0,0,74
1500000US130890232112,130890000000,Block Group 2 Census Tract 232.11 DeKalb County Georgia,986,68,40,0,40,28,102,89,57,32,13,187,172,109,63,15,329,316,271,45,13,184,112,82,30,72,52,7,0,7,45,64,32,15,17,32
1500000US130890232121,130890000000,Block Group 1 Census Tract 232.12 DeKalb County Georgia,1393,200,44,0,44,156,150,101,65,36,49,419,329,157,172,90,205,165,86,79,40,235,187,143,44,48,64,40,10,30,24,120,0,0,0,120
1500000US130890232122,130890000000,Block Group 2 Census Tract 232.12 DeKalb County Georgia,1639,115,6,0,6,109,134,117,60,57,17,686,449,240,209,237,263,249,182,67,14,321,212,181,31,109,34,10,10,0,24,86,9,0,9,77
1500000US130890232131,130890000000,Block Group 1 Census Tract 232.13 DeKalb County Georgia,806,13,0,0,0,13,205,177,101,76,28,246,217,195,22,29,129,105,105,0,24,95,82,28,54,13,65,28,28,0,37,53,0,0,0,53
1500000US130890232132,130890000000,Block Group 2 Census Tract 232.13 DeKalb County Georgia,1345,129,11,0,11,118,163,146,75,71,17,396,300,257,43,96,389,284,252,32,105,166,61,61,0,105,28,12,12,0,16,74,13,0,13,61
1500000US130890232133,130890000000,Block Group 3 Census Tract 232.13 DeKalb County Georgia,2524,227,61,38,23,166,306,233,0,233,73,973,751,573,178,222,323,262,186,76,61,361,269,112,157,92,160,35,20,15,125,174,4,4,0,170
1500000US130890232141,130890000000,Block Group 1 Census Tract 232.14 DeKalb County Georgia,2182,85,22,5,17,63,187,130,33,97,57,1221,955,670,285,266,314,258,168,90,56,254,191,155,36,63,72,52,36,16,20,49,24,2,22,25
1500000US130890232142,130890000000,Block Group 2 Census Tract 232.14 DeKalb County Georgia,1841,105,0,0,0,105,118,103,39,64,15,843,658,492,166,185,380,294,214,80,86,350,237,206,31,113,37,0,0,0,37,8,0,0,0,8
1500000US130890233031,130890000000,Block Group 1 Census Tract 233.03 DeKalb County Georgia,2269,283,83,0,83,200,110,59,30,29,51,1090,873,724,149,217,375,288,228,60,87,216,143,64,79,73,53,0,0,0,53,142,3,0,3,139
1500000US130890233032,130890000000,Block Group 2 Census Tract 233.03 DeKalb County Georgia,735,3,0,0,0,3,79,41,0,41,38,219,126,86,40,93,136,64,23,41,72,101,47,34,13,54,88,17,3,14,71,109,5,0,5,104
1500000US130890233033,130890000000,Block Group 3 Census Tract 233.03 DeKalb County Georgia,728,37,7,0,7,30,115,83,52,31,32,257,175,103,72,82,103,68,42,26,35,129,59,48,11,70,21,5,2,3,16,66,0,0,0,66
1500000US130890233034,130890000000,Block Group 4 Census Tract 233.03 DeKalb County Georgia,894,45,4,0,4,41,77,49,22,27,28,466,402,151,251,64,193,153,111,42,40,43,18,18,0,25,36,3,0,3,33,34,0,0,0,34
1500000US130890233061,130890000000,Block Group 1 Census Tract 233.06 DeKalb County Georgia,2125,251,0,0,0,251,211,211,101,110,0,631,577,490,87,54,532,495,343,152,37,362,316,280,36,46,50,0,0,0,50,88,0,0,0,88
1500000US130890233062,130890000000,Block Group 2 Census Tract 233.06 DeKalb County Georgia,1400,155,27,0,27,128,106,64,18,46,42,511,348,274,74,163,373,371,282,89,2,122,54,54,0,68,18,0,0,0,18,115,0,0,0,115
1500000US130890233063,130890000000,Block Group 3 Census Tract 233.06 DeKalb County Georgia,1847,322,37,0,37,285,99,64,0,64,35,736,710,549,161,26,326,285,265,20,41,207,158,91,67,49,0,0,0,0,0,157,0,0,0,157
1500000US130890233091,130890000000,Block Group 1 Census Tract 233.09 DeKalb County Georgia,1391,120,0,0,0,120,260,219,163,56,41,574,552,522,30,22,194,174,122,52,20,138,124,106,18,14,86,54,54,0,32,19,19,0,19,0
1500000US130890233092,130890000000,Block Group 2 Census Tract 233.09 DeKalb County Georgia,1409,77,0,0,0,77,160,140,47,93,20,377,336,267,69,41,401,327,308,19,74,255,189,141,48,66,92,0,0,0,92,47,9,9,0,38
1500000US130890233093,130890000000,Block Group 3 Census Tract 233.09 DeKalb County Georgia,2994,257,85,34,51,172,181,144,71,73,37,1387,1044,786,258,343,751,578,503,75,173,258,174,132,42,84,76,26,17,9,50,84,5,0,5,79
1500000US130890233094,130890000000,Block Group 4 Census Tract 233.09 DeKalb County Georgia,1374,130,18,0,18,112,33,33,31,2,0,620,542,429,113,78,490,434,368,66,56,101,23,23,0,78,0,0,0,0,0,0,0,0,0,0
1500000US130890233101,130890000000,Block Group 1 Census Tract 233.10 DeKalb County Georgia,1773,105,0,0,0,105,154,154,51,103,0,646,533,394,139,113,173,164,124,40,9,355,233,120,113,122,100,0,0,0,100,240,19,0,19,221
1500000US130890233102,130890000000,Block Group 2 Census Tract 233.10 DeKalb County Georgia,2741,368,11,0,11,357,233,115,23,92,118,1058,777,510,267,281,566,541,442,99,25,389,188,101,87,201,18,0,0,0,18,109,0,0,0,109
1500000US130890233103,130890000000,Block Group 3 Census Tract 233.10 DeKalb County Georgia,1360,74,13,0,13,61,62,45,22,23,17,700,501,247,254,199,216,157,85,72,59,150,64,12,52,86,8,0,0,0,8,150,0,0,0,150
1500000US130890233104,130890000000,Block Group 4 Census Tract 233.10 DeKalb County Georgia,1203,141,0,0,0,141,142,67,56,11,75,428,312,276,36,116,318,214,115,99,104,32,32,32,0,0,90,15,0,15,75,52,12,0,12,40
1500000US130890233111,130890000000,Block Group 1 Census Tract 233.11 DeKalb County Georgia,2597,252,62,0,62,190,296,276,48,228,20,755,607,443,164,148,692,544,419,125,148,401,278,249,29,123,76,32,19,13,44,125,12,0,12,113
1500000US130890233112,130890000000,Block Group 2 Census Tract 233.11 DeKalb County Georgia,880,117,0,0,0,117,58,24,0,24,34,315,230,198,32,85,137,103,47,56,34,162,138,81,57,24,17,6,6,0,11,74,19,0,19,55
1500000US130890233121,130890000000,Block Group 1 Census Tract 233.12 DeKalb County Georgia,2992,236,79,0,79,157,185,108,21,87,77,974,770,463,307,204,789,763,493,270,26,633,549,233,316,84,41,13,0,13,28,134,0,0,0,134
1500000US130890233122,130890000000,Block Group 2 Census Tract 233.12 DeKalb County Georgia,2221,117,0,0,0,117,204,156,0,156,48,708,571,474,97,137,303,222,204,18,81,503,340,236,104,163,250,39,11,28,211,136,52,21,31,84
1500000US130890233123,130890000000,Block Group 3 Census Tract 233.12 DeKalb County Georgia,1764,170,77,16,61,93,221,82,0,82,139,454,272,148,124,182,419,328,274,54,91,324,216,216,0,108,96,37,10,27,59,80,0,0,0,80
1500000US130890233131,130890000000,Block Group 1 Census Tract 233.13 DeKalb County Georgia,1447,189,60,0,60,129,129,110,81,29,19,416,291,138,153,125,412,282,258,24,130,208,143,107,36,65,57,41,16,25,16,36,0,0,0,36
1500000US130890233132,130890000000,Block Group 2 Census Tract 233.13 DeKalb County Georgia,2142,120,75,0,75,45,168,152,70,82,16,761,529,279,250,232,482,300,153,147,182,395,191,140,51,204,100,6,2,4,94,116,14,0,14,102
1500000US130890233141,130890000000,Block Group 1 Census Tract 233.14 DeKalb County Georgia,1301,82,0,0,0,82,141,122,0,122,19,313,313,156,157,0,273,236,217,19,37,405,314,199,115,91,45,45,45,0,0,42,0,0,0,42
1500000US130890233142,130890000000,Block Group 2 Census Tract 233.14 DeKalb County Georgia,1882,91,0,0,0,91,121,107,18,89,14,772,665,440,225,107,378,296,263,33,82,309,195,87,108,114,130,34,19,15,96,81,23,23,0,58
1500000US130890233143,130890000000,Block Group 3 Census Tract 233.14 DeKalb County Georgia,969,41,39,0,39,2,37,20,0,20,17,415,371,244,127,44,245,225,147,78,20,130,72,58,14,58,29,0,0,0,29,72,0,0,0,72
1500000US130890233151,130890000000,Block Group 1 Census Tract 233.15 DeKalb County Georgia,2235,239,88,0,88,151,200,127,55,72,73,880,694,563,131,186,523,468,347,121,55,313,239,154,85,74,43,0,0,0,43,37,10,10,0,27
1500000US130890233152,130890000000,Block Group 2 Census Tract 233.15 DeKalb County Georgia,1085,30,18,0,18,12,164,108,0,108,56,364,337,235,102,27,227,183,168,15,44,207,126,50,76,81,36,36,11,25,0,57,23,0,23,34
1500000US130890233161,130890000000,Block Group 1 Census Tract 233.16 DeKalb County Georgia,2182,161,0,0,0,161,232,211,66,145,21,546,429,414,15,117,512,478,430,48,34,432,303,223,80,129,167,88,70,18,79,132,27,10,17,105
1500000US130890233162,130890000000,Block Group 2 Census Tract 233.16 DeKalb County Georgia,2868,228,56,28,28,172,358,358,210,148,0,646,514,453,61,132,902,611,583,28,291,592,303,192,111,289,18,18,0,18,0,124,16,16,0,108
1500000US130890233163,130890000000,Block Group 3 Census Tract 233.16 DeKalb County Georgia,1224,112,29,29,0,83,105,12,0,12,93,469,412,314,98,57,194,112,53,59,82,246,189,130,59,57,33,18,18,0,15,65,17,0,17,48
1500000US130890234101,130890000000,Block Group 1 Census Tract 234.10 DeKalb County Georgia,963,31,11,0,11,20,154,116,103,13,38,413,321,211,110,92,109,97,60,37,12,151,86,79,7,65,50,20,0,20,30,55,0,0,0,55
1500000US130890234102,130890000000,Block Group 2 Census Tract 234.10 DeKalb County Georgia,1417,116,14,14,0,102,248,197,87,110,51,493,220,100,120,273,193,168,142,26,25,195,123,20,103,72,51,0,0,0,51,121,0,0,0,121
1500000US130890234111,130890000000,Block Group 1 Census Tract 234.11 DeKalb County Georgia,1437,83,32,0,32,51,43,43,9,34,0,403,335,229,106,68,254,228,157,71,26,276,89,56,33,187,255,91,43,48,164,123,0,0,0,123
1500000US130890234112,130890000000,Block Group 2 Census Tract 234.11 DeKalb County Georgia,1582,65,0,0,0,65,119,119,75,44,0,493,439,259,180,54,363,259,173,86,104,288,132,93,39,156,80,45,26,19,35,174,7,0,7,167
1500000US130890234121,130890000000,Block Group 1 Census Tract 234.12 DeKalb County Georgia,1510,86,0,0,0,86,131,131,48,83,0,367,172,59,113,195,397,285,237,48,112,324,132,118,14,192,75,0,0,0,75,130,16,16,0,114
1500000US130890234122,130890000000,Block Group 2 Census Tract 234.12 DeKalb County Georgia,1790,41,13,0,13,28,117,94,37,57,23,523,414,304,110,109,462,294,256,38,168,342,124,73,51,218,109,25,0,25,84,196,7,0,7,189
1500000US130890234123,130890000000,Block Group 3 Census Tract 234.12 DeKalb County Georgia,1766,2,0,0,0,2,177,115,61,54,62,517,291,121,170,226,190,149,82,67,41,543,473,390,83,70,131,69,27,42,62,206,0,0,0,206
1500000US130890234131,130890000000,Block Group 1 Census Tract 234.13 DeKalb County Georgia,1431,186,0,0,0,186,90,42,8,34,48,372,313,251,62,59,250,192,170,22,58,305,108,62,46,197,95,43,0,43,52,133,0,0,0,133
1500000US130890234132,130890000000,Block Group 2 Census Tract 234.13 DeKalb County Georgia,1470,58,2,0,2,56,133,86,35,51,47,281,178,99,79,103,257,188,167,21,69,364,235,175,60,129,170,19,0,19,151,207,31,18,13,176
1500000US130890234141,130890000000,Block Group 1 Census Tract 234.14 DeKalb County Georgia,1688,340,68,0,68,272,152,85,29,56,67,467,367,187,180,100,395,316,164,152,79,218,180,99,81,38,16,0,0,0,16,100,19,0,19,81
1500000US130890234142,130890000000,Block Group 2 Census Tract 234.14 DeKalb County Georgia,1370,59,0,0,0,59,92,92,33,59,0,313,212,189,23,101,241,138,98,40,103,314,170,149,21,144,98,28,14,14,70,253,20,0,20,233
1500000US130890234143,130890000000,Block Group 3 Census Tract 234.14 DeKalb County Georgia,2261,181,56,0,56,125,117,104,30,74,13,527,432,229,203,95,469,400,388,12,69,478,223,213,10,255,53,25,25,0,28,436,81,52,29,355
1500000US130890234161,130890000000,Block Group 1 Census Tract 234.16 DeKalb County Georgia,1122,91,0,0,0,91,74,74,29,45,0,503,484,322,162,19,235,194,96,98,41,139,101,34,67,38,35,22,17,5,13,45,0,0,0,45
1500000US130890234162,130890000000,Block Group 2 Census Tract 234.16 DeKalb County Georgia,1837,261,19,0,19,242,165,117,52,65,48,752,592,470,122,160,367,304,190,114,63,229,181,138,43,48,0,0,0,0,0,63,30,0,30,33
1500000US130890234163,130890000000,Block Group 3 Census Tract 234.16 DeKalb County Georgia,1275,107,0,0,0,107,77,77,28,49,0,538,380,168,212,158,226,105,75,30,121,207,88,70,18,119,84,12,0,12,72,36,8,8,0,28
1500000US130890234164,130890000000,Block Group 4 Census Tract 234.16 DeKalb County Georgia,1784,146,71,0,71,75,134,70,0,70,64,377,297,58,239,80,364,299,278,21,65,370,235,175,60,135,195,132,21,111,63,198,31,0,31,167
1500000US130890234181,130890000000,Block Group 1 Census Tract 234.18 DeKalb County Georgia,4477,213,33,11,22,180,393,331,79,252,62,1865,1584,1170,414,281,1081,916,400,516,165,629,378,284,94,251,154,33,0,33,121,142,0,0,0,142
1500000US130890234182,130890000000,Block Group 2 Census Tract 234.18 DeKalb County Georgia,2655,51,0,0,0,51,279,150,0,150,129,1008,753,703,50,255,580,527,393,134,53,460,338,231,107,122,97,85,42,43,12,180,30,30,0,150
1500000US130890234183,130890000000,Block Group 3 Census Tract 234.18 DeKalb County Georgia,2493,66,0,0,0,66,336,336,0,336,0,957,851,595,256,106,503,463,419,44,40,388,195,52,143,193,44,0,0,0,44,199,14,0,14,185
1500000US130890234184,130890000000,Block Group 4 Census Tract 234.18 DeKalb County Georgia,3990,388,0,0,0,388,314,180,0,180,134,1866,1750,1261,489,116,444,385,334,51,59,656,464,441,23,192,186,42,42,0,144,136,0,0,0,136
1500000US130890234191,130890000000,Block Group 1 Census Tract 234.19 DeKalb County Georgia,4441,440,15,0,15,425,440,212,39,173,228,1519,1266,1022,244,253,886,658,444,214,228,742,418,372,46,324,199,59,15,44,140,215,8,0,8,207
1500000US130890234192,130890000000,Block Group 2 Census Tract 234.19 DeKalb County Georgia,1630,157,95,0,95,62,91,41,0,41,50,450,347,282,65,103,488,387,292,95,101,269,130,130,0,139,70,8,0,8,62,105,19,19,0,86
1500000US130890234193,130890000000,Block Group 3 Census Tract 234.19 DeKalb County Georgia,889,45,13,0,13,32,45,45,20,25,0,515,423,257,166,92,78,65,49,16,13,105,59,0,59,46,42,0,0,0,42,59,0,0,0,59
1500000US130890234211,130890000000,Block Group 1 Census Tract 234.21 DeKalb County Georgia,2577,209,23,0,23,186,284,204,50,154,80,1084,864,550,314,220,295,143,44,99,152,398,220,220,0,178,25,17,17,0,8,282,0,0,0,282
1500000US130890234212,130890000000,Block Group 2 Census Tract 234.21 DeKalb County Georgia,876,99,0,0,0,99,72,27,0,27,45,507,476,299,177,31,38,38,38,0,0,126,56,36,20,70,0,0,0,0,0,34,0,0,0,34
1500000US130890234213,130890000000,Block Group 3 Census Tract 234.21 DeKalb County Georgia,2849,275,76,1,75,199,255,134,12,122,121,1272,1121,941,180,151,583,367,305,62,216,368,181,150,31,187,63,46,0,46,17,33,0,0,0,33
1500000US130890234221,130890000000,Block Group 1 Census Tract 234.22 DeKalb County Georgia,1172,115,40,20,20,75,135,135,10,125,0,418,333,208,125,85,294,223,175,48,71,151,114,90,24,37,43,33,20,13,10,16,5,5,0,11
1500000US130890234222,130890000000,Block Group 2 Census Tract 234.22 DeKalb County Georgia,2673,357,83,0,83,274,206,146,35,111,60,869,793,497,296,76,774,737,630,107,37,377,192,146,46,185,32,0,0,0,32,58,0,0,0,58
1500000US130890234231,130890000000,Block Group 1 Census Tract 234.23 DeKalb County Georgia,2284,113,0,0,0,113,258,147,16,131,111,786,692,442,250,94,534,454,421,33,80,478,371,240,131,107,68,13,13,0,55,47,0,0,0,47
1500000US130890234232,130890000000,Block Group 2 Census Tract 234.23 DeKalb County Georgia,1068,16,0,0,0,16,212,198,67,131,14,299,186,135,51,113,186,142,103,39,44,161,94,76,18,67,112,56,0,56,56,82,27,0,27,55
1500000US130890234233,130890000000,Block Group 3 Census Tract 234.23 DeKalb County Georgia,2923,213,54,0,54,159,291,170,41,129,121,1493,1241,816,425,252,344,300,209,91,44,359,176,152,24,183,109,27,0,27,82,114,13,0,13,101
1500000US130890234241,130890000000,Block Group 1 Census Tract 234.24 DeKalb County Georgia,3075,239,46,0,46,193,262,78,0,78,184,1414,1003,747,256,411,428,382,341,41,46,495,196,141,55,299,95,30,21,9,65,142,5,0,5,137
1500000US130890234242,130890000000,Block Group 2 Census Tract 234.24 DeKalb County Georgia,1436,113,10,0,10,103,129,34,0,34,95,560,446,327,119,114,242,190,143,47,52,228,176,117,59,52,34,14,0,14,20,130,0,0,0,130
1500000US130890234251,130890000000,Block Group 1 Census Tract 234.25 DeKalb County Georgia,2019,198,26,0,26,172,255,190,0,190,65,506,415,219,196,91,212,140,52,88,72,385,225,190,35,160,300,39,32,7,261,163,14,0,14,149
1500000US130890234252,130890000000,Block Group 2 Census Tract 234.25 DeKalb County Georgia,2810,133,0,0,0,133,289,271,78,193,18,975,813,502,311,162,649,617,408,209,32,497,305,226,79,192,123,66,0,66,57,144,24,0,24,120
1500000US130890234261,130890000000,Block Group 1 Census Tract 234.26 DeKalb County Georgia,2144,50,25,0,25,25,289,214,9,205,75,760,690,316,374,70,415,295,200,95,120,384,230,199,31,154,133,32,10,22,101,113,0,0,0,113
1500000US130890234262,130890000000,Block Group 2 Census Tract 234.26 DeKalb County Georgia,1736,201,0,0,0,201,142,47,9,38,95,411,368,277,91,43,420,326,283,43,94,287,186,137,49,101,115,41,16,25,74,160,33,8,25,127
1500000US130890234271,130890000000,Block Group 1 Census Tract 234.27 DeKalb County Georgia,1841,75,0,0,0,75,130,80,35,45,50,556,489,341,148,67,430,335,299,36,95,512,364,275,89,148,87,41,41,0,46,51,20,20,0,31
1500000US130890234272,130890000000,Block Group 2 Census Tract 234.27 DeKalb County Georgia,438,72,0,0,0,72,12,12,0,12,0,108,84,75,9,24,116,107,73,34,9,85,77,68,9,8,33,11,11,0,22,12,0,0,0,12
1500000US130890234281,130890000000,Block Group 1 Census Tract 234.28 DeKalb County Georgia,516,70,0,0,0,70,49,49,0,49,0,183,162,79,83,21,121,70,56,14,51,57,27,13,14,30,0,0,0,0,0,36,0,0,0,36
1500000US130890234282,130890000000,Block Group 2 Census Tract 234.28 DeKalb County Georgia,1657,218,0,0,0,218,228,108,23,85,120,702,533,318,215,169,213,171,124,47,42,190,85,29,56,105,23,0,0,0,23,83,0,0,0,83
1500000US130890234283,130890000000,Block Group 3 Census Tract 234.28 DeKalb County Georgia,3027,396,170,21,149,226,350,323,157,166,27,1556,1295,982,313,261,507,441,399,42,66,115,71,71,0,44,49,0,0,0,49,54,0,0,0,54
1500000US130890234284,130890000000,Block Group 4 Census Tract 234.28 DeKalb County Georgia,1685,156,22,22,0,134,148,118,42,76,30,725,668,386,282,57,238,200,182,18,38,136,136,83,53,0,43,31,0,31,12,239,10,0,10,229
1500000US130890235011,130890000000,Block Group 1 Census Tract 235.01 DeKalb County Georgia,1126,69,0,0,0,69,72,51,8,43,21,331,228,111,117,103,204,163,128,35,41,317,114,59,55,203,72,4,0,4,68,61,0,0,0,61
1500000US130890235012,130890000000,Block Group 2 Census Tract 235.01 DeKalb County Georgia,1345,101,43,0,43,58,134,100,45,55,34,434,335,236,99,99,211,131,47,84,80,190,106,57,49,84,90,15,0,15,75,185,36,5,31,149
1500000US130890235041,130890000000,Block Group 1 Census Tract 235.04 DeKalb County Georgia,731,1,0,0,0,1,73,73,0,73,0,168,124,81,43,44,193,99,73,26,94,106,61,52,9,45,59,8,8,0,51,131,0,0,0,131
1500000US130890235042,130890000000,Block Group 2 Census Tract 235.04 DeKalb County Georgia,616,42,0,0,0,42,26,14,0,14,12,141,113,57,56,28,142,7,7,0,135,95,60,52,8,35,63,40,8,32,23,107,9,0,9,98
1500000US130890235043,130890000000,Block Group 3 Census Tract 235.04 DeKalb County Georgia,1129,90,0,0,0,90,107,36,16,20,71,482,231,154,77,251,115,79,58,21,36,198,89,64,25,109,75,19,0,19,56,62,9,0,9,53
1500000US130890235051,130890000000,Block Group 1 Census Tract 235.05 DeKalb County Georgia,1125,87,47,1,46,40,106,103,24,79,3,315,273,108,165,42,269,155,64,91,114,171,84,38,46,87,54,17,5,12,37,123,4,0,4,119
1500000US130890235052,130890000000,Block Group 2 Census Tract 235.05 DeKalb County Georgia,1091,70,38,0,38,32,60,20,7,13,40,246,148,111,37,98,156,110,58,52,46,270,178,152,26,92,106,57,25,32,49,183,54,9,45,129
1500000US130890235061,130890000000,Block Group 1 Census Tract 235.06 DeKalb County Georgia,1236,40,28,0,28,12,124,59,29,30,65,409,306,122,184,103,227,195,147,48,32,253,145,76,69,108,65,36,10,26,29,118,12,12,0,106
1500000US130890235062,130890000000,Block Group 2 Census Tract 235.06 DeKalb County Georgia,2051,86,14,0,14,72,57,24,0,24,33,375,303,215,88,72,410,208,129,79,202,520,183,54,129,337,155,58,58,0,97,448,30,0,30,418
1500000US130890235063,130890000000,Block Group 3 Census Tract 235.06 DeKalb County Georgia,1841,89,42,0,42,47,202,181,90,91,21,410,291,208,83,119,400,322,245,77,78,303,277,191,86,26,178,40,25,15,138,259,15,0,15,244
1500000US130890235071,130890000000,Block Group 1 Census Tract 235.07 DeKalb County Georgia,1038,34,25,0,25,9,83,83,16,67,0,348,228,173,55,120,246,140,114,26,106,145,120,51,69,25,115,17,17,0,98,67,10,0,10,57
1500000US130890235072,130890000000,Block Group 2 Census Tract 235.07 DeKalb County Georgia,810,112,0,0,0,112,73,30,15,15,43,285,193,84,109,92,94,84,65,19,10,168,65,52,13,103,36,0,0,0,36,42,0,0,0,42
1500000US130890235073,130890000000,Block Group 3 Census Tract 235.07 DeKalb County Georgia,1537,81,47,0,47,34,25,14,0,14,11,503,372,218,154,131,406,292,226,66,114,214,147,118,29,67,126,37,16,21,89,182,5,0,5,177
1500000US130890236011,130890000000,Block Group 1 Census Tract 236.01 DeKalb County Georgia,795,0,0,0,0,0,62,2,0,2,60,349,325,260,65,24,175,144,132,12,31,102,49,42,7,53,25,18,14,4,7,82,11,8,3,71
1500000US130890236012,130890000000,Block Group 2 Census Tract 236.01 DeKalb County Georgia,874,57,0,0,0,57,67,52,0,52,15,315,261,185,76,54,172,102,94,8,70,124,48,21,27,76,60,0,0,0,60,79,10,10,0,69
1500000US130890236013,130890000000,Block Group 3 Census Tract 236.01 DeKalb County Georgia,520,81,37,0,37,44,8,8,0,8,0,224,212,177,35,12,116,89,89,0,27,17,11,11,0,6,14,14,0,14,0,60,0,0,0,60
1500000US130890236021,130890000000,Block Group 1 Census Tract 236.02 DeKalb County Georgia,677,13,6,0,6,7,45,40,0,40,5,263,222,129,93,41,113,44,32,12,69,59,38,26,12,21,99,32,6,26,67,85,8,8,0,77
1500000US130890236022,130890000000,Block Group 2 Census Tract 236.02 DeKalb County Georgia,1255,61,21,11,10,40,88,82,0,82,6,527,409,224,185,118,157,119,95,24,38,186,147,114,33,39,109,26,15,11,83,127,17,0,17,110
1500000US130890236031,130890000000,Block Group 1 Census Tract 236.03 DeKalb County Georgia,1364,67,25,0,25,42,150,62,0,62,88,458,308,158,150,150,193,110,65,45,83,214,77,40,37,137,42,0,0,0,42,240,11,11,0,229
1500000US130890236032,130890000000,Block Group 2 Census Tract 236.03 DeKalb County Georgia,1473,69,0,0,0,69,143,72,11,61,71,442,251,214,37,191,417,302,238,64,115,183,83,61,22,100,98,0,0,0,98,121,0,0,0,121
1500000US130890237001,130890000000,Block Group 1 Census Tract 237 DeKalb County Georgia,1269,27,14,0,14,13,46,45,0,45,1,414,269,200,69,145,261,149,85,64,112,382,119,55,64,263,83,42,42,0,41,56,15,0,15,41
1500000US130890237002,130890000000,Block Group 2 Census Tract 237 DeKalb County Georgia,1184,0,0,0,0,0,111,111,42,69,0,499,332,237,95,167,344,124,111,13,220,45,31,0,31,14,114,50,50,0,64,71,34,17,17,37
1500000US130890237003,130890000000,Block Group 3 Census Tract 237 DeKalb County Georgia,984,89,61,0,61,28,76,76,0,76,0,383,328,157,171,55,126,105,88,17,21,46,33,12,21,13,69,0,0,0,69,195,35,0,35,160
1500000US130890237004,130890000000,Block Group 4 Census Tract 237 DeKalb County Georgia,663,28,28,0,28,0,107,42,19,23,65,364,303,211,92,61,111,111,48,63,0,14,14,14,0,0,18,18,18,0,0,21,0,0,0,21
1500000US130890238011,130890000000,Block Group 1 Census Tract 238.01 DeKalb County Georgia,757,0,0,0,0,0,89,75,37,38,14,359,322,261,61,37,72,72,32,40,0,104,72,22,50,32,39,13,0,13,26,94,0,0,0,94
1500000US130890238012,130890000000,Block Group 2 Census Tract 238.01 DeKalb County Georgia,1303,55,7,0,7,48,135,48,37,11,87,657,559,472,87,98,158,116,54,62,42,157,53,52,1,104,71,30,30,0,41,70,0,0,0,70
1500000US130890238013,130890000000,Block Group 3 Census Tract 238.01 DeKalb County Georgia,1156,13,0,0,0,13,37,24,17,7,13,522,464,266,198,58,231,178,96,82,53,172,117,90,27,55,55,14,8,6,41,126,29,6,23,97
