GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10,HD01_VD11,HD01_VD12,HD01_VD13,HD01_VD14,HD01_VD15,HD01_VD16,HD01_VD17,HD01_VD18,HD01_VD19,HD01_VD20,HD01_VD21
Id,Id2,Geography,Estimate; Total:,Estimate; In households:,Estimate; In households: - In family households:,Estimate; In households: - In family households: - Householder:,Estimate; In households: - In family households: - Householder: - Male,Estimate; In households: - In family households: - Householder: - Female,Estimate; In households: - In family households: - Spouse,Estimate; In households: - In family households: - Parent,Estimate; In households: - In family households: - Parent-in-law,Estimate; In households: - In family households: - Other relatives,Estimate; In households: - In family households: - Nonrelatives,Estimate; In households: - In nonfamily households:,Estimate; In households: - In nonfamily households: - Householder:,Estimate; In households: - In nonfamily households: - Householder: - Male:,Estimate; In households: - In nonfamily households: - Householder: - Male: - Living alone,Estimate; In households: - In nonfamily households: - Householder: - Male: - Not living alone,Estimate; In households: - In nonfamily households: - Householder: - Female:,Estimate; In households: - In nonfamily households: - Householder: - Female: - Living alone,Estimate; In households: - In nonfamily households: - Householder: - Female: - Not living alone,Estimate; In households: - In nonfamily households: - Nonrelatives,Estimate; In group quarters
1500000US130890222044,1.31E+11,Block Group 4 Census Tract 222.04 DeKalb County Georgia,45,45,32,21,21,0,11,0,0,0,0,13,13,0,0,0,13,13,0,0,0
1500000US130890223011,1.31E+11,Block Group 1 Census Tract 223.01 DeKalb County Georgia,221,221,60,44,17,27,16,0,0,0,0,161,161,57,43,14,104,104,0,0,0
1500000US130890223012,1.31E+11,Block Group 2 Census Tract 223.01 DeKalb County Georgia,358,358,29,15,15,0,14,0,0,0,0,329,329,48,48,0,281,265,16,0,0
1500000US130890223013,1.31E+11,Block Group 3 Census Tract 223.01 DeKalb County Georgia,58,58,15,15,15,0,0,0,0,0,0,43,43,14,14,0,29,29,0,0,0
1500000US130890223014,1.31E+11,Block Group 4 Census Tract 223.01 DeKalb County Georgia,99,99,58,15,0,15,43,0,0,0,0,41,41,28,28,0,13,13,0,0,0
1500000US130890223015,1.31E+11,Block Group 5 Census Tract 223.01 DeKalb County Georgia,17,17,17,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
1500000US130890223021,1.31E+11,Block Group 1 Census Tract 223.02 DeKalb County Georgia,290,279,225,133,90,43,79,13,0,0,0,54,54,0,0,0,54,46,8,0,11
1500000US130890223022,1.31E+11,Block Group 2 Census Tract 223.02 DeKalb County Georgia,158,158,110,57,57,0,53,0,0,0,0,48,48,32,32,0,16,16,0,0,0
1500000US130890223023,1.31E+11,Block Group 3 Census Tract 223.02 DeKalb County Georgia,112,112,64,0,0,0,0,64,0,0,0,48,48,30,30,0,18,18,0,0,0
1500000US130890224011,1.31E+11,Block Group 1 Census Tract 224.01 DeKalb County Georgia,104,104,61,25,25,0,36,0,0,0,0,43,32,10,0,10,22,22,0,11,0
1500000US130890224012,1.31E+11,Block Group 2 Census Tract 224.01 DeKalb County Georgia,154,62,38,11,0,11,10,0,0,17,0,24,24,0,0,0,24,24,0,0,92
1500000US130890224013,1.31E+11,Block Group 3 Census Tract 224.01 DeKalb County Georgia,188,188,165,113,83,30,52,0,0,0,0,23,23,23,23,0,0,0,0,0,0
1500000US130890224021,1.31E+11,Block Group 1 Census Tract 224.02 DeKalb County Georgia,66,56,18,9,0,9,9,0,0,0,0,38,25,13,13,0,12,4,8,13,10
1500000US130890224022,1.31E+11,Block Group 2 Census Tract 224.02 DeKalb County Georgia,291,280,38,22,16,6,16,0,0,0,0,242,242,31,31,0,211,211,0,0,11
1500000US130890224031,1.31E+11,Block Group 1 Census Tract 224.03 DeKalb County Georgia,229,229,176,77,56,21,66,16,0,17,0,53,53,27,27,0,26,26,0,0,0
1500000US130890224032,1.31E+11,Block Group 2 Census Tract 224.03 DeKalb County Georgia,253,245,184,91,45,46,47,30,0,16,0,61,61,18,18,0,43,43,0,0,8
1500000US130890224033,1.31E+11,Block Group 3 Census Tract 224.03 DeKalb County Georgia,86,86,49,25,25,0,24,0,0,0,0,37,37,18,18,0,19,19,0,0,0
1500000US130890225001,1.31E+11,Block Group 1 Census Tract 225 DeKalb County Georgia,233,233,50,14,14,0,14,22,0,0,0,183,183,0,0,0,183,183,0,0,0
1500000US130890225002,1.31E+11,Block Group 2 Census Tract 225 DeKalb County Georgia,109,109,13,12,12,0,1,0,0,0,0,96,96,17,17,0,79,79,0,0,0
1500000US130890225003,1.31E+11,Block Group 3 Census Tract 225 DeKalb County Georgia,98,98,34,11,0,11,23,0,0,0,0,64,64,14,14,0,50,50,0,0,0
1500000US130890225004,1.31E+11,Block Group 4 Census Tract 225 DeKalb County Georgia,100,100,45,13,13,0,15,0,17,0,0,55,55,0,0,0,55,55,0,0,0
1500000US130890226001,1.31E+11,Block Group 1 Census Tract 226 DeKalb County Georgia,176,176,121,59,24,35,62,0,0,0,0,55,55,11,11,0,44,44,0,0,0
1500000US130890226002,1.31E+11,Block Group 2 Census Tract 226 DeKalb County Georgia,410,410,154,72,27,45,60,22,0,0,0,256,256,85,85,0,171,171,0,0,0
1500000US130890226003,1.31E+11,Block Group 3 Census Tract 226 DeKalb County Georgia,306,306,81,32,21,11,49,0,0,0,0,225,225,37,37,0,188,188,0,0,0
1500000US130890227001,1.31E+11,Block Group 1 Census Tract 227 DeKalb County Georgia,282,207,122,50,0,50,19,0,0,53,0,85,85,0,0,0,85,85,0,0,75
1500000US130890227002,1.31E+11,Block Group 2 Census Tract 227 DeKalb County Georgia,55,55,47,47,7,40,0,0,0,0,0,8,8,0,0,0,8,8,0,0,0
1500000US130890227003,1.31E+11,Block Group 3 Census Tract 227 DeKalb County Georgia,58,58,0,0,0,0,0,0,0,0,0,58,58,9,9,0,49,49,0,0,0
1500000US130890228001,1.31E+11,Block Group 1 Census Tract 228 DeKalb County Georgia,46,42,42,12,6,6,14,7,0,9,0,0,0,0,0,0,0,0,0,0,4
1500000US130890228002,1.31E+11,Block Group 2 Census Tract 228 DeKalb County Georgia,149,149,119,53,33,20,32,34,0,0,0,30,30,0,0,0,30,30,0,0,0
1500000US130890228003,1.31E+11,Block Group 3 Census Tract 228 DeKalb County Georgia,53,53,18,6,6,0,12,0,0,0,0,35,35,18,18,0,17,17,0,0,0
1500000US130890229001,1.31E+11,Block Group 1 Census Tract 229 DeKalb County Georgia,143,141,31,12,6,6,6,13,0,0,0,110,90,16,16,0,74,68,6,20,2
1500000US130890229002,1.31E+11,Block Group 2 Census Tract 229 DeKalb County Georgia,27,27,0,0,0,0,0,0,0,0,0,27,27,0,0,0,27,27,0,0,0
1500000US130890229003,1.31E+11,Block Group 3 Census Tract 229 DeKalb County Georgia,175,175,147,101,13,88,33,13,0,0,0,28,28,14,14,0,14,14,0,0,0
1500000US130890230001,1.31E+11,Block Group 1 Census Tract 230 DeKalb County Georgia,309,309,133,91,46,45,42,0,0,0,0,176,171,19,19,0,152,149,3,5,0
1500000US130890231011,1.31E+11,Block Group 1 Census Tract 231.01 DeKalb County Georgia,86,86,51,37,6,31,5,0,0,0,9,35,35,0,0,0,35,35,0,0,0
1500000US130890231012,1.31E+11,Block Group 2 Census Tract 231.01 DeKalb County Georgia,183,183,147,99,41,58,48,0,0,0,0,36,36,8,8,0,28,28,0,0,0
1500000US130890231013,1.31E+11,Block Group 3 Census Tract 231.01 DeKalb County Georgia,89,89,64,41,0,41,17,0,0,0,6,25,25,20,20,0,5,5,0,0,0
1500000US130890231014,1.31E+11,Block Group 4 Census Tract 231.01 DeKalb County Georgia,98,98,57,48,14,34,0,0,0,9,0,41,41,20,20,0,21,21,0,0,0
1500000US130890231021,1.31E+11,Block Group 1 Census Tract 231.02 DeKalb County Georgia,108,106,56,28,10,18,28,0,0,0,0,50,38,18,18,0,20,20,0,12,2
1500000US130890231022,1.31E+11,Block Group 2 Census Tract 231.02 DeKalb County Georgia,173,166,138,48,21,27,26,64,0,0,0,28,22,15,8,7,7,7,0,6,7
1500000US130890231071,1.31E+11,Block Group 1 Census Tract 231.07 DeKalb County Georgia,123,123,69,42,26,16,7,0,0,20,0,54,54,12,12,0,42,42,0,0,0
1500000US130890231072,1.31E+11,Block Group 2 Census Tract 231.07 DeKalb County Georgia,86,86,66,50,0,50,9,0,0,7,0,20,20,13,13,0,7,7,0,0,0
1500000US130890231073,1.31E+11,Block Group 3 Census Tract 231.07 DeKalb County Georgia,172,172,152,29,7,22,22,40,0,61,0,20,20,12,12,0,8,8,0,0,0
1500000US130890231081,1.31E+11,Block Group 1 Census Tract 231.08 DeKalb County Georgia,223,221,94,55,9,46,14,0,0,25,0,127,127,38,38,0,89,89,0,0,2
1500000US130890231082,1.31E+11,Block Group 2 Census Tract 231.08 DeKalb County Georgia,106,106,72,72,64,8,0,0,0,0,0,34,34,0,0,0,34,34,0,0,0
1500000US130890231083,1.31E+11,Block Group 3 Census Tract 231.08 DeKalb County Georgia,95,95,58,24,12,12,0,8,0,0,26,37,37,0,0,0,37,37,0,0,0
1500000US130890231111,1.31E+11,Block Group 1 Census Tract 231.11 DeKalb County Georgia,169,165,111,74,58,16,37,0,0,0,0,54,54,12,12,0,42,42,0,0,4
1500000US130890231121,1.31E+11,Block Group 1 Census Tract 231.12 DeKalb County Georgia,28,28,0,0,0,0,0,0,0,0,0,28,28,28,28,0,0,0,0,0,0
1500000US130890231122,1.31E+11,Block Group 2 Census Tract 231.12 DeKalb County Georgia,50,50,29,29,0,29,0,0,0,0,0,21,8,0,0,0,8,0,8,13,0
1500000US130890231123,1.31E+11,Block Group 3 Census Tract 231.12 DeKalb County Georgia,61,61,33,0,0,0,0,0,0,33,0,28,28,28,28,0,0,0,0,0,0
1500000US130890231131,1.31E+11,Block Group 1 Census Tract 231.13 DeKalb County Georgia,64,64,48,28,8,20,20,0,0,0,0,16,16,8,8,0,8,8,0,0,0
1500000US130890231132,1.31E+11,Block Group 2 Census Tract 231.13 DeKalb County Georgia,46,42,18,7,0,7,0,11,0,0,0,24,24,16,8,8,8,8,0,0,4
1500000US130890231141,1.31E+11,Block Group 1 Census Tract 231.14 DeKalb County Georgia,136,136,115,72,48,24,43,0,0,0,0,21,21,6,6,0,15,15,0,0,0
1500000US130890231142,1.31E+11,Block Group 2 Census Tract 231.14 DeKalb County Georgia,164,164,113,50,40,10,42,0,0,21,0,51,51,8,8,0,43,43,0,0,0
1500000US130890231151,1.31E+11,Block Group 1 Census Tract 231.15 DeKalb County Georgia,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
1500000US130890232041,1.31E+11,Block Group 1 Census Tract 232.04 DeKalb County Georgia,38,38,26,13,0,13,13,0,0,0,0,12,12,12,0,12,0,0,0,0,0
1500000US130890232042,1.31E+11,Block Group 2 Census Tract 232.04 DeKalb County Georgia,228,228,205,95,51,44,41,0,0,41,28,23,23,12,12,0,11,11,0,0,0
1500000US130890232043,1.31E+11,Block Group 3 Census Tract 232.04 DeKalb County Georgia,234,227,166,101,33,68,23,42,0,0,0,61,61,27,27,0,34,34,0,0,7
1500000US130890232061,1.31E+11,Block Group 1 Census Tract 232.06 DeKalb County Georgia,443,437,204,72,61,11,81,22,0,29,0,233,161,9,0,9,152,138,14,72,6
1500000US130890232062,1.31E+11,Block Group 2 Census Tract 232.06 DeKalb County Georgia,135,135,103,38,17,21,17,20,28,0,0,32,32,0,0,0,32,32,0,0,0
1500000US130890232063,1.31E+11,Block Group 3 Census Tract 232.06 DeKalb County Georgia,157,157,91,60,48,12,31,0,0,0,0,66,66,0,0,0,66,66,0,0,0
1500000US130890232081,1.31E+11,Block Group 1 Census Tract 232.08 DeKalb County Georgia,203,195,159,95,19,76,25,37,2,0,0,36,36,8,8,0,28,28,0,0,8
1500000US130890232082,1.31E+11,Block Group 2 Census Tract 232.08 DeKalb County Georgia,140,140,85,5,5,0,21,35,24,0,0,55,37,14,0,14,23,11,12,18,0
1500000US130890232083,1.31E+11,Block Group 3 Census Tract 232.08 DeKalb County Georgia,76,76,66,45,43,2,21,0,0,0,0,10,10,0,0,0,10,10,0,0,0
1500000US130890232091,1.31E+11,Block Group 1 Census Tract 232.09 DeKalb County Georgia,58,58,40,32,9,23,8,0,0,0,0,18,18,0,0,0,18,18,0,0,0
1500000US130890232092,1.31E+11,Block Group 2 Census Tract 232.09 DeKalb County Georgia,180,180,137,82,69,13,12,43,0,0,0,43,43,35,27,8,8,8,0,0,0
1500000US130890232093,1.31E+11,Block Group 3 Census Tract 232.09 DeKalb County Georgia,75,75,61,17,17,0,30,0,0,14,0,14,7,0,0,0,7,0,7,7,0
1500000US130890232101,1.31E+11,Block Group 1 Census Tract 232.10 DeKalb County Georgia,160,160,127,14,0,14,14,33,22,44,0,33,33,11,11,0,22,22,0,0,0
1500000US130890232102,1.31E+11,Block Group 2 Census Tract 232.10 DeKalb County Georgia,58,58,58,36,36,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130890232103,1.31E+11,Block Group 3 Census Tract 232.10 DeKalb County Georgia,240,240,178,61,39,22,79,19,0,19,0,62,62,36,36,0,26,26,0,0,0
1500000US130890232104,1.31E+11,Block Group 4 Census Tract 232.10 DeKalb County Georgia,35,35,24,0,0,0,0,24,0,0,0,11,11,0,0,0,11,11,0,0,0
1500000US130890232105,1.31E+11,Block Group 5 Census Tract 232.10 DeKalb County Georgia,88,88,33,33,21,12,0,0,0,0,0,55,55,18,18,0,37,37,0,0,0
1500000US130890232111,1.31E+11,Block Group 1 Census Tract 232.11 DeKalb County Georgia,124,124,108,47,21,26,34,17,10,0,0,16,16,16,16,0,0,0,0,0,0
1500000US130890232112,1.31E+11,Block Group 2 Census Tract 232.11 DeKalb County Georgia,116,116,116,76,42,34,23,0,0,17,0,0,0,0,0,0,0,0,0,0,0
1500000US130890232121,1.31E+11,Block Group 1 Census Tract 232.12 DeKalb County Georgia,184,178,129,90,60,30,21,18,0,0,0,49,49,9,9,0,40,40,0,0,6
1500000US130890232122,1.31E+11,Block Group 2 Census Tract 232.12 DeKalb County Georgia,120,120,93,50,20,30,24,19,0,0,0,27,27,9,9,0,18,18,0,0,0
1500000US130890232131,1.31E+11,Block Group 1 Census Tract 232.13 DeKalb County Georgia,118,112,98,81,15,66,17,0,0,0,0,14,14,0,0,0,14,14,0,0,6
1500000US130890232132,1.31E+11,Block Group 2 Census Tract 232.13 DeKalb County Georgia,102,102,102,40,24,16,37,25,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130890232133,1.31E+11,Block Group 3 Census Tract 232.13 DeKalb County Georgia,334,330,232,152,50,102,56,24,0,0,0,98,95,19,13,6,76,76,0,3,4
1500000US130890232141,1.31E+11,Block Group 1 Census Tract 232.14 DeKalb County Georgia,121,121,22,22,0,22,0,0,0,0,0,99,95,61,59,2,34,34,0,4,0
1500000US130890232142,1.31E+11,Block Group 2 Census Tract 232.14 DeKalb County Georgia,45,45,21,13,7,6,8,0,0,0,0,24,24,0,0,0,24,24,0,0,0
1500000US130890233031,1.31E+11,Block Group 1 Census Tract 233.03 DeKalb County Georgia,195,195,147,41,29,12,15,91,0,0,0,48,48,16,16,0,32,32,0,0,0
1500000US130890233032,1.31E+11,Block Group 2 Census Tract 233.03 DeKalb County Georgia,197,197,140,100,57,43,34,6,0,0,0,57,57,24,11,13,33,33,0,0,0
1500000US130890233033,1.31E+11,Block Group 3 Census Tract 233.03 DeKalb County Georgia,87,81,33,25,11,14,3,5,0,0,0,48,48,5,5,0,43,43,0,0,6
1500000US130890233034,1.31E+11,Block Group 4 Census Tract 233.03 DeKalb County Georgia,70,68,28,19,2,17,3,6,0,0,0,40,40,5,0,5,35,32,3,0,2
1500000US130890233061,1.31E+11,Block Group 1 Census Tract 233.06 DeKalb County Georgia,138,138,123,23,0,23,27,41,0,32,0,15,15,0,0,0,15,15,0,0,0
1500000US130890233062,1.31E+11,Block Group 2 Census Tract 233.06 DeKalb County Georgia,133,133,63,18,18,0,0,25,20,0,0,70,70,70,70,0,0,0,0,0,0
1500000US130890233063,1.31E+11,Block Group 3 Census Tract 233.06 DeKalb County Georgia,157,149,149,22,22,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,8
1500000US130890233091,1.31E+11,Block Group 1 Census Tract 233.09 DeKalb County Georgia,105,105,65,18,18,0,0,0,0,47,0,40,40,0,0,0,40,40,0,0,0
1500000US130890233092,1.31E+11,Block Group 2 Census Tract 233.09 DeKalb County Georgia,139,135,46,24,24,0,22,0,0,0,0,89,26,0,0,0,26,26,0,63,4
1500000US130890233093,1.31E+11,Block Group 3 Census Tract 233.09 DeKalb County Georgia,160,160,118,74,51,23,13,31,0,0,0,42,42,17,17,0,25,25,0,0,0
1500000US130890233094,1.31E+11,Block Group 4 Census Tract 233.09 DeKalb County Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130890233101,1.31E+11,Block Group 1 Census Tract 233.10 DeKalb County Georgia,340,340,186,73,22,51,31,82,0,0,0,154,117,37,25,12,80,80,0,37,0
1500000US130890233102,1.31E+11,Block Group 2 Census Tract 233.10 DeKalb County Georgia,127,127,78,42,0,42,36,0,0,0,0,49,49,0,0,0,49,49,0,0,0
1500000US130890233103,1.31E+11,Block Group 3 Census Tract 233.10 DeKalb County Georgia,158,11,0,0,0,0,0,0,0,0,0,11,11,0,0,0,11,11,0,0,147
1500000US130890233104,1.31E+11,Block Group 4 Census Tract 233.10 DeKalb County Georgia,142,142,48,0,0,0,48,0,0,0,0,94,94,32,32,0,62,62,0,0,0
1500000US130890233111,1.31E+11,Block Group 1 Census Tract 233.11 DeKalb County Georgia,201,201,184,93,62,31,40,23,16,0,12,17,17,17,17,0,0,0,0,0,0
1500000US130890233112,1.31E+11,Block Group 2 Census Tract 233.11 DeKalb County Georgia,91,91,81,36,0,36,30,0,15,0,0,10,10,0,0,0,10,10,0,0,0
1500000US130890233121,1.31E+11,Block Group 1 Census Tract 233.12 DeKalb County Georgia,175,163,102,55,42,13,24,0,23,0,0,61,61,14,14,0,47,47,0,0,12
1500000US130890233122,1.31E+11,Block Group 2 Census Tract 233.12 DeKalb County Georgia,386,386,285,73,73,0,50,162,0,0,0,101,101,46,46,0,55,55,0,0,0
1500000US130890233123,1.31E+11,Block Group 3 Census Tract 233.12 DeKalb County Georgia,176,176,145,90,44,46,55,0,0,0,0,31,31,16,16,0,15,15,0,0,0
1500000US130890233131,1.31E+11,Block Group 1 Census Tract 233.13 DeKalb County Georgia,93,93,44,37,24,13,7,0,0,0,0,49,49,11,11,0,38,35,3,0,0
1500000US130890233132,1.31E+11,Block Group 2 Census Tract 233.13 DeKalb County Georgia,216,216,171,70,51,19,46,30,0,25,0,45,17,0,0,0,17,17,0,28,0
1500000US130890233141,1.31E+11,Block Group 1 Census Tract 233.14 DeKalb County Georgia,87,87,51,26,9,17,25,0,0,0,0,36,36,20,20,0,16,0,16,0,0
1500000US130890233142,1.31E+11,Block Group 2 Census Tract 233.14 DeKalb County Georgia,211,211,172,65,29,36,23,0,0,84,0,39,39,27,27,0,12,0,12,0,0
1500000US130890233143,1.31E+11,Block Group 3 Census Tract 233.14 DeKalb County Georgia,101,101,79,16,0,16,13,28,22,0,0,22,22,22,22,0,0,0,0,0,0
1500000US130890233151,1.31E+11,Block Group 1 Census Tract 233.15 DeKalb County Georgia,80,80,71,45,18,27,10,16,0,0,0,9,9,9,9,0,0,0,0,0,0
1500000US130890233152,1.31E+11,Block Group 2 Census Tract 233.15 DeKalb County Georgia,93,93,38,25,0,25,13,0,0,0,0,55,55,11,0,11,44,44,0,0,0
1500000US130890233161,1.31E+11,Block Group 1 Census Tract 233.16 DeKalb County Georgia,299,299,299,206,89,117,69,15,9,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130890233162,1.31E+11,Block Group 2 Census Tract 233.16 DeKalb County Georgia,142,142,108,58,16,42,32,0,18,0,0,34,34,0,0,0,34,34,0,0,0
1500000US130890233163,1.31E+11,Block Group 3 Census Tract 233.16 DeKalb County Georgia,98,98,98,30,30,0,46,0,22,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130890234101,1.31E+11,Block Group 1 Census Tract 234.10 DeKalb County Georgia,105,105,34,14,0,14,0,0,0,20,0,71,71,20,20,0,51,51,0,0,0
1500000US130890234102,1.31E+11,Block Group 2 Census Tract 234.10 DeKalb County Georgia,172,172,133,66,26,40,24,43,0,0,0,39,39,0,0,0,39,39,0,0,0
1500000US130890234111,1.31E+11,Block Group 1 Census Tract 234.11 DeKalb County Georgia,378,378,317,188,77,111,103,18,8,0,0,61,61,10,0,10,51,51,0,0,0
1500000US130890234112,1.31E+11,Block Group 2 Census Tract 234.11 DeKalb County Georgia,254,254,154,104,75,29,42,0,0,8,0,100,100,18,9,9,82,82,0,0,0
1500000US130890234121,1.31E+11,Block Group 1 Census Tract 234.12 DeKalb County Georgia,205,205,51,36,16,20,15,0,0,0,0,154,134,37,37,0,97,86,11,20,0
1500000US130890234122,1.31E+11,Block Group 2 Census Tract 234.12 DeKalb County Georgia,305,305,270,167,114,53,71,0,21,11,0,35,35,12,12,0,23,23,0,0,0
1500000US130890234123,1.31E+11,Block Group 3 Census Tract 234.12 DeKalb County Georgia,337,337,243,72,63,9,54,50,15,52,0,94,94,24,24,0,70,70,0,0,0
1500000US130890234131,1.31E+11,Block Group 1 Census Tract 234.13 DeKalb County Georgia,228,228,174,101,66,35,45,28,0,0,0,54,40,11,11,0,29,29,0,14,0
1500000US130890234132,1.31E+11,Block Group 2 Census Tract 234.13 DeKalb County Georgia,377,370,286,166,112,54,96,0,24,0,0,84,84,10,10,0,74,63,11,0,7
1500000US130890234141,1.31E+11,Block Group 1 Census Tract 234.14 DeKalb County Georgia,116,116,116,79,33,46,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130890234142,1.31E+11,Block Group 2 Census Tract 234.14 DeKalb County Georgia,351,350,312,160,117,43,119,0,33,0,0,38,18,0,0,0,18,18,0,20,1
1500000US130890234143,1.31E+11,Block Group 3 Census Tract 234.14 DeKalb County Georgia,489,486,421,231,154,77,157,33,0,0,0,65,65,16,16,0,49,49,0,0,3
1500000US130890234161,1.31E+11,Block Group 1 Census Tract 234.16 DeKalb County Georgia,80,78,54,23,23,0,15,0,0,16,0,24,24,17,17,0,7,7,0,0,2
1500000US130890234162,1.31E+11,Block Group 2 Census Tract 234.16 DeKalb County Georgia,63,63,33,22,10,12,11,0,0,0,0,30,30,0,0,0,30,30,0,0,0
1500000US130890234163,1.31E+11,Block Group 3 Census Tract 234.16 DeKalb County Georgia,120,120,108,67,19,48,8,33,0,0,0,12,12,0,0,0,12,12,0,0,0
1500000US130890234164,1.31E+11,Block Group 4 Census Tract 234.16 DeKalb County Georgia,393,390,353,159,111,48,107,87,0,0,0,37,37,14,14,0,23,23,0,0,3
1500000US130890234181,1.31E+11,Block Group 1 Census Tract 234.18 DeKalb County Georgia,296,296,165,96,63,33,51,18,0,0,0,131,131,0,0,0,131,131,0,0,0
1500000US130890234182,1.31E+11,Block Group 2 Census Tract 234.18 DeKalb County Georgia,277,275,245,121,0,121,77,47,0,0,0,30,30,0,0,0,30,30,0,0,2
1500000US130890234183,1.31E+11,Block Group 3 Census Tract 234.18 DeKalb County Georgia,243,237,237,160,123,37,57,20,0,0,0,0,0,0,0,0,0,0,0,0,6
1500000US130890234184,1.31E+11,Block Group 4 Census Tract 234.18 DeKalb County Georgia,322,320,151,64,0,64,42,45,0,0,0,169,120,0,0,0,120,92,28,49,2
1500000US130890234191,1.31E+11,Block Group 1 Census Tract 234.19 DeKalb County Georgia,414,405,273,112,69,43,45,78,0,23,15,132,132,34,34,0,98,98,0,0,9
1500000US130890234192,1.31E+11,Block Group 2 Census Tract 234.19 DeKalb County Georgia,175,175,164,98,8,90,27,39,0,0,0,11,11,11,11,0,0,0,0,0,0
1500000US130890234193,1.31E+11,Block Group 3 Census Tract 234.19 DeKalb County Georgia,101,101,79,26,0,26,0,29,0,24,0,22,16,0,0,0,16,10,6,6,0
1500000US130890234211,1.31E+11,Block Group 1 Census Tract 234.21 DeKalb County Georgia,307,187,168,62,45,17,87,0,0,0,19,19,19,0,0,0,19,19,0,0,120
1500000US130890234212,1.31E+11,Block Group 2 Census Tract 234.21 DeKalb County Georgia,34,34,34,14,0,14,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130890234213,1.31E+11,Block Group 3 Census Tract 234.21 DeKalb County Georgia,96,96,59,42,42,0,17,0,0,0,0,37,37,0,0,0,37,37,0,0,0
1500000US130890234221,1.31E+11,Block Group 1 Census Tract 234.22 DeKalb County Georgia,59,59,46,7,7,0,10,29,0,0,0,13,13,13,13,0,0,0,0,0,0
1500000US130890234222,1.31E+11,Block Group 2 Census Tract 234.22 DeKalb County Georgia,90,87,67,28,16,12,21,18,0,0,0,20,20,7,7,0,13,13,0,0,3
1500000US130890234231,1.31E+11,Block Group 1 Census Tract 234.23 DeKalb County Georgia,115,115,40,25,25,0,15,0,0,0,0,75,75,61,61,0,14,14,0,0,0
1500000US130890234232,1.31E+11,Block Group 2 Census Tract 234.23 DeKalb County Georgia,194,194,147,79,52,27,56,12,0,0,0,47,27,0,0,0,27,27,0,20,0
1500000US130890234233,1.31E+11,Block Group 3 Census Tract 234.23 DeKalb County Georgia,223,223,194,96,31,65,43,55,0,0,0,29,29,29,29,0,0,0,0,0,0
1500000US130890234241,1.31E+11,Block Group 1 Census Tract 234.24 DeKalb County Georgia,237,237,204,83,58,25,111,0,0,10,0,33,33,0,0,0,33,33,0,0,0
1500000US130890234242,1.31E+11,Block Group 2 Census Tract 234.24 DeKalb County Georgia,164,164,121,47,17,30,19,46,0,0,9,43,40,23,23,0,17,17,0,3,0
1500000US130890234251,1.31E+11,Block Group 1 Census Tract 234.25 DeKalb County Georgia,463,463,389,228,188,40,94,0,18,49,0,74,74,0,0,0,74,74,0,0,0
1500000US130890234252,1.31E+11,Block Group 2 Census Tract 234.25 DeKalb County Georgia,267,267,233,166,69,97,67,0,0,0,0,34,34,0,0,0,34,34,0,0,0
1500000US130890234261,1.31E+11,Block Group 1 Census Tract 234.26 DeKalb County Georgia,246,246,208,92,39,53,64,52,0,0,0,38,38,0,0,0,38,38,0,0,0
1500000US130890234262,1.31E+11,Block Group 2 Census Tract 234.26 DeKalb County Georgia,275,273,209,92,33,59,32,71,0,14,0,64,64,16,16,0,48,48,0,0,2
1500000US130890234271,1.31E+11,Block Group 1 Census Tract 234.27 DeKalb County Georgia,138,138,73,40,17,23,6,7,0,20,0,65,65,0,0,0,65,65,0,0,0
1500000US130890234272,1.31E+11,Block Group 2 Census Tract 234.27 DeKalb County Georgia,45,45,34,23,23,0,11,0,0,0,0,11,11,0,0,0,11,11,0,0,0
1500000US130890234281,1.31E+11,Block Group 1 Census Tract 234.28 DeKalb County Georgia,36,36,36,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130890234282,1.31E+11,Block Group 2 Census Tract 234.28 DeKalb County Georgia,106,106,24,24,0,24,0,0,0,0,0,82,82,36,36,0,46,46,0,0,0
1500000US130890234283,1.31E+11,Block Group 3 Census Tract 234.28 DeKalb County Georgia,103,103,62,49,0,49,13,0,0,0,0,41,41,23,23,0,18,18,0,0,0
1500000US130890234284,1.31E+11,Block Group 4 Census Tract 234.28 DeKalb County Georgia,282,276,266,125,41,84,22,0,0,119,0,10,10,0,0,0,10,10,0,0,6
1500000US130890235011,1.31E+11,Block Group 1 Census Tract 235.01 DeKalb County Georgia,133,133,97,79,21,58,15,0,0,3,0,36,36,6,6,0,30,30,0,0,0
