GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10,HD01_VD11,HD01_VD12,HD01_VD13,HD01_VD14,HD01_VD15,HD01_VD16,HD01_VD17,HD01_VD18,HD01_VD19,HD01_VD20,HD01_VD21,HD01_VD22,HD01_VD23,HD01_VD24,HD01_VD25,HD01_VD26,HD01_VD27,HD01_VD29,HD01_VD30,HD01_VD31,HD01_VD32,HD01_VD33,HD01_VD34,HD01_VD35,HD01_VD36,HD01_VD37,HD01_VD38,HD01_VD39,HD01_VD40,HD01_VD41,HD01_VD42,HD01_VD43,HD01_VD44,HD01_VD45,HD01_VD46,HD01_VD47,HD01_VD48,HD01_VD49,HD01_VD50,HD01_VD51
1500000US130670303363,130670000000,Block Group 3 Census Tract 303.36 Cobb County Georgia,1590,753,620,561,493,0,20,13,35,0,43,43,0,0,0,0,0,16,16,0,0,0,0,0,133,837,587,419,367,0,30,0,0,22,132,59,0,12,47,0,14,36,0,0,16,20,0,0,250
1500000US130670303364,130670000000,Block Group 4 Census Tract 303.36 Cobb County Georgia,870,476,375,310,310,0,0,0,0,0,65,47,0,0,0,0,18,0,0,0,0,0,0,0,101,394,295,211,211,0,0,0,0,0,73,27,0,0,31,15,0,11,0,0,0,0,0,11,99
1500000US130670303371,130670000000,Block Group 1 Census Tract 303.37 Cobb County Georgia,1074,506,425,354,338,0,0,10,0,6,61,10,0,18,0,0,33,10,0,0,0,0,0,10,81,568,439,240,159,0,33,3,30,15,139,80,0,13,5,8,33,60,0,0,12,22,0,26,129
1500000US130670303372,130670000000,Block Group 2 Census Tract 303.37 Cobb County Georgia,1079,512,449,421,393,7,0,6,8,7,28,8,0,5,0,8,7,0,0,0,0,0,0,0,63,567,420,266,248,0,0,7,0,11,92,30,0,21,41,0,0,62,0,0,0,25,0,37,147
1500000US130670303373,130670000000,Block Group 3 Census Tract 303.37 Cobb County Georgia,648,344,291,259,223,0,8,28,0,0,32,0,0,25,0,7,0,0,0,0,0,0,0,0,53,304,278,141,120,0,0,7,7,7,122,91,0,31,0,0,0,15,0,9,0,0,0,6,26
1500000US130670303391,130670000000,Block Group 1 Census Tract 303.39 Cobb County Georgia,1229,601,568,492,474,0,0,6,12,0,76,66,0,0,10,0,0,0,0,0,0,0,0,0,33,628,548,404,380,0,0,0,0,24,144,33,28,14,0,69,0,0,0,0,0,0,0,0,80
1500000US130670303392,130670000000,Block Group 2 Census Tract 303.39 Cobb County Georgia,3683,1882,1750,1545,1255,35,78,119,58,0,196,80,20,17,12,0,67,9,0,0,0,9,0,0,132,1801,1639,1238,1044,57,40,42,20,35,358,247,0,50,0,61,0,43,15,0,0,0,0,28,162
1500000US130670303401,130670000000,Block Group 1 Census Tract 303.40 Cobb County Georgia,1490,886,715,573,518,0,17,9,0,29,118,20,0,11,0,45,42,24,0,0,0,0,24,0,171,604,446,348,242,0,58,33,15,0,86,60,0,11,15,0,0,12,0,0,0,0,12,0,158
1500000US130670303402,130670000000,Block Group 2 Census Tract 303.40 Cobb County Georgia,1137,551,485,437,416,21,0,0,0,0,30,11,0,0,0,0,19,18,0,0,18,0,0,0,66,586,443,283,240,9,7,0,0,27,124,65,0,10,16,19,14,36,0,0,0,13,12,11,143
1500000US130670303411,130670000000,Block Group 1 Census Tract 303.41 Cobb County Georgia,1498,762,622,515,451,19,36,0,0,9,86,21,0,0,0,0,65,21,0,0,0,0,10,11,140,736,528,359,323,12,13,11,0,0,123,32,0,8,55,8,20,46,0,0,15,8,0,23,208
1500000US130670303412,130670000000,Block Group 2 Census Tract 303.41 Cobb County Georgia,1673,849,763,633,561,18,37,8,0,9,110,58,0,0,22,8,22,20,8,0,0,0,0,12,86,824,692,472,362,6,9,68,17,10,133,40,0,44,13,26,10,87,31,0,0,28,18,10,132
1500000US130670303421,130670000000,Block Group 1 Census Tract 303.42 Cobb County Georgia,1188,559,451,421,358,9,0,6,10,38,19,0,0,0,0,0,19,11,1,0,0,0,10,0,108,629,457,281,199,0,82,0,0,0,123,33,10,18,5,23,34,53,0,0,13,11,0,29,172
1500000US130670303422,130670000000,Block Group 2 Census Tract 303.42 Cobb County Georgia,2113,876,756,737,631,32,8,16,26,24,19,19,0,0,0,0,0,0,0,0,0,0,0,0,120,1237,841,615,435,0,95,33,0,52,132,88,6,0,28,0,10,94,0,20,0,24,0,50,396
1500000US130670303431,130670000000,Block Group 1 Census Tract 303.43 Cobb County Georgia,1037,548,518,495,431,0,36,10,0,18,12,0,12,0,0,0,0,11,0,0,0,0,11,0,30,489,345,266,266,0,0,0,0,0,58,26,10,0,22,0,0,21,0,0,0,6,6,9,144
1500000US130670303432,130670000000,Block Group 2 Census Tract 303.43 Cobb County Georgia,1171,559,459,405,336,0,13,30,17,9,54,31,0,0,0,0,23,0,0,0,0,0,0,0,100,612,489,357,290,6,34,10,17,0,98,39,14,0,0,11,34,34,6,0,11,0,0,17,123
1500000US130670303433,130670000000,Block Group 3 Census Tract 303.43 Cobb County Georgia,760,392,338,289,272,0,0,7,0,10,25,13,0,0,0,0,12,24,0,0,0,0,0,24,54,368,318,159,148,0,0,0,11,0,118,39,11,30,24,0,14,41,0,0,0,14,7,20,50
1500000US130670303441,130670000000,Block Group 1 Census Tract 303.44 Cobb County Georgia,1849,926,772,691,558,17,30,24,10,52,59,29,0,0,19,0,11,22,22,0,0,0,0,0,154,923,819,604,523,10,6,31,13,21,151,56,15,8,0,22,50,64,2,0,46,16,0,0,104
1500000US130670303442,130670000000,Block Group 2 Census Tract 303.44 Cobb County Georgia,599,309,275,214,164,0,10,0,40,0,61,61,0,0,0,0,0,0,0,0,0,0,0,0,34,290,177,170,100,0,0,70,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,113
1500000US130670303443,130670000000,Block Group 3 Census Tract 303.44 Cobb County Georgia,388,260,218,218,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,128,105,94,87,0,0,0,0,7,0,0,0,0,0,0,0,11,11,0,0,0,0,0,23
1500000US130670303451,130670000000,Block Group 1 Census Tract 303.45 Cobb County Georgia,1720,903,757,695,493,87,33,13,69,0,62,27,17,0,0,0,18,0,0,0,0,0,0,0,146,817,612,397,314,24,20,0,39,0,215,124,0,27,64,0,0,0,0,0,0,0,0,0,205
1500000US130670303452,130670000000,Block Group 2 Census Tract 303.45 Cobb County Georgia,287,180,163,157,135,0,12,10,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,17,107,51,40,40,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,56
1500000US130670303453,130670000000,Block Group 3 Census Tract 303.45 Cobb County Georgia,1702,736,682,682,644,15,12,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,966,600,502,393,0,17,0,21,71,85,85,0,0,0,0,0,13,0,0,0,13,0,0,366
1500000US130670304051,130670000000,Block Group 1 Census Tract 304.05 Cobb County Georgia,1660,749,683,543,440,0,32,60,0,11,140,48,0,0,39,53,0,0,0,0,0,0,0,0,66,911,769,541,482,0,28,31,0,0,228,149,0,0,31,24,24,0,0,0,0,0,0,0,142
1500000US130670304052,130670000000,Block Group 2 Census Tract 304.05 Cobb County Georgia,816,470,434,383,383,0,0,0,0,0,51,0,0,11,40,0,0,0,0,0,0,0,0,0,36,346,283,158,158,0,0,0,0,0,108,51,0,0,16,0,41,17,0,0,0,0,0,17,63
1500000US130670304053,130670000000,Block Group 3 Census Tract 304.05 Cobb County Georgia,1236,560,508,441,362,0,38,16,25,0,16,16,0,0,0,0,0,51,0,16,0,0,0,35,52,676,504,366,229,13,72,12,40,0,66,23,5,0,38,0,0,72,0,0,0,25,0,47,172
1500000US130670304054,130670000000,Block Group 4 Census Tract 304.05 Cobb County Georgia,519,386,386,329,283,14,32,0,0,0,57,9,0,31,0,17,0,0,0,0,0,0,0,0,0,133,89,80,44,0,0,27,9,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,44
1500000US130670304071,130670000000,Block Group 1 Census Tract 304.07 Cobb County Georgia,1107,540,497,432,380,0,0,25,27,0,65,14,0,0,8,27,16,0,0,0,0,0,0,0,43,567,459,310,297,0,0,13,0,0,74,59,6,0,0,0,9,75,28,11,15,12,9,0,108
1500000US130670304072,130670000000,Block Group 2 Census Tract 304.07 Cobb County Georgia,795,387,335,324,297,9,18,0,0,0,11,0,0,0,11,0,0,0,0,0,0,0,0,0,52,408,363,305,297,0,0,0,8,0,49,24,0,7,9,0,9,9,0,0,0,0,0,9,45
1500000US130670304073,130670000000,Block Group 3 Census Tract 304.07 Cobb County Georgia,1076,479,380,364,323,0,9,23,0,9,16,16,0,0,0,0,0,0,0,0,0,0,0,0,99,597,464,387,320,13,39,15,0,0,77,77,0,0,0,0,0,0,0,0,0,0,0,0,133
1500000US130670304081,130670000000,Block Group 1 Census Tract 304.08 Cobb County Georgia,859,329,289,252,252,0,0,0,0,0,37,30,0,7,0,0,0,0,0,0,0,0,0,0,40,530,378,242,172,0,55,10,5,0,136,7,52,0,20,34,23,0,0,0,0,0,0,0,152
1500000US130670304082,130670000000,Block Group 2 Census Tract 304.08 Cobb County Georgia,1347,530,508,463,446,0,11,6,0,0,35,8,0,14,0,0,13,10,10,0,0,0,0,0,22,817,660,423,377,0,46,0,0,0,232,50,0,0,40,15,127,5,0,0,0,0,5,0,157
1500000US130670304091,130670000000,Block Group 1 Census Tract 304.09 Cobb County Georgia,1298,653,563,438,395,0,0,0,32,11,106,71,0,0,35,0,0,19,10,0,0,0,9,0,90,645,431,311,274,0,32,0,0,5,109,55,8,11,0,0,35,11,0,0,0,11,0,0,214
1500000US130670304092,130670000000,Block Group 2 Census Tract 304.09 Cobb County Georgia,917,472,397,349,325,15,0,0,0,9,48,7,0,0,0,30,11,0,0,0,0,0,0,0,75,445,279,152,143,0,0,0,0,9,82,23,0,14,22,0,23,45,0,0,18,17,0,10,166
1500000US130670304101,130670000000,Block Group 1 Census Tract 304.10 Cobb County Georgia,1742,744,613,518,504,0,0,14,0,0,63,33,0,0,14,0,16,32,0,0,17,0,0,15,131,998,760,590,405,69,74,28,0,14,76,48,10,0,13,0,5,94,15,0,0,0,0,79,238
1500000US130670304102,130670000000,Block Group 2 Census Tract 304.10 Cobb County Georgia,1441,754,576,430,321,15,0,8,28,58,146,62,0,0,0,68,16,0,0,0,0,0,0,0,178,687,597,392,392,0,0,0,0,0,188,169,0,0,19,0,0,17,0,0,17,0,0,0,90
1500000US130670304111,130670000000,Block Group 1 Census Tract 304.11 Cobb County Georgia,580,278,278,249,206,0,0,0,31,12,10,10,0,0,0,0,0,19,0,0,0,0,0,19,0,302,230,134,49,0,41,13,13,18,63,44,0,0,0,19,0,33,14,0,0,0,0,19,72
1500000US130670304112,130670000000,Block Group 2 Census Tract 304.11 Cobb County Georgia,643,301,235,164,141,0,0,0,23,0,71,33,0,0,38,0,0,0,0,0,0,0,0,0,66,342,202,151,89,0,0,9,35,18,51,16,0,0,8,27,0,0,0,0,0,0,0,0,140
1500000US130670304113,130670000000,Block Group 3 Census Tract 304.11 Cobb County Georgia,1440,653,568,503,364,0,43,19,77,0,49,13,0,0,36,0,0,16,16,0,0,0,0,0,85,787,656,537,374,20,79,25,24,15,65,42,0,0,0,0,23,54,39,0,0,0,0,15,131
1500000US130670304121,130670000000,Block Group 1 Census Tract 304.12 Cobb County Georgia,441,269,220,187,177,0,10,0,0,0,24,13,0,0,0,11,0,9,0,0,9,0,0,0,49,172,112,80,65,0,15,0,0,0,19,19,0,0,0,0,0,13,13,0,0,0,0,0,60
1500000US130670304122,130670000000,Block Group 2 Census Tract 304.12 Cobb County Georgia,2022,1018,800,512,426,0,35,17,34,0,219,74,0,22,78,16,29,69,0,0,0,0,0,69,218,1004,694,439,353,9,29,23,0,25,247,190,15,0,33,0,9,8,0,0,0,0,0,8,310
1500000US130670304123,130670000000,Block Group 3 Census Tract 304.12 Cobb County Georgia,474,242,204,72,72,0,0,0,0,0,132,55,0,0,77,0,0,0,0,0,0,0,0,0,38,232,115,81,51,8,0,0,0,22,26,26,0,0,0,0,0,8,0,0,0,0,8,0,117
1500000US130670304124,130670000000,Block Group 4 Census Tract 304.12 Cobb County Georgia,120,18,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,102,102,63,0,21,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130670304131,130670000000,Block Group 1 Census Tract 304.13 Cobb County Georgia,1558,822,649,548,435,0,17,35,17,44,86,86,0,0,0,0,0,15,0,0,0,0,15,0,173,736,598,454,226,0,28,97,13,90,121,85,0,18,0,0,18,23,0,0,23,0,0,0,138
1500000US130670304132,130670000000,Block Group 2 Census Tract 304.13 Cobb County Georgia,1241,720,536,469,356,0,86,0,27,0,67,34,0,0,0,0,33,0,0,0,0,0,0,0,184,521,300,245,227,0,0,0,0,18,55,17,0,17,0,21,0,0,0,0,0,0,0,0,221
1500000US130670304133,130670000000,Block Group 3 Census Tract 304.13 Cobb County Georgia,1685,934,695,552,374,16,26,102,34,0,124,57,0,0,17,22,28,19,0,0,0,0,19,0,239,751,536,450,356,17,37,40,0,0,61,28,0,0,12,21,0,25,9,0,0,0,0,16,215
1500000US130670304141,130670000000,Block Group 1 Census Tract 304.14 Cobb County Georgia,1545,862,710,592,473,0,0,95,24,0,118,100,0,0,18,0,0,0,0,0,0,0,0,0,152,683,431,273,254,0,0,0,19,0,158,91,9,0,0,58,0,0,0,0,0,0,0,0,252
1500000US130670304142,130670000000,Block Group 2 Census Tract 304.14 Cobb County Georgia,573,273,231,156,104,0,0,9,43,0,75,58,0,0,17,0,0,0,0,0,0,0,0,0,42,300,199,174,123,0,0,0,31,20,18,18,0,0,0,0,0,7,0,0,0,0,0,7,101
1500000US130670305021,130670000000,Block Group 1 Census Tract 305.02 Cobb County Georgia,1809,849,714,563,527,9,0,12,0,15,131,28,0,30,0,27,46,20,0,0,20,0,0,0,135,960,670,553,460,0,29,0,23,41,67,13,0,0,25,29,0,50,0,0,0,0,23,27,290
1500000US130670305022,130670000000,Block Group 2 Census Tract 305.02 Cobb County Georgia,1456,648,578,494,355,0,0,73,53,13,84,67,0,0,0,0,17,0,0,0,0,0,0,0,70,808,602,487,442,0,45,0,0,0,114,113,0,0,0,1,0,1,0,0,0,0,0,1,206
1500000US130670305023,130670000000,Block Group 3 Census Tract 305.02 Cobb County Georgia,703,382,308,256,211,0,0,25,20,0,52,43,0,0,9,0,0,0,0,0,0,0,0,0,74,321,266,113,70,0,19,0,24,0,107,49,0,0,33,25,0,46,10,0,0,0,0,36,55
1500000US130670305041,130670000000,Block Group 1 Census Tract 305.04 Cobb County Georgia,2395,1173,1016,917,675,0,46,33,97,66,84,13,0,19,26,26,0,15,0,0,0,15,0,0,157,1222,777,477,411,30,13,23,0,0,264,174,0,90,0,0,0,36,0,0,15,0,0,21,445
1500000US130670305042,130670000000,Block Group 2 Census Tract 305.04 Cobb County Georgia,840,560,447,399,300,0,20,14,65,0,26,12,0,0,0,14,0,22,0,0,0,0,0,22,113,280,203,159,117,1,29,12,0,0,43,29,0,0,14,0,0,1,0,0,1,0,0,0,77
1500000US130670305043,130670000000,Block Group 3 Census Tract 305.04 Cobb County Georgia,1229,595,566,361,257,28,0,76,0,0,116,116,0,0,0,0,0,89,89,0,0,0,0,0,29,634,439,176,88,0,26,62,0,0,184,147,0,0,22,15,0,79,60,0,0,19,0,0,195
1500000US130670305044,130670000000,Block Group 4 Census Tract 305.04 Cobb County Georgia,338,81,57,33,33,0,0,0,0,0,24,0,0,0,0,0,24,0,0,0,0,0,0,0,24,257,235,162,124,0,0,21,0,17,73,0,0,0,20,0,53,0,0,0,0,0,0,0,22
1500000US130670305051,130670000000,Block Group 1 Census Tract 305.05 Cobb County Georgia,1343,836,771,654,600,0,0,16,38,0,74,12,0,15,0,47,0,43,43,0,0,0,0,0,65,507,432,243,208,14,0,0,0,21,153,91,16,14,32,0,0,36,0,0,0,12,0,24,75
1500000US130670305052,130670000000,Block Group 2 Census Tract 305.05 Cobb County Georgia,1139,648,621,504,486,0,0,0,18,0,100,23,0,35,25,17,0,17,0,0,0,0,0,17,27,491,374,271,225,0,0,31,0,15,103,90,0,13,0,0,0,0,0,0,0,0,0,0,117
1500000US130670305053,130670000000,Block Group 3 Census Tract 305.05 Cobb County Georgia,953,380,319,141,115,0,11,15,0,0,178,178,0,0,0,0,0,0,0,0,0,0,0,0,61,573,416,353,233,34,0,55,31,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,157
1500000US130670305054,130670000000,Block Group 4 Census Tract 305.05 Cobb County Georgia,1493,922,851,664,575,0,52,0,37,0,148,65,0,0,0,83,0,39,0,0,0,0,0,39,71,571,520,438,403,0,0,0,35,0,82,70,0,0,0,12,0,0,0,0,0,0,0,0,51
1500000US130670305061,130670000000,Block Group 1 Census Tract 305.06 Cobb County Georgia,1736,998,970,817,772,0,26,0,13,6,130,113,0,0,6,11,0,23,0,0,0,16,0,7,28,738,622,510,321,0,40,64,66,19,102,72,10,0,0,2,18,10,10,0,0,0,0,0,116
1500000US130670305062,130670000000,Block Group 2 Census Tract 305.06 Cobb County Georgia,1118,571,514,505,493,0,0,12,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,57,547,432,300,185,5,90,13,7,0,111,91,7,0,13,0,0,21,0,0,0,8,0,13,115
1500000US130670305071,130670000000,Block Group 1 Census Tract 305.07 Cobb County Georgia,2028,1011,842,678,565,20,14,72,7,0,164,75,0,11,42,23,13,0,0,0,0,0,0,0,169,1017,777,491,394,6,15,0,18,58,233,134,0,25,0,35,39,53,5,6,9,6,21,6,240
1500000US130670305072,130670000000,Block Group 2 Census Tract 305.07 Cobb County Georgia,1247,595,524,466,332,27,16,52,39,0,29,0,0,0,9,20,0,29,0,0,0,0,15,14,71,652,556,427,392,18,0,17,0,0,113,46,0,0,35,14,18,16,9,0,0,0,0,7,96
1500000US130670306011,130670000000,Block Group 1 Census Tract 306.01 Cobb County Georgia,1901,843,843,605,476,0,0,54,0,75,189,79,0,97,0,0,13,49,0,0,0,0,49,0,0,1058,702,485,338,147,0,0,0,0,165,93,72,0,0,0,0,52,0,0,0,0,52,0,356
1500000US130670306012,130670000000,Block Group 2 Census Tract 306.01 Cobb County Georgia,966,480,455,336,295,0,0,0,0,41,119,29,0,0,27,63,0,0,0,0,0,0,0,0,25,486,393,369,347,0,22,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,93
1500000US130670306013,130670000000,Block Group 3 Census Tract 306.01 Cobb County Georgia,3914,2034,1921,1482,1381,20,58,0,0,23,406,94,0,103,43,63,103,33,33,0,0,0,0,0,113,1880,1654,1260,1124,0,44,12,33,47,201,172,0,0,0,0,29,193,18,0,111,23,0,41,226
1500000US130670306021,130670000000,Block Group 1 Census Tract 306.02 Cobb County Georgia,1753,798,674,640,640,0,0,0,0,0,18,0,0,0,0,0,18,16,0,0,0,16,0,0,124,955,789,492,436,0,31,12,13,0,182,70,12,14,50,20,16,115,29,0,86,0,0,0,166
1500000US130670306022,130670000000,Block Group 2 Census Tract 306.02 Cobb County Georgia,116,80,59,41,0,0,15,23,3,0,18,0,0,12,0,3,3,0,0,0,0,0,0,0,21,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
1500000US130670306023,130670000000,Block Group 3 Census Tract 306.02 Cobb County Georgia,1324,675,605,575,480,15,35,33,12,0,19,19,0,0,0,0,0,11,0,0,0,0,0,11,70,649,505,394,282,13,40,18,41,0,111,86,0,0,0,0,25,0,0,0,0,0,0,0,144
1500000US130670306024,130670000000,Block Group 4 Census Tract 306.02 Cobb County Georgia,530,231,191,177,177,0,0,0,0,0,14,0,0,0,14,0,0,0,0,0,0,0,0,0,40,299,200,89,89,0,0,0,0,0,111,66,0,0,0,45,0,0,0,0,0,0,0,0,99
1500000US130670307001,130670000000,Block Group 1 Census Tract 307 Cobb County Georgia,830,428,351,277,219,0,19,31,0,8,61,41,0,0,20,0,0,13,13,0,0,0,0,0,77,402,329,260,216,0,17,0,27,0,57,50,7,0,0,0,0,12,12,0,0,0,0,0,73
1500000US130670307002,130670000000,Block Group 2 Census Tract 307 Cobb County Georgia,464,220,189,133,112,0,17,4,0,0,24,10,0,0,14,0,0,32,19,0,8,0,0,5,31,244,228,167,97,8,0,26,0,36,44,39,0,5,0,0,0,17,4,0,13,0,0,0,16
1500000US130670307003,130670000000,Block Group 3 Census Tract 307 Cobb County Georgia,430,184,141,66,31,0,8,0,27,0,68,18,0,8,7,28,7,7,0,0,0,0,0,7,43,246,141,128,78,0,0,7,4,39,4,0,0,0,3,1,0,9,0,0,0,0,9,0,105
1500000US130670307004,130670000000,Block Group 4 Census Tract 307 Cobb County Georgia,465,200,143,90,47,0,0,0,0,43,41,33,0,8,0,0,0,12,0,0,0,0,12,0,57,265,185,175,161,0,0,14,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,80
1500000US130670308001,130670000000,Block Group 1 Census Tract 308 Cobb County Georgia,801,476,411,318,252,7,35,0,0,24,82,34,0,0,0,48,0,11,0,0,11,0,0,0,65,325,199,154,120,0,0,34,0,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,126
1500000US130670308002,130670000000,Block Group 2 Census Tract 308 Cobb County Georgia,2431,1355,908,372,187,0,48,12,50,75,501,172,43,71,41,51,123,35,6,0,0,0,0,29,447,1076,798,265,205,0,9,12,0,39,372,231,0,27,26,47,41,161,59,0,10,12,57,23,278
1500000US130670308003,130670000000,Block Group 3 Census Tract 308 Cobb County Georgia,807,425,408,319,275,0,0,22,0,22,50,13,0,0,20,0,17,39,39,0,0,0,0,0,17,382,329,249,221,0,17,0,11,0,47,23,0,0,0,11,13,33,0,0,0,33,0,0,53
1500000US130670309011,130670000000,Block Group 1 Census Tract 309.01 Cobb County Georgia,392,171,167,151,132,0,0,19,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,0,4,221,138,87,74,13,0,0,0,0,29,0,0,29,0,0,0,22,5,0,17,0,0,0,83
1500000US130670309012,130670000000,Block Group 2 Census Tract 309.01 Cobb County Georgia,784,387,351,344,267,0,68,0,9,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,36,397,196,186,132,18,20,16,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,201
1500000US130670309013,130670000000,Block Group 3 Census Tract 309.01 Cobb County Georgia,1099,462,350,254,218,0,21,0,0,15,75,0,0,22,0,0,53,21,0,0,0,0,21,0,112,637,609,460,278,0,14,63,59,46,101,53,0,0,0,0,48,48,28,0,0,0,0,20,28
1500000US130670309014,130670000000,Block Group 4 Census Tract 309.01 Cobb County Georgia,673,292,220,202,183,0,0,0,19,0,12,12,0,0,0,0,0,6,0,0,0,0,0,6,72,381,343,147,100,7,10,0,0,30,132,66,13,16,14,14,9,64,0,0,0,50,0,14,38
1500000US130670309015,130670000000,Block Group 5 Census Tract 309.01 Cobb County Georgia,1682,1003,947,706,655,32,0,0,0,19,241,136,0,0,68,17,20,0,0,0,0,0,0,0,56,679,498,409,393,0,0,0,16,0,69,25,0,17,27,0,0,20,20,0,0,0,0,0,181
1500000US130670309021,130670000000,Block Group 1 Census Tract 309.02 Cobb County Georgia,761,379,377,297,185,68,0,43,1,0,51,48,0,1,0,1,1,29,0,0,0,0,29,0,2,382,267,257,113,27,0,46,71,0,9,8,0,0,0,1,0,1,0,0,1,0,0,0,115
1500000US130670309022,130670000000,Block Group 2 Census Tract 309.02 Cobb County Georgia,1761,1117,997,914,528,0,133,242,11,0,35,12,0,23,0,0,0,48,0,0,0,0,48,0,120,644,410,310,211,0,29,29,0,41,100,57,0,43,0,0,0,0,0,0,0,0,0,0,234
1500000US130670309023,130670000000,Block Group 3 Census Tract 309.02 Cobb County Georgia,684,340,286,276,208,8,40,6,14,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,54,344,269,171,163,8,0,0,0,0,72,20,0,18,34,0,0,26,19,7,0,0,0,0,75
1500000US130670309024,130670000000,Block Group 4 Census Tract 309.02 Cobb County Georgia,657,292,266,207,137,0,43,27,0,0,59,0,0,42,0,0,17,0,0,0,0,0,0,0,26,365,274,221,210,0,0,11,0,0,15,15,0,0,0,0,0,38,38,0,0,0,0,0,91
1500000US130670309041,130670000000,Block Group 1 Census Tract 309.04 Cobb County Georgia,1364,843,677,526,226,0,290,10,0,0,112,36,33,43,0,0,0,39,0,0,0,39,0,0,166,521,219,133,133,0,0,0,0,0,86,50,0,0,36,0,0,0,0,0,0,0,0,0,302
1500000US130670309042,130670000000,Block Group 2 Census Tract 309.04 Cobb County Georgia,1058,439,312,304,151,14,22,11,66,40,8,0,0,8,0,0,0,0,0,0,0,0,0,0,127,619,418,347,202,0,32,50,63,0,54,40,0,0,0,0,14,17,0,0,0,0,0,17,201
1500000US130670309043,130670000000,Block Group 3 Census Tract 309.04 Cobb County Georgia,1096,378,154,120,120,0,0,0,0,0,34,21,13,0,0,0,0,0,0,0,0,0,0,0,224,718,379,266,186,0,17,63,0,0,113,85,0,0,16,0,12,0,0,0,0,0,0,0,339
1500000US130670309044,130670000000,Block Group 4 Census Tract 309.04 Cobb County Georgia,1289,569,525,415,332,0,68,0,15,0,101,53,40,0,8,0,0,9,0,0,0,0,0,9,44,720,434,317,265,0,40,0,12,0,102,0,0,55,38,0,9,15,0,0,0,0,0,15,286
1500000US130670309051,130670000000,Block Group 1 Census Tract 309.05 Cobb County Georgia,2715,2252,1308,786,272,66,84,117,132,115,409,88,49,42,42,93,95,113,0,0,0,2,8,103,944,463,207,154,110,10,15,2,8,9,53,12,8,0,13,8,12,0,0,0,0,0,0,0,256
1500000US130670309052,130670000000,Block Group 2 Census Tract 309.05 Cobb County Georgia,457,188,143,123,123,0,0,0,0,0,20,9,0,0,0,0,11,0,0,0,0,0,0,0,45,269,193,124,115,0,0,9,0,0,38,18,0,7,13,0,0,31,19,0,0,0,0,12,76
1500000US130670309053,130670000000,Block Group 3 Census Tract 309.05 Cobb County Georgia,2144,1060,872,603,492,0,34,27,35,15,219,68,0,37,39,69,6,50,36,0,0,0,0,14,188,1084,736,462,357,14,26,40,19,6,226,105,0,0,71,20,30,48,25,0,0,14,0,9,348
1500000US130670309054,130670000000,Block Group 4 Census Tract 309.05 Cobb County Georgia,965,551,423,228,206,13,0,0,0,9,124,119,0,5,0,0,0,71,0,0,0,0,0,71,128,414,303,272,252,0,10,0,0,10,31,31,0,0,0,0,0,0,0,0,0,0,0,0,111
1500000US130670310011,130670000000,Block Group 1 Census Tract 310.01 Cobb County Georgia,1091,593,523,345,147,13,65,49,24,47,178,82,0,0,63,0,33,0,0,0,0,0,0,0,70,498,280,168,108,0,43,17,0,0,67,16,0,30,0,21,0,45,0,0,11,0,0,34,218
1500000US130670310012,130670000000,Block Group 2 Census Tract 310.01 Cobb County Georgia,630,357,294,236,155,32,0,46,0,3,49,26,0,0,21,2,0,9,9,0,0,0,0,0,63,273,205,165,44,67,19,35,0,0,18,11,0,0,0,0,7,22,14,0,0,0,0,8,68
1500000US130670310013,130670000000,Block Group 3 Census Tract 310.01 Cobb County Georgia,1691,994,914,801,501,5,7,221,19,48,69,24,0,0,45,0,0,44,27,0,0,7,10,0,80,697,470,313,188,5,19,50,51,0,157,57,0,15,76,0,9,0,0,0,0,0,0,0,227
1500000US130670310021,130670000000,Block Group 1 Census Tract 310.02 Cobb County Georgia,2301,1283,1010,632,544,17,18,23,4,26,349,172,0,0,0,146,31,29,6,0,0,0,0,23,273,1018,593,320,267,0,20,0,33,0,179,57,0,65,35,0,22,94,0,0,0,51,43,0,425
