GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10,HD01_VD11,HD01_VD12,HD01_VD13,HD01_VD14,HD01_VD15,HD01_VD16,HD01_VD17,HD01_VD18,HD01_VD19
Id,Id2,Geography,Estimate; Total:,Estimate; Male:,Estimate; Male: - Never married,Estimate; Male: - Now married:,Estimate; Male: - Now married: - Married spouse present,Estimate; Male: - Now married: - Married spouse absent:,Estimate; Male: - Now married: - Married spouse absent: - Separated,Estimate; Male: - Now married: - Married spouse absent: - Other,Estimate; Male: - Widowed,Estimate; Male: - Divorced,Estimate; Female:,Estimate; Female: - Never married,Estimate; Female: - Now married:,Estimate; Female: - Now married: - Married spouse present,Estimate; Female: - Now married: - Married spouse absent:,Estimate; Female: - Now married: - Married spouse absent: - Separated,Estimate; Female: - Now married: - Married spouse absent: - Other,Estimate; Female: - Widowed,Estimate; Female: - Divorced
1500000US131210093003,1.31E+11,Block Group 3 Census Tract 93 Fulton County Georgia,1095,517,277,220,220,0,0,0,0,20,578,249,246,212,34,0,34,18,65
1500000US131210093004,1.31E+11,Block Group 4 Census Tract 93 Fulton County Georgia,692,307,17,232,232,0,0,0,17,41,385,97,224,224,0,0,0,11,53
1500000US131210094021,1.31E+11,Block Group 1 Census Tract 94.02 Fulton County Georgia,2460,1449,1129,236,204,32,10,22,0,84,1011,690,222,193,29,0,29,22,77
1500000US131210094022,1.31E+11,Block Group 2 Census Tract 94.02 Fulton County Georgia,2020,1192,588,500,265,235,15,220,0,104,828,420,324,268,56,0,56,39,45
1500000US131210094031,1.31E+11,Block Group 1 Census Tract 94.03 Fulton County Georgia,2620,1249,929,258,138,120,55,65,0,62,1371,646,296,131,165,42,123,68,361
1500000US131210094032,1.31E+11,Block Group 2 Census Tract 94.03 Fulton County Georgia,1229,393,110,220,183,37,0,37,0,63,836,425,187,187,0,0,0,108,116
1500000US131210094033,1.31E+11,Block Group 3 Census Tract 94.03 Fulton County Georgia,972,480,346,54,54,0,0,0,48,32,492,174,71,71,0,0,0,133,114
1500000US131210094041,1.31E+11,Block Group 1 Census Tract 94.04 Fulton County Georgia,2112,1081,667,332,275,57,0,57,12,70,1031,517,301,282,19,11,8,79,134
1500000US131210094042,1.31E+11,Block Group 2 Census Tract 94.04 Fulton County Georgia,1758,859,572,242,242,0,0,0,0,45,899,469,266,246,20,0,20,31,133
1500000US131210094043,1.31E+11,Block Group 3 Census Tract 94.04 Fulton County Georgia,320,148,12,128,92,36,0,36,0,8,172,35,122,88,34,0,34,0,15
1500000US131210095011,1.31E+11,Block Group 1 Census Tract 95.01 Fulton County Georgia,492,214,22,177,177,0,0,0,0,15,278,47,190,177,13,0,13,23,18
1500000US131210095012,1.31E+11,Block Group 2 Census Tract 95.01 Fulton County Georgia,1612,818,212,511,480,31,0,31,20,75,794,216,462,462,0,0,0,105,11
1500000US131210095013,1.31E+11,Block Group 3 Census Tract 95.01 Fulton County Georgia,1233,600,130,470,444,26,0,26,0,0,633,143,451,441,10,0,10,25,14
1500000US131210095021,1.31E+11,Block Group 1 Census Tract 95.02 Fulton County Georgia,520,209,28,160,160,0,0,0,21,0,311,74,179,151,28,15,13,44,14
1500000US131210095022,1.31E+11,Block Group 2 Census Tract 95.02 Fulton County Georgia,209,83,38,0,0,0,0,0,0,45,126,62,0,0,0,0,0,22,42
1500000US131210095023,1.31E+11,Block Group 3 Census Tract 95.02 Fulton County Georgia,842,360,214,124,124,0,0,0,0,22,482,259,133,118,15,15,0,20,70
1500000US131210095024,1.31E+11,Block Group 4 Census Tract 95.02 Fulton County Georgia,1204,507,224,190,135,55,0,55,40,53,697,204,149,132,17,0,17,167,177
1500000US131210096011,1.31E+11,Block Group 1 Census Tract 96.01 Fulton County Georgia,906,403,268,89,78,11,0,11,0,46,503,386,82,76,6,0,6,8,27
1500000US131210096012,1.31E+11,Block Group 2 Census Tract 96.01 Fulton County Georgia,1281,500,268,194,194,0,0,0,0,38,781,443,225,187,38,30,8,66,47
1500000US131210096021,1.31E+11,Block Group 1 Census Tract 96.02 Fulton County Georgia,1248,399,35,244,236,8,0,8,30,90,849,59,220,220,0,0,0,430,140
1500000US131210096022,1.31E+11,Block Group 2 Census Tract 96.02 Fulton County Georgia,1832,970,288,566,501,65,0,65,0,116,862,168,500,477,23,23,0,84,110
1500000US131210096023,1.31E+11,Block Group 3 Census Tract 96.02 Fulton County Georgia,1018,528,166,309,309,0,0,0,0,53,490,124,317,305,12,12,0,17,32
1500000US131210096031,1.31E+11,Block Group 1 Census Tract 96.03 Fulton County Georgia,1066,466,314,72,72,0,0,0,14,66,600,247,80,67,13,0,13,142,131
1500000US131210096032,1.31E+11,Block Group 2 Census Tract 96.03 Fulton County Georgia,1011,396,158,166,166,0,0,0,64,8,615,225,156,156,0,0,0,159,75
1500000US131210096033,1.31E+11,Block Group 3 Census Tract 96.03 Fulton County Georgia,1232,683,312,363,363,0,0,0,0,8,549,168,343,343,0,0,0,0,38
1500000US131210097001,1.31E+11,Block Group 1 Census Tract 97 Fulton County Georgia,843,380,125,234,234,0,0,0,0,21,463,184,229,229,0,0,0,16,34
1500000US131210097002,1.31E+11,Block Group 2 Census Tract 97 Fulton County Georgia,877,417,127,280,280,0,0,0,0,10,460,84,296,275,21,0,21,25,55
1500000US131210097003,1.31E+11,Block Group 3 Census Tract 97 Fulton County Georgia,1497,761,145,581,581,0,0,0,0,35,736,114,571,561,10,10,0,28,23
1500000US131210098011,1.31E+11,Block Group 1 Census Tract 98.01 Fulton County Georgia,1421,636,121,374,369,5,0,5,64,77,785,130,412,358,54,0,54,161,82
1500000US131210098012,1.31E+11,Block Group 2 Census Tract 98.01 Fulton County Georgia,1007,497,100,368,368,0,0,0,22,7,510,98,353,353,0,0,0,51,8
1500000US131210098013,1.31E+11,Block Group 3 Census Tract 98.01 Fulton County Georgia,983,493,89,370,370,0,0,0,8,26,490,66,376,376,0,0,0,42,6
1500000US131210098021,1.31E+11,Block Group 1 Census Tract 98.02 Fulton County Georgia,1416,654,112,527,527,0,0,0,6,9,762,153,515,515,0,0,0,40,54
1500000US131210098022,1.31E+11,Block Group 2 Census Tract 98.02 Fulton County Georgia,2112,1057,299,647,624,23,0,23,21,90,1055,340,614,582,32,32,0,51,50
1500000US131210099001,1.31E+11,Block Group 1 Census Tract 99 Fulton County Georgia,1261,599,301,298,203,95,80,15,0,0,662,274,238,195,43,31,12,46,104
1500000US131210099002,1.31E+11,Block Group 2 Census Tract 99 Fulton County Georgia,892,462,169,293,293,0,0,0,0,0,430,79,290,290,0,0,0,22,39
1500000US131210099003,1.31E+11,Block Group 3 Census Tract 99 Fulton County Georgia,864,405,72,274,274,0,0,0,42,17,459,73,322,270,52,0,52,48,16
1500000US131210099004,1.31E+11,Block Group 4 Census Tract 99 Fulton County Georgia,411,220,50,158,158,0,0,0,12,0,191,0,158,158,0,0,0,19,14
1500000US131210100011,1.31E+11,Block Group 1 Census Tract 100.01 Fulton County Georgia,1118,462,261,137,128,9,0,9,0,64,656,229,126,126,0,0,0,74,227
1500000US131210100012,1.31E+11,Block Group 2 Census Tract 100.01 Fulton County Georgia,730,380,53,291,273,18,0,18,0,36,350,26,272,272,0,0,0,14,38
1500000US131210100013,1.31E+11,Block Group 3 Census Tract 100.01 Fulton County Georgia,492,260,96,113,113,0,0,0,13,38,232,60,115,115,0,0,0,29,28
1500000US131210100014,1.31E+11,Block Group 4 Census Tract 100.01 Fulton County Georgia,1162,565,221,279,279,0,0,0,0,65,597,152,322,260,62,62,0,27,96
1500000US131210100021,1.31E+11,Block Group 1 Census Tract 100.02 Fulton County Georgia,1143,540,61,418,418,0,0,0,9,52,603,93,424,412,12,0,12,62,24
1500000US131210100022,1.31E+11,Block Group 2 Census Tract 100.02 Fulton County Georgia,1271,661,105,453,453,0,0,0,103,0,610,89,451,451,0,0,0,58,12
1500000US131210100023,1.31E+11,Block Group 3 Census Tract 100.02 Fulton County Georgia,3438,1594,548,859,794,65,10,55,56,131,1844,706,806,763,43,0,43,222,110
1500000US131210101061,1.31E+11,Block Group 1 Census Tract 101.06 Fulton County Georgia,1558,766,229,508,503,5,0,5,0,29,792,189,512,477,35,35,0,10,81
1500000US131210101062,1.31E+11,Block Group 2 Census Tract 101.06 Fulton County Georgia,798,282,98,129,129,0,0,0,0,55,516,319,142,134,8,8,0,24,31
1500000US131210101063,1.31E+11,Block Group 3 Census Tract 101.06 Fulton County Georgia,892,430,82,306,306,0,0,0,35,7,462,68,309,295,14,0,14,37,48
1500000US131210101071,1.31E+11,Block Group 1 Census Tract 101.07 Fulton County Georgia,686,336,61,260,260,0,0,0,0,15,350,54,250,250,0,0,0,25,21
1500000US131210101072,1.31E+11,Block Group 2 Census Tract 101.07 Fulton County Georgia,912,482,122,316,316,0,0,0,6,38,430,78,308,308,0,0,0,10,34
1500000US131210101081,1.31E+11,Block Group 1 Census Tract 101.08 Fulton County Georgia,942,451,67,339,339,0,0,0,8,37,491,122,339,339,0,0,0,15,15
1500000US131210101082,1.31E+11,Block Group 2 Census Tract 101.08 Fulton County Georgia,1988,970,158,741,707,34,14,20,10,61,1018,174,725,703,22,0,22,48,71
1500000US131210101101,1.31E+11,Block Group 1 Census Tract 101.10 Fulton County Georgia,2133,889,96,610,571,39,10,29,60,123,1244,316,552,552,0,0,0,91,285
1500000US131210101102,1.31E+11,Block Group 2 Census Tract 101.10 Fulton County Georgia,1036,411,123,219,210,9,9,0,0,69,625,176,193,193,0,0,0,14,242
1500000US131210101103,1.31E+11,Block Group 3 Census Tract 101.10 Fulton County Georgia,1087,492,188,233,233,0,0,0,12,59,595,157,225,225,0,0,0,137,76
1500000US131210101131,1.31E+11,Block Group 1 Census Tract 101.13 Fulton County Georgia,1622,717,501,199,199,0,0,0,0,17,905,525,241,201,40,0,40,24,115
1500000US131210101132,1.31E+11,Block Group 2 Census Tract 101.13 Fulton County Georgia,2744,1430,588,725,451,274,8,266,24,93,1314,521,597,422,175,0,175,0,196
1500000US131210101133,1.31E+11,Block Group 3 Census Tract 101.13 Fulton County Georgia,1355,769,397,323,323,0,0,0,0,49,586,236,308,308,0,0,0,42,0
1500000US131210101141,1.31E+11,Block Group 1 Census Tract 101.14 Fulton County Georgia,1309,601,149,404,297,107,0,107,27,21,708,253,367,284,83,0,83,15,73
1500000US131210101142,1.31E+11,Block Group 2 Census Tract 101.14 Fulton County Georgia,2217,1278,452,501,448,53,42,11,64,261,939,421,478,459,19,19,0,40,0
1500000US131210101143,1.31E+11,Block Group 3 Census Tract 101.14 Fulton County Georgia,1888,851,445,361,347,14,14,0,0,45,1037,363,347,347,0,0,0,66,261
1500000US131210101151,1.31E+11,Block Group 1 Census Tract 101.15 Fulton County Georgia,2116,829,174,603,578,25,0,25,0,52,1287,448,570,557,13,6,7,124,145
1500000US131210101171,1.31E+11,Block Group 1 Census Tract 101.17 Fulton County Georgia,1769,794,433,319,268,51,0,51,0,42,975,480,344,238,106,0,106,0,151
1500000US131210101172,1.31E+11,Block Group 2 Census Tract 101.17 Fulton County Georgia,667,324,133,179,117,62,0,62,0,12,343,187,114,114,0,0,0,0,42
1500000US131210101181,1.31E+11,Block Group 1 Census Tract 101.18 Fulton County Georgia,2000,979,392,453,400,53,0,53,34,100,1021,319,511,393,118,62,56,76,115
1500000US131210101182,1.31E+11,Block Group 2 Census Tract 101.18 Fulton County Georgia,686,354,227,80,58,22,0,22,0,47,332,132,147,68,79,0,79,7,46
1500000US131210101183,1.31E+11,Block Group 3 Census Tract 101.18 Fulton County Georgia,1095,400,225,151,76,75,30,45,0,24,695,352,148,74,74,16,58,24,171
1500000US131210101191,1.31E+11,Block Group 1 Census Tract 101.19 Fulton County Georgia,1228,609,300,241,241,0,0,0,18,50,619,188,296,225,71,57,14,75,60
1500000US131210101192,1.31E+11,Block Group 2 Census Tract 101.19 Fulton County Georgia,1718,916,744,62,52,10,0,10,81,29,802,555,53,53,0,0,0,41,153
1500000US131210101193,1.31E+11,Block Group 3 Census Tract 101.19 Fulton County Georgia,1309,385,251,134,134,0,0,0,0,0,924,637,137,137,0,0,0,30,120
1500000US131210101201,1.31E+11,Block Group 1 Census Tract 101.20 Fulton County Georgia,2014,921,457,326,326,0,0,0,28,110,1093,515,373,337,36,8,28,18,187
1500000US131210101211,1.31E+11,Block Group 1 Census Tract 101.21 Fulton County Georgia,1999,819,220,425,399,26,0,26,53,121,1180,321,423,397,26,0,26,333,103
1500000US131210101221,1.31E+11,Block Group 1 Census Tract 101.22 Fulton County Georgia,1418,770,194,375,336,39,0,39,18,183,648,184,327,327,0,0,0,21,116
1500000US131210101222,1.31E+11,Block Group 2 Census Tract 101.22 Fulton County Georgia,1302,479,142,243,243,0,0,0,0,94,823,272,265,233,32,0,32,24,262
1500000US131210101223,1.31E+11,Block Group 3 Census Tract 101.22 Fulton County Georgia,2387,1249,446,708,668,40,15,25,87,8,1138,293,674,674,0,0,0,18,153
1500000US131210101231,1.31E+11,Block Group 1 Census Tract 101.23 Fulton County Georgia,2106,830,342,430,288,142,31,111,9,49,1276,607,375,259,116,103,13,43,251
1500000US131210101232,1.31E+11,Block Group 2 Census Tract 101.23 Fulton County Georgia,837,344,22,249,249,0,0,0,0,73,493,97,283,245,38,1,37,40,73
1500000US131210101233,1.31E+11,Block Group 3 Census Tract 101.23 Fulton County Georgia,864,324,44,269,269,0,0,0,0,11,540,236,245,245,0,0,0,0,59
1500000US131210102041,1.31E+11,Block Group 1 Census Tract 102.04 Fulton County Georgia,838,428,60,293,293,0,0,0,9,66,410,73,276,276,0,0,0,41,20
1500000US131210102042,1.31E+11,Block Group 2 Census Tract 102.04 Fulton County Georgia,1556,782,142,594,594,0,0,0,9,37,774,70,601,583,18,8,10,41,62
1500000US131210102043,1.31E+11,Block Group 3 Census Tract 102.04 Fulton County Georgia,898,476,124,322,322,0,0,0,20,10,422,16,317,317,0,0,0,81,8
1500000US131210102044,1.31E+11,Block Group 4 Census Tract 102.04 Fulton County Georgia,518,223,16,192,192,0,0,0,9,6,295,79,188,188,0,0,0,19,9
1500000US131210102051,1.31E+11,Block Group 1 Census Tract 102.05 Fulton County Georgia,609,285,85,156,156,0,0,0,0,44,324,28,156,156,0,0,0,92,48
1500000US131210102052,1.31E+11,Block Group 2 Census Tract 102.05 Fulton County Georgia,996,409,166,218,168,50,0,50,25,0,587,255,186,171,15,0,15,86,60
1500000US131210102053,1.31E+11,Block Group 3 Census Tract 102.05 Fulton County Georgia,1482,734,335,399,399,0,0,0,0,0,748,139,396,396,0,0,0,63,150
1500000US131210102054,1.31E+11,Block Group 4 Census Tract 102.05 Fulton County Georgia,958,395,86,266,266,0,0,0,31,12,563,121,294,256,38,0,38,22,126
1500000US131210102061,1.31E+11,Block Group 1 Census Tract 102.06 Fulton County Georgia,1879,855,221,559,559,0,0,0,0,75,1024,241,574,555,19,0,19,110,99
1500000US131210102062,1.31E+11,Block Group 2 Census Tract 102.06 Fulton County Georgia,1357,636,75,502,493,9,9,0,0,59,721,62,480,480,0,0,0,54,125
1500000US131210102063,1.31E+11,Block Group 3 Census Tract 102.06 Fulton County Georgia,999,575,160,397,389,8,8,0,11,7,424,31,361,361,0,0,0,20,12
1500000US131210102081,1.31E+11,Block Group 1 Census Tract 102.08 Fulton County Georgia,1637,767,297,444,432,12,0,12,21,5,870,304,446,434,12,12,0,45,75
1500000US131210102082,1.31E+11,Block Group 2 Census Tract 102.08 Fulton County Georgia,340,176,138,38,38,0,0,0,0,0,164,69,33,33,0,0,0,43,19
1500000US131210102083,1.31E+11,Block Group 3 Census Tract 102.08 Fulton County Georgia,1797,758,416,258,258,0,0,0,60,24,1039,294,312,244,68,12,56,292,141
1500000US131210102091,1.31E+11,Block Group 1 Census Tract 102.09 Fulton County Georgia,948,413,280,133,119,14,0,14,0,0,535,254,144,116,28,28,0,0,137
1500000US131210102092,1.31E+11,Block Group 2 Census Tract 102.09 Fulton County Georgia,800,335,118,184,184,0,0,0,16,17,465,133,257,183,74,0,74,30,45
1500000US131210102093,1.31E+11,Block Group 3 Census Tract 102.09 Fulton County Georgia,2741,1497,1108,300,274,26,0,26,0,89,1244,516,318,276,42,42,0,56,354
1500000US131210102101,1.31E+11,Block Group 1 Census Tract 102.10 Fulton County Georgia,1481,557,210,302,302,0,0,0,17,28,924,393,399,294,105,65,40,67,65
1500000US131210102102,1.31E+11,Block Group 2 Census Tract 102.10 Fulton County Georgia,1758,926,314,477,427,50,0,50,0,135,832,251,484,412,72,0,72,12,85
1500000US131210102103,1.31E+11,Block Group 3 Census Tract 102.10 Fulton County Georgia,1662,727,262,451,451,0,0,0,0,14,935,338,506,423,83,29,54,21,70
1500000US131210102111,1.31E+11,Block Group 1 Census Tract 102.11 Fulton County Georgia,889,376,45,299,299,0,0,0,10,22,513,104,302,302,0,0,0,0,107
1500000US131210102112,1.31E+11,Block Group 2 Census Tract 102.11 Fulton County Georgia,1801,905,288,575,445,130,27,103,15,27,896,211,446,440,6,0,6,102,137
1500000US131210102121,1.31E+11,Block Group 1 Census Tract 102.12 Fulton County Georgia,1773,1023,452,428,250,178,18,160,33,110,750,334,365,266,99,22,77,7,44
1500000US131210102122,1.31E+11,Block Group 2 Census Tract 102.12 Fulton County Georgia,561,225,30,172,172,0,0,0,0,23,336,83,160,160,0,0,0,62,31
1500000US131210102123,1.31E+11,Block Group 3 Census Tract 102.12 Fulton County Georgia,1681,881,436,354,312,42,21,21,48,43,800,249,461,312,149,118,31,9,81
1500000US131210103011,1.31E+11,Block Group 1 Census Tract 103.01 Fulton County Georgia,6743,2803,1037,1653,1378,275,71,204,0,113,3940,1541,1572,1339,233,99,134,208,619
1500000US131210103012,1.31E+11,Block Group 2 Census Tract 103.01 Fulton County Georgia,4559,1970,766,986,934,52,52,0,33,185,2589,839,1179,928,251,149,102,276,295
1500000US131210103031,1.31E+11,Block Group 1 Census Tract 103.03 Fulton County Georgia,2621,1250,513,490,475,15,15,0,56,191,1371,425,468,467,1,0,1,75,403
1500000US131210103032,1.31E+11,Block Group 2 Census Tract 103.03 Fulton County Georgia,5656,2629,1123,1195,1013,182,0,182,93,218,3027,1315,1248,1000,248,90,158,90,374
1500000US131210103041,1.31E+11,Block Group 1 Census Tract 103.04 Fulton County Georgia,4009,2068,810,1002,1002,0,0,0,0,256,1941,610,1046,1002,44,44,0,57,228
1500000US131210103042,1.31E+11,Block Group 2 Census Tract 103.04 Fulton County Georgia,7064,3250,1456,1540,1315,225,80,145,31,223,3814,1294,1612,1287,325,124,201,173,735
1500000US131210104001,1.31E+11,Block Group 1 Census Tract 104 Fulton County Georgia,1352,693,186,387,347,40,0,40,52,68,659,144,334,334,0,0,0,102,79
1500000US131210104002,1.31E+11,Block Group 2 Census Tract 104 Fulton County Georgia,1326,650,180,396,370,26,20,6,16,58,676,210,395,361,34,34,0,63,8
1500000US131210104003,1.31E+11,Block Group 3 Census Tract 104 Fulton County Georgia,2836,1243,482,662,557,105,23,82,15,84,1593,559,610,548,62,14,48,79,345
1500000US131210104004,1.31E+11,Block Group 4 Census Tract 104 Fulton County Georgia,1060,493,249,244,219,25,0,25,0,0,567,147,263,211,52,52,0,100,57
1500000US131210105071,1.31E+11,Block Group 1 Census Tract 105.07 Fulton County Georgia,2119,961,568,239,239,0,0,0,1,153,1158,584,352,238,114,114,0,115,107
1500000US131210105072,1.31E+11,Block Group 2 Census Tract 105.07 Fulton County Georgia,767,428,269,64,49,15,0,15,11,84,339,221,78,45,33,33,0,12,28
1500000US131210105073,1.31E+11,Block Group 3 Census Tract 105.07 Fulton County Georgia,1622,757,387,125,76,49,0,49,0,245,865,616,77,77,0,0,0,45,127
1500000US131210105074,1.31E+11,Block Group 4 Census Tract 105.07 Fulton County Georgia,1560,794,630,120,81,39,39,0,21,23,766,446,132,84,48,48,0,47,141
1500000US131210105081,1.31E+11,Block Group 1 Census Tract 105.08 Fulton County Georgia,3187,1390,750,500,379,121,79,42,39,101,1797,824,540,381,159,133,26,82,351
1500000US131210105101,1.31E+11,Block Group 1 Census Tract 105.10 Fulton County Georgia,2117,864,544,232,118,114,62,52,0,88,1253,281,512,121,391,391,0,38,422
1500000US131210105102,1.31E+11,Block Group 2 Census Tract 105.10 Fulton County Georgia,1108,364,151,156,156,0,0,0,57,0,744,493,156,138,18,18,0,64,31
1500000US131210105103,1.31E+11,Block Group 3 Census Tract 105.10 Fulton County Georgia,6315,2691,860,1245,1063,182,154,28,10,576,3624,1180,1817,1063,754,324,430,261,366
1500000US131210105104,1.31E+11,Block Group 4 Census Tract 105.10 Fulton County Georgia,2095,869,439,382,382,0,0,0,0,48,1226,335,654,381,273,273,0,70,167
1500000US131210105111,1.31E+11,Block Group 1 Census Tract 105.11 Fulton County Georgia,1949,1094,626,294,294,0,0,0,13,161,855,407,296,296,0,0,0,12,140
1500000US131210105112,1.31E+11,Block Group 2 Census Tract 105.11 Fulton County Georgia,3950,1580,689,613,498,115,56,59,76,202,2370,1198,624,507,117,28,89,152,396
1500000US131210105113,1.31E+11,Block Group 3 Census Tract 105.11 Fulton County Georgia,393,122,34,88,88,0,0,0,0,0,271,87,118,87,31,0,31,39,27
1500000US131210105121,1.31E+11,Block Group 1 Census Tract 105.12 Fulton County Georgia,1950,727,439,190,190,0,0,0,0,98,1223,725,324,180,144,14,130,45,129
1500000US131210105122,1.31E+11,Block Group 2 Census Tract 105.12 Fulton County Georgia,807,280,150,116,94,22,0,22,0,14,527,244,149,96,53,36,17,77,57
1500000US131210105123,1.31E+11,Block Group 3 Census Tract 105.12 Fulton County Georgia,1563,725,309,314,264,50,50,0,0,102,838,387,374,251,123,68,55,51,26
1500000US131210105131,1.31E+11,Block Group 1 Census Tract 105.13 Fulton County Georgia,4061,1755,926,573,501,72,0,72,0,256,2306,884,607,494,113,59,54,64,751
