GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10,HD01_VD11,HD01_VD12,HD01_VD13,HD01_VD14,HD01_VD15,HD01_VD16,HD01_VD17,HD01_VD18,HD01_VD19,HD01_VD20,HD01_VD21,HD01_VD22,HD01_VD23,HD01_VD24,HD01_VD25,HD01_VD26,HD01_VD27,HD01_VD29,HD01_VD30,HD01_VD31,HD01_VD32,HD01_VD33,HD01_VD34,HD01_VD35,HD01_VD36,HD01_VD37,HD01_VD38,HD01_VD39,HD01_VD40,HD01_VD41,HD01_VD42,HD01_VD43,HD01_VD44,HD01_VD45,HD01_VD46,HD01_VD47,HD01_VD48,HD01_VD49,HD01_VD50,HD01_VD51
1500000US130890223023,130890000000,Block Group 3 Census Tract 223.02 DeKalb County Georgia,112,30,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,82,18,0,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,64
1500000US130890224011,130890000000,Block Group 1 Census Tract 224.01 DeKalb County Georgia,104,59,23,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,45,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
1500000US130890224012,130890000000,Block Group 2 Census Tract 224.01 DeKalb County Georgia,154,56,17,0,0,0,0,0,0,0,17,0,0,17,0,0,0,0,0,0,0,0,0,0,39,98,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87
1500000US130890224013,130890000000,Block Group 3 Census Tract 224.01 DeKalb County Georgia,188,106,41,41,31,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,82,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,17,65
1500000US130890224021,130890000000,Block Group 1 Census Tract 224.02 DeKalb County Georgia,66,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,44,10,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
1500000US130890224022,130890000000,Block Group 2 Census Tract 224.02 DeKalb County Georgia,291,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,244,11,11,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233
1500000US130890224031,130890000000,Block Group 1 Census Tract 224.03 DeKalb County Georgia,229,112,47,38,38,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,65,117,37,8,8,0,0,0,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,80
1500000US130890224032,130890000000,Block Group 2 Census Tract 224.03 DeKalb County Georgia,253,92,37,19,19,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,55,161,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153
1500000US130890224033,130890000000,Block Group 3 Census Tract 224.03 DeKalb County Georgia,86,50,32,23,14,0,0,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,18,36,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
1500000US130890225001,130890000000,Block Group 1 Census Tract 225 DeKalb County Georgia,233,36,36,36,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197
1500000US130890225002,130890000000,Block Group 2 Census Tract 225 DeKalb County Georgia,109,29,29,0,0,0,0,0,0,0,18,18,0,0,0,0,0,11,0,11,0,0,0,0,0,80,26,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
1500000US130890225003,130890000000,Block Group 3 Census Tract 225 DeKalb County Georgia,98,25,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,73,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,13,60
1500000US130890225004,130890000000,Block Group 4 Census Tract 225 DeKalb County Georgia,100,13,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,16,0,0,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,0,0,71
1500000US130890226001,130890000000,Block Group 1 Census Tract 226 DeKalb County Georgia,176,77,8,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,69,99,44,23,23,0,0,0,0,0,21,10,0,0,11,0,0,0,0,0,0,0,0,0,55
1500000US130890226002,130890000000,Block Group 2 Census Tract 226 DeKalb County Georgia,410,124,23,11,0,11,0,0,0,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,101,286,27,15,15,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,259
1500000US130890226003,130890000000,Block Group 3 Census Tract 226 DeKalb County Georgia,306,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,235,33,23,23,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,202
1500000US130890227001,130890000000,Block Group 1 Census Tract 227 DeKalb County Georgia,282,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,229,21,12,12,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,208
1500000US130890227002,130890000000,Block Group 2 Census Tract 227 DeKalb County Georgia,55,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,48,40,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,8
1500000US130890227003,130890000000,Block Group 3 Census Tract 227 DeKalb County Georgia,58,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
1500000US130890228001,130890000000,Block Group 1 Census Tract 228 DeKalb County Georgia,46,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,40,4,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
1500000US130890228002,130890000000,Block Group 2 Census Tract 228 DeKalb County Georgia,149,43,13,0,0,0,0,0,0,0,13,0,0,0,0,0,13,0,0,0,0,0,0,0,30,106,18,0,0,0,0,0,0,0,7,0,0,7,0,0,0,11,11,0,0,0,0,0,88
1500000US130890228003,130890000000,Block Group 3 Census Tract 228 DeKalb County Georgia,53,30,6,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
1500000US130890229001,130890000000,Block Group 1 Census Tract 229 DeKalb County Georgia,143,42,12,12,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,101,55,29,29,0,0,0,0,0,20,20,0,0,0,0,0,6,0,0,0,0,0,6,46
1500000US130890229002,130890000000,Block Group 2 Census Tract 229 DeKalb County Georgia,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
1500000US130890229003,130890000000,Block Group 3 Census Tract 229 DeKalb County Georgia,175,47,12,0,0,0,0,0,0,0,7,7,0,0,0,0,0,5,0,0,0,0,0,5,35,128,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124
1500000US130890230001,130890000000,Block Group 1 Census Tract 230 DeKalb County Georgia,309,89,51,24,17,0,0,0,7,0,22,0,8,0,0,14,0,5,5,0,0,0,0,0,38,220,62,11,8,0,0,0,0,3,32,14,0,0,0,5,13,19,9,0,5,0,0,5,158
1500000US130890231011,130890000000,Block Group 1 Census Tract 231.01 DeKalb County Georgia,86,15,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,71,27,0,0,0,0,0,0,0,27,0,27,0,0,0,0,0,0,0,0,0,0,0,44
1500000US130890231012,130890000000,Block Group 2 Census Tract 231.01 DeKalb County Georgia,183,74,20,8,8,0,0,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0,0,0,54,109,46,17,17,0,0,0,0,0,29,19,10,0,0,0,0,0,0,0,0,0,0,0,63
1500000US130890231013,130890000000,Block Group 3 Census Tract 231.01 DeKalb County Georgia,89,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
1500000US130890231014,130890000000,Block Group 4 Census Tract 231.01 DeKalb County Georgia,98,34,9,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,25,64,17,6,6,0,0,0,0,0,6,0,0,0,0,0,6,5,0,0,0,5,0,0,47
1500000US130890231021,130890000000,Block Group 1 Census Tract 231.02 DeKalb County Georgia,108,49,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,59,32,9,9,0,0,0,0,0,23,12,0,0,0,0,11,0,0,0,0,0,0,0,27
1500000US130890231022,130890000000,Block Group 2 Census Tract 231.02 DeKalb County Georgia,173,45,16,8,0,0,0,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,29,128,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,112
1500000US130890231071,130890000000,Block Group 1 Census Tract 231.07 DeKalb County Georgia,123,57,6,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,51,66,8,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,58
1500000US130890231072,130890000000,Block Group 2 Census Tract 231.07 DeKalb County Georgia,86,22,22,22,9,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
1500000US130890231073,130890000000,Block Group 3 Census Tract 231.07 DeKalb County Georgia,172,28,9,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,19,144,5,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,139
1500000US130890231081,130890000000,Block Group 1 Census Tract 231.08 DeKalb County Georgia,223,52,23,9,0,0,9,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,29,171,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,161
1500000US130890231082,130890000000,Block Group 2 Census Tract 231.08 DeKalb County Georgia,106,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
1500000US130890231083,130890000000,Block Group 3 Census Tract 231.08 DeKalb County Georgia,95,25,12,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,13,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
1500000US130890231111,130890000000,Block Group 1 Census Tract 231.11 DeKalb County Georgia,169,75,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,94,8,3,3,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,86
1500000US130890231121,130890000000,Block Group 1 Census Tract 231.12 DeKalb County Georgia,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130890231122,130890000000,Block Group 2 Census Tract 231.12 DeKalb County Georgia,50,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
1500000US130890231123,130890000000,Block Group 3 Census Tract 231.12 DeKalb County Georgia,61,28,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
1500000US130890231131,130890000000,Block Group 1 Census Tract 231.13 DeKalb County Georgia,64,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,35,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,27
1500000US130890231132,130890000000,Block Group 2 Census Tract 231.13 DeKalb County Georgia,46,20,8,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,12,26,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
1500000US130890231141,130890000000,Block Group 1 Census Tract 231.14 DeKalb County Georgia,136,63,18,4,4,0,0,0,0,0,14,0,0,0,0,9,5,0,0,0,0,0,0,0,45,73,12,5,0,0,0,0,5,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,61
1500000US130890231142,130890000000,Block Group 2 Census Tract 231.14 DeKalb County Georgia,164,48,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,116,26,8,8,0,0,0,0,0,18,13,0,0,5,0,0,0,0,0,0,0,0,0,90
1500000US130890231151,130890000000,Block Group 1 Census Tract 231.15 DeKalb County Georgia,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130890232041,130890000000,Block Group 1 Census Tract 232.04 DeKalb County Georgia,38,25,25,13,0,0,0,0,13,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
1500000US130890232042,130890000000,Block Group 2 Census Tract 232.04 DeKalb County Georgia,228,112,68,56,56,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,0,0,44,116,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103
1500000US130890232043,130890000000,Block Group 3 Census Tract 232.04 DeKalb County Georgia,234,79,33,21,11,0,0,0,10,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,46,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155
1500000US130890232061,130890000000,Block Group 1 Census Tract 232.06 DeKalb County Georgia,443,156,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,287,53,15,15,0,0,0,0,0,27,0,0,0,27,0,0,11,11,0,0,0,0,0,234
1500000US130890232062,130890000000,Block Group 2 Census Tract 232.06 DeKalb County Georgia,135,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118
1500000US130890232063,130890000000,Block Group 3 Census Tract 232.06 DeKalb County Georgia,157,48,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,109,28,28,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81
1500000US130890232081,130890000000,Block Group 1 Census Tract 232.08 DeKalb County Georgia,203,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,131,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122
1500000US130890232082,130890000000,Block Group 2 Census Tract 232.08 DeKalb County Georgia,140,75,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,65,11,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
1500000US130890232083,130890000000,Block Group 3 Census Tract 232.08 DeKalb County Georgia,76,59,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,17,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
1500000US130890232091,130890000000,Block Group 1 Census Tract 232.09 DeKalb County Georgia,58,9,9,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
1500000US130890232092,130890000000,Block Group 2 Census Tract 232.09 DeKalb County Georgia,180,115,29,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
1500000US130890232093,130890000000,Block Group 3 Census Tract 232.09 DeKalb County Georgia,75,45,18,18,8,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,30,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
1500000US130890232101,130890000000,Block Group 1 Census Tract 232.10 DeKalb County Georgia,160,25,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,135,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122
1500000US130890232102,130890000000,Block Group 2 Census Tract 232.10 DeKalb County Georgia,58,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
1500000US130890232103,130890000000,Block Group 3 Census Tract 232.10 DeKalb County Georgia,240,154,27,0,0,0,0,0,0,0,9,0,0,0,0,0,9,18,18,0,0,0,0,0,127,86,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,14,72
1500000US130890232104,130890000000,Block Group 4 Census Tract 232.10 DeKalb County Georgia,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,11,0,0,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,0,0,24
1500000US130890232105,130890000000,Block Group 5 Census Tract 232.10 DeKalb County Georgia,88,39,39,18,18,0,0,0,0,0,21,0,0,0,0,21,0,0,0,0,0,0,0,0,0,49,21,0,0,0,0,0,0,0,21,13,0,0,8,0,0,0,0,0,0,0,0,0,28
1500000US130890232111,130890000000,Block Group 1 Census Tract 232.11 DeKalb County Georgia,124,50,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,41,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
1500000US130890232112,130890000000,Block Group 2 Census Tract 232.11 DeKalb County Georgia,116,74,39,15,15,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,35,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
1500000US130890232121,130890000000,Block Group 1 Census Tract 232.12 DeKalb County Georgia,184,71,10,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,61,113,30,10,10,0,0,0,0,0,9,9,0,0,0,0,0,11,0,0,0,0,0,11,83
1500000US130890232122,130890000000,Block Group 2 Census Tract 232.12 DeKalb County Georgia,120,42,19,10,10,0,0,0,0,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,23,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78
1500000US130890232131,130890000000,Block Group 1 Census Tract 232.13 DeKalb County Georgia,118,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,97,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
1500000US130890232132,130890000000,Block Group 2 Census Tract 232.13 DeKalb County Georgia,102,74,25,25,12,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
1500000US130890232133,130890000000,Block Group 3 Census Tract 232.13 DeKalb County Georgia,334,85,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,249,19,4,4,0,0,0,0,0,12,12,0,0,0,0,0,3,3,0,0,0,0,0,230
1500000US130890232141,130890000000,Block Group 1 Census Tract 232.14 DeKalb County Georgia,121,65,44,28,19,0,9,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,0,0,21,56,32,19,19,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,24
1500000US130890232142,130890000000,Block Group 2 Census Tract 232.14 DeKalb County Georgia,45,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
1500000US130890233031,130890000000,Block Group 1 Census Tract 233.03 DeKalb County Georgia,195,47,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,44,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148
1500000US130890233032,130890000000,Block Group 2 Census Tract 233.03 DeKalb County Georgia,197,97,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,8,0,3,83,100,8,3,3,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,92
1500000US130890233033,130890000000,Block Group 3 Census Tract 233.03 DeKalb County Georgia,87,29,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,26,58,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
1500000US130890233034,130890000000,Block Group 4 Census Tract 233.03 DeKalb County Georgia,70,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,63,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,60
1500000US130890233061,130890000000,Block Group 1 Census Tract 233.06 DeKalb County Georgia,138,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111
1500000US130890233062,130890000000,Block Group 2 Census Tract 233.06 DeKalb County Georgia,133,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
1500000US130890233063,130890000000,Block Group 3 Census Tract 233.06 DeKalb County Georgia,157,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134
1500000US130890233091,130890000000,Block Group 1 Census Tract 233.09 DeKalb County Georgia,105,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,87,73,54,54,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,14
1500000US130890233092,130890000000,Block Group 2 Census Tract 233.09 DeKalb County Georgia,139,28,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111
1500000US130890233093,130890000000,Block Group 3 Census Tract 233.09 DeKalb County Georgia,160,68,26,17,17,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,42,92,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,87
1500000US130890233094,130890000000,Block Group 4 Census Tract 233.09 DeKalb County Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130890233101,130890000000,Block Group 1 Census Tract 233.10 DeKalb County Georgia,340,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,238,19,0,0,0,0,0,0,0,19,0,0,0,0,0,19,0,0,0,0,0,0,0,219
1500000US130890233102,130890000000,Block Group 2 Census Tract 233.10 DeKalb County Georgia,127,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91
1500000US130890233103,130890000000,Block Group 3 Census Tract 233.10 DeKalb County Georgia,158,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139
1500000US130890233104,130890000000,Block Group 4 Census Tract 233.10 DeKalb County Georgia,142,80,12,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,62,15,15,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47
1500000US130890233111,130890000000,Block Group 1 Census Tract 233.11 DeKalb County Georgia,201,93,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,108,34,14,9,0,0,5,0,0,8,0,0,8,0,0,0,12,0,0,12,0,0,0,74
1500000US130890233112,130890000000,Block Group 2 Census Tract 233.11 DeKalb County Georgia,91,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,61,25,6,6,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,36
1500000US130890233121,130890000000,Block Group 1 Census Tract 233.12 DeKalb County Georgia,175,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,103,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,13,90
1500000US130890233122,130890000000,Block Group 2 Census Tract 233.12 DeKalb County Georgia,386,220,91,32,32,0,0,0,0,0,59,15,0,0,44,0,0,0,0,0,0,0,0,0,129,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166
1500000US130890233123,130890000000,Block Group 3 Census Tract 233.12 DeKalb County Georgia,176,60,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,0,0,0,48,116,25,10,10,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,0,0,91
1500000US130890233131,130890000000,Block Group 1 Census Tract 233.13 DeKalb County Georgia,93,35,16,0,0,0,0,0,0,0,16,0,0,0,16,0,0,0,0,0,0,0,0,0,19,58,25,23,16,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,0,0,0,2,33
1500000US130890233132,130890000000,Block Group 2 Census Tract 233.13 DeKalb County Georgia,216,128,4,2,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,124,88,16,2,2,0,0,0,0,0,5,5,0,0,0,0,0,9,9,0,0,0,0,0,72
1500000US130890233141,130890000000,Block Group 1 Census Tract 233.14 DeKalb County Georgia,87,54,29,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,33,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
1500000US130890233142,130890000000,Block Group 2 Census Tract 233.14 DeKalb County Georgia,211,105,45,30,30,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,60,106,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94
