GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10,HD01_VD11,HD01_VD12,HD01_VD13,HD01_VD14,HD01_VD15,HD01_VD16,HD01_VD17,HD01_VD18,HD01_VD19,HD01_VD20,HD01_VD21,HD01_VD22,HD01_VD23,HD01_VD24,HD01_VD25,HD01_VD26,HD01_VD27,HD01_VD28,HD01_VD29,HD01_VD30,HD01_VD31
Id,Id2,Geography,Estimate; Total:,Estimate; Income in the past 12 months below poverty level:,Estimate; Income in the past 12 months below poverty level: - With a disability:,Estimate; Income in the past 12 months below poverty level: - With a disability: - In labor force:,Estimate; Income in the past 12 months below poverty level: - With a disability: - In labor force: - In Armed Forces,Estimate; Income in the past 12 months below poverty level: - With a disability: - In labor force: - Civilian:,Estimate; Income in the past 12 months below poverty level: - With a disability: - In labor force: - Civilian: - Employed,Estimate; Income in the past 12 months below poverty level: - With a disability: - In labor force: - Civilian: - Unemployed,Estimate; Income in the past 12 months below poverty level: - With a disability: - Not in labor force,Estimate; Income in the past 12 months below poverty level: - No disability:,Estimate; Income in the past 12 months below poverty level: - No disability: - In labor force:,Estimate; Income in the past 12 months below poverty level: - No disability: - In labor force: - In Armed Forces,Estimate; Income in the past 12 months below poverty level: - No disability: - In labor force: - Civilian:,Estimate; Income in the past 12 months below poverty level: - No disability: - In labor force: - Civilian: - Employed,Estimate; Income in the past 12 months below poverty level: - No disability: - In labor force: - Civilian: - Unemployed,Estimate; Income in the past 12 months below poverty level: - No disability: - Not in labor force,Estimate; Income in the past 12 months at or above poverty level:,Estimate; Income in the past 12 months at or above poverty level: - With a disability:,Estimate; Income in the past 12 months at or above poverty level: - With a disability: - In labor force:,Estimate; Income in the past 12 months at or above poverty level: - With a disability: - In labor force: - In Armed Forces,Estimate; Income in the past 12 months at or above poverty level: - With a disability: - In labor force: - Civilian:,Estimate; Income in the past 12 months at or above poverty level: - With a disability: - In labor force: - Civilian: - Employed,Estimate; Income in the past 12 months at or above poverty level: - With a disability: - In labor force: - Civilian: - Unemployed,Estimate; Income in the past 12 months at or above poverty level: - With a disability: - Not in labor force,Estimate; Income in the past 12 months at or above poverty level: - No disability:,Estimate; Income in the past 12 months at or above poverty level: - No disability: - In labor force:,Estimate; Income in the past 12 months at or above poverty level: - No disability: - In labor force: - In Armed Forces,Estimate; Income in the past 12 months at or above poverty level: - No disability: - In labor force: - Civilian:,Estimate; Income in the past 12 months at or above poverty level: - No disability: - In labor force: - Civilian: - Employed,Estimate; Income in the past 12 months at or above poverty level: - No disability: - In labor force: - Civilian: - Unemployed,Estimate; Income in the past 12 months at or above poverty level: - No disability: - Not in labor force
1500000US131210084001,131210000000,Block Group 1 Census Tract 84 Fulton County Georgia,814,336,104,0,0,0,0,0,104,232,135,0,135,58,77,97,478,63,0,0,0,0,0,63,415,367,0,367,317,50,48
1500000US131210084002,131210000000,Block Group 2 Census Tract 84 Fulton County Georgia,499,169,44,36,0,36,11,25,8,125,42,0,42,16,26,83,330,52,0,0,0,0,0,52,278,264,0,264,230,34,14
1500000US131210084003,131210000000,Block Group 3 Census Tract 84 Fulton County Georgia,515,194,89,54,0,54,0,54,35,105,88,0,88,78,10,17,321,90,0,0,0,0,0,90,231,148,0,148,129,19,83
1500000US131210085001,131210000000,Block Group 1 Census Tract 85 Fulton County Georgia,292,71,18,18,0,18,14,4,0,53,23,0,23,13,10,30,221,119,71,0,71,18,53,48,102,102,0,102,102,0,0
1500000US131210085002,131210000000,Block Group 2 Census Tract 85 Fulton County Georgia,548,184,27,17,0,17,17,0,10,157,134,0,134,93,41,23,364,94,28,0,28,15,13,66,270,225,0,225,205,20,45
1500000US131210085003,131210000000,Block Group 3 Census Tract 85 Fulton County Georgia,1102,441,36,0,0,0,0,0,36,405,369,0,369,79,290,36,661,103,66,0,66,66,0,37,558,558,0,558,547,11,0
1500000US131210086011,131210000000,Block Group 1 Census Tract 86.01 Fulton County Georgia,634,401,21,21,0,21,0,21,0,380,269,0,269,107,162,111,233,85,49,0,49,40,9,36,148,148,0,148,148,0,0
1500000US131210086012,131210000000,Block Group 2 Census Tract 86.01 Fulton County Georgia,478,101,45,19,0,19,0,19,26,56,56,0,56,29,27,0,377,31,15,0,15,8,7,16,346,303,0,303,281,22,43
1500000US131210086013,131210000000,Block Group 3 Census Tract 86.01 Fulton County Georgia,897,262,67,17,0,17,0,17,50,195,133,0,133,35,98,62,635,119,36,0,36,36,0,83,516,434,0,434,327,107,82
1500000US131210086014,131210000000,Block Group 4 Census Tract 86.01 Fulton County Georgia,345,88,39,13,0,13,0,13,26,49,26,0,26,15,11,23,257,60,9,0,9,9,0,51,197,172,0,172,172,0,25
1500000US131210086021,131210000000,Block Group 1 Census Tract 86.02 Fulton County Georgia,575,263,30,0,0,0,0,0,30,233,121,0,121,84,37,112,312,21,7,0,7,0,7,14,291,291,0,291,263,28,0
1500000US131210086022,131210000000,Block Group 2 Census Tract 86.02 Fulton County Georgia,147,6,0,0,0,0,0,0,0,6,4,0,4,4,0,2,141,40,0,0,0,0,0,40,101,87,0,87,87,0,14
1500000US131210087001,131210000000,Block Group 1 Census Tract 87 Fulton County Georgia,526,120,69,10,0,10,0,10,59,51,42,0,42,33,9,9,406,78,33,0,33,33,0,45,328,289,0,289,250,39,39
1500000US131210087002,131210000000,Block Group 2 Census Tract 87 Fulton County Georgia,548,167,48,0,0,0,0,0,48,119,97,0,97,81,16,22,381,45,32,0,32,0,32,13,336,322,0,322,307,15,14
1500000US131210087003,131210000000,Block Group 3 Census Tract 87 Fulton County Georgia,617,128,36,0,0,0,0,0,36,92,92,0,92,38,54,0,489,50,28,0,28,0,28,22,439,439,0,439,327,112,0
1500000US131210087004,131210000000,Block Group 4 Census Tract 87 Fulton County Georgia,859,217,20,15,0,15,15,0,5,197,182,0,182,121,61,15,642,43,5,0,5,5,0,38,599,587,0,587,505,82,12
1500000US131210088001,131210000000,Block Group 1 Census Tract 88 Fulton County Georgia,2036,163,52,12,0,12,12,0,40,111,83,0,83,68,15,28,1873,39,24,0,24,24,0,15,1834,1792,28,1764,1738,26,42
1500000US131210088002,131210000000,Block Group 2 Census Tract 88 Fulton County Georgia,1381,193,23,0,0,0,0,0,23,170,158,0,158,52,106,12,1188,62,45,0,45,45,0,17,1126,1037,0,1037,1026,11,89
1500000US131210089021,131210000000,Block Group 1 Census Tract 89.02 Fulton County Georgia,1621,234,0,0,0,0,0,0,0,234,193,0,193,70,123,41,1387,0,0,0,0,0,0,0,1387,1368,0,1368,1291,77,19
1500000US131210089022,131210000000,Block Group 2 Census Tract 89.02 Fulton County Georgia,621,113,0,0,0,0,0,0,0,113,49,0,49,34,15,64,508,15,15,0,15,15,0,0,493,422,0,422,422,0,71
1500000US131210089023,131210000000,Block Group 3 Census Tract 89.02 Fulton County Georgia,944,274,78,61,0,61,18,43,17,196,180,0,180,124,56,16,670,14,12,0,12,12,0,2,656,637,0,637,621,16,19
1500000US131210089024,131210000000,Block Group 4 Census Tract 89.02 Fulton County Georgia,2271,485,0,0,0,0,0,0,0,485,343,0,343,261,82,142,1786,71,23,0,23,23,0,48,1715,1675,0,1675,1615,60,40
1500000US131210089031,131210000000,Block Group 1 Census Tract 89.03 Fulton County Georgia,1405,150,14,0,0,0,0,0,14,136,136,0,136,130,6,0,1255,20,13,0,13,13,0,7,1235,1202,0,1202,1195,7,33
1500000US131210089041,131210000000,Block Group 1 Census Tract 89.04 Fulton County Georgia,863,160,0,0,0,0,0,0,0,160,84,0,84,53,31,76,703,52,11,0,11,11,0,41,651,520,0,520,436,84,131
1500000US131210089042,131210000000,Block Group 2 Census Tract 89.04 Fulton County Georgia,1163,248,20,0,0,0,0,0,20,228,161,0,161,147,14,67,915,0,0,0,0,0,0,0,915,807,0,807,768,39,108
1500000US131210089043,131210000000,Block Group 3 Census Tract 89.04 Fulton County Georgia,1300,41,0,0,0,0,0,0,0,41,13,0,13,13,0,28,1259,33,33,0,33,33,0,0,1226,1093,0,1093,1054,39,133
1500000US131210090001,131210000000,Block Group 1 Census Tract 90 Fulton County Georgia,725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,725,0,0,0,0,0,0,0,725,562,0,562,562,0,163
1500000US131210090002,131210000000,Block Group 2 Census Tract 90 Fulton County Georgia,842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,842,52,24,0,24,24,0,28,790,634,0,634,634,0,156
1500000US131210090003,131210000000,Block Group 3 Census Tract 90 Fulton County Georgia,1432,158,10,0,0,0,0,0,10,148,89,0,89,41,48,59,1274,0,0,0,0,0,0,0,1274,1207,10,1197,1190,7,67
1500000US131210091011,131210000000,Block Group 1 Census Tract 91.01 Fulton County Georgia,911,103,35,0,0,0,0,0,35,68,68,0,68,50,18,0,808,72,0,0,0,0,0,72,736,704,0,704,675,29,32
1500000US131210091012,131210000000,Block Group 2 Census Tract 91.01 Fulton County Georgia,1183,62,0,0,0,0,0,0,0,62,62,0,62,29,33,0,1121,33,33,0,33,33,0,0,1088,961,0,961,930,31,127
1500000US131210091013,131210000000,Block Group 3 Census Tract 91.01 Fulton County Georgia,619,104,0,0,0,0,0,0,0,104,104,0,104,104,0,0,515,0,0,0,0,0,0,0,515,400,0,400,400,0,115
1500000US131210091014,131210000000,Block Group 4 Census Tract 91.01 Fulton County Georgia,754,86,29,29,0,29,29,0,0,57,37,0,37,37,0,20,668,0,0,0,0,0,0,0,668,609,0,609,577,32,59
1500000US131210091021,131210000000,Block Group 1 Census Tract 91.02 Fulton County Georgia,268,13,0,0,0,0,0,0,0,13,0,0,0,0,0,13,255,0,0,0,0,0,0,0,255,211,0,211,211,0,44
1500000US131210091022,131210000000,Block Group 2 Census Tract 91.02 Fulton County Georgia,759,121,47,29,0,29,29,0,18,74,74,0,74,74,0,0,638,14,14,0,14,14,0,0,624,604,0,604,604,0,20
1500000US131210091023,131210000000,Block Group 3 Census Tract 91.02 Fulton County Georgia,1529,277,15,0,0,0,0,0,15,262,113,0,113,113,0,149,1252,28,28,0,28,28,0,0,1224,1149,0,1149,1069,80,75
1500000US131210092001,131210000000,Block Group 1 Census Tract 92 Fulton County Georgia,1816,204,50,21,0,21,21,0,29,154,113,0,113,88,25,41,1612,13,13,0,13,13,0,0,1599,1493,0,1493,1363,130,106
1500000US131210092002,131210000000,Block Group 2 Census Tract 92 Fulton County Georgia,1477,506,54,0,0,0,0,0,54,452,288,0,288,210,78,164,971,44,12,0,12,12,0,32,927,871,0,871,807,64,56
1500000US131210092003,131210000000,Block Group 3 Census Tract 92 Fulton County Georgia,1344,306,29,0,0,0,0,0,29,277,157,0,157,157,0,120,1038,94,39,0,39,39,0,55,944,889,0,889,877,12,55
1500000US131210093001,131210000000,Block Group 1 Census Tract 93 Fulton County Georgia,653,41,0,0,0,0,0,0,0,41,41,0,41,41,0,0,612,29,29,0,29,29,0,0,583,524,0,524,524,0,59
1500000US131210093002,131210000000,Block Group 2 Census Tract 93 Fulton County Georgia,1108,50,12,0,0,0,0,0,12,38,22,0,22,22,0,16,1058,32,32,0,32,32,0,0,1026,1008,0,1008,976,32,18
1500000US131210093003,131210000000,Block Group 3 Census Tract 93 Fulton County Georgia,955,64,19,0,0,0,0,0,19,45,45,0,45,29,16,0,891,17,17,0,17,17,0,0,874,796,0,796,796,0,78
1500000US131210093004,131210000000,Block Group 4 Census Tract 93 Fulton County Georgia,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,0,0,0,0,0,0,0,366,260,0,260,260,0,106
1500000US131210094021,131210000000,Block Group 1 Census Tract 94.02 Fulton County Georgia,2357,341,0,0,0,0,0,0,0,341,262,0,262,175,87,79,2016,24,15,0,15,15,0,9,1992,1860,0,1860,1684,176,132
1500000US131210094022,131210000000,Block Group 2 Census Tract 94.02 Fulton County Georgia,1997,167,0,0,0,0,0,0,0,167,114,0,114,83,31,53,1830,51,0,0,0,0,0,51,1779,1655,0,1655,1556,99,124
1500000US131210094031,131210000000,Block Group 1 Census Tract 94.03 Fulton County Georgia,2378,716,0,0,0,0,0,0,0,716,114,0,114,54,60,602,1662,73,49,0,49,49,0,24,1589,1572,0,1572,1560,12,17
1500000US131210094032,131210000000,Block Group 2 Census Tract 94.03 Fulton County Georgia,1186,135,0,0,0,0,0,0,0,135,135,0,135,72,63,0,1051,42,0,0,0,0,0,42,1009,871,0,871,801,70,138
1500000US131210094033,131210000000,Block Group 3 Census Tract 94.03 Fulton County Georgia,857,111,87,32,0,32,0,32,55,24,24,0,24,0,24,0,746,33,0,0,0,0,0,33,713,620,0,620,557,63,93
1500000US131210094041,131210000000,Block Group 1 Census Tract 94.04 Fulton County Georgia,1730,38,0,0,0,0,0,0,0,38,28,0,28,28,0,10,1692,31,20,0,20,20,0,11,1661,1502,10,1492,1442,50,159
1500000US131210094042,131210000000,Block Group 2 Census Tract 94.04 Fulton County Georgia,1597,147,17,0,0,0,0,0,17,130,115,0,115,107,8,15,1450,62,13,0,13,13,0,49,1388,1295,0,1295,1258,37,93
1500000US131210094043,131210000000,Block Group 3 Census Tract 94.04 Fulton County Georgia,200,15,15,0,0,0,0,0,15,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,185,137,0,137,137,0,48
1500000US131210095011,131210000000,Block Group 1 Census Tract 95.01 Fulton County Georgia,352,13,0,0,0,0,0,0,0,13,0,0,0,0,0,13,339,0,0,0,0,0,0,0,339,246,0,246,246,0,93
1500000US131210095012,131210000000,Block Group 2 Census Tract 95.01 Fulton County Georgia,918,29,0,0,0,0,0,0,0,29,29,0,29,12,17,0,889,26,26,0,26,26,0,0,863,654,0,654,654,0,209
1500000US131210095013,131210000000,Block Group 3 Census Tract 95.01 Fulton County Georgia,765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765,0,0,0,0,0,0,0,765,496,0,496,478,18,269
1500000US131210095021,131210000000,Block Group 1 Census Tract 95.02 Fulton County Georgia,428,15,0,0,0,0,0,0,0,15,15,0,15,0,15,0,413,0,0,0,0,0,0,0,413,314,0,314,314,0,99
1500000US131210095022,131210000000,Block Group 2 Census Tract 95.02 Fulton County Georgia,110,21,12,12,0,12,0,12,0,9,9,0,9,9,0,0,89,0,0,0,0,0,0,0,89,76,0,76,76,0,13
1500000US131210095023,131210000000,Block Group 3 Census Tract 95.02 Fulton County Georgia,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,706,0,0,0,0,0,0,0,706,624,0,624,614,10,82
1500000US131210095024,131210000000,Block Group 4 Census Tract 95.02 Fulton County Georgia,589,127,35,14,0,14,14,0,21,92,16,0,16,16,0,76,462,47,13,0,13,13,0,34,415,326,0,326,326,0,89
1500000US131210096011,131210000000,Block Group 1 Census Tract 96.01 Fulton County Georgia,838,34,0,0,0,0,0,0,0,34,23,0,23,23,0,11,804,8,8,0,8,8,0,0,796,763,0,763,732,31,33
1500000US131210096012,131210000000,Block Group 2 Census Tract 96.01 Fulton County Georgia,1157,71,0,0,0,0,0,0,0,71,49,0,49,34,15,22,1086,22,22,0,22,22,0,0,1064,1021,0,1021,924,97,43
1500000US131210096021,131210000000,Block Group 1 Census Tract 96.02 Fulton County Georgia,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499,0,0,0,0,0,0,0,499,491,0,491,482,9,8
1500000US131210096022,131210000000,Block Group 2 Census Tract 96.02 Fulton County Georgia,1534,53,0,0,0,0,0,0,0,53,53,0,53,33,20,0,1481,56,56,0,56,56,0,0,1425,1308,0,1308,1261,47,117
1500000US131210096023,131210000000,Block Group 3 Census Tract 96.02 Fulton County Georgia,842,35,11,11,0,11,11,0,0,24,24,0,24,24,0,0,807,0,0,0,0,0,0,0,807,671,0,671,671,0,136
1500000US131210096031,131210000000,Block Group 1 Census Tract 96.03 Fulton County Georgia,840,79,44,44,0,44,44,0,0,35,35,0,35,0,35,0,761,0,0,0,0,0,0,0,761,746,0,746,731,15,15
1500000US131210096032,131210000000,Block Group 2 Census Tract 96.03 Fulton County Georgia,780,106,50,0,0,0,0,0,50,56,38,0,38,22,16,18,674,0,0,0,0,0,0,0,674,562,0,562,522,40,112
1500000US131210096033,131210000000,Block Group 3 Census Tract 96.03 Fulton County Georgia,1133,149,8,0,0,0,0,0,8,141,48,0,48,48,0,93,984,0,0,0,0,0,0,0,984,897,0,897,791,106,87
1500000US131210097001,131210000000,Block Group 1 Census Tract 97 Fulton County Georgia,635,17,0,0,0,0,0,0,0,17,0,0,0,0,0,17,618,7,0,0,0,0,0,7,611,455,10,445,445,0,156
1500000US131210097002,131210000000,Block Group 2 Census Tract 97 Fulton County Georgia,559,17,0,0,0,0,0,0,0,17,0,0,0,0,0,17,542,33,23,0,23,23,0,10,509,378,0,378,326,52,131
1500000US131210097003,131210000000,Block Group 3 Census Tract 97 Fulton County Georgia,1107,18,0,0,0,0,0,0,0,18,10,0,10,0,10,8,1089,8,8,0,8,8,0,0,1081,833,0,833,809,24,248
1500000US131210098011,131210000000,Block Group 1 Census Tract 98.01 Fulton County Georgia,726,8,8,0,0,0,0,0,8,0,0,0,0,0,0,0,718,54,10,0,10,10,0,44,664,528,0,528,528,0,136
1500000US131210098012,131210000000,Block Group 2 Census Tract 98.01 Fulton County Georgia,699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699,25,0,0,0,0,0,25,674,565,0,565,544,21,109
1500000US131210098013,131210000000,Block Group 3 Census Tract 98.01 Fulton County Georgia,784,36,0,0,0,0,0,0,0,36,21,0,21,11,10,15,748,8,0,0,0,0,0,8,740,454,26,428,413,15,286
1500000US131210098021,131210000000,Block Group 1 Census Tract 98.02 Fulton County Georgia,983,40,0,0,0,0,0,0,0,40,0,0,0,0,0,40,943,0,0,0,0,0,0,0,943,618,0,618,602,16,325
1500000US131210098022,131210000000,Block Group 2 Census Tract 98.02 Fulton County Georgia,1576,149,1,0,0,0,0,0,1,148,87,0,87,66,21,61,1427,19,19,0,19,19,0,0,1408,1093,0,1093,1069,24,315
1500000US131210099001,131210000000,Block Group 1 Census Tract 99 Fulton County Georgia,1119,17,0,0,0,0,0,0,0,17,17,0,17,0,17,0,1102,13,13,0,13,13,0,0,1089,976,0,976,937,39,113
1500000US131210099002,131210000000,Block Group 2 Census Tract 99 Fulton County Georgia,667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667,0,0,0,0,0,0,0,667,525,0,525,514,11,142
1500000US131210099003,131210000000,Block Group 3 Census Tract 99 Fulton County Georgia,531,18,0,0,0,0,0,0,0,18,0,0,0,0,0,18,513,0,0,0,0,0,0,0,513,303,0,303,303,0,210
1500000US131210099004,131210000000,Block Group 4 Census Tract 99 Fulton County Georgia,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,0,0,0,0,0,0,0,278,199,0,199,199,0,79
1500000US131210100011,131210000000,Block Group 1 Census Tract 100.01 Fulton County Georgia,800,31,0,0,0,0,0,0,0,31,16,0,16,16,0,15,769,0,0,0,0,0,0,0,769,716,0,716,716,0,53
1500000US131210100012,131210000000,Block Group 2 Census Tract 100.01 Fulton County Georgia,668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668,25,25,0,25,16,9,0,643,565,0,565,534,31,78
1500000US131210100013,131210000000,Block Group 3 Census Tract 100.01 Fulton County Georgia,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,17,0,0,0,0,0,17,320,261,0,261,239,22,59
1500000US131210100014,131210000000,Block Group 4 Census Tract 100.01 Fulton County Georgia,1000,28,0,0,0,0,0,0,0,28,0,0,0,0,0,28,972,0,0,0,0,0,0,0,972,926,0,926,859,67,46
1500000US131210100021,131210000000,Block Group 1 Census Tract 100.02 Fulton County Georgia,781,13,0,0,0,0,0,0,0,13,13,0,13,0,13,0,768,70,27,0,27,27,0,43,698,487,0,487,487,0,211
1500000US131210100022,131210000000,Block Group 2 Census Tract 100.02 Fulton County Georgia,968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,968,33,0,0,0,0,0,33,935,748,0,748,741,7,187
1500000US131210100023,131210000000,Block Group 3 Census Tract 100.02 Fulton County Georgia,2632,82,0,0,0,0,0,0,0,82,29,0,29,29,0,53,2550,10,10,0,10,10,0,0,2540,2226,0,2226,2184,42,314
1500000US131210101061,131210000000,Block Group 1 Census Tract 101.06 Fulton County Georgia,1292,128,0,0,0,0,0,0,0,128,99,0,99,64,35,29,1164,60,36,0,36,30,6,24,1104,996,0,996,958,38,108
1500000US131210101062,131210000000,Block Group 2 Census Tract 101.06 Fulton County Georgia,747,40,0,0,0,0,0,0,0,40,34,0,34,34,0,6,707,14,14,0,14,0,14,0,693,662,0,662,612,50,31
1500000US131210101063,131210000000,Block Group 3 Census Tract 101.06 Fulton County Georgia,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483,20,20,0,20,20,0,0,463,331,0,331,331,0,132
1500000US131210101071,131210000000,Block Group 1 Census Tract 101.07 Fulton County Georgia,445,5,0,0,0,0,0,0,0,5,0,0,0,0,0,5,440,0,0,0,0,0,0,0,440,324,0,324,308,16,116
1500000US131210101072,131210000000,Block Group 2 Census Tract 101.07 Fulton County Georgia,580,40,0,0,0,0,0,0,0,40,32,0,32,16,16,8,540,23,0,0,0,0,0,23,517,404,0,404,404,0,113
1500000US131210101081,131210000000,Block Group 1 Census Tract 101.08 Fulton County Georgia,639,36,0,0,0,0,0,0,0,36,36,0,36,21,15,0,603,11,0,0,0,0,0,11,592,460,0,460,460,0,132
1500000US131210101082,131210000000,Block Group 2 Census Tract 101.08 Fulton County Georgia,1672,95,11,11,0,11,11,0,0,84,64,0,64,47,17,20,1577,56,10,0,10,10,0,46,1521,1220,0,1220,1200,20,301
1500000US131210101101,131210000000,Block Group 1 Census Tract 101.10 Fulton County Georgia,1792,97,0,0,0,0,0,0,0,97,50,0,50,16,34,47,1695,25,14,0,14,14,0,11,1670,1613,0,1613,1510,103,57
1500000US131210101102,131210000000,Block Group 2 Census Tract 101.10 Fulton County Georgia,923,113,0,0,0,0,0,0,0,113,51,0,51,0,51,62,810,0,0,0,0,0,0,0,810,757,0,757,730,27,53
1500000US131210101103,131210000000,Block Group 3 Census Tract 101.10 Fulton County Georgia,686,79,0,0,0,0,0,0,0,79,27,0,27,27,0,52,607,124,109,0,109,109,0,15,483,398,0,398,386,12,85
1500000US131210101131,131210000000,Block Group 1 Census Tract 101.13 Fulton County Georgia,1566,402,0,0,0,0,0,0,0,402,266,0,266,196,70,136,1164,12,12,0,12,12,0,0,1152,1091,0,1091,1079,12,61
1500000US131210101132,131210000000,Block Group 2 Census Tract 101.13 Fulton County Georgia,2488,503,21,10,0,10,10,0,11,482,360,0,360,360,0,122,1985,55,55,0,55,55,0,0,1930,1709,0,1709,1684,25,221
1500000US131210101133,131210000000,Block Group 3 Census Tract 101.13 Fulton County Georgia,1212,164,0,0,0,0,0,0,0,164,55,0,55,22,33,109,1048,40,0,0,0,0,0,40,1008,946,0,946,934,12,62
1500000US131210101141,131210000000,Block Group 1 Census Tract 101.14 Fulton County Georgia,1050,80,29,0,0,0,0,0,29,51,15,0,15,15,0,36,970,26,15,0,15,15,0,11,944,848,0,848,848,0,96
1500000US131210101142,131210000000,Block Group 2 Census Tract 101.14 Fulton County Georgia,1883,500,0,0,0,0,0,0,0,500,426,0,426,195,231,74,1383,29,0,0,0,0,0,29,1354,1246,0,1246,1246,0,108
1500000US131210101143,131210000000,Block Group 3 Census Tract 101.14 Fulton County Georgia,1487,175,15,0,0,0,0,0,15,160,66,0,66,13,53,94,1312,42,42,0,42,42,0,0,1270,1124,0,1124,1104,20,146
1500000US131210101151,131210000000,Block Group 1 Census Tract 101.15 Fulton County Georgia,1456,12,12,0,0,0,0,0,12,0,0,0,0,0,0,0,1444,97,64,0,64,64,0,33,1347,1028,0,1028,977,51,319
1500000US131210101171,131210000000,Block Group 1 Census Tract 101.17 Fulton County Georgia,1621,105,0,0,0,0,0,0,0,105,65,0,65,65,0,40,1516,7,0,0,0,0,0,7,1509,1451,0,1451,1393,58,58
1500000US131210101172,131210000000,Block Group 2 Census Tract 101.17 Fulton County Georgia,656,97,0,0,0,0,0,0,0,97,52,0,52,31,21,45,559,14,0,0,0,0,0,14,545,529,0,529,529,0,16
1500000US131210101181,131210000000,Block Group 1 Census Tract 101.18 Fulton County Georgia,1791,312,14,0,0,0,0,0,14,298,178,0,178,127,51,120,1479,23,13,0,13,13,0,10,1456,1266,13,1253,1178,75,190
1500000US131210101182,131210000000,Block Group 2 Census Tract 101.18 Fulton County Georgia,589,160,17,17,0,17,0,17,0,143,115,0,115,115,0,28,429,36,0,0,0,0,0,36,393,364,0,364,364,0,29
1500000US131210101183,131210000000,Block Group 3 Census Tract 101.18 Fulton County Georgia,954,280,15,15,0,15,15,0,0,265,223,0,223,172,51,42,674,100,64,0,64,19,45,36,574,574,0,574,574,0,0
1500000US131210101191,131210000000,Block Group 1 Census Tract 101.19 Fulton County Georgia,1063,124,0,0,0,0,0,0,0,124,124,0,124,124,0,0,939,43,0,0,0,0,0,43,896,840,17,823,823,0,56
1500000US131210101192,131210000000,Block Group 2 Census Tract 101.19 Fulton County Georgia,1243,443,22,22,0,22,22,0,0,421,359,0,359,158,201,62,800,165,28,0,28,28,0,137,635,604,0,604,586,18,31
1500000US131210101193,131210000000,Block Group 3 Census Tract 101.19 Fulton County Georgia,1160,330,4,4,0,4,4,0,0,326,279,0,279,235,44,47,830,31,31,0,31,31,0,0,799,651,0,651,589,62,148
1500000US131210101201,131210000000,Block Group 1 Census Tract 101.20 Fulton County Georgia,1853,230,36,22,0,22,22,0,14,194,161,0,161,84,77,33,1623,65,65,0,65,44,21,0,1558,1402,0,1402,1358,44,156
1500000US131210101211,131210000000,Block Group 1 Census Tract 101.21 Fulton County Georgia,1319,28,8,0,0,0,0,0,8,20,9,0,9,0,9,11,1291,55,44,0,44,0,44,11,1236,1129,0,1129,1011,118,107
1500000US131210101221,131210000000,Block Group 1 Census Tract 101.22 Fulton County Georgia,1120,9,0,0,0,0,0,0,0,9,0,0,0,0,0,9,1111,84,84,0,84,84,0,0,1027,856,0,856,837,19,171
1500000US131210101222,131210000000,Block Group 2 Census Tract 101.22 Fulton County Georgia,1026,77,12,12,0,12,0,12,0,65,65,0,65,65,0,0,949,57,57,0,57,36,21,0,892,752,0,752,726,26,140
1500000US131210101223,131210000000,Block Group 3 Census Tract 101.22 Fulton County Georgia,2352,80,0,0,0,0,0,0,0,80,38,0,38,18,20,42,2272,0,0,0,0,0,0,0,2272,1887,18,1869,1733,136,385
1500000US131210101231,131210000000,Block Group 1 Census Tract 101.23 Fulton County Georgia,1672,417,15,15,0,15,0,15,0,402,344,0,344,216,128,58,1255,89,26,0,26,26,0,63,1166,1092,0,1092,992,100,74
1500000US131210101232,131210000000,Block Group 2 Census Tract 101.23 Fulton County Georgia,593,12,2,2,0,2,1,1,0,10,1,0,1,0,1,9,581,10,10,0,10,0,10,0,571,505,0,505,505,0,66
1500000US131210101233,131210000000,Block Group 3 Census Tract 101.23 Fulton County Georgia,683,122,28,0,0,0,0,0,28,94,85,0,85,36,49,9,561,81,0,0,0,0,0,81,480,447,0,447,447,0,33
1500000US131210102041,131210000000,Block Group 1 Census Tract 102.04 Fulton County Georgia,573,19,0,0,0,0,0,0,0,19,7,0,7,7,0,12,554,15,7,0,7,0,7,8,539,452,8,444,384,60,87
1500000US131210102042,131210000000,Block Group 2 Census Tract 102.04 Fulton County Georgia,1214,66,9,0,0,0,0,0,9,57,30,0,30,30,0,27,1148,11,11,0,11,11,0,0,1137,1004,0,1004,987,17,133
