GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10
Id,Id2,Geography,Estimate; Total:,Estimate; Total: - White alone,Estimate; Total: - Black or African American alone,Estimate; Total: - American Indian and Alaska Native alone,Estimate; Total: - Asian alone,Estimate; Total: - Native Hawaiian and Other Pacific Islander alone,Estimate; Total: - Some other race alone,Estimate; Total: - Two or more races:,Estimate; Total: - Two or more races: - Two races including Some other race,Estimate; Total: - Two or more races: - Two races excluding Some other race and three or more races
1500000US130670311181,1.31E+11,Block Group 1 Census Tract 311.18 Cobb County Georgia,1070,760,177,0,27,0,27,79,35,44
1500000US130670311182,1.31E+11,Block Group 2 Census Tract 311.18 Cobb County Georgia,2254,1315,273,0,637,0,0,29,0,29
1500000US130670311183,1.31E+11,Block Group 3 Census Tract 311.18 Cobb County Georgia,1975,983,768,0,79,0,91,54,54,0
1500000US130670312051,1.31E+11,Block Group 1 Census Tract 312.05 Cobb County Georgia,1846,833,855,0,88,0,0,70,0,70
1500000US130670312052,1.31E+11,Block Group 2 Census Tract 312.05 Cobb County Georgia,1881,1643,117,0,121,0,0,0,0,0
1500000US130670312053,1.31E+11,Block Group 3 Census Tract 312.05 Cobb County Georgia,2120,1167,870,0,14,0,52,17,0,17
1500000US130670312061,1.31E+11,Block Group 1 Census Tract 312.06 Cobb County Georgia,5173,2504,1913,0,654,0,25,77,0,77
1500000US130670312062,1.31E+11,Block Group 2 Census Tract 312.06 Cobb County Georgia,674,55,619,0,0,0,0,0,0,0
1500000US130670312063,1.31E+11,Block Group 3 Census Tract 312.06 Cobb County Georgia,3694,2054,1117,0,194,0,63,266,38,228
1500000US130670312071,1.31E+11,Block Group 1 Census Tract 312.07 Cobb County Georgia,914,615,116,0,170,0,0,13,0,13
1500000US130670312072,1.31E+11,Block Group 2 Census Tract 312.07 Cobb County Georgia,1655,940,583,0,40,0,0,92,0,92
1500000US130670312073,1.31E+11,Block Group 3 Census Tract 312.07 Cobb County Georgia,558,403,77,0,50,0,0,28,0,28
1500000US130670312081,1.31E+11,Block Group 1 Census Tract 312.08 Cobb County Georgia,581,274,244,0,63,0,0,0,0,0
1500000US130670312082,1.31E+11,Block Group 2 Census Tract 312.08 Cobb County Georgia,1944,957,234,0,753,0,0,0,0,0
1500000US130670312083,1.31E+11,Block Group 3 Census Tract 312.08 Cobb County Georgia,3807,1880,960,0,883,15,57,12,0,12
1500000US130670312091,1.31E+11,Block Group 1 Census Tract 312.09 Cobb County Georgia,2696,2103,254,25,236,0,25,53,37,16
1500000US130670312092,1.31E+11,Block Group 2 Census Tract 312.09 Cobb County Georgia,1475,1245,120,0,87,0,0,23,11,12
1500000US130670312111,1.31E+11,Block Group 1 Census Tract 312.11 Cobb County Georgia,492,174,246,0,52,0,0,20,0,20
1500000US130670312112,1.31E+11,Block Group 2 Census Tract 312.11 Cobb County Georgia,2927,1349,1305,0,15,0,142,116,0,116
1500000US130670312113,1.31E+11,Block Group 3 Census Tract 312.11 Cobb County Georgia,688,419,96,0,173,0,0,0,0,0
1500000US130670312121,1.31E+11,Block Group 1 Census Tract 312.12 Cobb County Georgia,2340,2197,53,0,48,0,7,35,0,35
1500000US130670313061,1.31E+11,Block Group 1 Census Tract 313.06 Cobb County Georgia,2369,1403,909,0,0,0,0,57,0,57
1500000US130670313062,1.31E+11,Block Group 2 Census Tract 313.06 Cobb County Georgia,1790,990,721,0,22,0,0,57,0,57
1500000US130670313071,1.31E+11,Block Group 1 Census Tract 313.07 Cobb County Georgia,1101,814,274,0,0,0,0,13,0,13
1500000US130670313072,1.31E+11,Block Group 2 Census Tract 313.07 Cobb County Georgia,2263,1429,507,0,31,0,271,25,0,25
1500000US130670313073,1.31E+11,Block Group 3 Census Tract 313.07 Cobb County Georgia,2394,1463,853,0,0,0,0,78,0,78
1500000US130670313081,1.31E+11,Block Group 1 Census Tract 313.08 Cobb County Georgia,942,696,158,0,17,0,71,0,0,0
1500000US130670313082,1.31E+11,Block Group 2 Census Tract 313.08 Cobb County Georgia,1957,740,1068,0,32,0,108,9,9,0
1500000US130670313083,1.31E+11,Block Group 3 Census Tract 313.08 Cobb County Georgia,2484,625,1769,0,17,0,55,18,18,0
1500000US130670313091,1.31E+11,Block Group 1 Census Tract 313.09 Cobb County Georgia,1148,647,352,9,0,0,140,0,0,0
1500000US130670313092,1.31E+11,Block Group 2 Census Tract 313.09 Cobb County Georgia,1907,845,1010,0,0,0,0,52,0,52
1500000US130670313093,1.31E+11,Block Group 3 Census Tract 313.09 Cobb County Georgia,2930,1613,1119,0,0,0,119,79,13,66
1500000US130670313094,1.31E+11,Block Group 4 Census Tract 313.09 Cobb County Georgia,2067,61,1885,0,0,0,41,80,43,37
1500000US130670313101,1.31E+11,Block Group 1 Census Tract 313.10 Cobb County Georgia,1694,15,1658,0,0,0,21,0,0,0
1500000US130670313102,1.31E+11,Block Group 2 Census Tract 313.10 Cobb County Georgia,3339,1214,1295,0,0,0,756,74,0,74
1500000US130670313103,1.31E+11,Block Group 3 Census Tract 313.10 Cobb County Georgia,2243,277,1780,50,0,0,0,136,60,76
1500000US130670313111,1.31E+11,Block Group 1 Census Tract 313.11 Cobb County Georgia,3711,941,2362,0,0,0,95,313,152,161
1500000US130670313112,1.31E+11,Block Group 2 Census Tract 313.11 Cobb County Georgia,3184,598,2002,0,0,0,471,113,47,66
1500000US130670313113,1.31E+11,Block Group 3 Census Tract 313.11 Cobb County Georgia,2670,818,1750,0,33,0,36,33,11,22
1500000US130670313121,1.31E+11,Block Group 1 Census Tract 313.12 Cobb County Georgia,1173,386,659,24,74,0,0,30,0,30
1500000US130670313122,1.31E+11,Block Group 2 Census Tract 313.12 Cobb County Georgia,741,356,385,0,0,0,0,0,0,0
1500000US130670313123,1.31E+11,Block Group 3 Census Tract 313.12 Cobb County Georgia,4833,1710,2718,0,113,0,220,72,0,72
1500000US130670313124,1.31E+11,Block Group 4 Census Tract 313.12 Cobb County Georgia,2825,1310,1104,0,22,0,304,85,50,35
1500000US130670313131,1.31E+11,Block Group 1 Census Tract 313.13 Cobb County Georgia,7495,4458,2092,0,613,0,185,147,60,87
1500000US130670313132,1.31E+11,Block Group 2 Census Tract 313.13 Cobb County Georgia,2861,1148,1485,0,125,0,0,103,0,103
1500000US130670314041,1.31E+11,Block Group 1 Census Tract 314.04 Cobb County Georgia,934,470,447,0,17,0,0,0,0,0
1500000US130670314042,1.31E+11,Block Group 2 Census Tract 314.04 Cobb County Georgia,3009,1975,881,0,0,0,61,92,0,92
1500000US130670314043,1.31E+11,Block Group 3 Census Tract 314.04 Cobb County Georgia,1495,800,695,0,0,0,0,0,0,0
1500000US130670314044,1.31E+11,Block Group 4 Census Tract 314.04 Cobb County Georgia,555,123,432,0,0,0,0,0,0,0
1500000US130670314051,1.31E+11,Block Group 1 Census Tract 314.05 Cobb County Georgia,2121,1150,654,0,0,0,317,0,0,0
1500000US130670314052,1.31E+11,Block Group 2 Census Tract 314.05 Cobb County Georgia,2958,1340,1524,0,87,0,7,0,0,0
1500000US130670314053,1.31E+11,Block Group 3 Census Tract 314.05 Cobb County Georgia,914,540,338,0,36,0,0,0,0,0
1500000US130670314054,1.31E+11,Block Group 4 Census Tract 314.05 Cobb County Georgia,1149,464,631,0,0,0,0,54,0,54
1500000US130670314055,1.31E+11,Block Group 5 Census Tract 314.05 Cobb County Georgia,1245,269,778,0,0,0,198,0,0,0
1500000US130670314061,1.31E+11,Block Group 1 Census Tract 314.06 Cobb County Georgia,1329,439,842,0,0,0,31,17,0,17
1500000US130670314062,1.31E+11,Block Group 2 Census Tract 314.06 Cobb County Georgia,2732,1344,1324,0,0,0,10,54,0,54
1500000US130670314063,1.31E+11,Block Group 3 Census Tract 314.06 Cobb County Georgia,3084,909,2154,0,5,0,0,16,0,16
1500000US130670314081,1.31E+11,Block Group 1 Census Tract 314.08 Cobb County Georgia,881,316,436,0,0,0,122,7,7,0
1500000US130670314082,1.31E+11,Block Group 2 Census Tract 314.08 Cobb County Georgia,3962,1129,2772,0,19,0,5,37,14,23
1500000US130670314083,1.31E+11,Block Group 3 Census Tract 314.08 Cobb County Georgia,948,374,548,0,0,0,0,26,0,26
1500000US130670314091,1.31E+11,Block Group 1 Census Tract 314.09 Cobb County Georgia,2789,1369,1317,0,33,0,0,70,0,70
1500000US130670314092,1.31E+11,Block Group 2 Census Tract 314.09 Cobb County Georgia,2380,839,1293,0,30,0,150,68,60,8
1500000US130670315031,1.31E+11,Block Group 1 Census Tract 315.03 Cobb County Georgia,1284,695,537,0,25,0,0,27,0,27
1500000US130670315032,1.31E+11,Block Group 2 Census Tract 315.03 Cobb County Georgia,3625,1187,2285,0,39,0,0,114,0,114
1500000US130670315033,1.31E+11,Block Group 3 Census Tract 315.03 Cobb County Georgia,2758,1288,1286,0,20,0,95,69,0,69
1500000US130670315034,1.31E+11,Block Group 4 Census Tract 315.03 Cobb County Georgia,1520,665,476,0,155,0,210,14,0,14
1500000US130670315051,1.31E+11,Block Group 1 Census Tract 315.05 Cobb County Georgia,2428,1074,1253,0,89,0,0,12,0,12
1500000US130670315052,1.31E+11,Block Group 2 Census Tract 315.05 Cobb County Georgia,1286,576,668,42,0,0,0,0,0,0
1500000US130670315053,1.31E+11,Block Group 3 Census Tract 315.05 Cobb County Georgia,2068,1014,941,0,48,0,21,44,22,22
1500000US130670315061,1.31E+11,Block Group 1 Census Tract 315.06 Cobb County Georgia,2050,1112,698,0,107,0,133,0,0,0
1500000US130670315062,1.31E+11,Block Group 2 Census Tract 315.06 Cobb County Georgia,2397,785,1133,0,9,17,352,101,0,101
1500000US130670315063,1.31E+11,Block Group 3 Census Tract 315.06 Cobb County Georgia,579,369,130,8,21,0,0,51,0,51
1500000US130670315071,1.31E+11,Block Group 1 Census Tract 315.07 Cobb County Georgia,1909,524,1242,0,0,0,143,0,0,0
1500000US130670315072,1.31E+11,Block Group 2 Census Tract 315.07 Cobb County Georgia,1618,541,1067,0,0,0,0,10,0,10
1500000US130670315081,1.31E+11,Block Group 1 Census Tract 315.08 Cobb County Georgia,1686,849,734,0,0,0,0,103,0,103
1500000US130670315082,1.31E+11,Block Group 2 Census Tract 315.08 Cobb County Georgia,2925,1661,1012,0,0,0,0,252,57,195
1500000US130670315091,1.31E+11,Block Group 1 Census Tract 315.09 Cobb County Georgia,2292,1165,1070,0,0,0,42,15,0,15
1500000US130670315092,1.31E+11,Block Group 2 Census Tract 315.09 Cobb County Georgia,1765,500,1130,0,0,0,52,83,83,0
1500000US130670315093,1.31E+11,Block Group 3 Census Tract 315.09 Cobb County Georgia,1635,636,965,0,0,0,0,34,0,34
1500000US130670315094,1.31E+11,Block Group 4 Census Tract 315.09 Cobb County Georgia,2327,1084,1013,0,196,0,0,34,34,0
1500000US130670315095,1.31E+11,Block Group 5 Census Tract 315.09 Cobb County Georgia,1667,763,855,0,0,0,19,30,14,16
1500000US130890201001,1.31E+11,Block Group 1 Census Tract 201 DeKalb County Georgia,1853,1719,20,0,77,0,0,37,0,37
1500000US130890202001,1.31E+11,Block Group 1 Census Tract 202 DeKalb County Georgia,840,806,0,0,34,0,0,0,0,0
1500000US130890202002,1.31E+11,Block Group 2 Census Tract 202 DeKalb County Georgia,1200,1041,69,0,39,0,45,6,0,6
1500000US130890203001,1.31E+11,Block Group 1 Census Tract 203 DeKalb County Georgia,862,753,52,0,10,0,0,47,0,47
1500000US130890203002,1.31E+11,Block Group 2 Census Tract 203 DeKalb County Georgia,1073,957,0,0,12,0,0,104,0,104
1500000US130890203003,1.31E+11,Block Group 3 Census Tract 203 DeKalb County Georgia,1832,1408,243,0,74,0,75,32,0,32
1500000US130890204001,1.31E+11,Block Group 1 Census Tract 204 DeKalb County Georgia,1629,1513,39,0,50,0,13,14,0,14
1500000US130890204002,1.31E+11,Block Group 2 Census Tract 204 DeKalb County Georgia,822,695,63,0,13,0,0,51,10,41
1500000US130890205001,1.31E+11,Block Group 1 Census Tract 205 DeKalb County Georgia,1041,391,459,14,29,0,122,26,0,26
1500000US130890205002,1.31E+11,Block Group 2 Census Tract 205 DeKalb County Georgia,1881,666,1156,0,0,0,43,16,15,1
1500000US130890206001,1.31E+11,Block Group 1 Census Tract 206 DeKalb County Georgia,463,130,313,0,11,0,0,9,0,9
1500000US130890206002,1.31E+11,Block Group 2 Census Tract 206 DeKalb County Georgia,1404,526,812,0,43,0,10,13,0,13
1500000US130890207001,1.31E+11,Block Group 1 Census Tract 207 DeKalb County Georgia,1629,729,848,0,9,0,20,23,0,23
1500000US130890207002,1.31E+11,Block Group 2 Census Tract 207 DeKalb County Georgia,431,261,130,0,23,0,0,17,0,17
1500000US130890208011,1.31E+11,Block Group 1 Census Tract 208.01 DeKalb County Georgia,1035,685,323,0,18,0,0,9,0,9
1500000US130890208012,1.31E+11,Block Group 2 Census Tract 208.01 DeKalb County Georgia,1557,665,839,15,0,0,9,29,0,29
1500000US130890208021,1.31E+11,Block Group 1 Census Tract 208.02 DeKalb County Georgia,688,379,284,0,10,0,0,15,0,15
1500000US130890208022,1.31E+11,Block Group 2 Census Tract 208.02 DeKalb County Georgia,1605,404,1133,0,41,0,27,0,0,0
1500000US130890208023,1.31E+11,Block Group 3 Census Tract 208.02 DeKalb County Georgia,961,486,462,0,13,0,0,0,0,0
1500000US130890208024,1.31E+11,Block Group 4 Census Tract 208.02 DeKalb County Georgia,1002,319,652,0,6,0,0,25,0,25
1500000US130890209001,1.31E+11,Block Group 1 Census Tract 209 DeKalb County Georgia,1411,593,740,0,0,0,25,53,40,13
1500000US130890209002,1.31E+11,Block Group 2 Census Tract 209 DeKalb County Georgia,1221,719,453,0,0,0,0,49,0,49
1500000US130890209003,1.31E+11,Block Group 3 Census Tract 209 DeKalb County Georgia,2017,639,1348,0,0,0,30,0,0,0
1500000US130890209004,1.31E+11,Block Group 4 Census Tract 209 DeKalb County Georgia,1027,261,766,0,0,0,0,0,0,0
1500000US130890211011,1.31E+11,Block Group 1 Census Tract 211.01 DeKalb County Georgia,3797,3057,437,0,200,0,8,95,0,95
1500000US130890211021,1.31E+11,Block Group 1 Census Tract 211.02 DeKalb County Georgia,181,72,59,0,50,0,0,0,0,0
1500000US130890211022,1.31E+11,Block Group 2 Census Tract 211.02 DeKalb County Georgia,1785,1563,162,0,32,15,0,13,13,0
1500000US130890211023,1.31E+11,Block Group 3 Census Tract 211.02 DeKalb County Georgia,1180,713,269,0,90,0,93,15,12,3
1500000US130890211024,1.31E+11,Block Group 4 Census Tract 211.02 DeKalb County Georgia,2076,1917,63,0,96,0,0,0,0,0
1500000US130890212021,1.31E+11,Block Group 1 Census Tract 212.02 DeKalb County Georgia,2974,2539,308,0,71,0,0,56,0,56
1500000US130890212022,1.31E+11,Block Group 2 Census Tract 212.02 DeKalb County Georgia,2048,1693,46,0,189,0,46,74,0,74
1500000US130890212023,1.31E+11,Block Group 3 Census Tract 212.02 DeKalb County Georgia,2062,1900,61,0,62,0,27,12,0,12
1500000US130890212041,1.31E+11,Block Group 1 Census Tract 212.04 DeKalb County Georgia,1728,1100,56,149,51,0,334,38,0,38
1500000US130890212042,1.31E+11,Block Group 2 Census Tract 212.04 DeKalb County Georgia,1741,789,0,43,18,0,891,0,0,0
1500000US130890212043,1.31E+11,Block Group 3 Census Tract 212.04 DeKalb County Georgia,960,733,21,0,0,0,206,0,0,0
1500000US130890212081,1.31E+11,Block Group 1 Census Tract 212.08 DeKalb County Georgia,2501,1443,380,222,88,0,225,143,0,143
1500000US130890212082,1.31E+11,Block Group 2 Census Tract 212.08 DeKalb County Georgia,1654,1162,38,0,406,0,0,48,0,48
1500000US130890212091,1.31E+11,Block Group 1 Census Tract 212.09 DeKalb County Georgia,1081,707,125,0,249,0,0,0,0,0
1500000US130890212092,1.31E+11,Block Group 2 Census Tract 212.09 DeKalb County Georgia,1653,1234,199,0,182,0,0,38,25,13
1500000US130890212093,1.31E+11,Block Group 3 Census Tract 212.09 DeKalb County Georgia,1885,1274,166,28,346,19,0,52,0,52
1500000US130890212094,1.31E+11,Block Group 4 Census Tract 212.09 DeKalb County Georgia,1130,950,0,0,82,0,83,15,0,15
1500000US130890212101,1.31E+11,Block Group 1 Census Tract 212.10 DeKalb County Georgia,1935,1675,53,0,168,0,14,25,0,25
1500000US130890212102,1.31E+11,Block Group 2 Census Tract 212.10 DeKalb County Georgia,1142,1027,8,0,93,0,0,14,0,14
1500000US130890212103,1.31E+11,Block Group 3 Census Tract 212.10 DeKalb County Georgia,2364,2182,10,21,75,0,19,57,0,57
1500000US130890212111,1.31E+11,Block Group 1 Census Tract 212.11 DeKalb County Georgia,1400,1329,32,0,39,0,0,0,0,0
1500000US130890212112,1.31E+11,Block Group 2 Census Tract 212.11 DeKalb County Georgia,1834,1498,8,0,249,6,18,55,0,55
1500000US130890212113,1.31E+11,Block Group 3 Census Tract 212.11 DeKalb County Georgia,1398,1220,38,0,128,0,0,12,0,12
1500000US130890212131,1.31E+11,Block Group 1 Census Tract 212.13 DeKalb County Georgia,1114,1038,0,0,76,0,0,0,0,0
1500000US130890212132,1.31E+11,Block Group 2 Census Tract 212.13 DeKalb County Georgia,2460,2423,0,0,37,0,0,0,0,0
1500000US130890212141,1.31E+11,Block Group 1 Census Tract 212.14 DeKalb County Georgia,1750,1622,89,0,39,0,0,0,0,0
1500000US130890212142,1.31E+11,Block Group 2 Census Tract 212.14 DeKalb County Georgia,2886,2679,34,0,66,0,86,21,0,21
1500000US130890212143,1.31E+11,Block Group 3 Census Tract 212.14 DeKalb County Georgia,1649,1607,0,0,42,0,0,0,0,0
1500000US130890212151,1.31E+11,Block Group 1 Census Tract 212.15 DeKalb County Georgia,3341,1601,416,0,1242,0,22,60,31,29
1500000US130890212152,1.31E+11,Block Group 2 Census Tract 212.15 DeKalb County Georgia,2285,1007,13,0,1213,0,0,52,0,52
1500000US130890212161,1.31E+11,Block Group 1 Census Tract 212.16 DeKalb County Georgia,1859,1580,0,0,149,0,0,130,0,130
1500000US130890212162,1.31E+11,Block Group 2 Census Tract 212.16 DeKalb County Georgia,4036,2183,893,0,703,0,0,257,0,257
1500000US130890212163,1.31E+11,Block Group 3 Census Tract 212.16 DeKalb County Georgia,2633,1441,770,0,370,0,22,30,8,22
1500000US130890212171,1.31E+11,Block Group 1 Census Tract 212.17 DeKalb County Georgia,2385,1666,351,0,286,0,0,82,0,82
1500000US130890212181,1.31E+11,Block Group 1 Census Tract 212.18 DeKalb County Georgia,1605,683,656,0,166,0,0,100,0,100
1500000US130890212182,1.31E+11,Block Group 2 Census Tract 212.18 DeKalb County Georgia,1941,875,704,20,273,0,39,30,0,30
1500000US130890212183,1.31E+11,Block Group 3 Census Tract 212.18 DeKalb County Georgia,1291,955,128,0,208,0,0,0,0,0
1500000US130890213011,1.31E+11,Block Group 1 Census Tract 213.01 DeKalb County Georgia,1033,634,86,91,31,0,191,0,0,0
1500000US130890213012,1.31E+11,Block Group 2 Census Tract 213.01 DeKalb County Georgia,2671,1188,1010,5,314,0,0,154,48,106
1500000US130890213031,1.31E+11,Block Group 1 Census Tract 213.03 DeKalb County Georgia,2869,1714,223,0,485,0,335,112,0,112
1500000US130890213032,1.31E+11,Block Group 2 Census Tract 213.03 DeKalb County Georgia,1294,502,347,0,299,0,83,63,0,63
1500000US130890213033,1.31E+11,Block Group 3 Census Tract 213.03 DeKalb County Georgia,2378,1548,147,34,196,0,448,5,5,0
1500000US130890213051,1.31E+11,Block Group 1 Census Tract 213.05 DeKalb County Georgia,1010,594,44,0,128,0,232,12,0,12
1500000US130890213052,1.31E+11,Block Group 2 Census Tract 213.05 DeKalb County Georgia,4223,2109,732,158,414,13,564,233,91,142
1500000US130890213061,1.31E+11,Block Group 1 Census Tract 213.06 DeKalb County Georgia,2452,1646,316,0,327,0,163,0,0,0
1500000US130890213062,1.31E+11,Block Group 2 Census Tract 213.06 DeKalb County Georgia,622,419,131,0,72,0,0,0,0,0
1500000US130890213063,1.31E+11,Block Group 3 Census Tract 213.06 DeKalb County Georgia,1942,1104,301,0,126,42,369,0,0,0
1500000US130890213071,1.31E+11,Block Group 1 Census Tract 213.07 DeKalb County Georgia,1298,898,61,0,225,0,85,29,0,29
1500000US130890213072,1.31E+11,Block Group 2 Census Tract 213.07 DeKalb County Georgia,3127,1746,478,5,781,0,39,78,0,78
1500000US130890213081,1.31E+11,Block Group 1 Census Tract 213.08 DeKalb County Georgia,1598,916,93,0,373,0,186,30,0,30
1500000US130890213082,1.31E+11,Block Group 2 Census Tract 213.08 DeKalb County Georgia,325,229,96,0,0,0,0,0,0,0
1500000US130890213083,1.31E+11,Block Group 3 Census Tract 213.08 DeKalb County Georgia,1833,1230,143,0,252,0,208,0,0,0
1500000US130890214051,1.31E+11,Block Group 1 Census Tract 214.05 DeKalb County Georgia,1168,1075,29,0,39,0,0,25,0,25
1500000US130890214052,1.31E+11,Block Group 2 Census Tract 214.05 DeKalb County Georgia,1760,1330,137,0,238,0,0,55,0,55
1500000US130890214053,1.31E+11,Block Group 3 Census Tract 214.05 DeKalb County Georgia,1289,1136,55,0,48,0,50,0,0,0
1500000US130890214091,1.31E+11,Block Group 1 Census Tract 214.09 DeKalb County Georgia,2157,933,835,0,170,0,204,15,0,15
1500000US130890214092,1.31E+11,Block Group 2 Census Tract 214.09 DeKalb County Georgia,825,590,0,0,19,0,216,0,0,0
1500000US130890214101,1.31E+11,Block Group 1 Census Tract 214.10 DeKalb County Georgia,1928,1703,51,0,0,0,174,0,0,0
1500000US130890214102,1.31E+11,Block Group 2 Census Tract 214.10 DeKalb County Georgia,1265,690,37,15,42,0,417,64,0,64
1500000US130890214103,1.31E+11,Block Group 3 Census Tract 214.10 DeKalb County Georgia,1312,1006,254,0,29,0,0,23,0,23
1500000US130890214111,1.31E+11,Block Group 1 Census Tract 214.11 DeKalb County Georgia,1757,1550,56,0,112,0,27,12,0,12
1500000US130890214112,1.31E+11,Block Group 2 Census Tract 214.11 DeKalb County Georgia,1769,1401,214,0,58,0,81,15,0,15
1500000US130890214121,1.31E+11,Block Group 1 Census Tract 214.12 DeKalb County Georgia,1097,1040,0,0,0,0,45,12,0,12
1500000US130890214122,1.31E+11,Block Group 2 Census Tract 214.12 DeKalb County Georgia,1371,1130,120,0,73,0,30,18,0,18
1500000US130890214123,1.31E+11,Block Group 3 Census Tract 214.12 DeKalb County Georgia,1101,1005,25,0,33,0,0,38,0,38
1500000US130890214131,1.31E+11,Block Group 1 Census Tract 214.13 DeKalb County Georgia,3117,1830,246,200,61,0,732,48,0,48
1500000US130890214132,1.31E+11,Block Group 2 Census Tract 214.13 DeKalb County Georgia,1572,793,269,0,0,0,510,0,0,0
1500000US130890214141,1.31E+11,Block Group 1 Census Tract 214.14 DeKalb County Georgia,2965,1481,703,0,63,0,683,35,0,35
1500000US130890214142,1.31E+11,Block Group 2 Census Tract 214.14 DeKalb County Georgia,865,301,278,0,69,0,211,6,0,6
1500000US130890214151,1.31E+11,Block Group 1 Census Tract 214.15 DeKalb County Georgia,1053,896,95,0,26,0,0,36,29,7
1500000US130890214152,1.31E+11,Block Group 2 Census Tract 214.15 DeKalb County Georgia,1130,848,60,0,168,0,0,54,21,33
1500000US130890214153,1.31E+11,Block Group 3 Census Tract 214.15 DeKalb County Georgia,1837,1131,236,0,25,0,331,114,66,48
1500000US130890214161,1.31E+11,Block Group 1 Census Tract 214.16 DeKalb County Georgia,2181,1434,130,0,136,0,481,0,0,0
1500000US130890214162,1.31E+11,Block Group 2 Census Tract 214.16 DeKalb County Georgia,441,420,13,0,8,0,0,0,0,0
1500000US130890214171,1.31E+11,Block Group 1 Census Tract 214.17 DeKalb County Georgia,1054,560,333,0,127,0,0,34,0,34
1500000US130890214172,1.31E+11,Block Group 2 Census Tract 214.17 DeKalb County Georgia,1365,683,92,204,15,0,324,47,0,47
1500000US130890214173,1.31E+11,Block Group 3 Census Tract 214.17 DeKalb County Georgia,3040,1755,171,0,0,0,1114,0,0,0
1500000US130890215021,1.31E+11,Block Group 1 Census Tract 215.02 DeKalb County Georgia,1422,1007,230,38,121,0,26,0,0,0
1500000US130890215022,1.31E+11,Block Group 2 Census Tract 215.02 DeKalb County Georgia,1461,1005,103,0,72,0,0,281,0,281
1500000US130890215023,1.31E+11,Block Group 3 Census Tract 215.02 DeKalb County Georgia,1739,1225,438,0,54,0,0,22,0,22
1500000US130890215031,1.31E+11,Block Group 1 Census Tract 215.03 DeKalb County Georgia,1557,1030,208,0,309,0,0,10,0,10
1500000US130890215032,1.31E+11,Block Group 2 Census Tract 215.03 DeKalb County Georgia,943,765,120,0,41,0,0,17,0,17
1500000US130890215033,1.31E+11,Block Group 3 Census Tract 215.03 DeKalb County Georgia,1527,693,93,13,306,0,259,163,0,163
1500000US130890215041,1.31E+11,Block Group 1 Census Tract 215.04 DeKalb County Georgia,1517,1244,42,0,231,0,0,0,0,0
1500000US130890215042,1.31E+11,Block Group 2 Census Tract 215.04 DeKalb County Georgia,2057,1567,250,0,204,0,24,12,0,12
1500000US130890215043,1.31E+11,Block Group 3 Census Tract 215.04 DeKalb County Georgia,1347,1121,80,0,130,0,0,16,0,16
1500000US130890216021,1.31E+11,Block Group 1 Census Tract 216.02 DeKalb County Georgia,1645,1179,151,0,184,0,114,17,0,17
1500000US130890216022,1.31E+11,Block Group 2 Census Tract 216.02 DeKalb County Georgia,2573,2207,67,0,206,0,39,54,40,14
1500000US130890216031,1.31E+11,Block Group 1 Census Tract 216.03 DeKalb County Georgia,1778,1436,86,40,48,0,0,168,0,168
1500000US130890216032,1.31E+11,Block Group 2 Census Tract 216.03 DeKalb County Georgia,1600,1006,377,0,172,0,9,36,0,36
1500000US130890216033,1.31E+11,Block Group 3 Census Tract 216.03 DeKalb County Georgia,1043,688,252,12,72,0,0,19,11,8
1500000US130890216041,1.31E+11,Block Group 1 Census Tract 216.04 DeKalb County Georgia,1959,1671,103,0,112,0,38,35,0,35
1500000US130890216042,1.31E+11,Block Group 2 Census Tract 216.04 DeKalb County Georgia,1128,936,185,0,0,0,7,0,0,0
1500000US130890216051,1.31E+11,Block Group 1 Census Tract 216.05 DeKalb County Georgia,1567,1475,30,0,46,0,16,0,0,0
1500000US130890216052,1.31E+11,Block Group 2 Census Tract 216.05 DeKalb County Georgia,1086,873,24,0,149,0,17,23,23,0
1500000US130890216053,1.31E+11,Block Group 3 Census Tract 216.05 DeKalb County Georgia,2464,1039,833,0,215,0,316,61,0,61
1500000US130890217031,1.31E+11,Block Group 1 Census Tract 217.03 DeKalb County Georgia,2356,1814,69,0,380,0,0,93,0,93
1500000US130890217032,1.31E+11,Block Group 2 Census Tract 217.03 DeKalb County Georgia,2445,2291,25,0,81,0,30,18,0,18
1500000US130890217041,1.31E+11,Block Group 1 Census Tract 217.04 DeKalb County Georgia,1285,893,73,0,150,0,0,169,0,169
1500000US130890217042,1.31E+11,Block Group 2 Census Tract 217.04 DeKalb County Georgia,1000,895,25,0,62,0,18,0,0,0
1500000US130890217043,1.31E+11,Block Group 3 Census Tract 217.04 DeKalb County Georgia,2934,2353,107,16,371,0,13,74,0,74
1500000US130890217051,1.31E+11,Block Group 1 Census Tract 217.05 DeKalb County Georgia,2268,1040,880,0,21,0,302,25,0,25
1500000US130890217052,1.31E+11,Block Group 2 Census Tract 217.05 DeKalb County Georgia,1345,723,137,35,241,0,209,0,0,0
1500000US130890217053,1.31E+11,Block Group 3 Census Tract 217.05 DeKalb County Georgia,1357,593,466,0,266,0,9,23,11,12
1500000US130890217061,1.31E+11,Block Group 1 Census Tract 217.06 DeKalb County Georgia,804,654,48,0,69,0,0,33,0,33
