GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10,HD01_VD11,HD01_VD12,HD01_VD13,HD01_VD14,HD01_VD15,HD01_VD16,HD01_VD17,HD01_VD18,HD01_VD19,HD01_VD20,HD01_VD21
Id,Id2,Geography,Estimate; Total:,Estimate; Male:,Estimate; Male: - Private for-profit wage and salary workers:,Estimate; Male: - Private for-profit wage and salary workers: - Employee of private company workers,Estimate; Male: - Private for-profit wage and salary workers: - Self-employed in own incorporated business workers,Estimate; Male: - Private not-for-profit wage and salary workers,Estimate; Male: - Local government workers,Estimate; Male: - State government workers,Estimate; Male: - Federal government workers,Estimate; Male: - Self-employed in own not incorporated business workers,Estimate; Male: - Unpaid family workers,Estimate; Female:,Estimate; Female: - Private for-profit wage and salary workers:,Estimate; Female: - Private for-profit wage and salary workers: - Employee of private company workers,Estimate; Female: - Private for-profit wage and salary workers: - Self-employed in own incorporated business workers,Estimate; Female: - Private not-for-profit wage and salary workers,Estimate; Female: - Local government workers,Estimate; Female: - State government workers,Estimate; Female: - Federal government workers,Estimate; Female: - Self-employed in own not incorporated business workers,Estimate; Female: - Unpaid family workers
1500000US130890220082,130890000000,Block Group 2 Census Tract 220.08 DeKalb County Georgia,1172,814,751,751,0,11,0,0,0,0,52,358,316,316,0,24,0,0,0,18,0
1500000US130890220083,130890000000,Block Group 3 Census Tract 220.08 DeKalb County Georgia,1032,536,463,445,18,19,0,29,10,15,0,496,383,357,26,31,51,16,0,15,0
1500000US130890220084,130890000000,Block Group 4 Census Tract 220.08 DeKalb County Georgia,379,212,185,172,13,0,0,0,0,27,0,167,148,148,0,0,19,0,0,0,0
1500000US130890220091,130890000000,Block Group 1 Census Tract 220.09 DeKalb County Georgia,928,502,431,398,33,71,0,0,0,0,0,426,357,357,0,23,0,23,23,0,0
1500000US130890220092,130890000000,Block Group 2 Census Tract 220.09 DeKalb County Georgia,884,405,363,350,13,16,14,12,0,0,0,479,402,402,0,0,77,0,0,0,0
1500000US130890220093,130890000000,Block Group 3 Census Tract 220.09 DeKalb County Georgia,806,234,183,183,0,17,0,0,0,34,0,572,439,439,0,61,0,72,0,0,0
1500000US130890220101,130890000000,Block Group 1 Census Tract 220.10 DeKalb County Georgia,1068,601,509,460,49,7,0,15,24,46,0,467,301,301,0,50,37,19,0,60,0
1500000US130890221001,130890000000,Block Group 1 Census Tract 221 DeKalb County Georgia,877,474,347,334,13,0,64,0,49,14,0,403,345,345,0,36,5,10,7,0,0
1500000US130890221002,130890000000,Block Group 2 Census Tract 221 DeKalb County Georgia,574,285,167,146,21,34,11,17,0,56,0,289,147,134,13,24,38,17,12,51,0
1500000US130890222031,130890000000,Block Group 1 Census Tract 222.03 DeKalb County Georgia,1022,582,360,348,12,28,19,32,14,129,0,440,254,243,11,100,46,25,0,15,0
1500000US130890222041,130890000000,Block Group 1 Census Tract 222.04 DeKalb County Georgia,1261,663,516,497,19,102,0,45,0,0,0,598,464,447,17,61,13,16,0,29,15
1500000US130890222042,130890000000,Block Group 2 Census Tract 222.04 DeKalb County Georgia,384,141,93,93,0,0,27,0,0,21,0,243,178,156,22,7,17,13,19,9,0
1500000US130890222043,130890000000,Block Group 3 Census Tract 222.04 DeKalb County Georgia,821,568,457,457,0,20,91,0,0,0,0,253,198,198,0,33,0,22,0,0,0
1500000US130890222044,130890000000,Block Group 4 Census Tract 222.04 DeKalb County Georgia,396,198,173,173,0,0,0,0,25,0,0,198,166,166,0,32,0,0,0,0,0
1500000US130890223011,130890000000,Block Group 1 Census Tract 223.01 DeKalb County Georgia,637,286,208,165,43,30,15,0,20,13,0,351,93,93,0,170,60,28,0,0,0
1500000US130890223012,130890000000,Block Group 2 Census Tract 223.01 DeKalb County Georgia,153,71,27,17,10,14,0,15,15,0,0,82,54,54,0,12,0,0,0,16,0
1500000US130890223013,130890000000,Block Group 3 Census Tract 223.01 DeKalb County Georgia,612,224,195,178,17,0,0,0,0,29,0,388,193,193,0,120,14,0,38,23,0
1500000US130890223014,130890000000,Block Group 4 Census Tract 223.01 DeKalb County Georgia,810,416,258,192,66,33,0,10,55,60,0,394,248,190,58,53,26,0,43,24,0
1500000US130890223015,130890000000,Block Group 5 Census Tract 223.01 DeKalb County Georgia,956,624,431,431,0,127,0,32,19,15,0,332,132,132,0,122,16,17,15,30,0
1500000US130890223021,130890000000,Block Group 1 Census Tract 223.02 DeKalb County Georgia,697,362,205,205,0,99,9,10,13,26,0,335,166,133,33,58,28,18,65,0,0
1500000US130890223022,130890000000,Block Group 2 Census Tract 223.02 DeKalb County Georgia,602,286,183,134,49,0,0,26,31,46,0,316,165,165,0,72,36,11,20,12,0
1500000US130890223023,130890000000,Block Group 3 Census Tract 223.02 DeKalb County Georgia,1078,420,227,227,0,68,14,21,62,28,0,658,311,311,0,128,32,18,14,155,0
1500000US130890224011,130890000000,Block Group 1 Census Tract 224.01 DeKalb County Georgia,1331,611,452,376,76,72,25,14,21,27,0,720,287,287,0,244,96,0,72,21,0
1500000US130890224012,130890000000,Block Group 2 Census Tract 224.01 DeKalb County Georgia,598,253,220,207,13,0,0,0,0,33,0,345,277,267,10,19,28,17,0,4,0
1500000US130890224013,130890000000,Block Group 3 Census Tract 224.01 DeKalb County Georgia,681,395,273,246,27,0,25,25,39,18,15,286,142,132,10,32,4,16,27,65,0
1500000US130890224021,130890000000,Block Group 1 Census Tract 224.02 DeKalb County Georgia,1041,386,186,165,21,139,0,31,30,0,0,655,373,365,8,260,6,0,5,11,0
1500000US130890224022,130890000000,Block Group 2 Census Tract 224.02 DeKalb County Georgia,755,345,121,113,8,205,0,12,7,0,0,410,198,198,0,180,18,8,6,0,0
1500000US130890224031,130890000000,Block Group 1 Census Tract 224.03 DeKalb County Georgia,572,335,229,171,58,46,11,14,8,27,0,237,152,144,8,58,0,0,0,27,0
1500000US130890224032,130890000000,Block Group 2 Census Tract 224.03 DeKalb County Georgia,822,433,288,199,89,78,12,20,19,16,0,389,235,217,18,82,27,9,18,18,0
1500000US130890224033,130890000000,Block Group 3 Census Tract 224.03 DeKalb County Georgia,402,228,133,106,27,54,20,8,13,0,0,174,76,56,20,64,8,9,17,0,0
1500000US130890225001,130890000000,Block Group 1 Census Tract 225 DeKalb County Georgia,361,208,139,139,0,28,16,25,0,0,0,153,68,68,0,45,0,15,14,11,0
1500000US130890225002,130890000000,Block Group 2 Census Tract 225 DeKalb County Georgia,463,186,152,99,53,13,0,0,0,21,0,277,117,91,26,80,12,10,23,23,12
1500000US130890225003,130890000000,Block Group 3 Census Tract 225 DeKalb County Georgia,718,269,201,175,26,17,0,25,26,0,0,449,237,184,53,91,15,0,106,0,0
1500000US130890225004,130890000000,Block Group 4 Census Tract 225 DeKalb County Georgia,834,410,207,170,37,65,0,11,92,35,0,424,243,154,89,94,11,39,13,24,0
1500000US130890226001,130890000000,Block Group 1 Census Tract 226 DeKalb County Georgia,1292,617,517,429,88,24,15,15,0,46,0,675,360,315,45,130,31,47,38,69,0
1500000US130890226002,130890000000,Block Group 2 Census Tract 226 DeKalb County Georgia,1108,468,318,267,51,62,26,16,10,36,0,640,359,323,36,112,82,31,22,34,0
1500000US130890226003,130890000000,Block Group 3 Census Tract 226 DeKalb County Georgia,934,452,260,237,23,66,0,94,0,32,0,482,264,216,48,92,16,43,13,54,0
1500000US130890227001,130890000000,Block Group 1 Census Tract 227 DeKalb County Georgia,912,423,252,236,16,51,0,0,23,97,0,489,279,269,10,63,33,50,37,27,0
1500000US130890227002,130890000000,Block Group 2 Census Tract 227 DeKalb County Georgia,504,229,151,142,9,40,0,9,7,22,0,275,198,191,7,35,30,8,4,0,0
1500000US130890227003,130890000000,Block Group 3 Census Tract 227 DeKalb County Georgia,834,333,244,190,54,19,38,6,19,7,0,501,287,287,0,121,16,30,35,12,0
1500000US130890228001,130890000000,Block Group 1 Census Tract 228 DeKalb County Georgia,500,197,118,87,31,53,26,0,0,0,0,303,148,135,13,112,43,0,0,0,0
1500000US130890228002,130890000000,Block Group 2 Census Tract 228 DeKalb County Georgia,725,308,236,236,0,51,0,16,5,0,0,417,269,254,15,55,16,16,36,25,0
1500000US130890228003,130890000000,Block Group 3 Census Tract 228 DeKalb County Georgia,621,303,124,120,4,129,17,21,12,0,0,318,157,117,40,85,22,23,12,19,0
1500000US130890229001,130890000000,Block Group 1 Census Tract 229 DeKalb County Georgia,936,386,277,263,14,34,17,27,0,31,0,550,222,184,38,103,68,59,25,73,0
1500000US130890229002,130890000000,Block Group 2 Census Tract 229 DeKalb County Georgia,61,17,17,9,8,0,0,0,0,0,0,44,28,17,11,7,0,0,9,0,0
1500000US130890229003,130890000000,Block Group 3 Census Tract 229 DeKalb County Georgia,879,441,340,307,33,36,13,14,38,0,0,438,206,187,19,126,46,16,44,0,0
1500000US130890230001,130890000000,Block Group 1 Census Tract 230 DeKalb County Georgia,1052,462,327,263,64,36,21,25,39,14,0,590,307,236,71,134,20,77,23,29,0
1500000US130890231011,130890000000,Block Group 1 Census Tract 231.01 DeKalb County Georgia,380,167,108,99,9,25,0,6,0,28,0,213,135,104,31,32,9,0,7,30,0
1500000US130890231012,130890000000,Block Group 2 Census Tract 231.01 DeKalb County Georgia,750,278,200,191,9,0,22,0,0,56,0,472,286,278,8,31,27,0,16,112,0
1500000US130890231013,130890000000,Block Group 3 Census Tract 231.01 DeKalb County Georgia,331,137,76,71,5,28,19,0,7,7,0,194,143,137,6,22,7,0,15,7,0
1500000US130890231014,130890000000,Block Group 4 Census Tract 231.01 DeKalb County Georgia,562,170,103,92,11,21,11,6,10,19,0,392,228,228,0,74,90,0,0,0,0
1500000US130890231021,130890000000,Block Group 1 Census Tract 231.02 DeKalb County Georgia,708,315,243,173,70,32,0,0,9,31,0,393,221,196,25,76,24,9,33,30,0
1500000US130890231022,130890000000,Block Group 2 Census Tract 231.02 DeKalb County Georgia,884,410,321,289,32,8,17,0,14,50,0,474,286,266,20,38,71,41,38,0,0
1500000US130890231071,130890000000,Block Group 1 Census Tract 231.07 DeKalb County Georgia,1026,406,264,264,0,47,21,62,0,12,0,620,417,407,10,43,56,45,20,39,0
1500000US130890231072,130890000000,Block Group 2 Census Tract 231.07 DeKalb County Georgia,420,258,124,124,0,51,38,0,9,36,0,162,112,112,0,9,3,18,20,0,0
1500000US130890231073,130890000000,Block Group 3 Census Tract 231.07 DeKalb County Georgia,431,179,135,114,21,11,17,9,7,0,0,252,163,163,0,49,17,18,5,0,0
1500000US130890231081,130890000000,Block Group 1 Census Tract 231.08 DeKalb County Georgia,589,326,241,222,19,7,22,26,23,7,0,263,159,159,0,21,28,25,0,30,0
1500000US130890231082,130890000000,Block Group 2 Census Tract 231.08 DeKalb County Georgia,362,107,43,43,0,57,0,0,0,7,0,255,181,181,0,59,15,0,0,0,0
1500000US130890231083,130890000000,Block Group 3 Census Tract 231.08 DeKalb County Georgia,558,266,240,208,32,0,26,0,0,0,0,292,227,227,0,16,49,0,0,0,0
1500000US130890231111,130890000000,Block Group 1 Census Tract 231.11 DeKalb County Georgia,758,361,280,280,0,37,14,11,11,8,0,397,269,269,0,56,33,5,21,3,10
1500000US130890231121,130890000000,Block Group 1 Census Tract 231.12 DeKalb County Georgia,632,399,287,287,0,17,53,0,0,42,0,233,116,116,0,59,0,20,8,30,0
1500000US130890231122,130890000000,Block Group 2 Census Tract 231.12 DeKalb County Georgia,819,414,372,363,9,28,0,14,0,0,0,405,299,299,0,17,49,23,11,6,0
1500000US130890231123,130890000000,Block Group 3 Census Tract 231.12 DeKalb County Georgia,244,112,65,65,0,10,0,0,0,37,0,132,121,109,12,0,0,11,0,0,0
1500000US130890231131,130890000000,Block Group 1 Census Tract 231.13 DeKalb County Georgia,730,308,191,191,0,35,0,33,0,49,0,422,299,269,30,10,40,16,30,27,0
1500000US130890231132,130890000000,Block Group 2 Census Tract 231.13 DeKalb County Georgia,727,348,243,234,9,75,10,0,0,20,0,379,270,262,8,14,29,49,9,8,0
1500000US130890231141,130890000000,Block Group 1 Census Tract 231.14 DeKalb County Georgia,547,257,204,196,8,0,16,7,25,5,0,290,166,166,0,35,55,17,13,4,0
1500000US130890231142,130890000000,Block Group 2 Census Tract 231.14 DeKalb County Georgia,495,272,231,214,17,0,8,19,0,14,0,223,156,156,0,22,14,31,0,0,0
1500000US130890231151,130890000000,Block Group 1 Census Tract 231.15 DeKalb County Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130890232041,130890000000,Block Group 1 Census Tract 232.04 DeKalb County Georgia,893,425,213,213,0,68,0,12,64,68,0,468,396,383,13,16,18,18,20,0,0
1500000US130890232042,130890000000,Block Group 2 Census Tract 232.04 DeKalb County Georgia,1347,482,363,352,11,29,57,0,21,12,0,865,667,579,88,34,86,21,57,0,0
1500000US130890232043,130890000000,Block Group 3 Census Tract 232.04 DeKalb County Georgia,921,494,418,403,15,10,0,23,0,43,0,427,294,277,17,45,27,0,40,21,0
1500000US130890232061,130890000000,Block Group 1 Census Tract 232.06 DeKalb County Georgia,1306,736,637,559,78,0,28,8,63,0,0,570,511,511,0,0,0,38,9,12,0
1500000US130890232062,130890000000,Block Group 2 Census Tract 232.06 DeKalb County Georgia,945,463,363,310,53,56,9,11,0,24,0,482,339,339,0,51,18,74,0,0,0
1500000US130890232063,130890000000,Block Group 3 Census Tract 232.06 DeKalb County Georgia,757,460,322,322,0,30,29,40,10,29,0,297,222,222,0,29,13,33,0,0,0
1500000US130890232081,130890000000,Block Group 1 Census Tract 232.08 DeKalb County Georgia,1342,704,556,556,0,43,11,0,0,94,0,638,493,493,0,16,65,0,0,64,0
1500000US130890232082,130890000000,Block Group 2 Census Tract 232.08 DeKalb County Georgia,746,372,295,295,0,0,10,19,0,48,0,374,302,290,12,47,25,0,0,0,0
1500000US130890232083,130890000000,Block Group 3 Census Tract 232.08 DeKalb County Georgia,922,317,254,254,0,0,63,0,0,0,0,605,470,470,0,55,23,26,22,9,0
1500000US130890232091,130890000000,Block Group 1 Census Tract 232.09 DeKalb County Georgia,497,238,180,180,0,11,13,0,0,34,0,259,183,183,0,45,12,11,2,6,0
1500000US130890232092,130890000000,Block Group 2 Census Tract 232.09 DeKalb County Georgia,1111,579,422,422,0,104,19,0,9,25,0,532,319,319,0,40,31,38,61,43,0
1500000US130890232093,130890000000,Block Group 3 Census Tract 232.09 DeKalb County Georgia,730,323,246,246,0,29,0,15,0,33,0,407,239,239,0,113,33,11,0,11,0
1500000US130890232101,130890000000,Block Group 1 Census Tract 232.10 DeKalb County Georgia,374,185,81,49,32,33,0,21,50,0,0,189,187,187,0,0,0,0,2,0,0
1500000US130890232102,130890000000,Block Group 2 Census Tract 232.10 DeKalb County Georgia,451,234,234,234,0,0,0,0,0,0,0,217,159,159,0,0,58,0,0,0,0
1500000US130890232103,130890000000,Block Group 3 Census Tract 232.10 DeKalb County Georgia,917,335,170,170,0,18,44,32,33,38,0,582,466,450,16,20,46,0,36,14,0
1500000US130890232104,130890000000,Block Group 4 Census Tract 232.10 DeKalb County Georgia,655,414,362,362,0,52,0,0,0,0,0,241,172,172,0,0,69,0,0,0,0
1500000US130890232105,130890000000,Block Group 5 Census Tract 232.10 DeKalb County Georgia,871,441,441,378,63,0,0,0,0,0,0,430,320,320,0,17,15,63,0,15,0
1500000US130890232111,130890000000,Block Group 1 Census Tract 232.11 DeKalb County Georgia,745,297,217,217,0,28,31,21,0,0,0,448,346,346,0,1,45,45,0,11,0
1500000US130890232112,130890000000,Block Group 2 Census Tract 232.11 DeKalb County Georgia,707,300,206,149,57,21,22,17,0,34,0,407,287,278,9,30,39,45,0,6,0
1500000US130890232121,130890000000,Block Group 1 Census Tract 232.12 DeKalb County Georgia,759,323,229,175,54,0,52,12,10,20,0,436,257,249,8,62,9,45,38,25,0
1500000US130890232122,130890000000,Block Group 2 Census Tract 232.12 DeKalb County Georgia,920,473,328,291,37,18,28,10,8,47,34,447,371,344,27,40,18,9,9,0,0
1500000US130890232131,130890000000,Block Group 1 Census Tract 232.13 DeKalb County Georgia,572,292,133,133,0,0,81,15,38,25,0,280,172,172,0,0,28,80,0,0,0
1500000US130890232132,130890000000,Block Group 2 Census Tract 232.13 DeKalb County Georgia,778,472,304,304,0,32,40,24,24,48,0,306,178,178,0,74,20,12,0,22,0
1500000US130890232133,130890000000,Block Group 3 Census Tract 232.13 DeKalb County Georgia,1360,545,467,467,0,0,33,11,34,0,0,815,605,605,0,60,102,44,4,0,0
1500000US130890232141,130890000000,Block Group 1 Census Tract 232.14 DeKalb County Georgia,1480,636,500,454,46,36,15,29,40,16,0,844,614,587,27,83,52,71,24,0,0
1500000US130890232142,130890000000,Block Group 2 Census Tract 232.14 DeKalb County Georgia,1133,417,350,350,0,0,43,0,0,24,0,716,493,493,0,67,101,25,0,30,0
1500000US130890233031,130890000000,Block Group 1 Census Tract 233.03 DeKalb County Georgia,1296,571,462,429,33,10,44,23,21,11,0,725,434,402,32,71,112,67,34,7,0
1500000US130890233032,130890000000,Block Group 2 Census Tract 233.03 DeKalb County Georgia,293,216,165,158,7,11,35,0,0,5,0,77,63,63,0,0,14,0,0,0,0
1500000US130890233033,130890000000,Block Group 3 Census Tract 233.03 DeKalb County Georgia,335,144,120,120,0,0,0,13,0,11,0,191,151,149,2,16,4,3,3,14,0
1500000US130890233034,130890000000,Block Group 4 Census Tract 233.03 DeKalb County Georgia,552,213,150,150,0,42,13,0,0,8,0,339,191,191,0,24,42,17,15,50,0
1500000US130890233061,130890000000,Block Group 1 Census Tract 233.06 DeKalb County Georgia,1457,560,422,406,16,54,18,0,46,20,0,897,541,470,71,182,42,9,123,0,0
1500000US130890233062,130890000000,Block Group 2 Census Tract 233.06 DeKalb County Georgia,738,410,297,297,0,23,0,12,13,65,0,328,205,205,0,14,0,12,15,82,0
1500000US130890233063,130890000000,Block Group 3 Census Tract 233.06 DeKalb County Georgia,1187,668,482,482,0,21,91,20,0,54,0,519,253,253,0,111,72,51,12,20,0
1500000US130890233091,130890000000,Block Group 1 Census Tract 233.09 DeKalb County Georgia,1075,417,310,310,0,0,0,37,35,35,0,658,431,431,0,57,0,61,72,37,0
1500000US130890233092,130890000000,Block Group 2 Census Tract 233.09 DeKalb County Georgia,946,362,240,240,0,23,31,15,33,20,0,584,375,375,0,123,19,31,36,0,0
1500000US130890233093,130890000000,Block Group 3 Census Tract 233.09 DeKalb County Georgia,1855,784,712,712,0,33,10,0,13,16,0,1071,687,687,0,122,122,41,30,69,0
1500000US130890233094,130890000000,Block Group 4 Census Tract 233.09 DeKalb County Georgia,985,391,311,311,0,20,40,0,0,20,0,594,434,434,0,15,0,45,85,15,0
1500000US130890233101,130890000000,Block Group 1 Census Tract 233.10 DeKalb County Georgia,958,263,218,218,0,14,0,31,0,0,0,695,531,531,0,58,0,62,32,0,12
1500000US130890233102,130890000000,Block Group 2 Census Tract 233.10 DeKalb County Georgia,1382,552,456,415,41,0,38,15,0,43,0,830,421,421,0,180,90,34,89,16,0
1500000US130890233103,130890000000,Block Group 3 Census Tract 233.10 DeKalb County Georgia,714,160,93,93,0,41,0,0,26,0,0,554,452,452,0,15,41,0,0,46,0
1500000US130890233104,130890000000,Block Group 4 Census Tract 233.10 DeKalb County Georgia,556,238,238,238,0,0,0,0,0,0,0,318,214,214,0,64,28,12,0,0,0
1500000US130890233111,130890000000,Block Group 1 Census Tract 233.11 DeKalb County Georgia,1534,664,495,467,28,53,22,22,59,13,0,870,517,504,13,18,155,44,136,0,0
1500000US130890233112,130890000000,Block Group 2 Census Tract 233.11 DeKalb County Georgia,449,218,132,121,11,0,48,10,11,17,0,231,139,128,11,0,72,15,5,0,0
1500000US130890233121,130890000000,Block Group 1 Census Tract 233.12 DeKalb County Georgia,2085,912,545,451,94,101,15,30,93,128,0,1173,794,755,39,128,104,36,55,56,0
1500000US130890233122,130890000000,Block Group 2 Census Tract 233.12 DeKalb County Georgia,1254,569,386,351,35,15,51,0,0,117,0,685,546,449,97,36,34,22,47,0,0
1500000US130890233123,130890000000,Block Group 3 Census Tract 233.12 DeKalb County Georgia,869,432,339,324,15,44,49,0,0,0,0,437,259,259,0,25,109,13,16,15,0
1500000US130890233131,130890000000,Block Group 1 Census Tract 233.13 DeKalb County Georgia,855,408,311,311,0,0,44,0,9,44,0,447,257,257,0,22,20,60,62,26,0
1500000US130890233132,130890000000,Block Group 2 Census Tract 233.13 DeKalb County Georgia,1041,486,316,289,27,24,25,28,60,33,0,555,420,420,0,7,16,23,43,46,0
1500000US130890233141,130890000000,Block Group 1 Census Tract 233.14 DeKalb County Georgia,919,451,280,280,0,64,29,0,44,34,0,468,321,321,0,37,83,0,16,11,0
1500000US130890233142,130890000000,Block Group 2 Census Tract 233.14 DeKalb County Georgia,1124,409,198,198,0,39,38,0,18,116,0,715,479,479,0,119,92,0,12,13,0
1500000US130890233143,130890000000,Block Group 3 Census Tract 233.14 DeKalb County Georgia,660,247,172,172,0,17,29,13,16,0,0,413,286,286,0,78,20,16,13,0,0
1500000US130890233151,130890000000,Block Group 1 Census Tract 233.15 DeKalb County Georgia,1497,546,404,382,22,28,81,16,17,0,0,951,583,546,37,106,69,14,100,79,0
1500000US130890233152,130890000000,Block Group 2 Census Tract 233.15 DeKalb County Georgia,774,398,187,149,38,6,65,26,25,89,0,376,249,242,7,29,58,27,13,0,0
1500000US130890233161,130890000000,Block Group 1 Census Tract 233.16 DeKalb County Georgia,1443,660,460,423,37,28,0,19,116,37,0,783,475,453,22,104,61,99,44,0,0
1500000US130890233162,130890000000,Block Group 2 Census Tract 233.16 DeKalb County Georgia,1622,652,429,412,17,18,14,23,149,19,0,970,808,808,0,71,27,41,7,16,0
1500000US130890233163,130890000000,Block Group 3 Census Tract 233.16 DeKalb County Georgia,712,265,132,114,18,20,15,0,0,98,0,447,313,313,0,39,39,0,29,27,0
1500000US130890234101,130890000000,Block Group 1 Census Tract 234.10 DeKalb County Georgia,544,268,207,207,0,0,23,0,6,32,0,276,186,186,0,27,31,32,0,0,0
1500000US130890234102,130890000000,Block Group 2 Census Tract 234.10 DeKalb County Georgia,554,290,266,266,0,0,7,0,17,0,0,264,210,210,0,0,14,30,0,10,0
1500000US130890234111,130890000000,Block Group 1 Census Tract 234.11 DeKalb County Georgia,645,254,178,169,9,0,0,39,10,27,0,391,218,218,0,26,57,40,26,15,9
1500000US130890234112,130890000000,Block Group 2 Census Tract 234.11 DeKalb County Georgia,835,306,237,237,0,0,33,0,12,24,0,529,364,357,7,10,80,12,16,47,0
1500000US130890234121,130890000000,Block Group 1 Census Tract 234.12 DeKalb County Georgia,529,208,189,189,0,0,0,0,19,0,0,321,119,119,0,84,9,39,48,22,0
1500000US130890234122,130890000000,Block Group 2 Census Tract 234.12 DeKalb County Georgia,800,440,379,353,26,0,44,17,0,0,0,360,233,233,0,27,54,0,13,33,0
1500000US130890234123,130890000000,Block Group 3 Census Tract 234.12 DeKalb County Georgia,993,480,280,247,33,71,13,60,56,0,0,513,241,241,0,213,9,50,0,0,0
1500000US130890234131,130890000000,Block Group 1 Census Tract 234.13 DeKalb County Georgia,632,256,203,203,0,0,9,17,13,14,0,376,254,254,0,14,61,47,0,0,0
1500000US130890234132,130890000000,Block Group 2 Census Tract 234.13 DeKalb County Georgia,657,252,128,121,7,2,44,25,26,27,0,405,264,238,26,23,65,45,8,0,0
1500000US130890234141,130890000000,Block Group 1 Census Tract 234.14 DeKalb County Georgia,848,346,200,186,14,88,40,11,7,0,0,502,280,280,0,19,127,47,0,29,0
1500000US130890234142,130890000000,Block Group 2 Census Tract 234.14 DeKalb County Georgia,569,156,71,71,0,0,46,0,19,20,0,413,192,171,21,58,106,14,43,0,0
1500000US130890234143,130890000000,Block Group 3 Census Tract 234.14 DeKalb County Georgia,1279,408,312,301,11,0,12,30,23,31,0,871,607,491,116,36,118,25,62,23,0
1500000US130890234161,130890000000,Block Group 1 Census Tract 234.16 DeKalb County Georgia,772,280,192,149,43,17,11,0,19,41,0,492,276,235,41,34,22,130,30,0,0
1500000US130890234162,130890000000,Block Group 2 Census Tract 234.16 DeKalb County Georgia,1147,523,293,257,36,0,37,73,101,19,0,624,557,527,30,12,55,0,0,0,0
1500000US130890234163,130890000000,Block Group 3 Census Tract 234.16 DeKalb County Georgia,546,218,151,151,0,41,0,26,0,0,0,328,188,188,0,61,12,49,18,0,0
1500000US130890234164,130890000000,Block Group 4 Census Tract 234.16 DeKalb County Georgia,1000,592,293,261,32,190,16,39,22,32,0,408,215,178,37,73,77,10,33,0,0
1500000US130890234181,130890000000,Block Group 1 Census Tract 234.18 DeKalb County Georgia,3078,1385,808,733,75,217,84,47,203,26,0,1693,1190,1190,0,190,218,86,9,0,0
1500000US130890234182,130890000000,Block Group 2 Census Tract 234.18 DeKalb County Georgia,1867,1038,742,742,0,0,85,33,27,151,0,829,387,387,0,0,247,31,122,42,0
1500000US130890234183,130890000000,Block Group 3 Census Tract 234.18 DeKalb County Georgia,1552,863,731,655,76,16,0,0,116,0,0,689,535,535,0,27,44,46,37,0,0
1500000US130890234184,130890000000,Block Group 4 Census Tract 234.18 DeKalb County Georgia,2593,1029,551,551,0,0,0,264,110,104,0,1564,973,973,0,128,181,96,39,147,0
1500000US130890234191,130890000000,Block Group 1 Census Tract 234.19 DeKalb County Georgia,2422,1270,849,781,68,29,142,29,170,51,0,1152,710,679,31,54,134,165,42,47,0
1500000US130890234192,130890000000,Block Group 2 Census Tract 234.19 DeKalb County Georgia,895,453,155,155,0,87,51,18,87,55,0,442,299,299,0,0,13,102,28,0,0
1500000US130890234193,130890000000,Block Group 3 Census Tract 234.19 DeKalb County Georgia,580,231,164,164,0,20,47,0,0,0,0,349,173,173,0,124,0,40,12,0,0
1500000US130890234211,130890000000,Block Group 1 Census Tract 234.21 DeKalb County Georgia,1226,340,322,322,0,18,0,0,0,0,0,886,525,525,0,139,103,45,74,0,0
1500000US130890234212,130890000000,Block Group 2 Census Tract 234.21 DeKalb County Georgia,564,66,66,66,0,0,0,0,0,0,0,498,132,115,17,56,64,0,246,0,0
1500000US130890234213,130890000000,Block Group 3 Census Tract 234.21 DeKalb County Georgia,1816,655,463,463,0,0,68,41,43,40,0,1161,930,913,17,85,63,47,36,0,0
1500000US130890234221,130890000000,Block Group 1 Census Tract 234.22 DeKalb County Georgia,861,414,336,313,23,0,20,0,32,26,0,447,294,294,0,47,72,0,25,0,9
1500000US130890234222,130890000000,Block Group 2 Census Tract 234.22 DeKalb County Georgia,1710,766,530,520,10,62,13,99,0,62,0,944,622,622,0,111,82,56,23,50,0
1500000US130890234231,130890000000,Block Group 1 Census Tract 234.23 DeKalb County Georgia,1443,588,412,385,27,42,51,12,71,0,0,855,499,499,0,0,191,85,34,46,0
1500000US130890234232,130890000000,Block Group 2 Census Tract 234.23 DeKalb County Georgia,619,284,190,190,0,28,43,23,0,0,0,335,278,278,0,42,0,0,0,15,0
1500000US130890234233,130890000000,Block Group 3 Census Tract 234.23 DeKalb County Georgia,1688,654,543,520,23,0,47,13,0,51,0,1034,799,775,24,0,83,117,35,0,0
1500000US130890234241,130890000000,Block Group 1 Census Tract 234.24 DeKalb County Georgia,1604,664,519,512,7,53,39,30,23,0,0,940,622,622,0,27,134,83,64,10,0
1500000US130890234242,130890000000,Block Group 2 Census Tract 234.24 DeKalb County Georgia,796,413,239,203,36,57,64,0,29,24,0,383,251,251,0,45,9,28,41,9,0
1500000US130890234251,130890000000,Block Group 1 Census Tract 234.25 DeKalb County Georgia,784,215,215,196,19,0,0,0,0,0,0,569,310,310,0,77,81,81,20,0,0
