GEO.id,GEO.id2,GEO.display-label
Id,Id2,Geography
0100000US,,United States
1500000US130670303181,1.31E+11,Block Group 1 Census Tract 303.18 Cobb County Georgia
1500000US130670303182,1.31E+11,Block Group 2 Census Tract 303.18 Cobb County Georgia
1500000US130670303183,1.31E+11,Block Group 3 Census Tract 303.18 Cobb County Georgia
1500000US130670303191,1.31E+11,Block Group 1 Census Tract 303.19 Cobb County Georgia
1500000US130670303192,1.31E+11,Block Group 2 Census Tract 303.19 Cobb County Georgia
1500000US130670303201,1.31E+11,Block Group 1 Census Tract 303.20 Cobb County Georgia
1500000US130670303202,1.31E+11,Block Group 2 Census Tract 303.20 Cobb County Georgia
1500000US130670303203,1.31E+11,Block Group 3 Census Tract 303.20 Cobb County Georgia
1500000US130670303221,1.31E+11,Block Group 1 Census Tract 303.22 Cobb County Georgia
1500000US130670303222,1.31E+11,Block Group 2 Census Tract 303.22 Cobb County Georgia
1500000US130670303241,1.31E+11,Block Group 1 Census Tract 303.24 Cobb County Georgia
1500000US130670303242,1.31E+11,Block Group 2 Census Tract 303.24 Cobb County Georgia
1500000US130670303261,1.31E+11,Block Group 1 Census Tract 303.26 Cobb County Georgia
1500000US130670303262,1.31E+11,Block Group 2 Census Tract 303.26 Cobb County Georgia
1500000US130670303263,1.31E+11,Block Group 3 Census Tract 303.26 Cobb County Georgia
1500000US130670303271,1.31E+11,Block Group 1 Census Tract 303.27 Cobb County Georgia
1500000US130670303272,1.31E+11,Block Group 2 Census Tract 303.27 Cobb County Georgia
1500000US130670303281,1.31E+11,Block Group 1 Census Tract 303.28 Cobb County Georgia
1500000US130670303282,1.31E+11,Block Group 2 Census Tract 303.28 Cobb County Georgia
1500000US130670303283,1.31E+11,Block Group 3 Census Tract 303.28 Cobb County Georgia
1500000US130670303291,1.31E+11,Block Group 1 Census Tract 303.29 Cobb County Georgia
1500000US130670303292,1.31E+11,Block Group 2 Census Tract 303.29 Cobb County Georgia
1500000US130670303301,1.31E+11,Block Group 1 Census Tract 303.30 Cobb County Georgia
1500000US130670303302,1.31E+11,Block Group 2 Census Tract 303.30 Cobb County Georgia
1500000US130670303303,1.31E+11,Block Group 3 Census Tract 303.30 Cobb County Georgia
1500000US130670303311,1.31E+11,Block Group 1 Census Tract 303.31 Cobb County Georgia
1500000US130670303312,1.31E+11,Block Group 2 Census Tract 303.31 Cobb County Georgia
1500000US130670303313,1.31E+11,Block Group 3 Census Tract 303.31 Cobb County Georgia
1500000US130670303321,1.31E+11,Block Group 1 Census Tract 303.32 Cobb County Georgia
1500000US130670303322,1.31E+11,Block Group 2 Census Tract 303.32 Cobb County Georgia
1500000US130670303331,1.31E+11,Block Group 1 Census Tract 303.33 Cobb County Georgia
1500000US130670303332,1.31E+11,Block Group 2 Census Tract 303.33 Cobb County Georgia
1500000US130670303333,1.31E+11,Block Group 3 Census Tract 303.33 Cobb County Georgia
1500000US130670303341,1.31E+11,Block Group 1 Census Tract 303.34 Cobb County Georgia
1500000US130670303342,1.31E+11,Block Group 2 Census Tract 303.34 Cobb County Georgia
1500000US130670303351,1.31E+11,Block Group 1 Census Tract 303.35 Cobb County Georgia
1500000US130670303352,1.31E+11,Block Group 2 Census Tract 303.35 Cobb County Georgia
1500000US130670303361,1.31E+11,Block Group 1 Census Tract 303.36 Cobb County Georgia
1500000US130670303362,1.31E+11,Block Group 2 Census Tract 303.36 Cobb County Georgia
1500000US130670303363,1.31E+11,Block Group 3 Census Tract 303.36 Cobb County Georgia
1500000US130670303364,1.31E+11,Block Group 4 Census Tract 303.36 Cobb County Georgia
1500000US130670303371,1.31E+11,Block Group 1 Census Tract 303.37 Cobb County Georgia
1500000US130670303372,1.31E+11,Block Group 2 Census Tract 303.37 Cobb County Georgia
1500000US130670303373,1.31E+11,Block Group 3 Census Tract 303.37 Cobb County Georgia
1500000US130670303391,1.31E+11,Block Group 1 Census Tract 303.39 Cobb County Georgia
1500000US130670303392,1.31E+11,Block Group 2 Census Tract 303.39 Cobb County Georgia
1500000US130670303401,1.31E+11,Block Group 1 Census Tract 303.40 Cobb County Georgia
1500000US130670303402,1.31E+11,Block Group 2 Census Tract 303.40 Cobb County Georgia
1500000US130670303411,1.31E+11,Block Group 1 Census Tract 303.41 Cobb County Georgia
1500000US130670303412,1.31E+11,Block Group 2 Census Tract 303.41 Cobb County Georgia
1500000US130670303421,1.31E+11,Block Group 1 Census Tract 303.42 Cobb County Georgia
1500000US130670303422,1.31E+11,Block Group 2 Census Tract 303.42 Cobb County Georgia
1500000US130670303431,1.31E+11,Block Group 1 Census Tract 303.43 Cobb County Georgia
1500000US130670303432,1.31E+11,Block Group 2 Census Tract 303.43 Cobb County Georgia
1500000US130670303433,1.31E+11,Block Group 3 Census Tract 303.43 Cobb County Georgia
1500000US130670303441,1.31E+11,Block Group 1 Census Tract 303.44 Cobb County Georgia
1500000US130670303442,1.31E+11,Block Group 2 Census Tract 303.44 Cobb County Georgia
1500000US130670303443,1.31E+11,Block Group 3 Census Tract 303.44 Cobb County Georgia
1500000US130670303451,1.31E+11,Block Group 1 Census Tract 303.45 Cobb County Georgia
1500000US130670303452,1.31E+11,Block Group 2 Census Tract 303.45 Cobb County Georgia
1500000US130670303453,1.31E+11,Block Group 3 Census Tract 303.45 Cobb County Georgia
1500000US130670304051,1.31E+11,Block Group 1 Census Tract 304.05 Cobb County Georgia
1500000US130670304052,1.31E+11,Block Group 2 Census Tract 304.05 Cobb County Georgia
1500000US130670304053,1.31E+11,Block Group 3 Census Tract 304.05 Cobb County Georgia
1500000US130670304054,1.31E+11,Block Group 4 Census Tract 304.05 Cobb County Georgia
1500000US130670304071,1.31E+11,Block Group 1 Census Tract 304.07 Cobb County Georgia
1500000US130670304072,1.31E+11,Block Group 2 Census Tract 304.07 Cobb County Georgia
1500000US130670304073,1.31E+11,Block Group 3 Census Tract 304.07 Cobb County Georgia
1500000US130670304081,1.31E+11,Block Group 1 Census Tract 304.08 Cobb County Georgia
1500000US130670304082,1.31E+11,Block Group 2 Census Tract 304.08 Cobb County Georgia
1500000US130670304091,1.31E+11,Block Group 1 Census Tract 304.09 Cobb County Georgia
1500000US130670304092,1.31E+11,Block Group 2 Census Tract 304.09 Cobb County Georgia
