GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08
Id,Id2,Geography,Estimate; Total:,Estimate; Own child:,Estimate; Own child: - Biological child,Estimate; Own child: - Adopted child,Estimate; Own child: - Stepchild,Estimate; Grandchild,Estimate; Other relatives,Estimate; Foster child or other unrelated child
1500000US130670314083,1.31E+11,Block Group 3 Census Tract 314.08 Cobb County Georgia,242,155,22,0,133,54,33,0
1500000US130670314091,1.31E+11,Block Group 1 Census Tract 314.09 Cobb County Georgia,642,587,536,0,51,39,16,0
1500000US130670314092,1.31E+11,Block Group 2 Census Tract 314.09 Cobb County Georgia,676,579,536,8,35,62,35,0
1500000US130670315031,1.31E+11,Block Group 1 Census Tract 315.03 Cobb County Georgia,217,190,190,0,0,27,0,0
1500000US130670315032,1.31E+11,Block Group 2 Census Tract 315.03 Cobb County Georgia,1327,1236,1206,30,0,73,18,0
1500000US130670315033,1.31E+11,Block Group 3 Census Tract 315.03 Cobb County Georgia,888,597,543,0,54,68,223,0
1500000US130670315034,1.31E+11,Block Group 4 Census Tract 315.03 Cobb County Georgia,329,209,209,0,0,101,19,0
1500000US130670315051,1.31E+11,Block Group 1 Census Tract 315.05 Cobb County Georgia,618,468,461,7,0,59,0,91
1500000US130670315052,1.31E+11,Block Group 2 Census Tract 315.05 Cobb County Georgia,475,443,397,0,46,32,0,0
1500000US130670315053,1.31E+11,Block Group 3 Census Tract 315.05 Cobb County Georgia,507,496,496,0,0,11,0,0
1500000US130670315061,1.31E+11,Block Group 1 Census Tract 315.06 Cobb County Georgia,611,580,568,0,12,12,19,0
1500000US130670315062,1.31E+11,Block Group 2 Census Tract 315.06 Cobb County Georgia,609,595,546,0,49,14,0,0
1500000US130670315063,1.31E+11,Block Group 3 Census Tract 315.06 Cobb County Georgia,116,66,58,8,0,50,0,0
1500000US130670315071,1.31E+11,Block Group 1 Census Tract 315.07 Cobb County Georgia,586,535,527,0,8,51,0,0
1500000US130670315072,1.31E+11,Block Group 2 Census Tract 315.07 Cobb County Georgia,486,291,272,0,19,195,0,0
1500000US130670315081,1.31E+11,Block Group 1 Census Tract 315.08 Cobb County Georgia,332,288,288,0,0,27,17,0
1500000US130670315082,1.31E+11,Block Group 2 Census Tract 315.08 Cobb County Georgia,711,631,593,21,17,80,0,0
1500000US130670315091,1.31E+11,Block Group 1 Census Tract 315.09 Cobb County Georgia,470,279,279,0,0,191,0,0
1500000US130670315092,1.31E+11,Block Group 2 Census Tract 315.09 Cobb County Georgia,565,502,490,0,12,63,0,0
1500000US130670315093,1.31E+11,Block Group 3 Census Tract 315.09 Cobb County Georgia,474,402,402,0,0,46,0,26
1500000US130670315094,1.31E+11,Block Group 4 Census Tract 315.09 Cobb County Georgia,483,418,418,0,0,65,0,0
1500000US130670315095,1.31E+11,Block Group 5 Census Tract 315.09 Cobb County Georgia,518,487,487,0,0,31,0,0
1500000US130890201001,1.31E+11,Block Group 1 Census Tract 201 DeKalb County Georgia,455,455,418,30,7,0,0,0
1500000US130890202001,1.31E+11,Block Group 1 Census Tract 202 DeKalb County Georgia,198,198,198,0,0,0,0,0
1500000US130890202002,1.31E+11,Block Group 2 Census Tract 202 DeKalb County Georgia,81,55,48,7,0,0,0,26
1500000US130890203001,1.31E+11,Block Group 1 Census Tract 203 DeKalb County Georgia,186,166,166,0,0,20,0,0
1500000US130890203002,1.31E+11,Block Group 2 Census Tract 203 DeKalb County Georgia,357,357,357,0,0,0,0,0
1500000US130890203003,1.31E+11,Block Group 3 Census Tract 203 DeKalb County Georgia,416,416,416,0,0,0,0,0
1500000US130890204001,1.31E+11,Block Group 1 Census Tract 204 DeKalb County Georgia,345,345,319,11,15,0,0,0
1500000US130890204002,1.31E+11,Block Group 2 Census Tract 204 DeKalb County Georgia,182,182,172,10,0,0,0,0
1500000US130890205001,1.31E+11,Block Group 1 Census Tract 205 DeKalb County Georgia,144,144,144,0,0,0,0,0
1500000US130890205002,1.31E+11,Block Group 2 Census Tract 205 DeKalb County Georgia,245,185,177,0,8,51,9,0
1500000US130890206001,1.31E+11,Block Group 1 Census Tract 206 DeKalb County Georgia,100,36,36,0,0,64,0,0
1500000US130890206002,1.31E+11,Block Group 2 Census Tract 206 DeKalb County Georgia,319,234,234,0,0,85,0,0
1500000US130890207001,1.31E+11,Block Group 1 Census Tract 207 DeKalb County Georgia,314,270,256,14,0,44,0,0
1500000US130890207002,1.31E+11,Block Group 2 Census Tract 207 DeKalb County Georgia,50,45,45,0,0,5,0,0
1500000US130890208011,1.31E+11,Block Group 1 Census Tract 208.01 DeKalb County Georgia,166,117,117,0,0,38,0,11
1500000US130890208012,1.31E+11,Block Group 2 Census Tract 208.01 DeKalb County Georgia,268,105,91,0,14,19,115,29
1500000US130890208021,1.31E+11,Block Group 1 Census Tract 208.02 DeKalb County Georgia,154,124,101,23,0,30,0,0
1500000US130890208022,1.31E+11,Block Group 2 Census Tract 208.02 DeKalb County Georgia,379,320,285,35,0,59,0,0
1500000US130890208023,1.31E+11,Block Group 3 Census Tract 208.02 DeKalb County Georgia,276,249,249,0,0,8,8,11
1500000US130890208024,1.31E+11,Block Group 4 Census Tract 208.02 DeKalb County Georgia,150,74,65,9,0,69,7,0
1500000US130890209001,1.31E+11,Block Group 1 Census Tract 209 DeKalb County Georgia,196,156,120,0,36,0,40,0
1500000US130890209002,1.31E+11,Block Group 2 Census Tract 209 DeKalb County Georgia,246,246,212,34,0,0,0,0
1500000US130890209003,1.31E+11,Block Group 3 Census Tract 209 DeKalb County Georgia,363,363,363,0,0,0,0,0
1500000US130890209004,1.31E+11,Block Group 4 Census Tract 209 DeKalb County Georgia,238,25,16,9,0,30,0,183
1500000US130890211011,1.31E+11,Block Group 1 Census Tract 211.01 DeKalb County Georgia,928,905,900,5,0,23,0,0
1500000US130890211021,1.31E+11,Block Group 1 Census Tract 211.02 DeKalb County Georgia,0,0,0,0,0,0,0,0
1500000US130890211022,1.31E+11,Block Group 2 Census Tract 211.02 DeKalb County Georgia,387,329,313,16,0,0,58,0
1500000US130890211023,1.31E+11,Block Group 3 Census Tract 211.02 DeKalb County Georgia,39,39,39,0,0,0,0,0
1500000US130890211024,1.31E+11,Block Group 4 Census Tract 211.02 DeKalb County Georgia,165,165,165,0,0,0,0,0
1500000US130890212021,1.31E+11,Block Group 1 Census Tract 212.02 DeKalb County Georgia,446,446,446,0,0,0,0,0
1500000US130890212022,1.31E+11,Block Group 2 Census Tract 212.02 DeKalb County Georgia,618,618,618,0,0,0,0,0
1500000US130890212023,1.31E+11,Block Group 3 Census Tract 212.02 DeKalb County Georgia,403,403,377,26,0,0,0,0
1500000US130890212041,1.31E+11,Block Group 1 Census Tract 212.04 DeKalb County Georgia,423,353,336,0,17,0,43,27
1500000US130890212042,1.31E+11,Block Group 2 Census Tract 212.04 DeKalb County Georgia,317,293,271,22,0,0,0,24
1500000US130890212043,1.31E+11,Block Group 3 Census Tract 212.04 DeKalb County Georgia,292,259,242,0,17,0,33,0
1500000US130890212081,1.31E+11,Block Group 1 Census Tract 212.08 DeKalb County Georgia,533,438,385,11,42,39,32,24
1500000US130890212082,1.31E+11,Block Group 2 Census Tract 212.08 DeKalb County Georgia,302,284,271,0,13,18,0,0
1500000US130890212091,1.31E+11,Block Group 1 Census Tract 212.09 DeKalb County Georgia,128,128,128,0,0,0,0,0
1500000US130890212092,1.31E+11,Block Group 2 Census Tract 212.09 DeKalb County Georgia,188,168,143,25,0,20,0,0
1500000US130890212093,1.31E+11,Block Group 3 Census Tract 212.09 DeKalb County Georgia,215,215,199,0,16,0,0,0
1500000US130890212094,1.31E+11,Block Group 4 Census Tract 212.09 DeKalb County Georgia,288,288,288,0,0,0,0,0
1500000US130890212101,1.31E+11,Block Group 1 Census Tract 212.10 DeKalb County Georgia,564,551,537,14,0,0,13,0
1500000US130890212102,1.31E+11,Block Group 2 Census Tract 212.10 DeKalb County Georgia,161,161,125,36,0,0,0,0
1500000US130890212103,1.31E+11,Block Group 3 Census Tract 212.10 DeKalb County Georgia,694,644,630,0,14,50,0,0
1500000US130890212111,1.31E+11,Block Group 1 Census Tract 212.11 DeKalb County Georgia,263,263,247,16,0,0,0,0
1500000US130890212112,1.31E+11,Block Group 2 Census Tract 212.11 DeKalb County Georgia,432,419,390,29,0,13,0,0
1500000US130890212113,1.31E+11,Block Group 3 Census Tract 212.11 DeKalb County Georgia,367,362,344,18,0,5,0,0
1500000US130890212131,1.31E+11,Block Group 1 Census Tract 212.13 DeKalb County Georgia,300,300,290,0,10,0,0,0
1500000US130890212132,1.31E+11,Block Group 2 Census Tract 212.13 DeKalb County Georgia,752,703,687,16,0,49,0,0
1500000US130890212141,1.31E+11,Block Group 1 Census Tract 212.14 DeKalb County Georgia,424,424,410,14,0,0,0,0
1500000US130890212142,1.31E+11,Block Group 2 Census Tract 212.14 DeKalb County Georgia,813,795,795,0,0,18,0,0
1500000US130890212143,1.31E+11,Block Group 3 Census Tract 212.14 DeKalb County Georgia,592,567,567,0,0,0,0,25
1500000US130890212151,1.31E+11,Block Group 1 Census Tract 212.15 DeKalb County Georgia,503,503,503,0,0,0,0,0
1500000US130890212152,1.31E+11,Block Group 2 Census Tract 212.15 DeKalb County Georgia,727,653,653,0,0,0,74,0
1500000US130890212161,1.31E+11,Block Group 1 Census Tract 212.16 DeKalb County Georgia,759,759,759,0,0,0,0,0
1500000US130890212162,1.31E+11,Block Group 2 Census Tract 212.16 DeKalb County Georgia,937,810,746,64,0,0,127,0
1500000US130890212163,1.31E+11,Block Group 3 Census Tract 212.16 DeKalb County Georgia,198,179,179,0,0,0,19,0
1500000US130890212171,1.31E+11,Block Group 1 Census Tract 212.17 DeKalb County Georgia,693,606,545,56,5,74,13,0
1500000US130890212181,1.31E+11,Block Group 1 Census Tract 212.18 DeKalb County Georgia,219,194,181,0,13,0,8,17
1500000US130890212182,1.31E+11,Block Group 2 Census Tract 212.18 DeKalb County Georgia,169,169,111,0,58,0,0,0
1500000US130890212183,1.31E+11,Block Group 3 Census Tract 212.18 DeKalb County Georgia,99,99,88,11,0,0,0,0
1500000US130890213011,1.31E+11,Block Group 1 Census Tract 213.01 DeKalb County Georgia,148,148,148,0,0,0,0,0
1500000US130890213012,1.31E+11,Block Group 2 Census Tract 213.01 DeKalb County Georgia,475,353,337,16,0,0,15,107
1500000US130890213031,1.31E+11,Block Group 1 Census Tract 213.03 DeKalb County Georgia,810,631,601,0,30,166,13,0
1500000US130890213032,1.31E+11,Block Group 2 Census Tract 213.03 DeKalb County Georgia,330,248,248,0,0,63,12,7
1500000US130890213033,1.31E+11,Block Group 3 Census Tract 213.03 DeKalb County Georgia,912,769,750,0,19,40,103,0
1500000US130890213051,1.31E+11,Block Group 1 Census Tract 213.05 DeKalb County Georgia,205,205,198,7,0,0,0,0
1500000US130890213052,1.31E+11,Block Group 2 Census Tract 213.05 DeKalb County Georgia,1550,1430,1256,81,93,66,54,0
1500000US130890213061,1.31E+11,Block Group 1 Census Tract 213.06 DeKalb County Georgia,673,637,637,0,0,19,17,0
1500000US130890213062,1.31E+11,Block Group 2 Census Tract 213.06 DeKalb County Georgia,132,113,48,0,65,7,12,0
1500000US130890213063,1.31E+11,Block Group 3 Census Tract 213.06 DeKalb County Georgia,578,546,497,0,49,32,0,0
1500000US130890213071,1.31E+11,Block Group 1 Census Tract 213.07 DeKalb County Georgia,320,302,302,0,0,18,0,0
1500000US130890213072,1.31E+11,Block Group 2 Census Tract 213.07 DeKalb County Georgia,778,626,621,5,0,86,66,0
1500000US130890213081,1.31E+11,Block Group 1 Census Tract 213.08 DeKalb County Georgia,206,206,206,0,0,0,0,0
1500000US130890213082,1.31E+11,Block Group 2 Census Tract 213.08 DeKalb County Georgia,39,39,39,0,0,0,0,0
1500000US130890213083,1.31E+11,Block Group 3 Census Tract 213.08 DeKalb County Georgia,435,424,424,0,0,11,0,0
1500000US130890214051,1.31E+11,Block Group 1 Census Tract 214.05 DeKalb County Georgia,184,168,168,0,0,9,7,0
1500000US130890214052,1.31E+11,Block Group 2 Census Tract 214.05 DeKalb County Georgia,396,396,358,38,0,0,0,0
1500000US130890214053,1.31E+11,Block Group 3 Census Tract 214.05 DeKalb County Georgia,230,230,230,0,0,0,0,0
1500000US130890214091,1.31E+11,Block Group 1 Census Tract 214.09 DeKalb County Georgia,545,545,527,18,0,0,0,0
1500000US130890214092,1.31E+11,Block Group 2 Census Tract 214.09 DeKalb County Georgia,284,246,246,0,0,0,38,0
1500000US130890214101,1.31E+11,Block Group 1 Census Tract 214.10 DeKalb County Georgia,583,550,550,0,0,21,0,12
1500000US130890214102,1.31E+11,Block Group 2 Census Tract 214.10 DeKalb County Georgia,315,315,277,38,0,0,0,0
1500000US130890214103,1.31E+11,Block Group 3 Census Tract 214.10 DeKalb County Georgia,130,130,130,0,0,0,0,0
1500000US130890214111,1.31E+11,Block Group 1 Census Tract 214.11 DeKalb County Georgia,206,206,206,0,0,0,0,0
1500000US130890214112,1.31E+11,Block Group 2 Census Tract 214.11 DeKalb County Georgia,171,171,171,0,0,0,0,0
1500000US130890214121,1.31E+11,Block Group 1 Census Tract 214.12 DeKalb County Georgia,284,284,284,0,0,0,0,0
1500000US130890214122,1.31E+11,Block Group 2 Census Tract 214.12 DeKalb County Georgia,323,323,302,0,21,0,0,0
1500000US130890214123,1.31E+11,Block Group 3 Census Tract 214.12 DeKalb County Georgia,130,130,130,0,0,0,0,0
1500000US130890214131,1.31E+11,Block Group 1 Census Tract 214.13 DeKalb County Georgia,1087,1076,1051,25,0,11,0,0
1500000US130890214132,1.31E+11,Block Group 2 Census Tract 214.13 DeKalb County Georgia,628,611,546,0,65,0,17,0
1500000US130890214141,1.31E+11,Block Group 1 Census Tract 214.14 DeKalb County Georgia,621,552,552,0,0,69,0,0
1500000US130890214142,1.31E+11,Block Group 2 Census Tract 214.14 DeKalb County Georgia,165,165,100,65,0,0,0,0
1500000US130890214151,1.31E+11,Block Group 1 Census Tract 214.15 DeKalb County Georgia,116,116,116,0,0,0,0,0
1500000US130890214152,1.31E+11,Block Group 2 Census Tract 214.15 DeKalb County Georgia,96,90,90,0,0,0,6,0
1500000US130890214153,1.31E+11,Block Group 3 Census Tract 214.15 DeKalb County Georgia,610,596,370,74,152,14,0,0
1500000US130890214161,1.31E+11,Block Group 1 Census Tract 214.16 DeKalb County Georgia,687,513,513,0,0,0,174,0
1500000US130890214162,1.31E+11,Block Group 2 Census Tract 214.16 DeKalb County Georgia,0,0,0,0,0,0,0,0
1500000US130890214171,1.31E+11,Block Group 1 Census Tract 214.17 DeKalb County Georgia,31,31,31,0,0,0,0,0
1500000US130890214172,1.31E+11,Block Group 2 Census Tract 214.17 DeKalb County Georgia,359,282,282,0,0,28,49,0
1500000US130890214173,1.31E+11,Block Group 3 Census Tract 214.17 DeKalb County Georgia,969,735,685,23,27,44,135,55
1500000US130890215021,1.31E+11,Block Group 1 Census Tract 215.02 DeKalb County Georgia,42,42,42,0,0,0,0,0
1500000US130890215022,1.31E+11,Block Group 2 Census Tract 215.02 DeKalb County Georgia,454,441,441,0,0,0,0,13
1500000US130890215023,1.31E+11,Block Group 3 Census Tract 215.02 DeKalb County Georgia,185,141,141,0,0,44,0,0
1500000US130890215031,1.31E+11,Block Group 1 Census Tract 215.03 DeKalb County Georgia,237,237,237,0,0,0,0,0
1500000US130890215032,1.31E+11,Block Group 2 Census Tract 215.03 DeKalb County Georgia,110,110,110,0,0,0,0,0
1500000US130890215033,1.31E+11,Block Group 3 Census Tract 215.03 DeKalb County Georgia,377,343,343,0,0,7,27,0
1500000US130890215041,1.31E+11,Block Group 1 Census Tract 215.04 DeKalb County Georgia,180,180,180,0,0,0,0,0
1500000US130890215042,1.31E+11,Block Group 2 Census Tract 215.04 DeKalb County Georgia,106,106,106,0,0,0,0,0
1500000US130890215043,1.31E+11,Block Group 3 Census Tract 215.04 DeKalb County Georgia,103,103,92,0,11,0,0,0
1500000US130890216021,1.31E+11,Block Group 1 Census Tract 216.02 DeKalb County Georgia,229,212,212,0,0,0,17,0
1500000US130890216022,1.31E+11,Block Group 2 Census Tract 216.02 DeKalb County Georgia,624,624,547,51,26,0,0,0
1500000US130890216031,1.31E+11,Block Group 1 Census Tract 216.03 DeKalb County Georgia,387,387,356,31,0,0,0,0
1500000US130890216032,1.31E+11,Block Group 2 Census Tract 216.03 DeKalb County Georgia,112,112,98,0,14,0,0,0
1500000US130890216033,1.31E+11,Block Group 3 Census Tract 216.03 DeKalb County Georgia,29,8,8,0,0,21,0,0
1500000US130890216041,1.31E+11,Block Group 1 Census Tract 216.04 DeKalb County Georgia,483,483,464,19,0,0,0,0
1500000US130890216042,1.31E+11,Block Group 2 Census Tract 216.04 DeKalb County Georgia,267,267,246,12,9,0,0,0
1500000US130890216051,1.31E+11,Block Group 1 Census Tract 216.05 DeKalb County Georgia,289,289,282,7,0,0,0,0
1500000US130890216052,1.31E+11,Block Group 2 Census Tract 216.05 DeKalb County Georgia,300,300,300,0,0,0,0,0
1500000US130890216053,1.31E+11,Block Group 3 Census Tract 216.05 DeKalb County Georgia,642,573,527,0,46,26,43,0
1500000US130890217031,1.31E+11,Block Group 1 Census Tract 217.03 DeKalb County Georgia,494,494,494,0,0,0,0,0
1500000US130890217032,1.31E+11,Block Group 2 Census Tract 217.03 DeKalb County Georgia,609,609,565,44,0,0,0,0
1500000US130890217041,1.31E+11,Block Group 1 Census Tract 217.04 DeKalb County Georgia,338,338,338,0,0,0,0,0
1500000US130890217042,1.31E+11,Block Group 2 Census Tract 217.04 DeKalb County Georgia,122,122,93,29,0,0,0,0
1500000US130890217043,1.31E+11,Block Group 3 Census Tract 217.04 DeKalb County Georgia,703,682,673,0,9,21,0,0
1500000US130890217051,1.31E+11,Block Group 1 Census Tract 217.05 DeKalb County Georgia,511,511,390,95,26,0,0,0
1500000US130890217052,1.31E+11,Block Group 2 Census Tract 217.05 DeKalb County Georgia,150,137,137,0,0,0,13,0
1500000US130890217053,1.31E+11,Block Group 3 Census Tract 217.05 DeKalb County Georgia,155,155,155,0,0,0,0,0
1500000US130890217061,1.31E+11,Block Group 1 Census Tract 217.06 DeKalb County Georgia,183,153,153,0,0,30,0,0
1500000US130890217062,1.31E+11,Block Group 2 Census Tract 217.06 DeKalb County Georgia,468,449,422,27,0,0,0,19
1500000US130890217063,1.31E+11,Block Group 3 Census Tract 217.06 DeKalb County Georgia,361,361,336,14,11,0,0,0
1500000US130890217064,1.31E+11,Block Group 4 Census Tract 217.06 DeKalb County Georgia,452,324,255,56,13,128,0,0
1500000US130890218051,1.31E+11,Block Group 1 Census Tract 218.05 DeKalb County Georgia,386,378,349,18,11,8,0,0
1500000US130890218052,1.31E+11,Block Group 2 Census Tract 218.05 DeKalb County Georgia,428,428,374,0,54,0,0,0
1500000US130890218053,1.31E+11,Block Group 3 Census Tract 218.05 DeKalb County Georgia,996,924,924,0,0,0,72,0
1500000US130890218061,1.31E+11,Block Group 1 Census Tract 218.06 DeKalb County Georgia,790,763,713,0,50,0,27,0
1500000US130890218062,1.31E+11,Block Group 2 Census Tract 218.06 DeKalb County Georgia,265,265,253,0,12,0,0,0
1500000US130890218063,1.31E+11,Block Group 3 Census Tract 218.06 DeKalb County Georgia,483,483,465,6,12,0,0,0
1500000US130890218081,1.31E+11,Block Group 1 Census Tract 218.08 DeKalb County Georgia,445,445,410,0,35,0,0,0
1500000US130890218082,1.31E+11,Block Group 2 Census Tract 218.08 DeKalb County Georgia,722,681,557,8,116,12,29,0
1500000US130890218091,1.31E+11,Block Group 1 Census Tract 218.09 DeKalb County Georgia,73,73,73,0,0,0,0,0
1500000US130890218092,1.31E+11,Block Group 2 Census Tract 218.09 DeKalb County Georgia,406,406,406,0,0,0,0,0
1500000US130890218093,1.31E+11,Block Group 3 Census Tract 218.09 DeKalb County Georgia,459,432,387,45,0,0,27,0
1500000US130890218094,1.31E+11,Block Group 4 Census Tract 218.09 DeKalb County Georgia,365,365,347,0,18,0,0,0
1500000US130890218095,1.31E+11,Block Group 5 Census Tract 218.09 DeKalb County Georgia,288,288,288,0,0,0,0,0
1500000US130890218101,1.31E+11,Block Group 1 Census Tract 218.10 DeKalb County Georgia,323,323,309,0,14,0,0,0
1500000US130890218102,1.31E+11,Block Group 2 Census Tract 218.10 DeKalb County Georgia,313,291,291,0,0,0,0,22
1500000US130890218103,1.31E+11,Block Group 3 Census Tract 218.10 DeKalb County Georgia,246,246,235,11,0,0,0,0
1500000US130890218121,1.31E+11,Block Group 1 Census Tract 218.12 DeKalb County Georgia,242,219,172,0,47,18,0,5
1500000US130890218122,1.31E+11,Block Group 2 Census Tract 218.12 DeKalb County Georgia,265,233,225,8,0,18,14,0
1500000US130890218131,1.31E+11,Block Group 1 Census Tract 218.13 DeKalb County Georgia,826,826,718,25,83,0,0,0
1500000US130890218141,1.31E+11,Block Group 1 Census Tract 218.14 DeKalb County Georgia,88,68,68,0,0,20,0,0
1500000US130890218142,1.31E+11,Block Group 2 Census Tract 218.14 DeKalb County Georgia,549,475,475,0,0,0,74,0
1500000US130890218143,1.31E+11,Block Group 3 Census Tract 218.14 DeKalb County Georgia,367,356,356,0,0,11,0,0
1500000US130890218144,1.31E+11,Block Group 4 Census Tract 218.14 DeKalb County Georgia,492,421,421,0,0,71,0,0
1500000US130890219061,1.31E+11,Block Group 1 Census Tract 219.06 DeKalb County Georgia,334,144,137,0,7,190,0,0
1500000US130890219062,1.31E+11,Block Group 2 Census Tract 219.06 DeKalb County Georgia,92,92,92,0,0,0,0,0
1500000US130890219063,1.31E+11,Block Group 3 Census Tract 219.06 DeKalb County Georgia,935,780,708,0,72,93,62,0
1500000US130890219071,1.31E+11,Block Group 1 Census Tract 219.07 DeKalb County Georgia,987,894,852,42,0,93,0,0
1500000US130890219072,1.31E+11,Block Group 2 Census Tract 219.07 DeKalb County Georgia,291,203,155,48,0,88,0,0
1500000US130890219073,1.31E+11,Block Group 3 Census Tract 219.07 DeKalb County Georgia,439,439,439,0,0,0,0,0
1500000US130890219081,1.31E+11,Block Group 1 Census Tract 219.08 DeKalb County Georgia,711,435,404,18,13,238,0,38
1500000US130890219082,1.31E+11,Block Group 2 Census Tract 219.08 DeKalb County Georgia,960,743,661,17,65,217,0,0
1500000US130890219091,1.31E+11,Block Group 1 Census Tract 219.09 DeKalb County Georgia,337,265,265,0,0,72,0,0
1500000US130890219092,1.31E+11,Block Group 2 Census Tract 219.09 DeKalb County Georgia,381,339,339,0,0,0,42,0
1500000US130890219093,1.31E+11,Block Group 3 Census Tract 219.09 DeKalb County Georgia,115,93,93,0,0,0,22,0
1500000US130890219094,1.31E+11,Block Group 4 Census Tract 219.09 DeKalb County Georgia,455,416,409,7,0,39,0,0
1500000US130890219101,1.31E+11,Block Group 1 Census Tract 219.10 DeKalb County Georgia,465,444,416,0,28,21,0,0
1500000US130890219102,1.31E+11,Block Group 2 Census Tract 219.10 DeKalb County Georgia,421,374,352,0,22,47,0,0
1500000US130890219103,1.31E+11,Block Group 3 Census Tract 219.10 DeKalb County Georgia,365,287,287,0,0,46,32,0
1500000US130890219111,1.31E+11,Block Group 1 Census Tract 219.11 DeKalb County Georgia,189,135,135,0,0,0,54,0
1500000US130890219112,1.31E+11,Block Group 2 Census Tract 219.11 DeKalb County Georgia,291,286,286,0,0,0,0,5
1500000US130890219121,1.31E+11,Block Group 1 Census Tract 219.12 DeKalb County Georgia,365,365,340,4,21,0,0,0
1500000US130890219122,1.31E+11,Block Group 2 Census Tract 219.12 DeKalb County Georgia,185,168,154,14,0,17,0,0
1500000US130890219123,1.31E+11,Block Group 3 Census Tract 219.12 DeKalb County Georgia,106,106,106,0,0,0,0,0
1500000US130890219131,1.31E+11,Block Group 1 Census Tract 219.13 DeKalb County Georgia,951,763,698,0,65,169,19,0
1500000US130890219132,1.31E+11,Block Group 2 Census Tract 219.13 DeKalb County Georgia,170,118,118,0,0,52,0,0
1500000US130890219133,1.31E+11,Block Group 3 Census Tract 219.13 DeKalb County Georgia,389,348,348,0,0,24,17,0
1500000US130890220011,1.31E+11,Block Group 1 Census Tract 220.01 DeKalb County Georgia,397,279,264,15,0,109,9,0
1500000US130890220012,1.31E+11,Block Group 2 Census Tract 220.01 DeKalb County Georgia,257,257,257,0,0,0,0,0
1500000US130890220041,1.31E+11,Block Group 1 Census Tract 220.04 DeKalb County Georgia,755,554,534,16,4,131,70,0
1500000US130890220042,1.31E+11,Block Group 2 Census Tract 220.04 DeKalb County Georgia,596,431,402,29,0,165,0,0
1500000US130890220043,1.31E+11,Block Group 3 Census Tract 220.04 DeKalb County Georgia,526,406,358,26,22,111,9,0
1500000US130890220051,1.31E+11,Block Group 1 Census Tract 220.05 DeKalb County Georgia,524,319,319,0,0,125,80,0
1500000US130890220052,1.31E+11,Block Group 2 Census Tract 220.05 DeKalb County Georgia,140,126,126,0,0,14,0,0
1500000US130890220053,1.31E+11,Block Group 3 Census Tract 220.05 DeKalb County Georgia,349,298,298,0,0,10,30,11
1500000US130890220071,1.31E+11,Block Group 1 Census Tract 220.07 DeKalb County Georgia,794,674,647,0,27,76,6,38
1500000US130890220072,1.31E+11,Block Group 2 Census Tract 220.07 DeKalb County Georgia,430,377,377,0,0,21,0,32
1500000US130890220081,1.31E+11,Block Group 1 Census Tract 220.08 DeKalb County Georgia,238,217,217,0,0,21,0,0
1500000US130890220082,1.31E+11,Block Group 2 Census Tract 220.08 DeKalb County Georgia,864,836,821,0,15,0,28,0
1500000US130890220083,1.31E+11,Block Group 3 Census Tract 220.08 DeKalb County Georgia,1235,1159,1135,24,0,0,76,0
1500000US130890220084,1.31E+11,Block Group 4 Census Tract 220.08 DeKalb County Georgia,486,483,483,0,0,3,0,0
1500000US130890220091,1.31E+11,Block Group 1 Census Tract 220.09 DeKalb County Georgia,605,565,525,0,40,13,14,13
1500000US130890220092,1.31E+11,Block Group 2 Census Tract 220.09 DeKalb County Georgia,815,696,696,0,0,46,73,0
1500000US130890220093,1.31E+11,Block Group 3 Census Tract 220.09 DeKalb County Georgia,381,287,287,0,0,7,87,0
1500000US130890220101,1.31E+11,Block Group 1 Census Tract 220.10 DeKalb County Georgia,789,572,524,9,39,186,31,0
1500000US130890221001,1.31E+11,Block Group 1 Census Tract 221 DeKalb County Georgia,848,665,661,4,0,183,0,0
1500000US130890221002,1.31E+11,Block Group 2 Census Tract 221 DeKalb County Georgia,447,425,425,0,0,22,0,0
1500000US130890222031,1.31E+11,Block Group 1 Census Tract 222.03 DeKalb County Georgia,165,165,165,0,0,0,0,0
1500000US130890222041,1.31E+11,Block Group 1 Census Tract 222.04 DeKalb County Georgia,638,638,638,0,0,0,0,0
1500000US130890222042,1.31E+11,Block Group 2 Census Tract 222.04 DeKalb County Georgia,171,171,171,0,0,0,0,0
1500000US130890222043,1.31E+11,Block Group 3 Census Tract 222.04 DeKalb County Georgia,244,225,225,0,0,0,9,10
1500000US130890222044,1.31E+11,Block Group 4 Census Tract 222.04 DeKalb County Georgia,252,244,244,0,0,8,0,0
1500000US130890223011,1.31E+11,Block Group 1 Census Tract 223.01 DeKalb County Georgia,187,173,160,0,13,0,14,0
1500000US130890223012,1.31E+11,Block Group 2 Census Tract 223.01 DeKalb County Georgia,28,28,28,0,0,0,0,0
1500000US130890223013,1.31E+11,Block Group 3 Census Tract 223.01 DeKalb County Georgia,122,122,122,0,0,0,0,0
1500000US130890223014,1.31E+11,Block Group 4 Census Tract 223.01 DeKalb County Georgia,440,422,377,11,34,0,18,0
1500000US130890223015,1.31E+11,Block Group 5 Census Tract 223.01 DeKalb County Georgia,170,170,155,15,0,0,0,0
