GEOID10,Total Beltline Zone,Northeast Study Area,Northside Study Area,Southeast Study Area,Southwest Study Area,Westside Study Area,Northeast Zone,Northside Zone,Southeast Zone,Southwest Zone,Westside Zone
1500000US131210114112,0,0,0,0,0,0,0,0,0,0,0
1500000US131210114113,0,0,0,0,0,0,0,0,0,0,0
1500000US131210114114,0,0,0,0,0,0,0,0,0,0,0
1500000US131210114115,0,0,0,0,0,0,0,0,0,0,0
1500000US131210114121,0,0,0,0,0,0,0,0,0,0,0
1500000US131210114122,0,0,0,0,0,0,0,0,0,0,0
1500000US131210114123,0,0,0,0,0,0,0,0,0,0,0
1500000US131210114141,0,0,0,0,0,0,0,0,0,0,0
1500000US131210114142,0,0,0,0,0,0,0,0,0,0,0
1500000US131210114143,0,0,0,0,0,0,0,0,0,0,0
1500000US131210114144,0,0,0,0,0,0,0,0,0,0,0
1500000US131210114161,0,0,0,0,0,0,0,0,0,0,0
1500000US131210114162,0,0,0,0,0,0,0,0,0,0,0
1500000US131210114163,0,0,0,0,0,0,0,0,0,0,0
1500000US131210114171,0,0,0,0,0,0,0,0,0,0,0
1500000US131210114172,0,0,0,0,0,0,0,0,0,0,0
1500000US131210114173,0,0,0,0,0,0,0,0,0,0,0
1500000US131210114174,0,0,0,0,0,0,0,0,0,0,0
1500000US131210114181,0,0,0,0,0,0,0,0,0,0,0
1500000US131210114182,0,0,0,0,0,0,0,0,0,0,0
1500000US131210114183,0,0,0,0,0,0,0,0,0,0,0
1500000US131210114184,0,0,0,0,0,0,0,0,0,0,0
1500000US131210114191,0,0,0,0,0,0,0,0,0,0,0
1500000US131210114192,0,0,0,0,0,0,0,0,0,0,0
1500000US131210114193,0,0,0,0,0,0,0,0,0,0,0
1500000US131210114201,0,0,0,0,0,0,0,0,0,0,0
1500000US131210114202,0,0,0,0,0,0,0,0,0,0,0
1500000US131210114203,0,0,0,0,0,0,0,0,0,0,0
1500000US131210114211,0,0,0,0,0,0,0,0,0,0,0
1500000US131210114212,0,0,0,0,0,0,0,0,0,0,0
1500000US131210114221,0,0,0,0,0,0,0,0,0,0,0
1500000US131210114222,0,0,0,0,0,0,0,0,0,0,0
1500000US131210114231,0,0,0,0,0,0,0,0,0,0,0
1500000US131210114232,0,0,0,0,0,0,0,0,0,0,0
1500000US131210114233,0,0,0,0,0,0,0,0,0,0,0
1500000US131210114234,0,0,0,0,0,0,0,0,0,0,0
1500000US131210114241,0,0,0,0,0,0,0,0,0,0,0
1500000US131210114242,0,0,0,0,0,0,0,0,0,0,0
1500000US131210114251,0,0,0,0,0,0,0,0,0,0,0
1500000US131210114252,0,0,0,0,0,0,0,0,0,0,0
1500000US131210114253,0,0,0,0,0,0,0,0,0,0,0
1500000US131210114261,0,0,0,0,0,0,0,0,0,0,0
1500000US131210114271,0,0,0,0,0,0,0,0,0,0,0
1500000US131210114272,0,0,0,0,0,0,0,0,0,0,0
1500000US131210114273,0,0,0,0,0,0,0,0,0,0,0
1500000US131210115031,0,0,0,0,0,0,0,0,0,0,0
1500000US131210115032,0,0,0,0,0,0,0,0,0,0,0
1500000US131210115033,0,0,0,0,0,0,0,0,0,0,0
1500000US131210115041,0,0,0,0,0,0,0,0,0,0,0
1500000US131210115042,0,0,0,0,0,0,0,0,0,0,0
1500000US131210115043,0,0,0,0,0,0,0,0,0,0,0
1500000US131210115044,0,0,0,0,0,0,0,0,0,0,0
1500000US131210115051,0,0,0,0,0,0,0,0,0,0,0
1500000US131210115052,0,0,0,0,0,0,0,0,0,0,0
1500000US131210115061,0,0,0,0,0,0,0,0,0,0,0
1500000US131210115062,0,0,0,0,0,0,0,0,0,0,0
1500000US131210115063,0,0,0,0,0,0,0,0,0,0,0
1500000US131210116101,0,0,0,0,0,0,0,0,0,0,0
1500000US131210116102,0,0,0,0,0,0,0,0,0,0,0
1500000US131210116111,0,0,0,0,0,0,0,0,0,0,0
1500000US131210116112,0,0,0,0,0,0,0,0,0,0,0
1500000US131210116113,0,0,0,0,0,0,0,0,0,0,0
1500000US131210116121,0,0,0,0,0,0,0,0,0,0,0
1500000US131210116122,0,0,0,0,0,0,0,0,0,0,0
1500000US131210116131,0,0,0,0,0,0,0,0,0,0,0
1500000US131210116132,0,0,0,0,0,0,0,0,0,0,0
1500000US131210116141,0,0,0,0,0,0,0,0,0,0,0
1500000US131210116142,0,0,0,0,0,0,0,0,0,0,0
1500000US131210116143,0,0,0,0,0,0,0,0,0,0,0
1500000US131210116151,0,0,0,0,0,0,0,0,0,0,0
1500000US131210116152,0,0,0,0,0,0,0,0,0,0,0
1500000US131210116153,0,0,0,0,0,0,0,0,0,0,0
1500000US131210116161,0,0,0,0,0,0,0,0,0,0,0
1500000US131210116162,0,0,0,0,0,0,0,0,0,0,0
1500000US131210116163,0,0,0,0,0,0,0,0,0,0,0
1500000US131210116171,0,0,0,0,0,0,0,0,0,0,0
1500000US131210116172,0,0,0,0,0,0,0,0,0,0,0
1500000US131210116173,0,0,0,0,0,0,0,0,0,0,0
1500000US131210116181,0,0,0,0,0,0,0,0,0,0,0
1500000US131210116191,0,0,0,0,0,0,0,0,0,0,0
1500000US131210116192,0,0,0,0,0,0,0,0,0,0,0
1500000US131210116193,0,0,0,0,0,0,0,0,0,0,0
1500000US131210116201,0,0,0,0,0,0,0,0,0,0,0
1500000US131210116202,0,0,0,0,0,0,0,0,0,0,0
1500000US131210116203,0,0,0,0,0,0,0,0,0,0,0
1500000US131210116211,0,0,0,0,0,0,0,0,0,0,0
1500000US131210116212,0,0,0,0,0,0,0,0,0,0,0
1500000US131210116213,0,0,0,0,0,0,0,0,0,0,0
1500000US131210116221,0,0,0,0,0,0,0,0,0,0,0
1500000US131210116222,0,0,0,0,0,0,0,0,0,0,0
1500000US131210116223,0,0,0,0,0,0,0,0,0,0,0
1500000US131210116231,0,0,0,0,0,0,0,0,0,0,0
1500000US131210116232,0,0,0,0,0,0,0,0,0,0,0
1500000US131210116233,0,0,0,0,0,0,0,0,0,0,0
1500000US131210116234,0,0,0,0,0,0,0,0,0,0,0
1500000US131210116241,0,0,0,0,0,0,0,0,0,0,0
1500000US131210116242,0,0,0,0,0,0,0,0,0,0,0
1500000US131210116251,0,0,0,0,0,0,0,0,0,0,0
1500000US131210116252,0,0,0,0,0,0,0,0,0,0,0
1500000US131210116253,0,0,0,0,0,0,0,0,0,0,0
1500000US131210116261,0,0,0,0,0,0,0,0,0,0,0
1500000US131210116262,0,0,0,0,0,0,0,0,0,0,0
1500000US131210118001,0,0,0,0,0,1,0,0,0,0,0
1500000US131210118002,0.4569,0,0.0058,0,0,0.9943,0,0.0037,0,0,0.4533
1500000US131210118003,0,0.3485,0,0,0,0.6511,0,0,0,0,0
1500000US131210119001,0.6352,0.992,0,0.0082,0,0,0.6274,0,0.0078,0,0
1500000US131210119002,0,0.9982,0,0.0017,0,0,0,0,0,0,0
1500000US131210120001,0.0017,0.095,0,0.2106,0.6964,0,0,0,0.0014,0.0003,0
1500000US131210120002,0.5189,0,0,1,0,0,0,0,0.5189,0,0
1500000US131210123001,0,0,0,0,0,0,0,0,0,0,0
1500000US131210123002,0,0,0,0,0,0,0,0,0,0,0
1500000US131210123003,0,0,0,0,0,0,0,0,0,0,0
1500000US131219800001,0,0,0,0,0.3032,0,0,0,0,0,0
